TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Ncoa3	Id3	-0.99734	49.955	-4.5E-01	rgb(119,157,234)	1.995	2,2
Zfp951	Rab4a	-0.99732	49.95	-4.5E-01	rgb(120,158,234)	1.9949	2,2
Zfp831	Inpp4a	0.9973	49.975	0.475	rgb(222,126,127)	1.9954	2,2
Litaf	Ccl4	0.99728	49.95	0.448	rgb(222,132,132)	1.9949	2,2
Zeb1	Stat5b	0.99724	49.95	0.451	rgb(222,131,132)	1.9949	None
Zfp750	1700007K13Rik	0.99724	49.95	0.45	rgb(222,131,132)	1.9949	2,2
Atf5	Slc3a2	0.99722	49.955	0.454	rgb(222,130,131)	1.995	None
Nr4a2	Synj1	0.99719	49.95	0.449	rgb(222,131,132)	1.9949	None
Zfp934	Zfp9	0.99719	49.95	0.45	rgb(222,131,132)	1.9949	2,2
Zkscan17	Cs	0.99717	49.985	0.483	rgb(222,125,126)	1.9956	2,2
Zfp629	Tbc1d16	0.99715	49.955	0.459	rgb(222,129,130)	1.995	2,2
Sgsm2	Lgals1	-0.99713	49.945	-4.5E-01	rgb(120,158,234)	1.9948	2,2
E2f1	Anln	0.99711	49.975	0.477	rgb(222,126,127)	1.9954	None
Zeb2	Zscan21	-0.99709	49.945	-4.5E-01	rgb(120,158,234)	1.9948	2,2
Ovol2	Syt5	0.99704	49.945	0.443	rgb(222,132,133)	1.9948	2,2
Zfp266	Ybey	0.99704	49.945	0.449	rgb(222,131,132)	1.9948	2,2
Zfp808	Pla2g4c	0.99704	49.945	0.442	rgb(222,133,133)	1.9948	2,2
Zfp777	Rab27a	-0.99702	49.96	-4.6E-01	rgb(117,156,235)	1.9951	2,2
Zfp473	Sec24d	0.997	50.005	0.503	rgb(223,121,122)	1.996	2,2
Thap3	Cox7a2l	0.99698	49.97	0.469	rgb(222,127,128)	1.9953	2,2
Zbtb7a	Trp53i13	0.99696	49.955	0.45	rgb(222,131,132)	1.995	None
Zbtb17	Cisd3	-0.99694	49.955	-4.5E-01	rgb(118,157,234)	1.995	2,2
Sp4	Ubtd1	0.99693	49.965	0.083	rgb(218,201,201)	1.9952	None
Prdm8	Synpo2	0.99691	49.94	0.437	rgb(222,134,134)	1.9947	2,2
Drap1	Sepw1	0.99689	49.96	0.463	rgb(222,129,130)	1.9951	2,2
Fbxl19	Mex3d	0.99681	49.95	0.453	rgb(222,130,131)	1.9949	2,2
Phf20	Tst	0.99681	49.95	0.452	rgb(222,131,132)	1.9949	2,2
Skil	Aim1	0.99681	49.95	0.45	rgb(222,131,132)	1.9949	2,2
Zfp750	Sulf2	0.99681	49.95	0.454	rgb(222,130,131)	1.9949	2,2
Zfp750	Mex3d	-0.9968	49.95	-4.5E-01	rgb(119,158,234)	1.9949	2,2
Zkscan17	Mgat4b	0.99678	49.94	0.443	rgb(222,132,133)	1.9947	2,2
Irf2	Gbp5	0.99674	49.94	0.438	rgb(222,133,134)	1.9947	None
Thap3	Rps14	0.99674	49.94	0.442	rgb(222,133,134)	1.9947	2,2
Zfp629	Zkscan17	0.99672	49.945	0.442	rgb(222,133,134)	1.9948	2,2
Drap1	Fth1	0.9967	49.945	0.444	rgb(222,132,133)	1.9948	2,2
Zfp386	Spry1	-0.99668	49.965	-4.6E-01	rgb(116,156,235)	1.9952	2,2
Zfp608	Pik3r6	-0.99665	49.935	-4.4E-01	rgb(122,159,234)	1.9946	2,2
Zscan29	Lrfn1	-0.99665	49.935	-4.3E-01	rgb(123,160,233)	1.9946	2,2
Zeb2	Crtam	0.99663	49.96	0.461	rgb(222,129,130)	1.9951	2,2
Foxp1	Rnf19b	-0.99661	49.935	-4.3E-01	rgb(123,160,233)	1.9946	2,2
Zfp385a	Aldh4a1	0.99659	49.935	0.434	rgb(222,134,135)	1.9946	2,2
Rreb1	Mvp	-0.99657	49.94	-4.7E-02	rgb(207,211,219)	1.9947	None
Scml4	4632428N05Rik	0.99655	49.945	0.446	rgb(222,132,133)	1.9948	2,2
Litaf	Plxnc1	0.99653	49.935	0.438	rgb(222,133,134)	1.9946	2,2
Zfp750	Pik3r3	0.99652	49.945	0.443	rgb(222,132,133)	1.9948	2,2
C030039L03Rik	Kcnc3	0.9965	49.975	0.476	rgb(222,126,127)	1.9954	2,2
Zfp385a	Acot1	0.99648	49.97	0.47	rgb(222,127,128)	1.9953	2,2
Zfp385a	9030617O03Rik	0.99646	49.935	0.434	rgb(222,134,135)	1.9946	2,2
Ncoa1	Eci1	-0.99644	49.94	-4.4E-01	rgb(122,159,234)	1.9947	2,2
Relb	Samd9l	-0.99637	49.93	-1.9E-03	rgb(217,217,217)	1.9945	None
Sgsm2	Cul9	0.99637	49.93	0.43	rgb(222,135,136)	1.9945	2,2
Zfp473	Cd96	-0.99637	49.93	-4.3E-01	rgb(125,161,233)	1.9945	2,2
Zfp956	Ppcdc	0.99637	49.93	0.431	rgb(222,135,135)	1.9945	2,2
Trp53	Got1l1	-0.99635	49.93	-2.2E-02	rgb(212,214,218)	1.9945	None
Pou2af1	Dusp5	0.99631	49.93	0.018	rgb(217,214,214)	1.9945	None
Zfp277	Bicd1	-0.99631	49.93	-4.3E-01	rgb(123,160,233)	1.9945	2,2
Zfp827	Rreb1	0.99629	49.945	0.446	rgb(222,132,133)	1.9948	2,2
Sgsm2	Plxnc1	0.99627	49.96	0.46	rgb(222,129,130)	1.9951	2,2
Zfp868	Orm2	0.99625	49.935	0.436	rgb(222,134,135)	1.9946	2,2
Thap1	Dffb	0.99624	49.985	0.486	rgb(222,124,125)	1.9956	None
Lcorl	Cmtm4	0.99622	49.955	0.456	rgb(222,130,131)	1.995	2,2
Zfp473	Sema6b	0.9962	49.975	0.475	rgb(222,126,127)	1.9954	2,2
Zfp407	Mpdu1	-0.99618	49.975	-4.7E-01	rgb(115,155,235)	1.9954	2,2
Klf10	Kctd14	0.99616	49.925	0.423	rgb(222,136,137)	1.9944	2,2
Cxxc5	Mcoln3	0.99614	49.95	0.452	rgb(222,131,131)	1.9949	2,2
Klf6	Bid	-0.99612	49.965	-4.6E-01	rgb(116,156,235)	1.9952	2,2
Zfp629	Ormdl1	-0.99611	49.925	-4.2E-01	rgb(125,161,233)	1.9944	2,2
Srebf1	Fads2	0.99609	50.07	0.567	rgb(223,109,110)	1.9973	2,2
Sp2	Fbxo18	-0.99607	49.965	-1.1E-01	rgb(192,202,221)	1.9952	None
Gm14420	Cdkn2d	0.99605	50.035	0.531	rgb(223,116,117)	1.9966	2,2
Zmat1	Fam120c	0.99603	50.01	0.51	rgb(223,120,121)	1.9961	2,2
Stat3	Klhl6	0.99601	49.99	0.491	rgb(222,123,124)	1.9957	None
Zfp276	Amigo3	0.99599	49.94	0.44	rgb(222,133,134)	1.9947	2,2
Fbxl19	Ptprs	0.99598	49.955	0.458	rgb(222,130,130)	1.995	2,2
Zfp266	Cdk6	0.99596	49.95	0.449	rgb(222,131,132)	1.9949	2,2
Zfp868	Chrm4	-0.99594	49.92	-4.2E-01	rgb(126,162,233)	1.9943	2,2
Zfp280b	Ap1s3	0.99592	49.92	0.42	rgb(222,137,138)	1.9943	2,2
Ovol2	Sgip1	0.9959	49.935	0.434	rgb(222,134,135)	1.9946	2,2
Zbtb46	Pla2g4f	0.99584	49.92	0.418	rgb(222,137,138)	1.9943	2,2
Zbtb5	Cd24a	-0.99584	49.92	-4.2E-01	rgb(126,162,233)	1.9943	2,2
Zfp513	Zfp408	0.99584	49.92	0.421	rgb(222,137,137)	1.9943	2,2
Zfp146	AA467197	-0.99579	49.92	-4.2E-01	rgb(126,162,233)	1.9943	2,2
Zfp385a	Slc19a2	0.99579	49.925	0.425	rgb(222,136,137)	1.9944	2,2
Zfp960	Masp2	0.99579	49.92	0.419	rgb(222,137,138)	1.9943	2,2
Cebpb	Zbtb10	0.99577	49.92	0.42	rgb(222,137,138)	1.9943	None
Thap3	Snx19	-0.99575	49.92	-4.2E-01	rgb(125,161,233)	1.9943	2,2
Cenpt	Clic1	0.99573	49.915	0.415	rgb(222,138,139)	1.9942	2,2
Zfp568	Prodh	0.99571	49.915	0.416	rgb(222,137,138)	1.9942	2,2
Zfp827	Skap2	-0.9957	49.92	-4.2E-01	rgb(125,161,233)	1.9943	2,2
Ybx2	Fam198a	0.99568	49.925	0.428	rgb(222,135,136)	1.9944	2,2
Foxo3	Exoc4	0.99562	49.915	0.414	rgb(222,138,139)	1.9942	None
Satb1	Cd226	-0.99562	49.915	-4.1E-01	rgb(127,162,233)	1.9942	None
Zfp608	Serpinb1a	0.99562	49.915	0.417	rgb(222,137,138)	1.9942	2,2
Smad4	Itpr3	0.9956	49.98	0.48	rgb(222,125,126)	1.9955	None
Nkrf	Pygl	-0.99557	49.92	-4.2E-01	rgb(125,161,233)	1.9943	2,2
Zfp182	Tlcd2	-0.99557	49.92	-4.9E-02	rgb(206,211,219)	1.9943	None
Ski	Slc43a2	0.99555	49.975	0.474	rgb(222,126,127)	1.9954	2,2
Zfp598	0610012G03Rik	-0.99551	49.915	-4.1E-01	rgb(127,162,233)	1.9942	2,2
Zfp629	Ocrl	0.99551	49.915	0.416	rgb(222,138,138)	1.9942	2,2
Zfp385a	Ccng1	0.99547	49.945	0.446	rgb(222,132,133)	1.9948	2,2
Zfp385a	Zfp750	0.99547	49.945	0.448	rgb(222,131,132)	1.9948	2,2
Zfp629	Zfp108	0.99545	49.94	0.44	rgb(222,133,134)	1.9947	2,2
Nr4a2	Serpine2	0.99544	49.93	0.43	rgb(222,135,136)	1.9945	None
Zfp385a	Lrrc28	0.99542	49.92	0.416	rgb(222,138,138)	1.9943	2,2
Klf3	Nek6	0.9954	49.915	0.033	rgb(217,211,211)	1.9942	None
