TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Foxf2	Tubb2b	0.74263	49.81	0.315	rgb(220,157,157)	1.9871	2,2
Foxj1	March9	0.74263	49.81	0.312	rgb(220,157,158)	1.9871	2,2
Foxj1	Txk	-0.74263	49.81	-4.4E-01	rgb(121,159,234)	1.9871	2,2
Foxj1	Unc13a	0.74263	49.81	0.314	rgb(220,157,158)	1.9871	2,2
Foxo3	Rreb1	0.74263	49.81	0.311	rgb(220,158,158)	1.9871	2,2
Foxq1	Itga7	0.74263	49.81	0.313	rgb(220,157,158)	1.9871	2,2
Foxq1	Rtkn2	0.74263	49.81	0.31	rgb(220,158,158)	1.9871	2,2
Foxs1	Leprel1	0.74263	49.81	0.308	rgb(220,158,159)	1.9871	2,2
Foxs1	Npas2	0.74263	49.81	0.313	rgb(220,157,158)	1.9871	2,2
Gfi1	Endod1	-0.74263	49.81	-3.1E-01	rgb(149,176,229)	1.9871	2,2
Gfi1	Fam89a	-0.74263	49.81	-3.1E-01	rgb(149,176,229)	1.9871	2,2
Gfi1	H2-Eb2	-0.74263	49.81	-3.1E-01	rgb(150,176,229)	1.9871	2,2
Gfi1	Rassf4	-0.74263	49.81	-3.1E-01	rgb(150,176,229)	1.9871	2,2
Glis3	Masp2	0.74263	49.81	0.315	rgb(220,157,158)	1.9871	2,2
Gzf1	Nid1	0.74263	49.81	0.309	rgb(220,158,159)	1.9871	None
Hdx	Rdh9	0.74263	49.81	0.306	rgb(220,159,159)	1.9871	2,2
Hes1	Bpnt1	0.74263	49.81	0.309	rgb(220,158,159)	1.9871	2,2
Hes6	Ndrg2	0.74263	49.81	0.329	rgb(221,154,155)	1.9871	2,2
Hey1	Rassf1	0.74263	49.81	0.314	rgb(220,157,158)	1.9871	2,2
Hif1a	B3gnt3	0.74263	49.81	0.425	rgb(222,136,137)	1.9871	2,2
Hmga2	Fbn1	0.74263	49.81	0.313	rgb(220,157,158)	1.9871	2,2
