TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Irf4	Loxl2	-1	50.85	-8.5E-01	rgb( 33,105,249)	2	2,2
Hif1a	Egln1	0.99821	50.83	0.833	rgb(226, 58, 60)	1.9996	None
Hif1a	Aldoa	0.99642	50.81	0.811	rgb(226, 62, 64)	1.9992	None
Zfp595	Pwwp2a	0.99642	50.81	0.805	rgb(226, 63, 65)	1.9992	2,2
Irf4	Exoc2	-0.99464	50.79	-7.9E-01	rgb( 46,113,247)	1.9988	None
Hif1a	Jmjd6	0.99285	50.78	0.776	rgb(226, 69, 70)	1.9986	None
Zfp367	Dtl	0.99106	50.77	0.769	rgb(225, 70, 72)	1.9984	2,2
Hif1a	Sertad1	0.98927	50.76	0.756	rgb(225, 73, 74)	1.9982	None
Gm14420	Cdkn2d	0.98748	50.75	0.754	rgb(225, 73, 75)	1.998	2,2
Atf6	Rps14	0.9857	50.74	0.74	rgb(225, 76, 77)	1.9978	None
Hif1a	Bnip3	0.9857	50.74	0.735	rgb(225, 77, 78)	1.9978	None
Atf6	Dpm3	0.98391	50.73	0.73	rgb(225, 78, 79)	1.9976	None
Irf4	Abcd3	-0.98391	50.73	-7.3E-01	rgb( 58,121,245)	1.9976	None
Sp4	Plxna1	0.98391	50.73	0.733	rgb(225, 77, 78)	1.9976	2,2
Nr1d2	Il17f	0.98212	50.72	0.722	rgb(225, 79, 80)	1.9974	None
Stat3	Sec14l1	0.98212	50.72	0.718	rgb(225, 80, 81)	1.9974	None
C030039L03Rik	Prkab2	0.98212	50.72	0.716	rgb(225, 80, 82)	1.9974	2,2
Hif1a	Ppme1	0.98033	50.71	0.707	rgb(225, 82, 83)	1.9972	None
Hif1a	Ppp1r3g	0.98033	50.71	0.715	rgb(225, 80, 82)	1.9972	2,2
Dpf1	Gipr	0.98033	50.71	0.706	rgb(225, 82, 84)	1.9972	2,2
Zfp367	Exo1	0.98033	50.71	0.71	rgb(225, 81, 83)	1.9972	2,2
Zfp385a	Zmat3	0.98033	50.71	0.712	rgb(225, 81, 82)	1.9972	2,2
Zfp536	Itsn1	0.98033	50.71	0.71	rgb(225, 81, 83)	1.9972	2,2
Ikzf3	Ppp3cc	0.97854	50.7	0.701	rgb(225, 83, 84)	1.997	None
Mycn	Plekha2	-0.97854	50.7	-7.0E-01	rgb( 65,125,244)	1.997	2,2
Stat3	Tspan5	0.97854	50.7	0.705	rgb(225, 82, 84)	1.997	None
Terf1	Rftn1	-0.97854	50.7	-7.0E-01	rgb( 65,125,244)	1.997	2,2
Zeb2	Ptger2	0.97854	50.7	0.696	rgb(225, 84, 85)	1.997	2,2
Irf4	Myo1e	-0.97676	50.69	-6.9E-01	rgb( 68,126,243)	1.9968	None
Irf4	Nrp1	-0.97676	50.69	-6.9E-01	rgb( 68,126,243)	1.9968	None
Irf4	Phldb2	-0.97676	50.69	-6.9E-01	rgb( 67,126,243)	1.9968	2,2
Stat1	Parp9	0.97676	50.69	0.691	rgb(225, 85, 86)	1.9968	2,2
Thap3	Dpm3	0.97676	50.69	0.693	rgb(225, 85, 86)	1.9968	2,2
Atf6	Cox17	0.97497	50.68	0.681	rgb(224, 87, 88)	1.9966	2,2
E2f4	E2f7	0.97497	50.68	0.675	rgb(224, 88, 89)	1.9966	2,2
Hif1a	Pgm2	0.97497	50.68	0.684	rgb(225, 86, 88)	1.9966	None
Irf4	2900026A02Rik	-0.97497	50.68	-6.8E-01	rgb( 69,127,243)	1.9966	None
Irf4	Ces2c	-0.97497	50.68	-6.8E-01	rgb( 69,127,243)	1.9966	2,2
Irf4	Fam160a1	-0.97497	50.68	-6.8E-01	rgb( 69,127,243)	1.9966	2,2
Stat3	Tnip2	0.97497	50.68	0.681	rgb(224, 87, 88)	1.9966	None
Zfp536	Lpin3	0.97497	50.68	0.675	rgb(224, 88, 89)	1.9966	2,2
Foxf2	Rtn4	0.97318	50.67	0.665	rgb(224, 90, 91)	1.9964	None
Hif1a	Aldoc	0.97318	50.67	0.675	rgb(224, 88, 90)	1.9964	None
Hif1a	Arrb1	0.97318	50.67	0.67	rgb(224, 89, 90)	1.9964	None
Hif1a	Rassf1	0.97318	50.67	0.667	rgb(224, 90, 91)	1.9964	None
Maf	St3gal1	-0.97318	50.67	-6.7E-01	rgb( 71,128,243)	1.9964	None
Pou2af1	Ldlrap1	0.97318	50.67	0.674	rgb(224, 88, 90)	1.9964	None
Stat3	Gem	0.97318	50.67	0.669	rgb(224, 89, 91)	1.9964	None
C030039L03Rik	Ankzf1	0.97318	50.67	0.67	rgb(224, 89, 90)	1.9964	2,2
Zfp536	Tekt2	0.97318	50.67	0.673	rgb(224, 88, 90)	1.9964	2,2
Atf6	Rpl36al	0.97139	50.66	0.656	rgb(224, 92, 93)	1.9962	2,2
E2f4	Wdr76	0.97139	50.66	0.662	rgb(224, 91, 92)	1.9962	2,2
Hif1a	Sap30	0.97139	50.66	0.658	rgb(224, 91, 93)	1.9962	None
Mxd1	Cxcr5	0.97139	50.66	0.663	rgb(224, 90, 92)	1.9962	2,2
Hif1a	H2-Ab1	0.9696	50.65	0.649	rgb(224, 93, 94)	1.996	None
