TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Prrx1	Pms1	-0.93522	49.97	-4.7E-01	rgb(114,154,235)	1.9903	2,2
Rara	Zfp608	0.93522	49.97	0.467	rgb(222,128,129)	1.9903	None
Rfx1	Nefm	0.93522	49.97	0.472	rgb(222,127,128)	1.9903	None
Rorc	Hdc	-0.93522	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Runx1	Ctss	0.93522	49.97	0.471	rgb(222,127,128)	1.9903	None
Runx1	Kdelc2	0.93522	49.97	0.465	rgb(222,128,129)	1.9903	None
Sall4	Aicda	0.93522	49.97	0.542	rgb(223,113,114)	1.9903	2,2
Sgsm2	Plxna1	0.93522	49.97	0.473	rgb(222,127,128)	1.9903	2,2
Six4	Atxn1	0.93522	49.97	0.469	rgb(222,128,128)	1.9903	None
Sox4	Pcbp4	-0.93522	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Sox4	Tnfsf10	0.93522	49.97	0.469	rgb(222,127,128)	1.9903	None
Sp2	Gngt2	0.93522	49.97	0.47	rgb(222,127,128)	1.9903	None
Sp3	Gucy1b3	-0.93522	49.97	-4.7E-01	rgb(115,155,235)	1.9903	None
Srf	4930503L19Rik	0.93522	49.97	0.475	rgb(222,126,127)	1.9903	None
Stat1	Adamts6	-0.93522	49.97	-4.7E-01	rgb(115,155,235)	1.9903	None
Stat1	Socs3	0.93522	49.97	0.472	rgb(222,127,128)	1.9903	None
Stat3	Fzd7	0.93522	49.97	0.465	rgb(222,128,129)	1.9903	None
Tbx21	Snx10	0.93522	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Tcf7l2	Icam5	0.93522	49.97	0.467	rgb(222,128,129)	1.9903	None
Thap2	Znhit6	0.93522	49.97	0.468	rgb(222,128,129)	1.9903	2,2
Thrb	Fbxo21	0.93522	49.97	0.474	rgb(222,126,127)	1.9903	None
Trerf1	Nhsl2	0.93522	49.97	0.474	rgb(222,126,127)	1.9903	2,2
Trp53	Igf2r	0.93522	49.97	0.469	rgb(222,128,128)	1.9903	None
Twist1	Rai14	0.93522	49.97	0.475	rgb(222,126,127)	1.9903	2,2
Twist1	Tmem98	0.93522	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Vdr	Map3k5	0.93522	49.97	0.471	rgb(222,127,128)	1.9903	None
Whsc1	Cep170	0.93522	49.97	0.474	rgb(222,127,127)	1.9903	2,2
Zbtb3	Bpnt1	0.93522	49.97	0.467	rgb(222,128,129)	1.9903	None
Zfp111	Ptpre	-0.93522	49.97	-4.7E-01	rgb(114,154,235)	1.9903	2,2
Zfp148	Ccr2	0.93522	49.97	0.471	rgb(222,127,128)	1.9903	None
Zfp266	Vps13a	0.93522	49.97	0.469	rgb(222,127,128)	1.9903	2,2
Zfp280b	Avpr1a	0.93522	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Zfp280b	Mgat5	-0.93522	49.97	-4.7E-01	rgb(116,156,235)	1.9903	2,2
Zfp365	Glipr1	0.93522	49.97	0.467	rgb(222,128,129)	1.9903	2,2
Zfp367	Emp3	0.93522	49.97	0.474	rgb(222,127,127)	1.9903	2,2
Zfp367	Ncf1	0.93522	49.97	0.469	rgb(222,127,128)	1.9903	2,2
Zfp444	Ptprcap	0.93522	49.97	0.467	rgb(222,128,129)	1.9903	2,2
Zfp467	Furin	-0.93522	49.97	-4.7E-01	rgb(116,156,235)	1.9903	2,2
Zfp511	Nt5dc1	-0.93522	49.97	-4.7E-01	rgb(114,154,235)	1.9903	2,2
Zfp580	Rnf130	0.93522	49.97	0.466	rgb(222,128,129)	1.9903	2,2
Zfp605	Zfp12	0.93522	49.97	0.499	rgb(222,122,123)	1.9903	2,2
Zfp609	Cdk16	0.93522	49.97	0.47	rgb(222,127,128)	1.9903	2,2
Zfp629	Chrm4	-0.93522	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Zfp629	Zfp108	0.93522	49.99	0.492	rgb(222,123,124)	1.9907	2,2
Zfp651	Fam43a	0.93522	49.97	0.467	rgb(222,128,129)	1.9903	2,2
Zfp667	Acvrl1	0.93522	49.97	0.469	rgb(222,127,128)	1.9903	2,2
Zfp90	Zc3h6	0.93522	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Zfx	Prkrir	0.93522	49.97	0.472	rgb(222,127,128)	1.9903	None
Zhx2	Wwp1	-0.93522	49.97	-4.7E-01	rgb(116,156,235)	1.9903	2,2
Akna	Trp73	0.93358	49.97	0.468	rgb(222,128,129)	1.9903	2,2
Ar	Pydc3	0.93358	49.97	0.474	rgb(222,126,127)	1.9903	None
Arid3b	Rab35	0.93358	49.97	0.469	rgb(222,127,128)	1.9903	2,2
Casz1	Lrmp	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Creb3l2	Plekho2	0.93358	49.97	0.47	rgb(222,127,128)	1.9903	2,2
Egr1	Ifit2	-0.93358	49.97	-4.7E-01	rgb(114,155,235)	1.9903	None
Egr1	Itgb1	0.93358	49.97	0.474	rgb(222,127,127)	1.9903	None
Egr1	Mmp14	0.93358	49.97	0.468	rgb(222,128,128)	1.9903	None
Egr1	S1pr2	0.93358	49.97	0.475	rgb(222,126,127)	1.9903	None
Elk3	Fam129b	0.93358	49.97	0.473	rgb(222,127,128)	1.9903	2,2
Elk3	Syn1	0.93358	49.97	0.468	rgb(222,128,129)	1.9903	2,2
Erg	Wnt11	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	None
Esrra	Pgs1	0.93358	49.97	0.473	rgb(222,127,128)	1.9903	2,2
Fli1	Mapkapk2	0.93358	49.97	0.467	rgb(222,128,129)	1.9903	None
Fosb	Samd9l	0.93358	49.97	0.474	rgb(222,126,127)	1.9903	2,2
Hes1	Gad1	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Hif3a	Arrb1	0.93358	49.97	0.468	rgb(222,128,129)	1.9903	2,2
Hsf2	Arhgef3	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Ikzf2	Phtf2	0.93358	49.97	0.467	rgb(222,128,129)	1.9903	2,2
Ikzf2	Vcam1	0.93358	49.97	0.468	rgb(222,128,129)	1.9903	2,2
Ikzf4	Vasn	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Kdm2b	Kcnk10	0.93358	49.97	0.467	rgb(222,128,129)	1.9903	2,2
Klf10	Iqgap2	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Klf3	Aldoart2	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Klf8	Ptrf	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Lin54	Aen	-0.93358	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Mbnl2	Vim	0.93358	49.97	0.473	rgb(222,127,128)	1.9903	2,2
Mef2b	Numbl	0.93358	49.97	0.467	rgb(222,128,129)	1.9903	2,2
Meis3	Tex261	0.93358	49.97	0.47	rgb(222,127,128)	1.9903	2,2
Mtf2	Fzd3	0.93358	49.97	0.466	rgb(222,128,129)	1.9903	2,2
Mxi1	Itga7	0.93358	49.98	0.476	rgb(222,126,127)	1.9905	2,2
Nfatc2	Rasgef1b	0.93358	49.97	0.475	rgb(222,126,127)	1.9903	2,2
Nfatc4	Irf5	0.93358	49.97	0.469	rgb(222,127,128)	1.9903	2,2
Nkx1-2	Ehd3	0.93358	49.97	0.47	rgb(222,127,128)	1.9903	2,2
Nr3c1	Apol9b	-0.93358	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Osr2	Sema6a	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Phf1	Peli3	0.93358	49.97	0.474	rgb(222,126,127)	1.9903	2,2
Phf20	Fyco1	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Pou6f1	Entpd1	0.93358	49.97	0.474	rgb(222,127,127)	1.9903	2,2
Prox1	Lum	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Prox1	Mapk14	0.93358	49.97	0.465	rgb(222,128,129)	1.9903	2,2
Rbpj	Rasal1	-0.93358	49.97	-4.7E-01	rgb(116,156,235)	1.9903	None
Rbpj	Tle2	0.93358	49.97	0.47	rgb(222,127,128)	1.9903	2,2
Rel	Ier3	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	None
Runx1	Lgals3	0.93358	49.97	0.465	rgb(222,128,129)	1.9903	None
Runx3	Mxd3	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Sgsm2	Tjp3	0.93358	49.97	0.469	rgb(222,127,128)	1.9903	2,2
Snapc2	Spin4	-0.93358	49.97	-4.7E-01	rgb(114,154,235)	1.9903	2,2
Sp2	Gprc5a	-0.93358	49.97	-4.7E-01	rgb(114,154,235)	1.9903	None
Stat4	Serpine2	0.93358	49.97	0.468	rgb(222,128,129)	1.9903	2,2
Tcf4	Abcb1a	0.93358	49.97	0.473	rgb(222,127,128)	1.9903	None
Tead1	Susd1	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Thap7	Ap3b1	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Tigd2	Riok3	0.93358	49.97	0.468	rgb(222,128,129)	1.9903	2,2
Trp73	Abi3	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Tulp3	Cndp2	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Vax2	Cttn	-0.93358	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Xbp1	S1pr3	0.93358	49.97	0.469	rgb(222,128,128)	1.9903	2,2
Zbtb1	Retsat	-0.93358	49.97	-4.7E-01	rgb(116,156,235)	1.9903	2,2
Zbtb17	Kif13b	0.93358	49.97	0.468	rgb(222,128,129)	1.9903	2,2
Zbtb17	Ppm1f	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Zbtb17	Rbms2	-0.93358	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Zbtb46	Tnfsf15	0.93358	49.97	0.465	rgb(222,128,129)	1.9903	2,2
Zbtb7a	Fam20b	0.93358	49.97	0.466	rgb(222,128,129)	1.9903	2,2
Zeb2	Tmem184b	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Zfhx3	Muc5ac	-0.93358	49.97	-4.7E-01	rgb(114,155,235)	1.9903	None
Zfp184	Fkbp11	0.93358	49.97	0.466	rgb(222,128,129)	1.9903	2,2
Zfp280b	Crtam	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Zfp280b	Mx1	0.93358	49.97	0.466	rgb(222,128,129)	1.9903	2,2
Zfp280b	Wnt1	-0.93358	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Zfp287	Tmem154	0.93358	49.97	0.466	rgb(222,128,129)	1.9903	2,2
Zfp35	Dhrs4	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Zfp382	March3	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Zfp382	Spsb1	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Zfp395	Aen	-0.93358	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Zfp395	Ly9	0.93358	49.97	0.466	rgb(222,128,129)	1.9903	2,2
Zfp420	Prr5l	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Zfp429	Cml2	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Zfp429	Slamf7	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Zfp467	Chst15	0.93358	49.97	0.471	rgb(222,127,128)	1.9903	2,2
Zfp513	Snx11	0.93358	49.97	0.472	rgb(222,127,128)	1.9903	2,2
Zfp608	Stra6	-0.93358	49.97	-4.7E-01	rgb(114,154,235)	1.9903	2,2
Zfp787	Ncoa1	-0.93358	49.97	-4.7E-01	rgb(116,155,235)	1.9903	2,2
Zfp788	Mapkapk2	-0.93358	49.97	-4.7E-01	rgb(114,155,235)	1.9903	2,2
Zfp960	Spats2	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Zfpm1	Rgs1	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Zscan22	Dcakd	0.93358	49.97	0.467	rgb(222,128,129)	1.9903	2,2
Zzz3	S100a1	-0.93358	49.97	-4.7E-01	rgb(115,155,235)	1.9903	2,2
Ahrr	Anln	0.93164	50	0.504	rgb(223,121,122)	1.9909	None
Ar	Lgals7	0.93164	50	0.5	rgb(223,121,122)	1.9909	None
Bhlhe40	Ctnna1	0.93164	50	0.495	rgb(222,122,123)	1.9909	None
Bhlhe40	Ralb	0.93164	50	0.501	rgb(223,121,122)	1.9909	None
Bhlhe41	Tef	0.93164	50	0.546	rgb(223,113,114)	1.9909	None
C030039L03Rik	Kbtbd13	0.93164	50	0.497	rgb(222,122,123)	1.9909	2,2
Cebpb	Itpr1	-0.93164	50	-5.0E-01	rgb(107,150,236)	1.9909	None
Cebpb	P2ry1	0.93164	50	0.504	rgb(223,121,122)	1.9909	None
Cggbp1	Tmem71	0.93164	50	0.499	rgb(222,122,123)	1.9909	2,2
Creb1	Pag1	0.93164	50	0.504	rgb(223,121,122)	1.9909	None
Cux1	Fam20a	0.93164	50	0.501	rgb(223,121,122)	1.9909	2,2
E2f1	Afap1	-0.93164	50	-5.0E-01	rgb(108,150,236)	1.9909	None
E2f1	Sdr39u1	0.93164	50	0.504	rgb(223,121,122)	1.9909	None
Egr2	Napb	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	2,2
Egr2	Ptrf	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	None
Egr3	Chmp4b	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Egr3	Mctp2	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	None
Epas1	Pparg	0.93164	50	0.501	rgb(223,121,122)	1.9909	2,2
Ets1	Cd2	0.93164	50	0.504	rgb(223,121,122)	1.9909	None
Ets1	Kcna3	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Ets1	Lzts1	0.93164	50	0.501	rgb(223,121,122)	1.9909	None
Ets1	Map3k1	0.93164	50	0.501	rgb(223,121,122)	1.9909	None
Ets1	Slc15a1	0.93164	50	0.498	rgb(222,122,123)	1.9909	None
Etv6	Cxcl2	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Fli1	Tef	-0.93164	50	-5.1E-01	rgb(106,150,236)	1.9909	None
Fos	Eef2k	-0.93164	50	-5.0E-01	rgb(110,152,236)	1.9909	None
Fosl2	A1cf	-0.93164	50	-5.0E-01	rgb(107,150,236)	1.9909	None
Foxf2	A830010M20Rik	0.93164	50	0.503	rgb(223,121,122)	1.9909	None
Foxo1	Sdc3	0.93164	50	0.502	rgb(223,121,122)	1.9909	None
Foxo1	Traf6	0.93164	50	0.495	rgb(222,122,123)	1.9909	2,2
Foxp1	Sun1	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Foxp3	Atf6	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Gabpa	Rnh1	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Gata1	Ern1	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	None
Gata3	Abhd15	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	None
Gfi1	Chic2	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	2,2
Gfi1	Syde1	0.93164	50	0.496	rgb(222,122,123)	1.9909	2,2
Hic1	Nrip1	0.93164	50	0.499	rgb(222,122,123)	1.9909	None
Hmg20b	Rab4b	0.93164	50	0.498	rgb(222,122,123)	1.9909	2,2
Irf4	Anxa3	0.93164	50	0.5	rgb(223,121,122)	1.9909	None
Irf7	Tmem171	0.93164	50	0.497	rgb(222,122,123)	1.9909	None
Jun	Il2rb	0.93164	50	0.503	rgb(223,121,122)	1.9909	None
Kdm2b	Plekhf2	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	2,2
Klf12	Slc23a2	0.93164	50	0.504	rgb(223,121,122)	1.9909	2,2
Klf4	Mycn	0.93164	50	0.498	rgb(222,122,123)	1.9909	None
Maf	Gbp4	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Mafg	Emilin1	0.93164	50	0.496	rgb(222,122,123)	1.9909	None
Mxd4	Ypel5	0.93164	50	0.496	rgb(222,122,123)	1.9909	None
Mxi1	Utp20	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Myb	Muc13	0.93164	50	0.502	rgb(223,121,122)	1.9909	None
Myc	Fam188b	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	None
Myc	Uaca	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Ncoa3	Itm2a	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	2,2
Nfatc4	Eea1	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Nfkb1	Smyd5	0.93164	50	0.503	rgb(223,121,122)	1.9909	None
Nfkb2	Zhx2	0.93164	50	0.502	rgb(223,121,122)	1.9909	None
Nkx1-2	Sash1	0.93164	50	0.496	rgb(222,122,123)	1.9909	None
Phf1	Psph	-0.93164	50	-5.0E-01	rgb(107,150,236)	1.9909	2,2
Plagl1	Chrm4	0.93164	50	0.498	rgb(222,122,123)	1.9909	None
Pou6f1	Plcg1	0.93164	50	0.502	rgb(223,121,122)	1.9909	None
Pou6f1	Ppm1j	0.93164	50	0.496	rgb(222,122,123)	1.9909	None
Pparg	Epas1	0.93164	50	0.503	rgb(223,121,122)	1.9909	2,2
Prdm1	Slc38a3	0.93164	50	0.501	rgb(223,121,122)	1.9909	None
Prrx1	Cxcl1	0.93164	50	0.5	rgb(223,121,122)	1.9909	2,2
Rel	Kdm2b	0.93164	50	0.501	rgb(223,121,122)	1.9909	None
Relb	Bbs5	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	2,2
Rest	Sla2	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Rreb1	Kdm6b	0.93164	50	0.504	rgb(223,121,122)	1.9909	None
Runx1	Fam129b	0.93164	50	0.501	rgb(223,121,122)	1.9909	None
Rxra	B3gnt5	-0.93164	50	-5.0E-01	rgb(108,150,236)	1.9909	None
Rxra	Trpm6	0.93164	50	0.503	rgb(223,121,122)	1.9909	None
Smad3	P2ry1	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	None
Smad3	Pbx2	0.93164	50	0.498	rgb(222,122,123)	1.9909	None
Smad3	Ticam2	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Sp2	Vav3	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Sp4	5031414D18Rik	0.93164	50	0.503	rgb(223,121,122)	1.9909	None
Sp4	B9d1	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Sp4	Numbl	0.93164	50	0.501	rgb(223,121,122)	1.9909	None
Srebf1	Cnnm4	0.93164	50	0.498	rgb(222,122,123)	1.9909	None
Stat2	Gpr146	0.93164	50	0.5	rgb(223,121,122)	1.9909	None
Stat4	Icam1	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Tal2	Armcx2	0.93164	50	0.5	rgb(223,121,122)	1.9909	None
Tcf12	Asap1	0.93164	50	0.504	rgb(223,121,122)	1.9909	None
Tcf12	Slc2a1	-0.93164	50	-5.0E-01	rgb(107,150,236)	1.9909	None
Tead1	Kcna3	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	2,2
Terf1	Dhx33	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	2,2
Thra	Vegfb	0.93164	50	0.497	rgb(222,122,123)	1.9909	None
Thra	Zbtb4	0.93164	50	0.499	rgb(222,122,123)	1.9909	None
Zbtb7a	Casz1	0.93164	50	0.5	rgb(223,121,122)	1.9909	None
Zbtb7b	Chst12	0.93164	50	0.497	rgb(222,122,123)	1.9909	None
Zbtb7b	Tnf	0.93164	50	0.505	rgb(223,121,122)	1.9909	None
Zbtb7c	Vash1	0.93164	50	0.501	rgb(223,121,122)	1.9909	2,2
Zfp148	Nfkbia	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	None
Zfp148	Pmm1	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	None
Zfp367	Mapk11	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	2,2
Zfp385a	Cd80	0.93164	50	0.502	rgb(223,121,122)	1.9909	2,2
Zfp385a	Rasgrp1	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	2,2
Zfp429	Plod3	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	2,2
Zfp467	C630043F03Rik	-0.93164	50	-5.0E-01	rgb(109,151,236)	1.9909	2,2
Zfp467	Cyth4	-0.93164	50	-5.0E-01	rgb(108,151,236)	1.9909	2,2
Zfp467	Hlcs	0.93164	50	0.501	rgb(223,121,122)	1.9909	2,2
Zfp473	Ppfia3	0.93164	50	0.503	rgb(223,121,122)	1.9909	2,2
Zic2	Gck	0.93164	50	0.503	rgb(223,121,122)	1.9909	2,2
Zic2	Rabggta	0.93164	50	0.503	rgb(223,121,122)	1.9909	None
2810021J22Rik	Mx2	0.92989	49.96	0.463	rgb(222,129,130)	1.9901	2,2
Akna	Arhgef6	0.92989	49.96	0.46	rgb(222,129,130)	1.9901	2,2
Ankzf1	Kiss1r	0.92989	49.96	0.465	rgb(222,128,129)	1.9901	2,2
Atf3	Arsb	-0.92989	49.96	-4.6E-01	rgb(117,156,235)	1.9901	2,2
Atmin	Il15ra	0.92989	49.96	0.465	rgb(222,128,129)	1.9901	2,2
Atmin	Litaf	0.92989	49.96	0.461	rgb(222,129,130)	1.9901	2,2
Bach1	Epas1	0.92989	49.96	0.46	rgb(222,129,130)	1.9901	2,2
Bach1	Fyn	0.92989	49.96	0.457	rgb(222,130,131)	1.9901	2,2
C030039L03Rik	Ppp1r3b	0.92989	49.96	0.455	rgb(222,130,131)	1.9901	2,2
Carf	Thrb	0.92989	49.96	0.464	rgb(222,128,129)	1.9901	2,2
Cc2d1a	Cenpw	-0.92989	49.96	-4.6E-01	rgb(118,157,234)	1.9901	2,2
Cebpg	Fam53b	-0.92989	49.96	-4.6E-01	rgb(117,156,234)	1.9901	2,2
Cebpz	Dhx33	0.92989	49.96	0.463	rgb(222,129,129)	1.9901	2,2
Creb3l1	Cyp39a1	0.92989	49.96	0.456	rgb(222,130,131)	1.9901	2,2
Epas1	Ar	0.92989	49.96	0.465	rgb(222,128,129)	1.9901	2,2
Epas1	Satb1	0.92989	49.96	0.458	rgb(222,130,130)	1.9901	2,2
Erg	Mllt3	0.92989	49.96	0.46	rgb(222,129,130)	1.9901	2,2
Ets1	Nlrc3	0.92989	49.96	0.458	rgb(222,130,131)	1.9901	None
Ets2	Rassf3	0.92989	49.96	0.458	rgb(222,130,130)	1.9901	None
Etv5	Trib2	-0.92989	49.96	-4.6E-01	rgb(118,157,234)	1.9901	2,2
Etv6	Ifi203	-0.92989	49.96	-4.6E-01	rgb(117,156,235)	1.9901	2,2
Foxo3	Kif13b	0.92989	49.96	0.456	rgb(222,130,131)	1.9901	None
Gfi1	Jak2	0.92989	49.96	0.46	rgb(222,129,130)	1.9901	2,2
Hic1	Gfi1	0.92989	49.96	0.46	rgb(222,129,130)	1.9901	None
Hic1	Itpr1	0.92989	49.96	0.459	rgb(222,129,130)	1.9901	None
Hif1a	Flot1	0.92989	49.96	0.464	rgb(222,128,129)	1.9901	2,2
Hif3a	Myh10	0.92989	49.96	0.459	rgb(222,129,130)	1.9901	2,2
Hif3a	Pygl	0.92989	49.96	0.456	rgb(222,130,131)	1.9901	2,2
Hmgb3	Hmgn1	0.92989	49.96	0.501	rgb(223,121,122)	1.9901	2,2
Hmgb3	Il9r	0.92989	49.96	0.463	rgb(222,129,130)	1.9901	2,2
Irf1	Vdr	-0.92989	49.96	-4.6E-01	rgb(117,156,234)	1.9901	2,2
Irf8	Bcl11b	0.92989	49.96	0.463	rgb(222,129,130)	1.9901	2,2
Jun	Cd84	-0.92989	49.96	-4.6E-01	rgb(117,156,234)	1.9901	2,2
Kdm2b	Abi3	-0.92989	49.96	-4.6E-01	rgb(117,156,234)	1.9901	2,2
Kdm5b	Tmem71	0.92989	49.96	0.458	rgb(222,129,130)	1.9901	2,2
Klf12	Dntt	-0.92989	49.96	-4.6E-01	rgb(118,157,234)	1.9901	2,2
Klf4	Tmem86a	0.92989	49.97	0.467	rgb(222,128,129)	1.9903	None
Lhx6	Ism1	0.92989	49.96	0.465	rgb(222,128,129)	1.9901	2,2
Lin54	Znhit6	-0.92989	49.96	-4.6E-01	rgb(117,156,235)	1.9901	2,2
Lyl1	Rab19	0.92989	49.96	0.465	rgb(222,128,129)	1.9901	2,2
Mbnl2	A1cf	-0.92989	49.96	-4.6E-01	rgb(116,156,235)	1.9901	2,2
Meis3	Fbxw2	0.92989	49.96	0.456	rgb(222,130,131)	1.9901	2,2
Msc	Pcsk1	0.92989	49.96	0.459	rgb(222,129,130)	1.9901	2,2
Mxd1	Dst	0.92989	49.96	0.463	rgb(222,129,130)	1.9901	2,2
Mxd3	Zranb3	0.92989	49.96	0.46	rgb(222,129,130)	1.9901	2,2
Mxi1	Ccdc92	0.92989	49.96	0.463	rgb(222,129,130)	1.9901	2,2
Myb	Ctsb	-0.92989	49.96	-4.6E-01	rgb(117,156,235)	1.9901	2,2
Mypop	Gm6548	-0.92989	49.96	-4.6E-01	rgb(117,156,234)	1.9901	2,2
Ncoa2	Nrip1	0.92989	49.96	0.461	rgb(222,129,130)	1.9901	2,2
Nfe2l2	Tmc6	-0.92989	49.96	-4.6E-01	rgb(117,156,235)	1.9901	2,2
Nfil3	Rbpj	0.92989	49.96	0.458	rgb(222,130,130)	1.9901	2,2
Nfkb2	Idi2	0.92989	49.96	0.462	rgb(222,129,130)	1.9901	2,2
Nfkb2	Plagl1	0.92989	49.96	0.459	rgb(222,129,130)	1.9901	2,2
Nr3c1	Trip10	-0.92989	49.96	-4.6E-01	rgb(117,156,235)	1.9901	2,2
Nr4a1	Tmed3	-0.92989	49.96	-4.6E-01	rgb(118,157,234)	1.9901	2,2
Nr4a1	Tnfsf11	0.92989	49.96	0.456	rgb(222,130,131)	1.9901	2,2
Phf20	Smad3	0.92989	49.96	0.464	rgb(222,128,129)	1.9901	2,2
Pou2af1	Sh3bp1	-0.92989	49.96	-4.6E-01	rgb(117,156,235)	1.9901	2,2
Pparg	Cacna1c	0.92989	49.96	0.463	rgb(222,128,129)	1.9901	None
Prrx1	Lonp2	0.92989	49.98	0.479	rgb(222,125,126)	1.9905	2,2
Rbpj	Vdr	0.92989	49.96	0.462	rgb(222,129,130)	1.9901	2,2
Runx1	Cd74	-0.92989	49.96	-4.6E-01	rgb(118,157,234)	1.9901	None
Scml4	Rab19	0.92989	49.96	0.459	rgb(222,129,130)	1.9901	2,2
Scrt1	Rras	0.92989	49.96	0.46	rgb(222,129,130)	1.9901	2,2
Skil	Tgfbr1	0.92989	49.96	0.459	rgb(222,129,130)	1.9901	2,2
Sox5	Ccr8	-0.92989	49.96	-4.6E-01	rgb(117,156,234)	1.9901	2,2
Srf	Ccdc107	-0.92989	49.96	-4.6E-01	rgb(118,157,234)	1.9901	2,2
Stat5b	Fez2	0.92989	49.96	0.465	rgb(222,128,129)	1.9901	2,2
Stat5b	Serinc5	0.92989	49.96	0.456	rgb(222,130,131)	1.9901	2,2
Tcf4	Spef2	0.92989	49.96	0.46	rgb(222,129,130)	1.9901	2,2
