TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Dach2	Vwa5a	0.96172	50.69	0.692	rgb(225, 85, 86)	1.995	2,2
Fbxl19	Fth1	-0.96172	50.69	-6.9E-01	rgb( 68,126,243)	1.995	2,2
Prdm2	Dock4	0.96172	50.69	0.693	rgb(225, 85, 86)	1.995	2,2
Whsc1	Fancm	0.96172	50.69	0.688	rgb(225, 86, 87)	1.995	2,2
Zfp386	Emb	0.96172	50.69	0.693	rgb(225, 85, 86)	1.995	2,2
Zfp629	Ttbk2	0.96172	50.69	0.686	rgb(225, 86, 87)	1.995	2,2
Hif1a	Bnip3	0.9599	50.68	0.683	rgb(225, 87, 88)	1.9948	None
Hsf2	Trim12c	0.9599	50.68	0.677	rgb(224, 88, 89)	1.9948	2,2
Spib	Rtp4	-0.9599	50.68	-6.8E-01	rgb( 70,128,243)	1.9948	2,2
Atf6b	Crip1	-0.9599	50.68	-6.8E-01	rgb( 69,127,243)	1.9948	2,2
Foxs1	Mylk2	0.9599	50.68	0.675	rgb(224, 88, 89)	1.9948	2,2
Zfp385a	Abhd4	0.9599	50.68	0.68	rgb(224, 87, 88)	1.9948	2,2
Zfp429	Megf8	-0.9599	50.68	-6.8E-01	rgb( 69,127,243)	1.9948	2,2
Ar	Pydc3	0.95807	50.67	0.665	rgb(224, 90, 91)	1.9946	None
Elf1	Dntt	0.95807	50.67	0.673	rgb(224, 88, 90)	1.9946	None
Ets1	Spry2	0.95807	50.67	0.672	rgb(224, 89, 90)	1.9946	None
Irf9	Ifit3	0.95807	50.67	0.668	rgb(224, 89, 91)	1.9946	None
Klf2	Thbd	0.95807	50.67	0.675	rgb(224, 88, 89)	1.9946	None
Rel	Bcl2a1d	0.95807	50.67	0.674	rgb(224, 88, 90)	1.9946	None
Runx1	Lgals3	0.95807	50.67	0.671	rgb(224, 89, 90)	1.9946	None
Runx3	Hes1	-0.95807	50.67	-6.7E-01	rgb( 72,129,242)	1.9946	None
Tbx21	Il13	-0.95807	50.67	-6.7E-01	rgb( 71,128,243)	1.9946	None
Zfhx3	Muc5ac	-0.95807	50.67	-6.7E-01	rgb( 71,128,243)	1.9946	None
Cebpg	Ddit3	0.95807	50.67	0.667	rgb(224, 90, 91)	1.9946	2,2
Cebpg	Nupr1	0.95807	50.67	0.668	rgb(224, 89, 91)	1.9946	2,2
Cebpg	Soat2	0.95807	50.67	0.667	rgb(224, 90, 91)	1.9946	2,2
Cxxc5	Nod1	0.95807	50.67	0.666	rgb(224, 90, 91)	1.9946	2,2
Fosb	Neat1	0.95807	50.67	0.672	rgb(224, 89, 90)	1.9946	2,2
Klf13	Prr7	0.95807	50.67	0.674	rgb(224, 88, 90)	1.9946	2,2
Zfp146	Mpv17l	-0.95807	50.67	-6.7E-01	rgb( 71,128,243)	1.9946	2,2
Zfp771	Tmem158	0.95807	50.67	0.668	rgb(224, 89, 91)	1.9946	2,2
Atf6	Cebpb	0.95625	50.66	0.659	rgb(224, 91, 92)	1.9944	None
Hes1	Cd4	-0.95625	50.66	-6.6E-01	rgb( 73,130,242)	1.9944	None
Irf2	Cxcr4	-0.95625	50.66	-6.6E-01	rgb( 73,129,242)	1.9944	None
Klf10	Serpine1	0.95625	50.66	0.658	rgb(224, 91, 93)	1.9944	None
Satb1	Bcl2	0.95625	50.66	0.659	rgb(224, 91, 92)	1.9944	None
Tcf7l2	Stat3	0.95625	50.66	0.659	rgb(224, 91, 92)	1.9944	None
Kdm2b	Mxd1	-0.95625	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	2,2
Klf13	Acp5	0.95625	50.66	0.656	rgb(224, 92, 93)	1.9944	2,2
Mxi1	Clybl	0.95625	50.66	0.661	rgb(224, 91, 92)	1.9944	2,2
Zfp429	Apold1	-0.95625	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	2,2
Zfp467	Wnt10a	0.95625	50.66	0.664	rgb(224, 90, 91)	1.9944	2,2
Ar	BC094916	0.95443	50.65	0.649	rgb(224, 93, 94)	1.9942	None
E2f1	Anln	0.95443	50.65	0.655	rgb(224, 92, 93)	1.9942	2,2
E2f1	E2f7	0.95443	50.65	0.649	rgb(224, 93, 94)	1.9942	2,2
Foxo1	Tnfsf10	0.95443	50.65	0.647	rgb(224, 93, 95)	1.9942	None
Foxp3	Satb1	0.95443	50.65	0.65	rgb(224, 93, 94)	1.9942	None
Gata3	Gata3	0.95443	50.65	0.65	rgb(224, 93, 94)	1.9942	None
Ncoa3	Mmp7	0.95443	50.65	0.654	rgb(224, 92, 93)	1.9942	None
Stat3	Fam129a	-0.95443	50.65	-6.5E-01	rgb( 77,132,242)	1.9942	2,2
Trerf1	Peli2	-0.95443	50.65	-6.5E-01	rgb( 76,131,242)	1.9942	2,2
Zbtb7a	Cdkn2a	-0.95443	50.65	-6.5E-01	rgb( 76,131,242)	1.9942	None
Cebpg	Chac1	0.95443	50.65	0.65	rgb(224, 93, 94)	1.9942	2,2
Creb3l2	Syn1	0.95443	50.65	0.653	rgb(224, 92, 94)	1.9942	2,2
Sp110	Ly6c1	0.95443	50.65	0.646	rgb(224, 94, 95)	1.9942	2,2
Zbed3	Zkscan17	0.95443	50.65	0.646	rgb(224, 94, 95)	1.9942	2,2
Zfp787	Ocrl	-0.95443	50.65	-6.5E-01	rgb( 76,131,242)	1.9942	2,2
Foxo3	Tnfsf10	0.9526	50.64	0.639	rgb(224, 95, 96)	1.994	None
Hic1	Efna1	-0.9526	50.64	-6.4E-01	rgb( 78,132,241)	1.994	None
Hsf2	Fam49b	-0.9526	50.64	-6.4E-01	rgb( 79,133,241)	1.994	2,2
Mitf	Trpm1	0.9526	50.64	0.639	rgb(224, 95, 96)	1.994	None
Nfatc1	Egr3	0.9526	50.64	0.638	rgb(224, 95, 96)	1.994	None
Nr2f1	Serpinc1	-0.9526	50.64	-6.4E-01	rgb( 77,132,242)	1.994	None
Stat3	Timp1	0.9526	50.64	0.637	rgb(224, 95, 97)	1.994	None
Stat4	Tbkbp1	0.9526	50.64	0.64	rgb(224, 95, 96)	1.994	2,2
Twist1	Fgf2	0.9526	50.64	0.641	rgb(224, 95, 96)	1.994	None
Cebpg	Trib3	0.9526	50.64	0.636	rgb(224, 96, 97)	1.994	2,2
Cebpg	Tsc22d3	0.9526	50.64	0.641	rgb(224, 95, 96)	1.994	2,2
Creb3l2	Gatsl2	0.9526	50.64	0.643	rgb(224, 94, 95)	1.994	2,2
Irf5	St14	0.9526	50.64	0.643	rgb(224, 94, 95)	1.994	2,2
Mxd3	Cdc25b	0.9526	50.64	0.642	rgb(224, 94, 96)	1.994	2,2
Ski	Slc43a2	0.9526	50.64	0.636	rgb(224, 96, 97)	1.994	2,2
Zfp473	Fkrp	-0.9526	50.64	-6.4E-01	rgb( 78,132,241)	1.994	2,2
Esr1	Zfhx3	0.95078	50.63	0.628	rgb(224, 97, 98)	1.9938	None
Foxf2	Itgb1	-0.95078	50.63	-6.3E-01	rgb( 80,134,241)	1.9938	None
Irf4	I830012O16Rik	-0.95078	50.63	-6.3E-01	rgb( 81,134,241)	1.9938	2,2
Irf4	Rsad2	-0.95078	50.63	-6.3E-01	rgb( 80,133,241)	1.9938	2,2
Nfatc2	Enpp2	0.95078	50.63	0.625	rgb(224, 98, 99)	1.9938	None
Rarg	Mc2r	0.95078	50.63	0.635	rgb(224, 96, 97)	1.9938	2,2
Rarg	Paqr8	0.95078	50.63	0.632	rgb(224, 96, 98)	1.9938	2,2
Srebf1	Fads2	0.95078	50.63	0.632	rgb(224, 96, 98)	1.9938	2,2
Zeb2	Itga5	0.95078	50.63	0.631	rgb(224, 96, 98)	1.9938	None
Mbnl2	Heca	0.95078	50.63	0.63	rgb(224, 97, 98)	1.9938	2,2
Nkx1-2	Fam46c	-0.95078	50.63	-6.3E-01	rgb( 80,134,241)	1.9938	2,2
Ski	Furin	0.95078	50.63	0.626	rgb(224, 97, 99)	1.9938	2,2
Sp100	Trim12c	0.95078	50.63	0.63	rgb(224, 97, 98)	1.9938	2,2
Zfp827	Susd3	-0.95078	50.63	-6.3E-01	rgb( 81,134,241)	1.9938	2,2
Zhx1	Ptprc	0.95078	50.63	0.626	rgb(224, 97, 99)	1.9938	2,2
Atf3	Penk	0.94896	50.62	0.615	rgb(224, 99,101)	1.9936	None
Creb5	Dgkg	-0.94896	50.62	-6.2E-01	rgb( 81,135,241)	1.9936	None
Epas1	Mmp14	0.94896	50.62	0.62	rgb(224, 99,100)	1.9936	None
Esr1	Runx2	0.94896	50.62	0.617	rgb(224, 99,100)	1.9936	None
Hif1a	Egln3	0.94896	50.62	0.618	rgb(224, 99,100)	1.9936	None
Smad3	Vdr	0.94896	50.62	0.623	rgb(224, 98, 99)	1.9936	None
Trerf1	Zdhhc2	-0.94896	50.62	-6.2E-01	rgb( 83,135,241)	1.9936	2,2
Twist1	Itgb1	0.94896	50.62	0.624	rgb(224, 98, 99)	1.9936	None
Xbp1	Ern1	0.94896	50.62	0.616	rgb(224, 99,101)	1.9936	None
Cebpg	Slc7a3	0.94896	50.62	0.618	rgb(224, 99,100)	1.9936	2,2
Mbnl2	Mdn1	-0.94896	50.62	-6.2E-01	rgb( 82,135,241)	1.9936	2,2
Mxi1	Aen	-0.94896	50.62	-6.2E-01	rgb( 82,135,241)	1.9936	2,2
Pou2af1	Bdh2	0.94896	50.62	0.623	rgb(224, 98, 99)	1.9936	2,2
Rorc	Il17f	0.94896	50.62	0.619	rgb(224, 99,100)	1.9936	2,2
Tulp3	Tbc1d14	0.94896	50.62	0.62	rgb(224, 99,100)	1.9936	2,2
Zfp385a	Eng	0.94896	50.62	0.618	rgb(224, 99,100)	1.9936	2,2
Ahr	Il13	0.94714	50.61	0.606	rgb(224,101,103)	1.9934	None
Ets1	Loxl2	0.94714	50.61	0.612	rgb(224,100,101)	1.9934	2,2
Hif1a	Arrb1	0.94714	50.61	0.61	rgb(224,101,102)	1.9934	2,2
Hif1a	H2-Ab1	0.94714	50.61	0.606	rgb(224,101,102)	1.9934	2,2
Srf	Serpine1	-0.94714	50.61	-6.1E-01	rgb( 84,136,240)	1.9934	None
Stat4	S100a4	0.94714	50.61	0.615	rgb(224,100,101)	1.9934	None
Bcl6b	Kctd7	0.94714	50.61	0.608	rgb(224,101,102)	1.9934	2,2
C030039L03Rik	Per2	0.94714	50.61	0.608	rgb(224,101,102)	1.9934	2,2
Cebpg	Sars	0.94714	50.61	0.607	rgb(224,101,102)	1.9934	2,2
Cux1	Epb4.1l2	0.94714	50.61	0.611	rgb(224,100,101)	1.9934	2,2
Fbxl19	1700030K09Rik	0.94714	50.61	0.614	rgb(224,100,101)	1.9934	2,2
Gm14420	Gm2011	0.94714	50.61	0.608	rgb(224,101,102)	1.9934	2,2
Ikzf4	Sfrp2	0.94714	50.61	0.613	rgb(224,100,101)	1.9934	2,2
Mxd1	B430306N03Rik	0.94714	50.61	0.607	rgb(224,101,102)	1.9934	2,2
Nfatc4	Fbxo2	0.94714	50.61	0.606	rgb(224,101,102)	1.9934	2,2
Nr4a3	Nr4a1	0.94714	50.61	0.613	rgb(224,100,101)	1.9934	2,2
Pou6f1	Txk	0.94714	50.61	0.614	rgb(224,100,101)	1.9934	2,2
Scrt1	Cyp2s1	0.94714	50.61	0.607	rgb(224,101,102)	1.9934	2,2
Zbtb4	Zswim4	0.94714	50.61	0.613	rgb(224,100,101)	1.9934	2,2
Zfp385a	Psrc1	0.94714	50.61	0.611	rgb(224,100,102)	1.9934	2,2
Zfp395	Aen	-0.94714	50.61	-6.1E-01	rgb( 85,137,240)	1.9934	2,2
Zfp467	Wisp1	0.94714	50.61	0.605	rgb(224,101,103)	1.9934	2,2
Zfp750	Robo3	0.94714	50.61	0.608	rgb(224,101,102)	1.9934	2,2
Zfp956	Ankrd23	0.94714	50.61	0.613	rgb(224,100,101)	1.9934	2,2
Zfp956	Ppcdc	0.94714	50.61	0.615	rgb(224,100,101)	1.9934	2,2
Atf3	Asns	0.94531	50.6	0.597	rgb(224,103,104)	1.9932	None
Creb5	Tgfbr3	0.94531	50.6	0.604	rgb(224,102,103)	1.9932	None
Crem	Edem1	-0.94531	50.6	-6.0E-01	rgb( 87,138,240)	1.9932	2,2
E2f1	Wdr76	0.94531	50.6	0.597	rgb(224,103,104)	1.9932	2,2
Elf1	Tlr9	0.94531	50.6	0.601	rgb(224,102,103)	1.9932	None
Foxp3	Il2ra	0.94531	50.6	0.604	rgb(224,102,103)	1.9932	None
Gli1	Fam102a	-0.94531	50.6	-6.0E-01	rgb( 87,138,240)	1.9932	2,2
Hif1a	Unc13a	0.94531	50.6	0.6	rgb(224,102,104)	1.9932	2,2
Jun	Krt16	0.94531	50.6	0.604	rgb(224,102,103)	1.9932	None
Nfatc2	Foxp3	0.94531	50.6	0.6	rgb(224,102,104)	1.9932	None
Ppard	Myo18a	-0.94531	50.6	-6.0E-01	rgb( 86,137,240)	1.9932	2,2
Rela	Tnip3	0.94531	50.6	0.595	rgb(224,103,104)	1.9932	None
Twist1	Cd28	-0.94531	50.6	-6.0E-01	rgb( 88,138,240)	1.9932	2,2
Twist1	Dnm3	0.94531	50.6	0.6	rgb(224,102,104)	1.9932	None
Cebpg	Smpd4	-0.94531	50.6	-6.0E-01	rgb( 86,137,240)	1.9932	2,2
Cux1	Herc4	-0.94531	50.6	-6.0E-01	rgb( 88,138,240)	1.9932	2,2
Irf5	Phldb1	0.94531	50.6	0.605	rgb(224,101,103)	1.9932	2,2
Mbnl2	Slain1	0.94531	50.6	0.597	rgb(224,103,104)	1.9932	2,2
Mybl1	4632434I11Rik	0.94531	50.6	0.599	rgb(224,103,104)	1.9932	2,2
Ncoa2	Mgat5	0.94531	50.6	0.602	rgb(224,102,103)	1.9932	2,2
Rbpj	Rgmb	-0.94531	50.6	-6.0E-01	rgb( 86,137,240)	1.9932	2,2
Tal2	Tmem38b	0.94531	50.6	0.604	rgb(224,102,103)	1.9932	2,2
Zfp113	Nckipsd	-0.94531	50.6	-6.0E-01	rgb( 87,138,240)	1.9932	2,2
Zfp202	Dusp12	0.94531	50.6	0.598	rgb(224,103,104)	1.9932	2,2
Zfp385a	Cox6b2	0.94531	50.6	0.599	rgb(224,103,104)	1.9932	2,2
Zfp397	Maged1	-0.94531	50.6	-6.0E-01	rgb( 88,138,240)	1.9932	2,2
Zfp467	Zfp280b	0.94531	50.6	0.6	rgb(224,102,104)	1.9932	2,2
Zfp629	Qprt	-0.94531	50.6	-6.0E-01	rgb( 87,138,240)	1.9932	2,2
Foxo3	Bbc3	0.94349	50.59	0.595	rgb(224,103,105)	1.993	None
Foxo3	Cdkn2b	0.94349	50.59	0.593	rgb(224,104,105)	1.993	None
Hif1a	Pgm2	0.94349	50.59	0.594	rgb(224,103,105)	1.993	2,2
Nfkb1	S100a6	0.94349	50.59	0.588	rgb(223,105,106)	1.993	None
Smad4	Skil	0.94349	50.59	0.587	rgb(223,105,106)	1.993	None
Spib	Cmpk2	-0.94349	50.59	-5.9E-01	rgb( 90,139,239)	1.993	2,2
Srebf1	Sqle	0.94349	50.59	0.59	rgb(223,104,106)	1.993	2,2
Stat4	Prf1	0.94349	50.59	0.592	rgb(224,104,105)	1.993	None
Zeb1	Grhl2	-0.94349	50.59	-5.9E-01	rgb( 90,140,239)	1.993	None
Zfhx3	Myb	-0.94349	50.59	-5.9E-01	rgb( 89,139,239)	1.993	None
Ankzf1	3110057O12Rik	0.94349	50.59	0.594	rgb(224,104,105)	1.993	2,2
Arid5a	Susd3	0.94349	50.59	0.593	rgb(224,104,105)	1.993	2,2
Drap1	Sepw1	0.94349	50.59	0.588	rgb(223,105,106)	1.993	2,2
Etv5	Trib2	-0.94349	50.59	-5.9E-01	rgb( 88,139,240)	1.993	2,2
Ikzf3	Mfge8	-0.94349	50.59	-5.9E-01	rgb( 89,139,239)	1.993	2,2
Ikzf4	Mllt6	0.94349	50.59	0.587	rgb(223,105,106)	1.993	2,2
Mbnl2	Pak1	0.94349	50.59	0.594	rgb(224,104,105)	1.993	2,2
Plagl1	Actn1	0.94349	50.59	0.592	rgb(224,104,105)	1.993	2,2
Scrt1	Arhgef10	0.94349	50.59	0.593	rgb(224,104,105)	1.993	2,2
Sgsm2	Tert	0.94349	50.59	0.594	rgb(224,103,105)	1.993	2,2
Sox12	P2ry14	-0.94349	50.59	-5.9E-01	rgb( 89,139,239)	1.993	2,2
Vax2	Avpi1	0.94349	50.59	0.586	rgb(223,105,106)	1.993	2,2
Zfp280b	Aff3	0.94349	50.59	0.592	rgb(224,104,105)	1.993	2,2
Zfp296	Appl2	-0.94349	50.59	-5.9E-01	rgb( 88,139,240)	1.993	2,2
Zfp367	Fam111a	0.94349	50.59	0.592	rgb(224,104,105)	1.993	2,2
Atf5	Ccnd3	0.94167	50.58	0.577	rgb(223,107,108)	1.9928	None
Erg	Eng	0.94167	50.58	0.577	rgb(223,107,108)	1.9928	None
Foxa1	Ret	0.94167	50.58	0.581	rgb(223,106,107)	1.9928	None
Hey1	Bmp2	-0.94167	50.58	-5.8E-01	rgb( 91,140,239)	1.9928	None
Hif1a	Ddit4	0.94167	50.58	0.58	rgb(223,106,107)	1.9928	2,2
Hif1a	Hk1	0.94167	50.58	0.578	rgb(223,107,108)	1.9928	2,2
Nfatc1	Tnf	0.94167	50.58	0.577	rgb(223,107,108)	1.9928	2,2
Nfil3	App	0.94167	50.58	0.58	rgb(223,106,107)	1.9928	None
Nfkb2	Pigr	0.94167	50.58	0.575	rgb(223,107,108)	1.9928	2,2
Rarg	Thbd	0.94167	50.58	0.579	rgb(223,106,107)	1.9928	None
Runx3	Timp1	0.94167	50.58	0.578	rgb(223,107,108)	1.9928	None
Satb1	Tnfsf8	0.94167	50.58	0.577	rgb(223,107,108)	1.9928	2,2
Spib	Mx1	-0.94167	50.58	-5.8E-01	rgb( 91,141,239)	1.9928	2,2
Srebf1	Rdh11	0.94167	50.58	0.578	rgb(223,107,108)	1.9928	2,2
Srf	Bnip3	-0.94167	50.58	-5.8E-01	rgb( 92,141,239)	1.9928	2,2
Stat4	Ccl3	0.94167	50.58	0.579	rgb(223,106,108)	1.9928	2,2
Tcf3	Cdk6	-0.94167	50.58	-5.8E-01	rgb( 90,140,239)	1.9928	None
Trp73	Vdr	0.94167	50.58	0.583	rgb(223,106,107)	1.9928	None
Twist1	Fn1	0.94167	50.58	0.577	rgb(223,107,108)	1.9928	None
Usf2	Abca1	0.94167	50.58	0.582	rgb(223,106,107)	1.9928	None
Zfp148	Vim	-0.94167	50.58	-5.8E-01	rgb( 90,140,239)	1.9928	None
Akna	C2cd3	0.94167	50.58	0.576	rgb(223,107,108)	1.9928	2,2
Cebpg	Gpt2	0.94167	50.58	0.578	rgb(223,107,108)	1.9928	2,2
Cebpg	Slc3a2	0.94167	50.58	0.578	rgb(223,107,108)	1.9928	2,2
Cebpg	Slc6a9	0.94167	50.58	0.576	rgb(223,107,108)	1.9928	2,2
Creb3l2	Slc4a8	0.94167	50.58	0.583	rgb(223,106,107)	1.9928	2,2
Csrnp1	Mxd1	0.94167	50.58	0.581	rgb(223,106,107)	1.9928	2,2
Fosb	Klf4	0.94167	50.58	0.576	rgb(223,107,108)	1.9928	2,2
Kdm2b	Gfod1	0.94167	50.58	0.577	rgb(223,107,108)	1.9928	2,2
Nfatc4	H2-Eb2	0.94167	50.58	0.585	rgb(223,105,106)	1.9928	2,2
Nkx1-2	Pappa2	0.94167	50.58	0.576	rgb(223,107,108)	1.9928	2,2
Otx1	Trpm6	0.94167	50.58	0.58	rgb(223,106,107)	1.9928	2,2
Sgsm2	Pdpn	-0.94167	50.58	-5.8E-01	rgb( 92,141,239)	1.9928	2,2
Tcf12	Pafah1b3	-0.94167	50.58	-5.8E-01	rgb( 92,141,239)	1.9928	2,2
Trps1	Edn3	-0.94167	50.58	-5.8E-01	rgb( 92,141,239)	1.9928	2,2
Vax2	Il17re	0.94167	50.58	0.584	rgb(223,105,107)	1.9928	2,2
Zfp280b	B4galt5	0.94167	50.58	0.577	rgb(223,107,108)	1.9928	2,2
