TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Hif1a	Pgm2	0.96895	50.78	0.783	rgb(226, 67, 69)	1.998	2,2
Hif1a	Rnf113a1	0.96895	50.78	0.779	rgb(226, 68, 70)	1.998	None
Hif1a	Snapc1	0.96895	50.78	0.78	rgb(226, 68, 70)	1.998	None
Hif1a	Wdr54	0.96895	50.78	0.776	rgb(226, 69, 70)	1.998	None
Zfp385a	Zmat3	0.96895	50.78	0.778	rgb(226, 68, 70)	1.998	2,2
Irf4	Sult2b1	0.96584	50.77	0.774	rgb(226, 69, 71)	1.9978	None
Nfe2l2	Hexb	-0.96584	50.77	-7.7E-01	rgb( 50,115,246)	1.9978	None
Stat3	Efemp2	0.96584	50.77	0.774	rgb(226, 69, 71)	1.9978	None
Etv6	Bloc1s2	0.96274	50.76	0.76	rgb(225, 72, 73)	1.9976	None
Hif1a	Aldoa	0.96274	50.76	0.765	rgb(225, 71, 72)	1.9976	None
Hif1a	B3gnt3	0.96274	50.76	0.755	rgb(225, 73, 74)	1.9976	None
Hif1a	P4hb	0.96274	50.76	0.757	rgb(225, 72, 74)	1.9976	None
Hif1a	Pafah1b3	0.96274	50.76	0.761	rgb(225, 72, 73)	1.9976	None
Hif1a	Pygl	0.96274	50.76	0.758	rgb(225, 72, 74)	1.9976	None
Irf4	Ermn	-0.96274	50.76	-7.6E-01	rgb( 52,117,246)	1.9976	None
Irf4	Nsf	-0.96274	50.76	-7.6E-01	rgb( 53,117,246)	1.9976	None
Rorc	Avpi1	0.96274	50.76	0.761	rgb(225, 72, 73)	1.9976	None
Rorc	Ltb4r1	0.96274	50.76	0.756	rgb(225, 73, 74)	1.9976	None
Stat3	Gadd45g	0.96274	50.76	0.758	rgb(225, 72, 74)	1.9976	None
Zfp536	Tekt2	0.96274	50.76	0.757	rgb(225, 72, 74)	1.9976	2,2
E2f4	Mxd3	0.95963	50.75	0.75	rgb(225, 74, 75)	1.9974	None
Gabpa	Sf3b3	0.95963	50.75	0.746	rgb(225, 75, 76)	1.9974	None
Hif1a	Fam114a2	0.95963	50.75	0.748	rgb(225, 74, 76)	1.9974	None
Hif1a	Pdxp	0.95963	50.75	0.751	rgb(225, 74, 75)	1.9974	None
Hif1a	Ppp1r3g	0.95963	50.75	0.752	rgb(225, 73, 75)	1.9974	2,2
Nfe2l2	Dhcr24	0.95963	50.75	0.752	rgb(225, 73, 75)	1.9974	None
Stat3	Sgk1	0.95963	50.75	0.755	rgb(225, 73, 74)	1.9974	None
E2f4	Wdr76	0.95653	50.74	0.739	rgb(225, 76, 77)	1.9972	2,2
Hif1a	Gck	0.95653	50.74	0.742	rgb(225, 75, 77)	1.9972	None
Hif1a	Kremen2	0.95653	50.74	0.737	rgb(225, 76, 78)	1.9972	None
Hif1a	Mboat2	0.95653	50.74	0.742	rgb(225, 75, 77)	1.9972	None
Rorc	Hvcn1	0.95653	50.74	0.741	rgb(225, 76, 77)	1.9972	None
Stat3	Cltb	0.95653	50.74	0.739	rgb(225, 76, 77)	1.9972	None
Stat3	Myd88	0.95653	50.74	0.74	rgb(225, 76, 77)	1.9972	None
Zfp385a	Psrc1	0.95653	50.74	0.745	rgb(225, 75, 76)	1.9972	2,2
Batf	Sorl1	0.95342	50.73	0.73	rgb(225, 78, 79)	1.997	None
Hif1a	Sap30	0.95342	50.73	0.73	rgb(225, 78, 79)	1.997	None
Stat3	Grap	-0.95342	50.73	-7.3E-01	rgb( 59,121,245)	1.997	None
Stat3	Il21	0.95342	50.73	0.732	rgb(225, 77, 79)	1.997	None
Zbtb7b	Cln6	0.95342	50.73	0.727	rgb(225, 78, 80)	1.997	None
Nr1h2	AI506816	0.95342	50.73	0.724	rgb(225, 79, 80)	1.997	None
Irf4	Trip10	-0.95031	50.72	-7.2E-01	rgb( 60,121,245)	1.9968	None
Nfe2l2	Insl3	0.95031	50.72	0.722	rgb(225, 79, 80)	1.9968	None
Rorc	Il17a	0.95031	50.72	0.718	rgb(225, 80, 81)	1.9968	None
Stat3	Gimap8	0.95031	50.72	0.723	rgb(225, 79, 80)	1.9968	None
Stat3	Il1r1	0.95031	50.72	0.723	rgb(225, 79, 80)	1.9968	None
Stat3	Pqlc1	0.95031	50.72	0.722	rgb(225, 79, 81)	1.9968	None
Etv6	Ulk2	-0.94721	50.71	-7.1E-01	rgb( 62,123,244)	1.9966	None
Gabpa	Smyd5	0.94721	50.71	0.708	rgb(225, 82, 83)	1.9966	None
Hhex	Trpm6	0.94721	50.71	0.71	rgb(225, 81, 83)	1.9966	None
Hif1a	Nags	0.94721	50.71	0.714	rgb(225, 81, 82)	1.9966	None
Irf4	Zfp239	-0.94721	50.71	-7.1E-01	rgb( 62,123,244)	1.9966	None
Maf	Krtcap2	0.94721	50.71	0.707	rgb(225, 82, 83)	1.9966	None
Pou2af1	Oas1c	0.94721	50.71	0.711	rgb(225, 81, 83)	1.9966	None
Rxrb	Cpa2	0.94721	50.71	0.708	rgb(225, 82, 83)	1.9966	None
Stat3	Gatm	0.94721	50.71	0.712	rgb(225, 81, 82)	1.9966	None
Stat3	Gimap4	0.94721	50.71	0.709	rgb(225, 81, 83)	1.9966	None
Stat3	Gpr18	0.94721	50.71	0.712	rgb(225, 81, 83)	1.9966	None
Stat3	Hpcal4	0.94721	50.71	0.705	rgb(225, 82, 84)	1.9966	None
Stat3	Ipcef1	-0.94721	50.71	-7.1E-01	rgb( 63,124,244)	1.9966	None
Stat3	Lamc2	0.94721	50.71	0.706	rgb(225, 82, 84)	1.9966	None
Stat3	Maf	0.94721	50.71	0.713	rgb(225, 81, 82)	1.9966	None
Stat3	Skap2	0.94721	50.71	0.71	rgb(225, 81, 83)	1.9966	None
E2f4	Rfwd3	0.9441	50.7	0.704	rgb(225, 82, 84)	1.9964	None
Gabpa	Tbccd1	0.9441	50.7	0.704	rgb(225, 83, 84)	1.9964	None
Hif1a	Kbtbd13	0.9441	50.7	0.703	rgb(225, 83, 84)	1.9964	None
Hif1a	Map3k1	0.9441	50.7	0.701	rgb(225, 83, 84)	1.9964	None
Hif1a	Pgam1	0.9441	50.7	0.702	rgb(225, 83, 84)	1.9964	None
Irf4	Lax1	0.9441	50.7	0.702	rgb(225, 83, 84)	1.9964	None
Nfe2l2	Atp1a1	0.9441	50.7	0.704	rgb(225, 82, 84)	1.9964	None
Smad3	Col15a1	0.9441	50.7	0.698	rgb(225, 84, 85)	1.9964	None
Smad3	Tmeff1	0.9441	50.7	0.7	rgb(225, 83, 85)	1.9964	None
Stat3	Arid5a	0.9441	50.7	0.699	rgb(225, 84, 85)	1.9964	None
Stat3	Susd3	0.9441	50.7	0.697	rgb(225, 84, 85)	1.9964	None
Zfp608	Itih5	0.9441	50.7	0.698	rgb(225, 84, 85)	1.9964	2,2
E2f4	E2f7	0.941	50.69	0.694	rgb(225, 84, 86)	1.9962	2,2
Hif1a	Hk2	0.941	50.69	0.686	rgb(225, 86, 87)	1.9962	None
Hif1a	Ndufv3	0.941	50.69	0.694	rgb(225, 84, 86)	1.9962	None
Irf4	Ccr3	-0.941	50.69	-6.9E-01	rgb( 66,125,243)	1.9962	None
Irf4	Grb7	0.941	50.69	0.691	rgb(225, 85, 86)	1.9962	None
Irf4	Ifitm2	-0.941	50.69	-6.9E-01	rgb( 67,126,243)	1.9962	None
Maf	Fzd3	-0.941	50.69	-6.9E-01	rgb( 66,125,243)	1.9962	None
Maf	Stoml1	0.941	50.69	0.688	rgb(225, 86, 87)	1.9962	None
Rela	Rnf181	0.941	50.69	0.691	rgb(225, 85, 86)	1.9962	None
Rreb1	Tsc22d1	0.941	50.69	0.689	rgb(225, 85, 87)	1.9962	None
Stat3	Crispld2	0.941	50.69	0.688	rgb(225, 86, 87)	1.9962	None
Stat3	Fosl2	0.941	50.69	0.686	rgb(225, 86, 87)	1.9962	None
Stat3	Gngt2	0.941	50.69	0.688	rgb(225, 86, 87)	1.9962	None
Stat3	Rcsd1	-0.941	50.69	-6.9E-01	rgb( 66,125,243)	1.9962	None
Stat3	Slc25a30	0.941	50.69	0.687	rgb(225, 86, 87)	1.9962	None
Zfp219	Flna	-0.941	50.69	-6.9E-01	rgb( 68,126,243)	1.9962	None
Fosl2	Pcdhgc5	0.93789	50.68	0.682	rgb(225, 87, 88)	1.996	None
Gabpa	Zfp568	0.93789	50.68	0.678	rgb(224, 88, 89)	1.996	None
Hif1a	P4ha2	0.93789	50.68	0.677	rgb(224, 88, 89)	1.996	2,2
Hif1a	Sertad1	0.93789	50.68	0.678	rgb(224, 88, 89)	1.996	None
Irf4	Eps8	-0.93789	50.68	-6.8E-01	rgb( 70,127,243)	1.996	None
Irf4	Fasl	0.93789	50.68	0.681	rgb(224, 87, 88)	1.996	None
Irf4	Pacsin1	0.93789	50.68	0.676	rgb(224, 88, 89)	1.996	None
Irf9	Ifit3	0.93789	50.68	0.681	rgb(224, 87, 88)	1.996	2,2
Maf	Maged2	0.93789	50.68	0.678	rgb(224, 87, 89)	1.996	None
Maf	Sema6d	0.93789	50.68	0.683	rgb(225, 87, 88)	1.996	None
Maf	Trove2	0.93789	50.68	0.678	rgb(224, 88, 89)	1.996	None
Nfe2l2	B3gnt2	-0.93789	50.68	-6.8E-01	rgb( 68,127,243)	1.996	None
Nr3c1	Abcb1b	0.93789	50.68	0.683	rgb(225, 87, 88)	1.996	None
Nr4a1	Sema4c	0.93789	50.68	0.681	rgb(224, 87, 88)	1.996	None
Patz1	Hbs1l	-0.93789	50.68	-6.8E-01	rgb( 70,128,243)	1.996	None
Rel	Nfkb2	0.93789	50.68	0.677	rgb(224, 88, 89)	1.996	None
Rest	Dlgap3	0.93789	50.68	0.677	rgb(224, 88, 89)	1.996	None
Stat3	Vps54	0.93789	50.68	0.677	rgb(224, 88, 89)	1.996	None
Zfp263	2210013O21Rik	0.93789	50.68	0.678	rgb(224, 87, 89)	1.996	None
Egr1	Iqsec2	0.93479	50.67	0.671	rgb(224, 89, 90)	1.9958	None
Fosl2	Lamc3	0.93479	50.67	0.674	rgb(224, 88, 90)	1.9958	None
Hif1a	Acp5	0.93479	50.67	0.675	rgb(224, 88, 89)	1.9958	None
Hif1a	Pdia2	0.93479	50.67	0.672	rgb(224, 89, 90)	1.9958	None
Hif1a	Piga	0.93479	50.67	0.668	rgb(224, 89, 91)	1.9958	None
Hif1a	Vdac1	0.93479	50.67	0.672	rgb(224, 89, 90)	1.9958	None
Irf4	Itga3	-0.93479	50.67	-6.7E-01	rgb( 72,129,242)	1.9958	None
Maf	Wnt1	-0.93479	50.67	-6.7E-01	rgb( 72,129,242)	1.9958	None
Prdm1	Gm1045	0.93479	50.67	0.673	rgb(224, 88, 90)	1.9958	None
Rel	Tspan3	0.93479	50.67	0.67	rgb(224, 89, 90)	1.9958	None
Rorc	Rad52	0.93479	50.67	0.668	rgb(224, 89, 91)	1.9958	None
Six4	Cd101	0.93479	50.67	0.668	rgb(224, 89, 91)	1.9958	None
Stat3	Iqgap2	0.93479	50.67	0.667	rgb(224, 90, 91)	1.9958	None
Stat3	Ssh2	0.93479	50.67	0.666	rgb(224, 90, 91)	1.9958	None
Zbtb7b	Vegfb	0.93479	50.67	0.666	rgb(224, 90, 91)	1.9958	None
Gm14420	Gm2011	0.93479	50.67	0.665	rgb(224, 90, 91)	1.9958	2,2
Bhlhe40	Nhsl2	0.93168	50.66	0.661	rgb(224, 91, 92)	1.9956	None
Hes1	Fkrp	0.93168	50.66	0.658	rgb(224, 91, 93)	1.9956	None
Hif1a	2310022B05Rik	0.93168	50.66	0.658	rgb(224, 91, 93)	1.9956	2,2
Maf	Gdpd1	0.93168	50.66	0.656	rgb(224, 92, 93)	1.9956	None
Rorc	Crispld2	0.93168	50.66	0.661	rgb(224, 91, 92)	1.9956	None
Six4	Gap43	0.93168	50.66	0.665	rgb(224, 90, 91)	1.9956	None
Stat3	Flot1	0.93168	50.66	0.665	rgb(224, 90, 91)	1.9956	None
Stat3	Ly6a	0.93168	50.66	0.656	rgb(224, 92, 93)	1.9956	None
Stat3	Ptgfrn	0.93168	50.66	0.659	rgb(224, 91, 92)	1.9956	None
Stat3	Sco1	0.93168	50.66	0.66	rgb(224, 91, 92)	1.9956	None
Satb1	Kif3a	0.93168	50.66	0.665	rgb(224, 90, 91)	1.9956	2,2
Sgsm2	Tert	0.93168	50.66	0.659	rgb(224, 91, 92)	1.9956	2,2
Zfp429	Snhg6	0.93168	50.66	0.659	rgb(224, 91, 92)	1.9956	2,2
Batf	Ldlrap1	0.92858	50.65	0.65	rgb(224, 93, 94)	1.9954	None
E2f1	Heg1	0.92858	50.65	0.65	rgb(224, 93, 94)	1.9954	None
E2f4	Dars2	0.92858	50.65	0.654	rgb(224, 92, 93)	1.9954	None
Egr1	Arhgef17	0.92858	50.65	0.652	rgb(224, 92, 94)	1.9954	None
Etv6	Slc39a9	-0.92858	50.65	-6.5E-01	rgb( 75,131,242)	1.9954	None
Hhex	Gata3	0.92858	50.65	0.646	rgb(224, 94, 95)	1.9954	None
Hif1a	Jag2	0.92858	50.65	0.649	rgb(224, 93, 94)	1.9954	None
Hif1a	Ralb	0.92858	50.65	0.653	rgb(224, 92, 94)	1.9954	None
Irf4	Arid3a	-0.92858	50.65	-6.5E-01	rgb( 77,132,242)	1.9954	None
Klf5	Numbl	0.92858	50.65	0.65	rgb(224, 93, 94)	1.9954	None
Maf	Rhebl1	0.92858	50.65	0.655	rgb(224, 92, 93)	1.9954	None
Nfe2l2	Traf6	0.92858	50.65	0.653	rgb(224, 92, 94)	1.9954	None
Smad3	Nt5e	0.92858	50.65	0.654	rgb(224, 92, 93)	1.9954	None
Smad3	Olfm2	0.92858	50.65	0.649	rgb(224, 93, 94)	1.9954	None
Stat3	Csrnp1	0.92858	50.65	0.654	rgb(224, 92, 93)	1.9954	None
Stat3	Frmd4b	0.92858	50.65	0.654	rgb(224, 92, 93)	1.9954	None
Stat3	Lbp	0.92858	50.65	0.652	rgb(224, 92, 94)	1.9954	None
Stat3	Lpp	0.92858	50.65	0.653	rgb(224, 92, 94)	1.9954	None
Stat3	Sec14l1	0.92858	50.65	0.646	rgb(224, 94, 95)	1.9954	None
Dpf1	Porcn	0.92858	50.65	0.649	rgb(224, 93, 94)	1.9954	2,2
Zfp787	Ocrl	-0.92858	50.65	-6.5E-01	rgb( 77,132,242)	1.9954	2,2
E2f4	C2cd2l	0.92547	50.64	0.64	rgb(224, 95, 96)	1.9952	None
Etv6	Rps14	0.92547	50.64	0.639	rgb(224, 95, 96)	1.9952	None
Fosl2	Mrgpre	0.92547	50.64	0.643	rgb(224, 94, 95)	1.9952	None
Hif1a	H2-Ab1	0.92547	50.64	0.64	rgb(224, 95, 96)	1.9952	2,2
Hif1a	Narf	0.92547	50.64	0.644	rgb(224, 94, 95)	1.9952	None
Hif1a	Slc41a2	0.92547	50.64	0.64	rgb(224, 95, 96)	1.9952	None
Irf2	Gm4759	0.92547	50.64	0.641	rgb(224, 95, 96)	1.9952	2,2
Irf4	Enah	-0.92547	50.64	-6.4E-01	rgb( 78,132,241)	1.9952	None
Maf	Bcl2l2	0.92547	50.64	0.644	rgb(224, 94, 95)	1.9952	None
Maf	Nupr1	0.92547	50.64	0.635	rgb(224, 96, 97)	1.9952	None
Maf	Pdpn	0.92547	50.64	0.643	rgb(224, 94, 95)	1.9952	None
Maf	Ypel5	0.92547	50.64	0.641	rgb(224, 95, 96)	1.9952	None
Nfe2l2	Nsf	0.92547	50.64	0.637	rgb(224, 95, 97)	1.9952	None
Nr3c1	Mtx3	0.92547	50.64	0.638	rgb(224, 95, 96)	1.9952	None
Rorc	Furin	0.92547	50.64	0.639	rgb(224, 95, 96)	1.9952	None
Rorc	S1pr2	0.92547	50.64	0.644	rgb(224, 94, 95)	1.9952	None
Rorc	Scn1b	0.92547	50.64	0.635	rgb(224, 96, 97)	1.9952	None
Sox6	S100a4	0.92547	50.64	0.64	rgb(224, 95, 96)	1.9952	None
Stat1	Dtx3l	0.92547	50.64	0.635	rgb(224, 96, 97)	1.9952	None
Stat3	A1cf	-0.92547	50.64	-6.4E-01	rgb( 79,133,241)	1.9952	None
Stat3	Armcx6	0.92547	50.64	0.645	rgb(224, 94, 95)	1.9952	None
Stat3	Gem	0.92547	50.64	0.637	rgb(224, 95, 97)	1.9952	None
Stat3	Sbno2	0.92547	50.64	0.639	rgb(224, 95, 96)	1.9952	2,2
Trp53	Ccng1	0.92547	50.64	0.637	rgb(224, 95, 97)	1.9952	None
Zfp263	Rab4a	0.92547	50.64	0.636	rgb(224, 96, 97)	1.9952	None
Atmin	Eif4ebp1	0.92547	50.64	0.635	rgb(224, 96, 97)	1.9952	2,2
Dpf1	Tead3	0.92547	50.64	0.64	rgb(224, 95, 96)	1.9952	2,2
Zfp367	Apitd1	0.92547	50.64	0.64	rgb(224, 95, 96)	1.9952	2,2
Zfp385a	Ccng1	0.92547	50.64	0.637	rgb(224, 95, 97)	1.9952	2,2
Deaf1	St14	-0.92237	50.63	-6.3E-01	rgb( 79,133,241)	1.995	2,2
E2f1	Smpd4	0.92237	50.63	0.63	rgb(224, 97, 98)	1.995	None
Etv6	Arf1	0.92237	50.63	0.634	rgb(224, 96, 97)	1.995	None
Etv6	Dusp2	0.92237	50.63	0.626	rgb(224, 97, 99)	1.995	None
Fosl2	Gdpd5	0.92237	50.63	0.634	rgb(224, 96, 97)	1.995	None
Fosl2	Rnf208	0.92237	50.63	0.634	rgb(224, 96, 97)	1.995	None
Foxf2	Rtn4	0.92237	50.63	0.629	rgb(224, 97, 98)	1.995	None
Hif1a	Ankzf1	0.92237	50.63	0.627	rgb(224, 97, 98)	1.995	None
Hif1a	Eid1	0.92237	50.63	0.628	rgb(224, 97, 98)	1.995	None
Hif1a	Sra1	0.92237	50.63	0.633	rgb(224, 96, 97)	1.995	None
Hif1a	Tpd52	0.92237	50.63	0.63	rgb(224, 97, 98)	1.995	None
Hmg20b	Abcd3	0.92237	50.63	0.628	rgb(224, 97, 98)	1.995	None
Irf4	Tspan3	-0.92237	50.63	-6.3E-01	rgb( 79,133,241)	1.995	None
Irf4	Zfhx3	0.92237	50.63	0.632	rgb(224, 96, 98)	1.995	None
Maf	Olr1	-0.92237	50.63	-6.3E-01	rgb( 80,133,241)	1.995	None
Maf	Pgf	0.92237	50.63	0.629	rgb(224, 97, 98)	1.995	None
Maf	Tprkb	-0.92237	50.63	-6.3E-01	rgb( 81,134,241)	1.995	None
Nr3c1	Hexb	-0.92237	50.63	-6.3E-01	rgb( 81,134,241)	1.995	None
Nr3c1	Pwwp2a	0.92237	50.63	0.625	rgb(224, 98, 99)	1.995	None
Rela	Dpf1	0.92237	50.63	0.632	rgb(224, 96, 98)	1.995	None
Rest	Sgms2	0.92237	50.63	0.629	rgb(224, 97, 98)	1.995	None
Rorc	Unc119b	0.92237	50.63	0.632	rgb(224, 96, 98)	1.995	None
Stat3	Ctla2b	0.92237	50.63	0.632	rgb(224, 96, 98)	1.995	None
Zbtb33	Klf10	0.92237	50.63	0.627	rgb(224, 97, 98)	1.995	None
C030039L03Rik	Muc2	0.92237	50.63	0.626	rgb(224, 98, 99)	1.995	2,2
Terf1	H1f0	0.92237	50.63	0.633	rgb(224, 96, 97)	1.995	2,2
Zfp385a	Plxna1	0.92237	50.63	0.633	rgb(224, 96, 97)	1.995	2,2
Zfp90	Popdc2	-0.92237	50.63	-6.3E-01	rgb( 80,134,241)	1.995	2,2
Batf	Map3k1	0.91926	50.62	0.616	rgb(224, 99,101)	1.9948	None
Batf3	Akr1cl	0.91926	50.62	0.623	rgb(224, 98, 99)	1.9948	None
E2f1	Syngr3	-0.91926	50.62	-6.2E-01	rgb( 83,135,241)	1.9948	None
Elf1	St7l	0.91926	50.62	0.623	rgb(224, 98, 99)	1.9948	None
Etv6	Cstf2t	0.91926	50.62	0.625	rgb(224, 98, 99)	1.9948	None
Fos	Slc4a11	0.91926	50.62	0.622	rgb(224, 98, 99)	1.9948	None
Gabpa	Fbxl21	-0.91926	50.62	-6.2E-01	rgb( 82,135,241)	1.9948	None
Gfi1	Cyp1b1	0.91926	50.62	0.621	rgb(224, 98,100)	1.9948	None
Hic1	Ccrn4l	0.91926	50.62	0.616	rgb(224, 99,101)	1.9948	2,2
Hif1a	Stc1	0.91926	50.62	0.621	rgb(224, 98,100)	1.9948	None
Irf4	Adam9	-0.91926	50.62	-6.2E-01	rgb( 83,135,241)	1.9948	None
Irf4	Ctss	0.91926	50.62	0.619	rgb(224, 99,100)	1.9948	None
Maf	Cela1	0.91926	50.62	0.622	rgb(224, 98, 99)	1.9948	None
Mafg	Fyn	0.91926	50.62	0.622	rgb(224, 98, 99)	1.9948	None
Nfe2l2	Npas4	0.91926	50.62	0.618	rgb(224, 99,100)	1.9948	None
Rorc	Slc39a14	0.91926	50.62	0.622	rgb(224, 98, 99)	1.9948	None
Rxra	Ttn	0.91926	50.62	0.624	rgb(224, 98, 99)	1.9948	None
Six5	Txk	0.91926	50.62	0.62	rgb(224, 98,100)	1.9948	None
Smad3	Apol9b	0.91926	50.62	0.622	rgb(224, 98, 99)	1.9948	2,2
Sp2	Insm1	0.91926	50.62	0.615	rgb(224,100,101)	1.9948	None
Sp2	Tppp	0.91926	50.62	0.616	rgb(224, 99,101)	1.9948	None
Sp3	Abhd14b	0.91926	50.62	0.621	rgb(224, 98,100)	1.9948	None
Sp3	Mapre3	0.91926	50.62	0.617	rgb(224, 99,100)	1.9948	None
Stat1	Tgtp2	0.91926	50.62	0.617	rgb(224, 99,100)	1.9948	None
Stat3	Ctla2a	0.91926	50.62	0.619	rgb(224, 99,100)	1.9948	None
Stat3	Gbp2	0.91926	50.62	0.622	rgb(224, 98,100)	1.9948	None
Stat3	Malt1	0.91926	50.62	0.625	rgb(224, 98, 99)	1.9948	None
Stat3	Nsf	0.91926	50.62	0.622	rgb(224, 98, 99)	1.9948	None
Stat3	Rexo4	0.91926	50.62	0.624	rgb(224, 98, 99)	1.9948	None
Stat3	Rnh1	0.91926	50.62	0.618	rgb(224, 99,100)	1.9948	None
Stat3	Selp	0.91926	50.62	0.62	rgb(224, 99,100)	1.9948	None
Stat3	Ubash3a	-0.91926	50.62	-6.2E-01	rgb( 82,135,241)	1.9948	None
Tet1	Pcdh7	0.91926	50.62	0.625	rgb(224, 98, 99)	1.9948	None
Zfp263	Zdhhc15	0.91926	50.62	0.619	rgb(224, 99,100)	1.9948	None
Zfp281	Mex3b	0.91926	50.62	0.625	rgb(224, 98, 99)	1.9948	None
Skil	Aim1	0.91926	50.62	0.616	rgb(224, 99,101)	1.9948	2,2
Zfp385a	Zfp365	0.91926	50.62	0.623	rgb(224, 98, 99)	1.9948	2,2
Zfp827	Tmod1	0.91926	50.62	0.621	rgb(224, 98,100)	1.9948	2,2
Zfp831	Inpp4a	0.91926	50.62	0.616	rgb(224, 99,101)	1.9948	2,2
Zfp944	L1cam	0.91926	50.62	0.623	rgb(224, 98, 99)	1.9948	2,2
Zscan22	Zc3h7b	0.91926	50.62	0.619	rgb(224, 99,100)	1.9948	2,2
Batf	Itgb7	0.91616	50.61	0.611	rgb(224,100,101)	1.9946	None
Batf	Sema4d	0.91616	50.61	0.608	rgb(224,101,102)	1.9946	None
Eomes	AA467197	0.91616	50.61	0.61	rgb(224,101,102)	1.9946	None
Etv6	Dpm3	0.91616	50.61	0.611	rgb(224,100,101)	1.9946	None
Etv6	Hist4h4	0.91616	50.61	0.609	rgb(224,101,102)	1.9946	None
Etv6	Zkscan17	-0.91616	50.61	-6.1E-01	rgb( 84,136,240)	1.9946	None
Fosl2	Foxf2	0.91616	50.61	0.61	rgb(224,100,102)	1.9946	None
Fosl2	Kbtbd13	0.91616	50.61	0.61	rgb(224,100,102)	1.9946	None
Fosl2	Rgs8	0.91616	50.61	0.609	rgb(224,101,102)	1.9946	None
Gabpa	Gpatch4	0.91616	50.61	0.608	rgb(224,101,102)	1.9946	None
Hif1a	Clybl	0.91616	50.61	0.61	rgb(224,100,102)	1.9946	None
Hif1a	Higd1a	0.91616	50.61	0.61	rgb(224,100,102)	1.9946	None
Hif1a	Itga7	0.91616	50.61	0.614	rgb(224,100,101)	1.9946	2,2
Irf4	Bbs5	-0.91616	50.61	-6.1E-01	rgb( 84,136,240)	1.9946	None
Irf4	Fam189b	0.91616	50.61	0.612	rgb(224,100,101)	1.9946	None
Klf4	Nudt18	0.91616	50.61	0.609	rgb(224,101,102)	1.9946	None
Lin54	Anln	0.91616	50.61	0.609	rgb(224,101,102)	1.9946	None
Maf	Bend3	-0.91616	50.61	-6.1E-01	rgb( 85,137,240)	1.9946	None
Msx2	Slc13a3	-0.91616	50.61	-6.1E-01	rgb( 85,137,240)	1.9946	2,2
Nfe2l2	Lrrc59	0.91616	50.61	0.609	rgb(224,101,102)	1.9946	None
Npas4	Lamc1	0.91616	50.61	0.615	rgb(224,100,101)	1.9946	None
