TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Epas1	Ppp3ca	0.95011	50.63	0.633	rgb(224, 96, 97)	1.9942	None
Irf1	Fam26f	0.95011	50.63	0.629	rgb(224, 97, 98)	1.9942	None
Irf4	Abcd3	-0.95011	50.63	-6.3E-01	rgb( 80,133,241)	1.9942	None
Irf4	Crtam	-0.95011	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	None
Irf4	Pgrmc1	-0.95011	50.63	-6.3E-01	rgb( 80,133,241)	1.9942	None
Irf4	Ptk2	-0.95011	50.63	-6.3E-01	rgb( 79,133,241)	1.9942	None
Irf7	Oasl2	0.95011	50.63	0.635	rgb(224, 96, 97)	1.9942	None
Klf2	Gpr146	0.95011	50.63	0.633	rgb(224, 96, 97)	1.9942	None
Mxi1	Ypel5	0.95011	50.63	0.626	rgb(224, 97, 99)	1.9942	None
Nfkb2	Ets1	-0.95011	50.63	-6.3E-01	rgb( 79,133,241)	1.9942	None
Rel	Slc29a3	0.95011	50.63	0.632	rgb(224, 96, 98)	1.9942	None
Rest	Rbm15	0.95011	50.63	0.632	rgb(224, 96, 97)	1.9942	None
Sp110	Ly6c1	0.95011	50.63	0.627	rgb(224, 97, 98)	1.9942	2,2
Sp4	Nrf1	-0.95011	50.63	-6.3E-01	rgb( 81,134,241)	1.9942	None
Srebf1	Abcg1	0.95011	50.63	0.63	rgb(224, 97, 98)	1.9942	2,2
Srebf1	C2cd2l	0.95011	50.63	0.628	rgb(224, 97, 98)	1.9942	None
Tcf3	Acvr1b	0.95011	50.63	0.633	rgb(224, 96, 97)	1.9942	None
Vax2	Dab2	0.95011	50.63	0.625	rgb(224, 98, 99)	1.9942	2,2
Zfp148	Hif1a	0.95011	50.63	0.632	rgb(224, 96, 98)	1.9942	None
Zfx	Hspb11	-0.95011	50.63	-6.3E-01	rgb( 81,134,241)	1.9942	None
Mbnl2	Pak1	0.95011	50.63	0.632	rgb(224, 96, 97)	1.9942	2,2
Zfp329	Gripap1	0.95011	50.63	0.626	rgb(224, 97, 99)	1.9942	2,2
Batf	Tmem19	-0.94774	50.62	-6.2E-01	rgb( 83,136,240)	1.994	None
Elf1	Cmah	0.94774	50.62	0.617	rgb(224, 99,100)	1.994	None
Elf1	Dock11	0.94774	50.62	0.622	rgb(224, 98, 99)	1.994	None
Elf1	Rcsd1	0.94774	50.62	0.624	rgb(224, 98, 99)	1.994	None
Elf1	Stk4	0.94774	50.62	0.624	rgb(224, 98, 99)	1.994	None
Elk3	Capg	0.94774	50.62	0.616	rgb(224, 99,101)	1.994	2,2
Ets1	Pdcd1	-0.94774	50.62	-6.2E-01	rgb( 83,135,241)	1.994	None
Hif1a	Hook2	0.94774	50.62	0.625	rgb(224, 98, 99)	1.994	None
Irf4	Atp8b4	-0.94774	50.62	-6.2E-01	rgb( 83,136,240)	1.994	None
Irf5	Dcxr	0.94774	50.62	0.621	rgb(224, 98,100)	1.994	2,2
Jun	Ninj1	0.94774	50.62	0.619	rgb(224, 99,100)	1.994	None
Mafg	Sesn1	-0.94774	50.62	-6.2E-01	rgb( 83,136,240)	1.994	None
Nfatc1	Foxp4	0.94774	50.62	0.624	rgb(224, 98, 99)	1.994	None
Nfil3	Slc23a2	-0.94774	50.62	-6.2E-01	rgb( 83,136,240)	1.994	None
Osr2	Serpinb1b	0.94774	50.62	0.616	rgb(224, 99,101)	1.994	2,2
Rel	Chm	-0.94774	50.62	-6.2E-01	rgb( 83,136,240)	1.994	None
Rreb1	Clic1	-0.94774	50.62	-6.2E-01	rgb( 83,135,241)	1.994	None
Rxra	Tmem154	0.94774	50.62	0.623	rgb(224, 98, 99)	1.994	None
Sox5	Mab21l2	0.94774	50.62	0.619	rgb(224, 99,100)	1.994	2,2
Sox5	Tbc1d30	-0.94774	50.62	-6.2E-01	rgb( 83,135,241)	1.994	None
Sp2	Slc39a9	0.94774	50.62	0.623	rgb(224, 98, 99)	1.994	None
Srebf2	Dhcr24	0.94774	50.62	0.618	rgb(224, 99,100)	1.994	2,2
Stat1	Dtx3l	0.94774	50.62	0.615	rgb(224, 99,101)	1.994	None
Stat2	Trim14	0.94774	50.62	0.618	rgb(224, 99,100)	1.994	None
Stat4	Cpd	-0.94774	50.62	-6.2E-01	rgb( 82,135,241)	1.994	None
Stat4	Lrp8	-0.94774	50.62	-6.2E-01	rgb( 83,135,240)	1.994	None
Tcf12	Ncoa2	0.94774	50.62	0.615	rgb(224, 99,101)	1.994	None
Vax2	Avpi1	0.94774	50.62	0.625	rgb(224, 98, 99)	1.994	None
Yy2	Slfn3	0.94774	50.62	0.62	rgb(224, 99,100)	1.994	None
Zfp148	Zfp609	0.94774	50.62	0.625	rgb(224, 98, 99)	1.994	None
Skil	Flna	0.94774	50.62	0.617	rgb(224, 99,100)	1.994	2,2
Zfp429	Megf8	-0.94774	50.62	-6.2E-01	rgb( 83,136,240)	1.994	2,2
Zfp513	Vdac1	-0.94774	50.62	-6.2E-01	rgb( 82,135,241)	1.994	2,2
Ar	Jazf1	0.94536	50.61	0.608	rgb(224,101,102)	1.9938	None
Bhlhe40	Ndrg2	0.94536	50.61	0.614	rgb(224,100,101)	1.9938	None
Creb3l2	Gatsl2	0.94536	50.61	0.61	rgb(224,101,102)	1.9938	2,2
E2f4	Txndc17	-0.94536	50.61	-6.1E-01	rgb( 84,136,240)	1.9938	None
Egr2	Runx1	0.94536	50.61	0.611	rgb(224,100,101)	1.9938	None
Ets1	Dmxl2	-0.94536	50.61	-6.1E-01	rgb( 85,137,240)	1.9938	2,2
Ets1	Nlrc3	0.94536	50.61	0.61	rgb(224,100,102)	1.9938	None
Foxp1	Nfe2l2	-0.94536	50.61	-6.1E-01	rgb( 84,136,240)	1.9938	None
Foxp3	Nt5e	0.94536	50.61	0.61	rgb(224,100,102)	1.9938	None
Irf4	Chst15	0.94536	50.61	0.606	rgb(224,101,103)	1.9938	None
Jdp2	Pck2	0.94536	50.61	0.613	rgb(224,100,101)	1.9938	2,2
Klf8	Kcnk7	0.94536	50.61	0.607	rgb(224,101,102)	1.9938	None
Mxi1	Utp20	-0.94536	50.61	-6.1E-01	rgb( 85,137,240)	1.9938	None
Nfat5	Actn1	0.94536	50.61	0.606	rgb(224,101,102)	1.9938	None
Nfkb2	Cd70	0.94536	50.61	0.611	rgb(224,100,101)	1.9938	None
Plagl1	Slc7a1	0.94536	50.61	0.605	rgb(224,101,103)	1.9938	None
Rara	Gstt3	-0.94536	50.61	-6.1E-01	rgb( 85,137,240)	1.9938	None
Sp4	Cnnm3	-0.94536	50.61	-6.1E-01	rgb( 84,136,240)	1.9938	None
Sp4	Rap2b	0.94536	50.61	0.606	rgb(224,101,102)	1.9938	None
Spib	Ikbke	0.94536	50.61	0.612	rgb(224,100,101)	1.9938	None
Srebf1	Sqle	0.94536	50.61	0.607	rgb(224,101,102)	1.9938	None
Stat1	Slain1	0.94536	50.61	0.607	rgb(224,101,102)	1.9938	None
Stat2	Igtp	0.94536	50.61	0.614	rgb(224,100,101)	1.9938	None
Tead1	B4galt1	0.94536	50.61	0.606	rgb(224,101,103)	1.9938	None
Yy2	Acin1	0.94536	50.61	0.611	rgb(224,100,101)	1.9938	None
Zfhx3	Ermp1	0.94536	50.61	0.609	rgb(224,101,102)	1.9938	2,2
Ankzf1	Pdia2	0.94536	50.61	0.612	rgb(224,100,101)	1.9938	2,2
Lcorl	Cmtm4	0.94536	50.61	0.612	rgb(224,100,101)	1.9938	2,2
Ncoa2	Phlpp1	0.94536	50.61	0.609	rgb(224,101,102)	1.9938	2,2
Bhlhe40	Anxa4	0.94299	50.6	0.603	rgb(224,102,103)	1.9936	None
Cebpg	Chac1	0.94299	50.6	0.604	rgb(224,102,103)	1.9936	2,2
Creb3l2	Dennd3	0.94299	50.6	0.595	rgb(224,103,105)	1.9936	None
E2f1	Tbc1d5	0.94299	50.6	0.602	rgb(224,102,103)	1.9936	None
E2f4	Lrrc59	0.94299	50.6	0.601	rgb(224,102,103)	1.9936	None
Egr1	Egr2	0.94299	50.6	0.598	rgb(224,103,104)	1.9936	None
Elf1	Srpk2	0.94299	50.6	0.601	rgb(224,102,103)	1.9936	None
Ets1	Itgb7	0.94299	50.6	0.597	rgb(224,103,104)	1.9936	None
Fosl2	L3mbtl3	-0.94299	50.6	-6.0E-01	rgb( 88,138,240)	1.9936	None
Foxp1	Dgat1	-0.94299	50.6	-6.0E-01	rgb( 87,138,240)	1.9936	2,2
Hic1	Ggta1	0.94299	50.6	0.597	rgb(224,103,104)	1.9936	None
Irf4	Slfn2	0.94299	50.6	0.598	rgb(224,103,104)	1.9936	None
Irf5	Trim14	0.94299	50.6	0.602	rgb(224,102,103)	1.9936	None
Irf7	Cmpk2	0.94299	50.6	0.598	rgb(224,103,104)	1.9936	None
Klf12	Nap1l3	0.94299	50.6	0.605	rgb(224,102,103)	1.9936	2,2
Mybl1	4632434I11Rik	0.94299	50.6	0.6	rgb(224,102,104)	1.9936	2,2
Nfil3	Htr1b	0.94299	50.6	0.599	rgb(224,103,104)	1.9936	None
Patz1	Arhgap10	0.94299	50.6	0.604	rgb(224,102,103)	1.9936	None
Sp2	Arhgap33	0.94299	50.6	0.604	rgb(224,102,103)	1.9936	None
Sp3	Txndc17	-0.94299	50.6	-6.0E-01	rgb( 86,137,240)	1.9936	None
Sp4	Zeb1	0.94299	50.6	0.603	rgb(224,102,103)	1.9936	None
Srebf1	Aacs	0.94299	50.6	0.6	rgb(224,102,104)	1.9936	2,2
Srebf2	Cyp51	0.94299	50.6	0.604	rgb(224,102,103)	1.9936	None
Stat4	Nsun6	0.94299	50.6	0.599	rgb(224,103,104)	1.9936	None
Tead1	Nrp1	0.94299	50.6	0.6	rgb(224,102,104)	1.9936	None
Vax2	Myo1f	0.94299	50.6	0.604	rgb(224,102,103)	1.9936	2,2
Zbtb4	Plscr3	0.94299	50.6	0.597	rgb(224,103,104)	1.9936	None
Zfp148	Chic2	-0.94299	50.6	-6.0E-01	rgb( 86,137,240)	1.9936	None
Zfp263	Arhgef6	-0.94299	50.6	-6.0E-01	rgb( 86,137,240)	1.9936	None
Zfx	Vps54	0.94299	50.6	0.6	rgb(224,102,104)	1.9936	None
Gm14420	Gm2011	0.94299	50.6	0.597	rgb(224,103,104)	1.9936	2,2
Zfp385a	Ptp4a3	0.94299	50.6	0.596	rgb(224,103,104)	1.9936	2,2
Zfp385a	Zfp750	0.94299	50.6	0.602	rgb(224,102,103)	1.9936	2,2
Zfp429	Trim12a	0.94299	50.6	0.599	rgb(224,103,104)	1.9936	2,2
Zfp750	Pvrl4	0.94299	50.6	0.598	rgb(224,103,104)	1.9936	2,2
Zkscan17	Rabggta	0.94299	50.6	0.602	rgb(224,102,103)	1.9936	2,2
Arid3a	Pdxp	0.94061	50.59	0.588	rgb(223,105,106)	1.9934	None
Atf3	Ucp2	-0.94061	50.59	-5.9E-01	rgb( 89,139,239)	1.9934	None
Atf5	Hmox1	0.94061	50.59	0.589	rgb(223,105,106)	1.9934	None
