TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Zfp763	Stk38l	0.99584	49.925	0.426	rgb(222,136,137)	1.9919	2,2
Batf	Gbp5	-0.99583	49.9425	-4.4E-01	rgb(121,159,234)	1.9922	2,2
Zfp429	Vwa1	-0.99581	49.9575	-4.6E-01	rgb(118,157,234)	1.9925	2,2
Zfp808	Tyms	0.99579	49.93	0.43	rgb(222,135,136)	1.992	2,2
Zbtb46	Scin	0.99577	49.93	0.43	rgb(222,135,136)	1.992	2,2
Zfp523	Fyco1	0.99575	49.9275	0.427	rgb(222,135,136)	1.9919	2,2
Zfp367	Apitd1	0.99573	49.9725	0.472	rgb(222,127,128)	1.9928	2,2
Zfp750	Ercc5	0.99571	49.9425	0.444	rgb(222,132,133)	1.9922	2,2
Six5	Tex15	0.9957	49.92	0.418	rgb(222,137,138)	1.9918	2,2
Pou2af1	4930417O13Rik	0.99568	49.9125	0.413	rgb(222,138,139)	1.9916	2,2
Zfp109	Gm10584	0.99566	49.9225	0.421	rgb(222,137,137)	1.9918	2,2
Zfp629	Dnmt3b	0.99564	49.945	0.443	rgb(222,132,133)	1.9923	2,2
Klf12	Slc23a2	0.99562	49.915	0.416	rgb(222,138,138)	1.9917	2,2
Zhx2	Ppp3cc	-0.9956	49.925	-4.2E-01	rgb(125,161,233)	1.9919	2,2
Scrt1	Dgat1	0.99558	49.935	0.437	rgb(222,134,134)	1.9921	2,2
Zfp429	Plod3	-0.99555	49.9175	-4.2E-01	rgb(127,162,233)	1.9917	2,2
Zfp960	Masp2	0.99555	49.9175	0.414	rgb(222,138,139)	1.9917	2,2
Zfp385a	Lrrc28	0.99553	49.96	0.459	rgb(222,129,130)	1.9926	2,2
Scml4	4930481A15Rik	0.99551	49.9125	0.414	rgb(222,138,139)	1.9916	2,2
Arid3b	Ppard	0.99549	49.91	0.409	rgb(222,139,140)	1.9916	2,2
Zbtb5	Serpinf1	-0.99547	49.9225	-4.2E-01	rgb(126,161,233)	1.9918	2,2
Zfp467	Stk39	0.99545	49.9575	0.46	rgb(222,129,130)	1.9925	2,2
Cux1	Herc4	-0.99544	49.925	-2.6E-01	rgb(161,183,227)	1.9919	2,2
Hes5	BC018473	0.99542	49.93	0.432	rgb(222,135,135)	1.992	2,2
Zfp64	Fbxw2	-0.9954	49.935	-4.4E-01	rgb(122,159,234)	1.9921	2,2
Zfp280b	Avpr1a	0.99538	49.9125	0.412	rgb(222,138,139)	1.9916	2,2
Foxs1	Tnfrsf25	0.99536	49.9175	0.418	rgb(222,137,138)	1.9917	2,2
Zfp831	Lypd6b	0.99534	49.94	0.438	rgb(222,133,134)	1.9922	2,2
Zfp365	Ccng1	0.99532	49.9475	0.448	rgb(222,131,132)	1.9923	2,2
Phf1	Xrcc5	-0.9953	49.9125	-4.1E-01	rgb(128,163,233)	1.9916	2,2
Zfp655	Chm	0.99529	49.94	0.442	rgb(222,133,133)	1.9922	2,2
Zfp365	Eda2r	0.99527	49.9275	0.428	rgb(222,135,136)	1.9919	2,2
Zfp808	Pla2g4c	0.99525	49.9075	0.409	rgb(221,139,140)	1.9915	2,2
Zfp429	Ubiad1	-0.99523	49.95	-4.5E-01	rgb(119,158,234)	1.9924	2,2
Pou2af1	Il10ra	-0.99521	49.955	-4.6E-01	rgb(118,157,234)	1.9925	2,2
Arid3b	Inpp5a	0.99519	49.9275	0.427	rgb(222,135,136)	1.9919	2,2
Hmgb3	Ehbp1	0.99517	49.9175	0.417	rgb(222,137,138)	1.9917	2,2
Jazf1	4930506M07Rik	0.99516	49.915	0.416	rgb(222,138,138)	1.9917	2,2
Zfp429	Kcnf1	-0.99514	49.935	-4.4E-01	rgb(122,159,234)	1.9921	2,2
Zbtb1	Ildr1	-0.99512	49.9075	-4.1E-01	rgb(128,163,233)	1.9915	2,2
Prdm2	Ptger2	-0.9951	49.9525	-4.5E-01	rgb(119,157,234)	1.9924	2,2
Zfp184	Maoa	0.99508	49.9225	0.422	rgb(222,136,137)	1.9918	2,2
Zfp354c	Nphp3	0.99506	49.9075	0.408	rgb(221,139,140)	1.9915	2,2
Batf	Cntnap1	-0.99504	49.9175	-4.2E-01	rgb(126,162,233)	1.9917	2,2
Zbtb38	Idh1	0.99503	49.91	0.408	rgb(221,139,140)	1.9916	2,2
Hmgb3	Pla2g4f	0.99501	49.93	0.429	rgb(222,135,136)	1.992	2,2
Scrt1	Cbln3	0.99499	49.935	0.437	rgb(222,134,134)	1.9921	2,2
Zfp750	Prss42	0.99497	49.905	0.404	rgb(221,140,141)	1.9915	2,2
Zfp365	Cnn2	-0.99495	49.915	-4.2E-01	rgb(127,162,233)	1.9917	2,2
Drap1	Rpl36al	0.99493	49.9025	0.401	rgb(221,140,141)	1.9914	2,2
Scrt1	Appl2	0.99491	49.92	0.42	rgb(222,137,138)	1.9918	2,2
Tigd2	Mcm9	-0.99489	49.92	-4.2E-01	rgb(126,161,233)	1.9918	2,2
Scml4	Tmem71	0.99488	49.915	0.412	rgb(222,138,139)	1.9917	2,2
Zfp750	Sulf2	0.99486	49.9	0.398	rgb(221,141,142)	1.9914	2,2
Atmin	Ss18	-0.99484	49.9025	-4.0E-01	rgb(129,164,232)	1.9914	2,2
Zfp511	Mina	0.99482	49.9275	0.427	rgb(222,135,136)	1.9919	2,2
Zfp960	Ttbk2	0.9948	49.905	0.406	rgb(221,140,140)	1.9915	2,2
Zfp750	Ccdc159	0.99478	49.9275	0.426	rgb(222,136,136)	1.9919	2,2
Dzip1	Uggt2	0.99476	49.95	0.451	rgb(222,131,132)	1.9924	2,2
Batf	Tex14	-0.99475	49.79	-5.4E-01	rgb(100,146,238)	1.9892	2,2
Zfp429	Slc27a4	-0.99473	49.9075	-4.1E-01	rgb(129,163,232)	1.9915	2,2
Hif3a	Syce2	0.99471	49.955	0.455	rgb(222,130,131)	1.9925	2,2
Zfp960	Dock1	0.99469	49.915	0.417	rgb(222,137,138)	1.9917	2,2
Zfp870	Tbccd1	0.99467	49.9425	0.443	rgb(222,132,133)	1.9922	2,2
Mtf2	Yy2	0.99465	49.9	0.4	rgb(221,141,141)	1.9914	2,2
Mef2b	Mapk13	0.99463	49.915	0.417	rgb(222,137,138)	1.9917	2,2
Zfp960	Ifi204	0.99462	49.9125	0.414	rgb(222,138,139)	1.9916	2,2
Zbtb7c	Npr1	0.9946	49.94	0.439	rgb(222,133,134)	1.9922	2,2
Zfp523	Zc3h6	0.99458	49.8975	0.399	rgb(221,141,142)	1.9913	2,2
Dzip1	Samd9l	0.99456	49.9325	0.433	rgb(222,134,135)	1.992	2,2
