TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Rlf	Nudt8	-0.99747	49.9325	-4.3E-01	rgb(124,160,233)	1.9934	2,2
Zfp960	Rnf150	-0.99745	49.92	-4.2E-01	rgb(125,161,233)	1.9932	2,2
Zfp808	Pla2g4c	0.99743	49.9175	0.416	rgb(222,137,138)	1.9931	2,2
Zfp629	Mpp3	0.99741	49.9325	0.43	rgb(222,135,136)	1.9934	2,2
Zfp385a	Bbc3	0.99739	49.9575	0.459	rgb(222,129,130)	1.9939	2,2
Zfp473	Tnfrsf21	-0.99737	49.94	-4.4E-01	rgb(122,159,234)	1.9936	2,2
Zfp532	F9	0.99735	49.9225	0.423	rgb(222,136,137)	1.9932	2,2
Zfp35	Dusp12	0.99734	49.92	0.42	rgb(222,137,138)	1.9932	2,2
Zfp358	Zfp580	0.99732	49.92	0.417	rgb(222,137,138)	1.9932	2,2
Foxp2	Afap1l2	0.9973	49.93	0.43	rgb(222,135,136)	1.9934	2,2
Zfp526	Fbxo21	0.99728	49.9425	0.443	rgb(222,132,133)	1.9936	2,2
Zfp429	Apold1	-0.99726	50.0175	-5.2E-01	rgb(105,149,237)	1.9951	2,2
Zfp365	Zmat3	0.99724	49.9325	0.432	rgb(222,135,135)	1.9934	2,2
Zfp629	Dnmt3b	0.99722	49.9575	0.457	rgb(222,130,131)	1.9939	2,2
Ikzf4	Gpr146	0.99721	49.965	0.334	rgb(221,153,154)	1.9941	2,2
Plscr1	Bcl2l2	0.99719	49.9325	0.431	rgb(222,135,136)	1.9934	2,2
Ankzf1	3110057O12Rik	0.99717	49.935	0.433	rgb(222,134,135)	1.9935	2,2
Zfp831	Inpp4a	0.99715	49.9125	0.409	rgb(222,139,140)	1.993	2,2
Dr1	Idi1	0.99713	49.9175	0.418	rgb(222,137,138)	1.9931	2,2
Zbed3	Zadh2	0.99711	49.92	0.421	rgb(222,137,137)	1.9932	2,2
Zfp629	Fgfr1	0.99709	49.92	0.42	rgb(222,137,138)	1.9932	2,2
Atmin	Sbf2	0.99707	49.93	0.432	rgb(222,134,135)	1.9934	2,2
Zfp385a	Ccng1	0.99706	49.9225	0.422	rgb(222,136,137)	1.9932	2,2
Zfp516	Ica1l	0.99704	49.925	0.424	rgb(222,136,137)	1.9933	2,2
Ahr	Ahrr	0.99702	49.98	0.479	rgb(222,126,127)	1.9944	None
Zbtb17	Cisd3	-0.997	49.9125	-4.1E-01	rgb(127,162,233)	1.993	2,2
Zfp629	Zkscan17	0.99698	49.9325	0.431	rgb(222,135,135)	1.9934	2,2
Phf1	Ecm1	0.99696	49.92	0.42	rgb(222,137,138)	1.9932	2,2
Zfp429	Plod3	-0.99694	49.9125	-4.1E-01	rgb(128,163,233)	1.993	2,2
Zfp629	Rcor2	0.99693	49.9225	0.421	rgb(222,137,138)	1.9932	2,2
Ybx2	Fam198a	0.99691	49.9175	0.42	rgb(222,137,138)	1.9931	2,2
Zfp750	Prss42	0.99689	49.905	0.405	rgb(221,140,140)	1.9929	2,2
Thap3	Snx19	-0.99687	49.9075	-4.1E-01	rgb(128,163,233)	1.9929	2,2
Zfp618	Trpa1	0.99685	49.9225	0.423	rgb(222,136,137)	1.9932	2,2
Zfp280b	Ap1s3	0.99683	49.91	0.409	rgb(222,139,140)	1.993	2,2
Drap1	Rpl36al	0.99681	49.9	0.4	rgb(221,141,141)	1.9928	2,2
Ovol2	Sgip1	0.9968	49.905	0.406	rgb(221,139,140)	1.9929	2,2
Litaf	Inpp1	0.99678	49.905	0.403	rgb(221,140,141)	1.9929	2,2
Zfp367	Wdr76	0.99676	49.945	0.445	rgb(222,132,133)	1.9937	2,2
Zfp958	Ccng1	0.99674	49.9125	0.413	rgb(222,138,139)	1.993	2,2
Zfp473	Trim46	0.99672	49.9025	0.404	rgb(221,140,141)	1.9928	2,2
Dzip1	Gli3	-0.9967	49.9025	-4.0E-01	rgb(130,164,232)	1.9928	2,2
Irf7	Ccl5	0.99668	50.0275	0.529	rgb(223,116,117)	1.9953	None
Zfp184	Maoa	0.99666	49.9375	0.437	rgb(222,133,134)	1.9935	2,2
Thap3	Cox7a2l	0.99665	49.9175	0.417	rgb(222,137,138)	1.9931	2,2
Zfp365	Dcxr	0.99663	49.915	0.413	rgb(222,138,139)	1.9931	2,2
Hmgb3	Il9r	0.99661	49.9125	0.413	rgb(222,138,139)	1.993	2,2
Kdm5b	Bnip3	0.99659	49.9125	0.414	rgb(222,138,139)	1.993	2,2
Zfp960	Lhx2	0.99657	49.9175	0.418	rgb(222,137,138)	1.9931	2,2
Fbxl19	Ptprs	0.99655	49.9025	0.403	rgb(221,140,141)	1.9928	2,2
Kdm5b	Rasgef1b	-0.99653	49.925	-4.3E-01	rgb(125,161,233)	1.9933	2,2
Whsc1	C2cd3	0.99652	49.93	0.43	rgb(222,135,136)	1.9934	2,2
AW146154	Zfp445	0.9965	49.9125	0.414	rgb(222,138,139)	1.993	2,2
Casz1	Itih5	-0.99648	49.915	-4.2E-01	rgb(127,162,233)	1.9931	2,2
Irf9	Irf7	0.99646	49.8	0.55	rgb(223,112,113)	1.9908	None
Mbnl2	A430005L14Rik	-0.99644	49.895	-3.9E-01	rgb(131,165,232)	1.9927	2,2
Jazf1	4930506M07Rik	0.99642	49.8975	0.399	rgb(221,141,142)	1.9927	2,2
Zfp750	Ercc5	0.9964	49.92	0.42	rgb(222,137,138)	1.9932	2,2
Zfp385a	Lrrc28	0.99639	49.9	0.401	rgb(221,140,141)	1.9928	2,2
Zfp280b	Cxcr6	-0.99637	49.8975	-4.0E-01	rgb(131,165,232)	1.9927	2,2
Stat3	Jak3	0.99635	49.915	0.414	rgb(222,138,139)	1.9931	None
Zfp750	Sulf2	0.99633	49.8975	0.397	rgb(221,141,142)	1.9927	2,2
Snapc2	Fbxo30	-0.99631	49.8975	-4.0E-01	rgb(131,165,232)	1.9927	2,2
Zfp266	Rab8b	0.99629	49.9175	0.419	rgb(222,137,138)	1.9931	2,2
Tfdp2	Zranb3	0.99627	49.9	0.402	rgb(221,140,141)	1.9928	2,2
Thap3	Rps14	0.99625	49.89	0.392	rgb(221,142,143)	1.9926	2,2
Zfp120	Asnsd1	0.99624	49.895	0.394	rgb(221,142,142)	1.9927	2,2
Egr3	Rnh1	-0.99622	49.9075	-4.1E-01	rgb(129,163,232)	1.9929	None
Cux1	Tgfbr1	0.9962	49.9225	0.421	rgb(222,137,137)	1.9932	2,2
Foxp2	Nebl	0.99618	49.9125	0.415	rgb(222,138,139)	1.993	2,2
Zfp109	Clk3	-0.99616	49.89	-3.9E-01	rgb(132,166,232)	1.9926	2,2
Sgsm2	Dlg3	0.99614	49.8975	0.398	rgb(221,141,142)	1.9927	2,2
Sp6	D930048N14Rik	-0.99612	49.89	-3.9E-01	rgb(133,166,232)	1.9926	2,2
Trps1	Ppfibp1	0.99611	49.91	0.411	rgb(222,138,139)	1.993	2,2
C030039L03Rik	Nphp3	0.99609	49.89	0.389	rgb(221,143,143)	1.9926	2,2
Kdm5b	Ero1l	0.99607	49.91	0.41	rgb(222,139,139)	1.993	2,2
Cux1	Rab39b	-0.99605	49.8925	-3.9E-01	rgb(132,165,232)	1.9926	2,2
Thap3	Sf3b3	-0.99603	49.9	-4.0E-01	rgb(130,164,232)	1.9928	2,2
Atmin	Litaf	0.99601	49.89	0.391	rgb(221,142,143)	1.9926	2,2
Zfp473	Sema6b	0.99599	49.9025	0.402	rgb(221,140,141)	1.9928	2,2
Zfp184	Fads3	0.99598	49.8825	0.383	rgb(221,144,145)	1.9924	2,2
Zkscan17	Mgat4b	0.99596	49.8925	0.391	rgb(221,142,143)	1.9926	2,2
Foxp2	Ntrk3	0.99594	49.8925	0.393	rgb(221,142,143)	1.9926	2,2
Zbtb46	Rhod	0.99592	49.9375	0.438	rgb(222,133,134)	1.9935	2,2
Zfp629	Prkrir	0.9959	49.73	0.479	rgb(222,125,126)	1.9894	2,2
Zfp365	4930429B21Rik	0.99588	49.9	0.401	rgb(221,140,141)	1.9928	2,2
L3mbtl3	Vwa1	-0.99586	49.8825	-3.8E-01	rgb(134,167,231)	1.9924	2,2
Nfkb1	Gngt2	-0.99584	49.8875	-2.0E-01	rgb(174,191,224)	1.9925	None
Sp6	Wnt3	0.99583	49.8775	0.38	rgb(221,144,145)	1.9923	2,2
Zfp35	Mmachc	0.99581	49.8925	0.393	rgb(221,142,143)	1.9926	2,2
Zfp568	Prodh	0.99579	49.78	0.529	rgb(223,116,117)	1.9904	2,2
Zfp277	Zkscan17	0.99577	49.7275	0.475	rgb(222,126,127)	1.9893	2,2
Tfdp2	Appl2	0.99575	49.925	0.427	rgb(222,135,136)	1.9933	2,2
Atmin	Il15ra	0.99573	49.885	0.386	rgb(221,143,144)	1.9925	2,2
Zbtb17	Aldh4a1	0.99571	49.8875	0.387	rgb(221,143,144)	1.9925	2,2
Foxp2	Zdbf2	0.9957	49.88	0.381	rgb(221,144,145)	1.9924	2,2
Nr1d1	Tnk2	0.99568	49.9	0.4	rgb(221,141,141)	1.9928	None
Cenpt	Vav2	-0.99566	49.7175	-4.7E-01	rgb(116,155,235)	1.9891	2,2
Irf7	Ccrl2	0.99564	49.945	0.445	rgb(222,132,133)	1.9937	None
Trps1	Sirpa	-0.99562	49.88	-3.8E-01	rgb(134,167,231)	1.9924	2,2
Plscr1	Tmc3	-0.9956	49.875	-3.8E-01	rgb(136,167,231)	1.9923	2,2
Foxp2	Cacna2d1	0.99558	49.8775	0.379	rgb(221,145,145)	1.9923	2,2
Zfp516	Cd93	0.99557	49.8775	0.377	rgb(221,145,146)	1.9923	2,2
Zfp629	Ormdl1	-0.99555	49.9	-4.0E-01	rgb(130,164,232)	1.9928	2,2
Scmh1	Rbms2	0.99553	49.9075	0.408	rgb(221,139,140)	1.9929	2,2
Cux1	Fam20a	0.99551	49.885	0.387	rgb(221,143,144)	1.9925	2,2
Ahdc1	Zfp831	0.99549	49.895	0.394	rgb(221,142,142)	1.9927	2,2
Zfp511	Nt5dc1	-0.99547	49.875	-3.8E-01	rgb(135,167,231)	1.9923	2,2
Cux1	Gyk	-0.99545	49.8725	-3.7E-01	rgb(136,168,231)	1.9922	2,2
Plscr1	Clic4	0.99544	49.9175	0.419	rgb(222,137,138)	1.9931	2,2
Atmin	Slc6a9	0.99542	49.8875	0.384	rgb(221,144,144)	1.9925	2,2
Tbx6	Vasn	0.9954	49.7025	0.45	rgb(222,131,132)	1.9888	2,2
Tulp2	Epb4.1l4a	0.99538	49.8775	0.377	rgb(221,145,146)	1.9923	2,2
Zkscan17	Zfp629	0.99536	49.8775	0.376	rgb(221,145,146)	1.9923	2,2
Rorc	Il1r1	0.99534	49.9	0.399	rgb(221,141,142)	1.9928	None
Rlf	Rgs11	0.99532	49.7475	0.498	rgb(222,122,123)	1.9897	2,2
Hmgb3	Nrgn	0.9953	49.8825	0.38	rgb(221,144,145)	1.9924	2,2
Sgsm2	Vav2	0.99529	49.8825	0.381	rgb(221,144,145)	1.9924	2,2
Myt1l	Spsb4	0.99527	49.8675	0.368	rgb(221,147,147)	1.9921	2,2
Zfp960	Vsig10	0.99525	49.87	0.373	rgb(221,146,147)	1.9922	2,2
Thap1	Naa20	0.99523	49.865	0.366	rgb(221,147,148)	1.9921	None
Kdm5b	Fzd7	0.99521	49.865	0.364	rgb(221,147,148)	1.9921	2,2
Ncoa2	Tcf12	0.99519	49.72	0.469	rgb(222,127,128)	1.9892	2,2
Litaf	Ncf1	0.99517	49.865	0.364	rgb(221,147,148)	1.9921	2,2
Csrnp1	1110057K04Rik	-0.99516	49.69	-4.4E-01	rgb(122,159,234)	1.9886	2,2
Tulp2	Tnnt3	0.99514	49.715	0.464	rgb(222,128,129)	1.9891	2,2
Mtf2	Yy2	0.99512	49.9	0.4	rgb(221,141,141)	1.9928	2,2
Kdm5b	Pfkp	0.9951	49.7475	0.496	rgb(222,122,123)	1.9897	2,2
Zfp827	Rreb1	0.99508	49.9125	0.412	rgb(222,138,139)	1.993	2,2
Ankzf1	Rbfox2	0.99506	49.7125	0.464	rgb(222,128,129)	1.989	2,2
Zbtb17	Fam57a	-0.99504	49.8625	-3.7E-01	rgb(138,169,231)	1.992	2,2
Zfp960	Ttbk2	0.99503	49.8675	0.367	rgb(221,147,148)	1.9921	2,2
Zfp420	Scarf2	-0.99501	49.545	-5.5E-01	rgb( 99,145,238)	1.9857	2,2
Kdm5b	Ppap2c	0.99499	49.6725	0.42	rgb(222,137,138)	1.9882	2,2
Scml4	Lrrc59	-0.99497	49.8625	-3.6E-01	rgb(138,169,231)	1.992	2,2
Zfp266	Zfp426	0.99495	49.8625	0.361	rgb(221,148,149)	1.992	2,2
Zfp365	Cnn2	-0.99493	49.8825	-3.8E-01	rgb(134,166,232)	1.9924	2,2
Zfp612	Dock1	0.99491	49.8675	0.368	rgb(221,147,148)	1.9921	2,2
Stat3	Socs3	0.99489	49.885	0.384	rgb(221,144,144)	1.9925	None
Zfp629	Qprt	-0.99488	49.6725	-4.2E-01	rgb(126,162,233)	1.9882	2,2
Dpf1	Gls2	0.99486	49.8675	0.366	rgb(221,147,148)	1.9921	2,2
Zfp365	Ccng1	0.99484	49.87	0.373	rgb(221,146,147)	1.9922	2,2
Ikzf4	L1cam	0.99482	49.885	0.1	rgb(218,198,198)	1.9925	2,2
Zfp612	Vsig10	0.9948	49.86	0.361	rgb(221,148,149)	1.992	2,2
Akna	Mapk6	-0.99478	49.9	-4.0E-01	rgb(130,164,232)	1.9928	2,2
Sgsm2	Cul9	0.99476	49.8725	0.373	rgb(221,146,146)	1.9922	2,2
Zbtb44	Trove2	0.99475	49.7125	0.461	rgb(222,129,130)	1.989	2,2
Zfp385a	Slc19a2	0.99473	49.89	0.391	rgb(221,142,143)	1.9926	2,2
Ncoa1	Lrba	0.99471	49.905	0.407	rgb(221,139,140)	1.9929	2,2
Zfp280b	Itgb1	0.99469	49.7075	0.462	rgb(222,129,130)	1.9889	2,2
Hmgb3	Fam81a	0.99467	49.8575	0.357	rgb(221,149,150)	1.9919	2,2
Hmgb3	Pla2g4f	0.99465	49.7	0.45	rgb(222,131,132)	1.9888	2,2
Zfp777	Zc3h7b	0.99463	49.88	0.381	rgb(221,144,145)	1.9924	2,2
Fbxl19	Mex3d	0.99462	49.88	0.38	rgb(221,144,145)	1.9924	2,2
Zfp473	Pex19	-0.9946	49.875	-3.7E-01	rgb(136,168,231)	1.9923	2,2
Zfp612	Cntln	0.99458	49.86	0.36	rgb(221,148,149)	1.992	2,2
Hmgb3	Nostrin	0.99456	49.8675	0.368	rgb(221,147,147)	1.9921	2,2
Zfp956	Nfyb	-0.99454	49.665	-4.2E-01	rgb(127,162,233)	1.9881	2,2
L3mbtl3	Piga	-0.99452	49.7275	-4.8E-01	rgb(113,154,235)	1.9893	2,2
Sgsm2	Kcnd1	0.9945	49.8575	0.359	rgb(221,148,149)	1.9919	2,2
