TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Elf1	Pde7a	0.94996	50.7	0.704	rgb(225, 82, 84)	1.9958	None
Etv6	Il12rb1	0.94996	50.7	0.7	rgb(225, 83, 85)	1.9958	None
Irf4	Abcb9	-0.94996	50.7	-7.0E-01	rgb( 66,125,243)	1.9958	None
Klf2	Kcna3	-0.94996	50.7	-7.0E-01	rgb( 65,124,244)	1.9958	None
Rorc	C2cd4d	0.94996	50.7	0.698	rgb(225, 84, 85)	1.9958	None
Rxra	Fam114a2	-0.94996	50.7	-7.0E-01	rgb( 64,124,244)	1.9958	None
Rxra	Trpm6	0.94996	50.7	0.697	rgb(225, 84, 85)	1.9958	None
Sp110	Ly6c1	0.94996	50.7	0.699	rgb(225, 84, 85)	1.9958	2,2
Sp2	Smpd4	0.94996	50.7	0.702	rgb(225, 83, 84)	1.9958	None
Zbtb7b	Atcay	0.94996	50.7	0.695	rgb(225, 84, 86)	1.9958	None
Zfp263	Arhgef6	-0.94996	50.7	-7.0E-01	rgb( 66,125,243)	1.9958	None
Zfp281	Bcl2l11	0.94996	50.7	0.704	rgb(225, 82, 84)	1.9958	None
Hes6	Galk1	0.94996	50.7	0.696	rgb(225, 84, 85)	1.9958	2,2
Zfp277	Fam120c	-0.94996	50.7	-7.0E-01	rgb( 65,125,244)	1.9958	2,2
Atf5	Minpp1	-0.94684	50.69	-6.9E-01	rgb( 68,126,243)	1.9956	2,2
Fosl2	Skap2	0.94684	50.69	0.694	rgb(225, 84, 86)	1.9956	None
Irf1	Gbp5	0.94684	50.69	0.687	rgb(225, 86, 87)	1.9956	None
Irf1	Tgtp2	0.94684	50.69	0.691	rgb(225, 85, 86)	1.9956	None
Irf5	Gna15	0.94684	50.69	0.691	rgb(225, 85, 86)	1.9956	2,2
Irf5	St14	0.94684	50.69	0.687	rgb(225, 86, 87)	1.9956	2,2
Irf7	I830012O16Rik	0.94684	50.69	0.695	rgb(225, 84, 86)	1.9956	2,2
Irf7	Mx2	0.94684	50.69	0.695	rgb(225, 84, 86)	1.9956	None
Irf7	Xaf1	0.94684	50.69	0.691	rgb(225, 85, 86)	1.9956	None
Jdp2	Pck2	0.94684	50.69	0.685	rgb(225, 86, 87)	1.9956	2,2
Mybl1	Gen1	0.94684	50.69	0.693	rgb(225, 85, 86)	1.9956	2,2
Smad3	Bzw2	-0.94684	50.69	-6.9E-01	rgb( 68,127,243)	1.9956	None
Stat4	Cyp39a1	0.94684	50.69	0.69	rgb(225, 85, 87)	1.9956	None
Zfp182	Oasl2	0.94684	50.69	0.685	rgb(225, 86, 87)	1.9956	None
Zfp263	Sec24d	-0.94684	50.69	-6.9E-01	rgb( 67,126,243)	1.9956	None
C030039L03Rik	Atp7b	0.94684	50.69	0.689	rgb(225, 85, 87)	1.9956	2,2
C030039L03Rik	Muc2	0.94684	50.69	0.687	rgb(225, 86, 87)	1.9956	2,2
Zfp429	Snhg6	0.94684	50.69	0.692	rgb(225, 85, 86)	1.9956	2,2
Atf3	Vldlr	0.94371	50.68	0.681	rgb(224, 87, 88)	1.9954	None
Foxs1	Mylk2	0.94371	50.68	0.684	rgb(225, 86, 88)	1.9954	2,2
Hif1a	Snhg6	-0.94371	50.68	-6.8E-01	rgb( 69,127,243)	1.9954	None
Rela	Dcp2	-0.94371	50.68	-6.8E-01	rgb( 69,127,243)	1.9954	None
Rreb1	Tacc2	0.94371	50.68	0.682	rgb(225, 87, 88)	1.9954	None
Rxra	Fgf2	0.94371	50.68	0.676	rgb(224, 88, 89)	1.9954	None
Smad3	Sorl1	0.94371	50.68	0.684	rgb(225, 86, 88)	1.9954	None
Sp2	Gm12942	-0.94371	50.68	-6.8E-01	rgb( 70,128,243)	1.9954	None
Sp2	Pml	0.94371	50.68	0.682	rgb(224, 87, 88)	1.9954	None
Sp2	Robo3	-0.94371	50.68	-6.8E-01	rgb( 69,127,243)	1.9954	None
Sp3	Vdac1	-0.94371	50.68	-6.8E-01	rgb( 70,128,243)	1.9954	None
Vax2	Dab2	0.94371	50.68	0.677	rgb(224, 88, 89)	1.9954	2,2
Cebpg	Slc7a3	0.94058	50.67	0.669	rgb(224, 89, 91)	1.9952	2,2
Ebf1	Bend3	-0.94058	50.67	-6.7E-01	rgb( 71,128,243)	1.9952	None
Egr1	Napb	-0.94058	50.67	-6.7E-01	rgb( 71,128,243)	1.9952	None
Elk3	Tmem19	0.94058	50.67	0.671	rgb(224, 89, 90)	1.9952	None
Fosl2	Cyfip2	0.94058	50.67	0.671	rgb(224, 89, 90)	1.9952	None
Gata3	Ipmk	-0.94058	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	None
Hif1a	B3gnt3	0.94058	50.67	0.665	rgb(224, 90, 91)	1.9952	None
Irf1	Gbp7	0.94058	50.67	0.673	rgb(224, 88, 90)	1.9952	None
Irf2	Gatsl2	0.94058	50.67	0.673	rgb(224, 88, 90)	1.9952	None
Irf4	Crtam	-0.94058	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	None
Irf4	Hdac9	-0.94058	50.67	-6.7E-01	rgb( 71,128,243)	1.9952	None
Irf4	Ptprf	0.94058	50.67	0.673	rgb(224, 89, 90)	1.9952	None
Irf8	Satb1	-0.94058	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	None
Klf2	Ccr7	0.94058	50.67	0.671	rgb(224, 89, 90)	1.9952	None
Ppard	Ifitm3	-0.94058	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	None
Rarg	Tacc1	0.94058	50.67	0.668	rgb(224, 89, 91)	1.9952	None
Rorc	Tnfrsf25	0.94058	50.67	0.666	rgb(224, 90, 91)	1.9952	None
Sox5	Tbc1d30	-0.94058	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	None
Sp2	Acot13	-0.94058	50.67	-6.7E-01	rgb( 72,129,242)	1.9952	None
Sp4	Acox3	0.94058	50.67	0.671	rgb(224, 89, 90)	1.9952	None
Sp4	Ptpn2	0.94058	50.67	0.675	rgb(224, 88, 89)	1.9952	None
Sp4	Ubtd1	0.94058	50.67	0.666	rgb(224, 90, 91)	1.9952	None
Thap3	Dpm3	0.94058	50.67	0.672	rgb(224, 89, 90)	1.9952	2,2
Zfp429	Zfp874a	0.94058	50.67	0.674	rgb(224, 88, 90)	1.9952	2,2
Zhx2	Sema6b	-0.94058	50.67	-6.7E-01	rgb( 71,128,243)	1.9952	2,2
Bcl6	Qtrtd1	0.93746	50.66	0.659	rgb(224, 91, 92)	1.995	None
Crem	Vps37b	0.93746	50.66	0.663	rgb(224, 90, 92)	1.995	None
Elf1	Slain1	0.93746	50.66	0.657	rgb(224, 91, 93)	1.995	None
Ets1	Rasgrp2	0.93746	50.66	0.656	rgb(224, 92, 93)	1.995	None
Fosl2	Ptprf	0.93746	50.66	0.66	rgb(224, 91, 92)	1.995	None
Fosl2	Sema6b	0.93746	50.66	0.655	rgb(224, 92, 93)	1.995	None
Irf1	Igtp	0.93746	50.66	0.664	rgb(224, 90, 92)	1.995	2,2
Irf4	Atxn1	0.93746	50.66	0.658	rgb(224, 91, 93)	1.995	None
Irf4	Cxcr6	-0.93746	50.66	-6.6E-01	rgb( 73,129,242)	1.995	None
Irf4	Lpcat1	-0.93746	50.66	-6.6E-01	rgb( 74,130,242)	1.995	None
Irf5	Mnda	0.93746	50.66	0.663	rgb(224, 90, 92)	1.995	None
Jund	Socs1	0.93746	50.66	0.662	rgb(224, 91, 92)	1.995	None
Lef1	Acp5	0.93746	50.66	0.66	rgb(224, 91, 92)	1.995	2,2
Msc	Adam8	0.93746	50.66	0.657	rgb(224, 92, 93)	1.995	2,2
Mxi1	Aen	-0.93746	50.66	-6.6E-01	rgb( 73,130,242)	1.995	None
Mxi1	Kcnj14	-0.93746	50.66	-6.6E-01	rgb( 74,130,242)	1.995	None
Mybl1	Anln	0.93746	50.66	0.662	rgb(224, 91, 92)	1.995	None
Sp2	2310022B05Rik	0.93746	50.66	0.664	rgb(224, 90, 92)	1.995	None
Sp2	BC026585	-0.93746	50.66	-6.6E-01	rgb( 74,130,242)	1.995	None
Sp2	Pacs1	0.93746	50.66	0.662	rgb(224, 91, 92)	1.995	None
Sp2	Scn1b	-0.93746	50.66	-6.6E-01	rgb( 73,129,242)	1.995	None
Sp2	Smg5	0.93746	50.66	0.66	rgb(224, 91, 92)	1.995	None
Sp4	Cnnm3	-0.93746	50.66	-6.6E-01	rgb( 74,130,242)	1.995	None
Vax2	Avpi1	0.93746	50.66	0.659	rgb(224, 91, 93)	1.995	None
Xbp1	Rpl36al	-0.93746	50.66	-6.6E-01	rgb( 74,130,242)	1.995	None
Zfp219	Stat4	0.93746	50.66	0.665	rgb(224, 90, 91)	1.995	None
Zfp385a	Eng	0.93746	50.66	0.659	rgb(224, 91, 92)	1.995	2,2
Zfp516	B4galnt4	0.93746	50.66	0.664	rgb(224, 90, 91)	1.995	2,2
Zfp867	Zfp874a	0.93746	50.66	0.662	rgb(224, 90, 92)	1.995	2,2
Atf5	Igf2r	-0.93433	50.65	-6.5E-01	rgb( 75,131,242)	1.9948	None
Bcl6	Il3	-0.93433	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	2,2
Creb3l1	Crip1	0.93433	50.65	0.645	rgb(224, 94, 95)	1.9948	None
Epas1	Gsn	0.93433	50.65	0.649	rgb(224, 93, 94)	1.9948	2,2
Fosl2	Sfmbt2	-0.93433	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	None
Foxo3	Map3k1	0.93433	50.65	0.652	rgb(224, 93, 94)	1.9948	None
Hsf1	Rwdd2a	-0.93433	50.65	-6.5E-01	rgb( 77,132,242)	1.9948	None
Irf1	Gbp6	0.93433	50.65	0.649	rgb(224, 93, 94)	1.9948	2,2
Irf7	BC094916	0.93433	50.65	0.652	rgb(224, 92, 94)	1.9948	None
Irf7	Ifit3	0.93433	50.65	0.655	rgb(224, 92, 93)	1.9948	2,2
Irf7	Tapbp	0.93433	50.65	0.646	rgb(224, 94, 95)	1.9948	None
Klf13	Ypel3	0.93433	50.65	0.647	rgb(224, 93, 95)	1.9948	None
Mxi1	Ypel5	0.93433	50.65	0.651	rgb(224, 93, 94)	1.9948	None
Nfat5	Pde6d	0.93433	50.65	0.647	rgb(224, 93, 95)	1.9948	None
Nfkb1	Mbp	0.93433	50.65	0.653	rgb(224, 92, 94)	1.9948	None
Nr3c1	Mmachc	-0.93433	50.65	-6.5E-01	rgb( 76,132,242)	1.9948	None
Nr4a2	Gpr65	0.93433	50.65	0.65	rgb(224, 93, 94)	1.9948	None
Pou2f2	Ncoa2	0.93433	50.65	0.646	rgb(224, 94, 95)	1.9948	None
Prrx1	Cav1	0.93433	50.65	0.651	rgb(224, 93, 94)	1.9948	2,2
Rela	Dnajc12	-0.93433	50.65	-6.5E-01	rgb( 77,132,242)	1.9948	None
Rela	Ifit2	-0.93433	50.65	-6.5E-01	rgb( 76,131,242)	1.9948	None
Runx2	Gzmb	0.93433	50.65	0.651	rgb(224, 93, 94)	1.9948	None
Rxra	Ptk7	0.93433	50.65	0.655	rgb(224, 92, 93)	1.9948	None
Sp110	Max	0.93433	50.65	0.651	rgb(224, 93, 94)	1.9948	2,2
Xbp1	Gpatch4	-0.93433	50.65	-6.5E-01	rgb( 75,131,242)	1.9948	2,2
Yy2	Fancm	0.93433	50.65	0.648	rgb(224, 93, 95)	1.9948	None
Zfp182	Neat1	0.93433	50.65	0.649	rgb(224, 93, 94)	1.9948	None
Mxd3	Smtn	0.93433	50.65	0.653	rgb(224, 92, 94)	1.9948	2,2
Zfp385a	Pmm1	0.93433	50.65	0.65	rgb(224, 93, 94)	1.9948	2,2
Zfp750	1700007K13Rik	0.93433	50.65	0.651	rgb(224, 93, 94)	1.9948	2,2
Zfp960	Ifi204	0.93433	50.65	0.651	rgb(224, 93, 94)	1.9948	2,2
Bhlhe40	Gfod1	0.9312	50.64	0.635	rgb(224, 96, 97)	1.9946	None
Fosl2	Chd7	0.9312	50.64	0.636	rgb(224, 96, 97)	1.9946	None
Foxn2	Rpusd2	0.9312	50.64	0.642	rgb(224, 94, 96)	1.9946	None
Foxp3	Adamts6	0.9312	50.64	0.639	rgb(224, 95, 96)	1.9946	None
Hif1a	Mfsd2a	0.9312	50.64	0.637	rgb(224, 95, 97)	1.9946	None
Hsf1	Sf3b3	0.9312	50.64	0.644	rgb(224, 94, 95)	1.9946	None
Irf1	Gm4841	0.9312	50.64	0.642	rgb(224, 94, 96)	1.9946	2,2
Irf4	Chst15	0.9312	50.64	0.641	rgb(224, 94, 96)	1.9946	None
Maf	Emp1	0.9312	50.64	0.643	rgb(224, 94, 96)	1.9946	None
Mxi1	Ppp1r13l	0.9312	50.64	0.644	rgb(224, 94, 95)	1.9946	None
Nfat5	Dcp2	0.9312	50.64	0.64	rgb(224, 95, 96)	1.9946	None
Nfkb1	Ptprc	0.9312	50.64	0.643	rgb(224, 94, 96)	1.9946	None
Nfkb2	Rel	0.9312	50.64	0.64	rgb(224, 95, 96)	1.9946	None
Nr4a1	Nr4a3	0.9312	50.64	0.642	rgb(224, 94, 96)	1.9946	2,2
Pou2f2	Klri2	-0.9312	50.64	-6.4E-01	rgb( 79,133,241)	1.9946	None
Relb	Igtp	-0.9312	50.64	-6.4E-01	rgb( 79,133,241)	1.9946	None
Rfx1	Dyx1c1	-0.9312	50.64	-6.4E-01	rgb( 78,133,241)	1.9946	None
Smad4	Itpr3	0.9312	50.64	0.642	rgb(224, 94, 96)	1.9946	None
Sox5	Mab21l2	0.9312	50.64	0.637	rgb(224, 95, 97)	1.9946	2,2
Sp110	Bcl2a1b	0.9312	50.64	0.637	rgb(224, 95, 97)	1.9946	2,2
Sp110	Uqcrq	0.9312	50.64	0.637	rgb(224, 95, 97)	1.9946	2,2
Sp2	Dcakd	0.9312	50.64	0.64	rgb(224, 95, 96)	1.9946	None
Sp2	Urb1	0.9312	50.64	0.642	rgb(224, 94, 96)	1.9946	None
Srebf1	Mical1	0.9312	50.64	0.639	rgb(224, 95, 96)	1.9946	None
Srebf1	Ptprcap	-0.9312	50.64	-6.4E-01	rgb( 78,133,241)	1.9946	None
Srebf1	Tmc6	0.9312	50.64	0.644	rgb(224, 94, 95)	1.9946	None
Tead1	Rragd	0.9312	50.64	0.641	rgb(224, 94, 96)	1.9946	2,2
Yy2	Slfn3	0.9312	50.64	0.64	rgb(224, 95, 96)	1.9946	None
Zfp467	Wnt10a	0.9312	50.64	0.64	rgb(224, 95, 96)	1.9946	None
Dpf1	Porcn	0.9312	50.64	0.644	rgb(224, 94, 95)	1.9946	2,2
Mxd4	Lgals3	0.9312	50.64	0.639	rgb(224, 95, 96)	1.9946	2,2
Sgsm2	Tert	0.9312	50.64	0.638	rgb(224, 95, 96)	1.9946	2,2
Tet2	Atad2b	0.9312	50.64	0.64	rgb(224, 95, 96)	1.9946	2,2
Whsc1	Rfwd3	0.9312	50.64	0.64	rgb(224, 95, 96)	1.9946	2,2
Zbtb32	P4ha2	0.9312	50.64	0.636	rgb(224, 96, 97)	1.9946	2,2
Zfp335	Dpm3	-0.9312	50.64	-6.4E-01	rgb( 78,133,241)	1.9946	2,2
Zfp385a	Aldh4a1	0.9312	50.64	0.639	rgb(224, 95, 96)	1.9946	2,2
Zfp385a	Lrrc28	0.9312	50.64	0.641	rgb(224, 95, 96)	1.9946	2,2
Zfp429	Apold1	-0.9312	50.64	-6.4E-01	rgb( 78,133,241)	1.9946	2,2
Zfp808	Tyms	0.9312	50.64	0.639	rgb(224, 95, 96)	1.9946	2,2
Zkscan17	Icam2	-0.9312	50.64	-6.4E-01	rgb( 79,133,241)	1.9946	2,2
Zkscan17	Mgat4b	0.9312	50.64	0.643	rgb(224, 94, 95)	1.9946	2,2
Zmat1	Fam120c	0.9312	50.64	0.641	rgb(224, 95, 96)	1.9946	2,2
Ahrr	Neurl1b	0.92807	50.63	0.633	rgb(224, 96, 97)	1.9944	2,2
Atf5	Slc3a2	0.92807	50.63	0.626	rgb(224, 97, 99)	1.9944	None
Bhlhe40	B4galt2	0.92807	50.63	0.633	rgb(224, 96, 97)	1.9944	None
E2f1	Utrn	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
E2f4	Gucy1b3	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
Egr1	Egr2	0.92807	50.63	0.634	rgb(224, 96, 97)	1.9944	None
Fos	Rpn1	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
Fosl2	Dnmt3b	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
Foxp3	Nt5e	0.92807	50.63	0.632	rgb(224, 96, 98)	1.9944	None
Foxs1	Vax2	0.92807	50.63	0.631	rgb(224, 96, 98)	1.9944	2,2
Hic1	1700034H15Rik	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
Hsf1	Mtrf1	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
Irf1	Fam26f	0.92807	50.63	0.628	rgb(224, 97, 98)	1.9944	None
Irf4	Slfn2	0.92807	50.63	0.633	rgb(224, 96, 97)	1.9944	None
Irf4	Wnt1	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
Irf7	Cmpk2	0.92807	50.63	0.626	rgb(224, 97, 99)	1.9944	2,2
Klf2	Gpr146	0.92807	50.63	0.626	rgb(224, 97, 99)	1.9944	None
Klf3	Atp2b4	-0.92807	50.63	-6.3E-01	rgb( 79,133,241)	1.9944	None
Nfatc1	Gfod1	0.92807	50.63	0.631	rgb(224, 97, 98)	1.9944	None
Nfatc2	Gfi1	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
Nr3c1	Cox17	-0.92807	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	None
Patz1	Gart	0.92807	50.63	0.627	rgb(224, 97, 99)	1.9944	None
Rfx3	Dyx1c1	0.92807	50.63	0.632	rgb(224, 96, 98)	1.9944	None
Rorc	Il1r1	0.92807	50.63	0.633	rgb(224, 96, 97)	1.9944	None
Runx2	Runx1	0.92807	50.63	0.628	rgb(224, 97, 98)	1.9944	None
Six5	Dlg4	0.92807	50.63	0.63	rgb(224, 97, 98)	1.9944	None
Sp3	Cnnm4	0.92807	50.63	0.627	rgb(224, 97, 99)	1.9944	None
Sp4	Urb1	-0.92807	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	None
Stat1	Dtx3l	0.92807	50.63	0.633	rgb(224, 96, 97)	1.9944	None
Stat1	Icam1	0.92807	50.63	0.626	rgb(224, 97, 99)	1.9944	None
Yy2	B3gnt8	-0.92807	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	None
Zbtb7a	Adap1	0.92807	50.63	0.631	rgb(224, 96, 98)	1.9944	None
Zfp219	Snx9	0.92807	50.63	0.631	rgb(224, 96, 98)	1.9944	None
Zfp369	Zfpm1	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	None
Zfx	Acin1	-0.92807	50.63	-6.3E-01	rgb( 81,134,241)	1.9944	None
Gm14420	Gm2011	0.92807	50.63	0.626	rgb(224, 97, 99)	1.9944	2,2
Zfp429	Megf8	-0.92807	50.63	-6.3E-01	rgb( 80,134,241)	1.9944	2,2
Elf1	Stat4	0.92495	50.62	0.624	rgb(224, 98, 99)	1.9942	None
Elf1	Themis	0.92495	50.62	0.617	rgb(224, 99,100)	1.9942	None
Etv4	Dusp9	0.92495	50.62	0.624	rgb(224, 98, 99)	1.9942	2,2
Etv4	Pdgfrb	0.92495	50.62	0.617	rgb(224, 99,100)	1.9942	2,2
Etv6	Il21	0.92495	50.62	0.624	rgb(224, 98, 99)	1.9942	None
Etv6	Pml	0.92495	50.62	0.623	rgb(224, 98, 99)	1.9942	None
Fli1	Slc9a8	-0.92495	50.62	-6.2E-01	rgb( 82,135,241)	1.9942	None
Fosl1	Sun1	-0.92495	50.62	-6.2E-01	rgb( 83,136,240)	1.9942	None
Fosl2	Cxcr1	0.92495	50.62	0.624	rgb(224, 98, 99)	1.9942	None
Gata3	Nrgn	0.92495	50.62	0.616	rgb(224, 99,101)	1.9942	2,2
Hif1a	Tmem17	-0.92495	50.62	-6.2E-01	rgb( 82,135,241)	1.9942	None
Hif1a	Xylt2	0.92495	50.62	0.623	rgb(224, 98, 99)	1.9942	None
Irf1	Gbp2	0.92495	50.62	0.62	rgb(224, 98,100)	1.9942	None
Irf1	Parp9	0.92495	50.62	0.616	rgb(224, 99,101)	1.9942	None
Irf2	Znhit6	0.92495	50.62	0.617	rgb(224, 99,100)	1.9942	None
Irf4	Atp8b4	-0.92495	50.62	-6.2E-01	rgb( 82,135,241)	1.9942	None
Irf7	Gbp10	0.92495	50.62	0.617	rgb(224, 99,100)	1.9942	2,2
Irf7	Ifit1	0.92495	50.62	0.621	rgb(224, 98,100)	1.9942	None
Irf7	Mx1	0.92495	50.62	0.621	rgb(224, 98,100)	1.9942	2,2
Irf8	Tbx21	0.92495	50.62	0.623	rgb(224, 98, 99)	1.9942	2,2
Jund	Txk	-0.92495	50.62	-6.2E-01	rgb( 83,135,240)	1.9942	None
