TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Ets1	Kcnb1	-0.5828	48.89	-3.9E-01	rgb(132,165,232)	1.9688	None
Fosb	Glcci1	0.5828	48.89	0.387	rgb(221,143,144)	1.9688	None
Fosl2	Grap	-0.5828	48.89	-3.9E-01	rgb(132,165,232)	1.9688	None
Foxf2	Acox3	0.5828	48.89	0.385	rgb(221,143,144)	1.9688	2,2
Foxf2	Rai14	0.5828	48.89	0.393	rgb(221,142,143)	1.9688	2,2
Gabpa	Thbs3	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	None
Gata3	Trpm6	0.5828	48.89	0.388	rgb(221,143,144)	1.9688	2,2
Hlx	Guca1a	0.5828	48.89	0.385	rgb(221,143,144)	1.9688	2,2
Hlx	Stac2	0.5828	48.89	0.393	rgb(221,142,143)	1.9688	2,2
Hmga2	Ly96	0.5828	48.89	0.393	rgb(221,142,143)	1.9688	2,2
Hmgb3	Tcp11l2	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	2,2
Hsf4	Aplp1	0.5828	48.89	0.387	rgb(221,143,144)	1.9688	2,2
Ikzf2	Acot12	0.5828	48.89	0.394	rgb(221,142,143)	1.9688	2,2
Irf1	Psd3	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	None
Irf7	Fmnl2	0.5828	48.89	0.387	rgb(221,143,144)	1.9688	None
Jazf1	Leprel1	0.5828	48.89	0.393	rgb(221,142,143)	1.9688	2,2
Junb	Ccng2	0.5828	48.89	0.392	rgb(221,142,143)	1.9688	None
Klf4	Hmx3	0.5828	48.89	0.389	rgb(221,143,143)	1.9688	None
Klf8	Kdelr3	0.5828	48.89	0.388	rgb(221,143,144)	1.9688	2,2
Lhx2	Zfp105	0.5828	48.89	0.391	rgb(221,142,143)	1.9688	2,2
Lyl1	Adc	0.5828	48.89	0.393	rgb(221,142,143)	1.9688	2,2
Myc	Cdkn1b	-0.5828	48.89	-3.9E-01	rgb(132,165,232)	1.9688	None
Nfic	Klf13	0.5828	48.89	0.385	rgb(221,143,144)	1.9688	None
Nfkb2	Ncdn	0.5828	48.89	0.385	rgb(221,143,144)	1.9688	2,2
Nfkb2	Rufy3	0.5828	48.89	0.392	rgb(221,142,143)	1.9688	None
Nkx1-2	Alcam	-0.5828	48.89	-3.9E-01	rgb(133,166,232)	1.9688	None
Nr3c1	Uba1	-0.5828	48.89	-3.9E-01	rgb(132,165,232)	1.9688	None
Ovol2	Wipi1	0.5828	48.89	0.394	rgb(221,142,143)	1.9688	2,2
Pparg	Tln2	0.5828	48.89	0.392	rgb(221,142,143)	1.9688	2,2
