TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Zfp536	Lpin3	0.99925	50.33	0.832	rgb(226, 58, 60)	1.9976	2,2
Mxd3	Cdc25b	0.99918	50.27	0.771	rgb(225, 70, 71)	1.9964	2,2
Nr4a1	Nr4a3	0.99918	50.28	0.783	rgb(226, 67, 69)	1.9966	2,2
Zfp191	Pdgfrb	-0.99918	50.32	-8.2E-01	rgb( 40,109,248)	1.9974	None
Zfp536	Tekt2	0.99918	50.32	0.818	rgb(226, 61, 62)	1.9974	2,2
Ahctf1	Zcchc2	0.99914	50.3	0.8	rgb(226, 64, 66)	1.997	None
Srf	Adarb1	0.99914	50.3	0.799	rgb(226, 64, 66)	1.997	None
Etv6	Rpp14	0.99905	50.26	0.759	rgb(225, 72, 74)	1.9962	None
Hif1a	3110057O12Rik	0.99905	50.26	0.758	rgb(225, 72, 74)	1.9962	2,2
Hif1a	Hk1	0.99905	50.26	0.755	rgb(225, 73, 74)	1.9962	None
Hif1a	Mboat2	0.99905	50.26	0.764	rgb(225, 71, 73)	1.9962	2,2
Zbtb7b	Decr1	-0.99905	50.26	-7.6E-01	rgb( 52,117,246)	1.9962	None
Hsf1	Smyd5	0.99899	50.28	0.779	rgb(226, 68, 70)	1.9966	None
Irf1	Igtp	0.99899	50.26	0.758	rgb(225, 72, 74)	1.9962	2,2
Zfp367	Exo1	0.99899	50.26	0.756	rgb(225, 73, 74)	1.9962	2,2
Hif1a	Arrb1	0.99896	50.25	0.754	rgb(225, 73, 75)	1.996	None
Hif1a	Slc2a3	0.99896	50.25	0.754	rgb(225, 73, 74)	1.996	2,2
Hic1	Efna1	-0.9989	50.31	-8.1E-01	rgb( 42,110,248)	1.9972	None
Irf7	Ccl5	0.9989	50.31	0.814	rgb(226, 62, 63)	1.9972	None
Zfhx3	Afp	-0.9989	50.31	-8.1E-01	rgb( 42,111,248)	1.9972	None
E2f4	Rfwd3	0.99883	50.24	0.739	rgb(225, 76, 77)	1.9958	None
Epas1	Gata3	0.99883	50.26	0.758	rgb(225, 72, 74)	1.9962	2,2
Irf1	Erap1	0.99883	50.26	0.757	rgb(225, 72, 74)	1.9962	None
Zbed3	Zkscan17	0.99883	50.24	0.743	rgb(225, 75, 77)	1.9958	2,2
Npas2	Per2	0.99879	50.3	0.802	rgb(226, 64, 65)	1.997	None
Stat4	Tbkbp1	0.99879	50.3	0.795	rgb(226, 65, 67)	1.997	None
Irf7	Cmpk2	0.99875	50.25	0.752	rgb(225, 73, 75)	1.996	2,2
Nfkb2	Psd	0.99875	50.25	0.749	rgb(225, 74, 76)	1.996	None
Elk3	Capg	0.99868	50.26	0.762	rgb(225, 71, 73)	1.9962	2,2
Foxs1	Mylk2	0.99868	50.25	0.751	rgb(225, 73, 75)	1.996	2,2
Irf7	I830012O16Rik	0.99868	50.25	0.746	rgb(225, 74, 76)	1.996	2,2
Irf7	Ifit1	0.99868	50.25	0.755	rgb(225, 73, 74)	1.996	None
Zfp385a	Abhd4	0.99866	50.24	0.738	rgb(225, 76, 78)	1.9958	2,2
Bcl6	Fam131b	0.99847	50.23	0.728	rgb(225, 78, 79)	1.9956	None
E2f1	Tyms	0.99847	50.29	0.786	rgb(226, 67, 68)	1.9968	None
Irf4	Irf7	-0.99847	50.29	-7.9E-01	rgb( 46,113,247)	1.9968	None
Sall4	Foxp3	0.99847	50.23	0.732	rgb(225, 77, 79)	1.9956	None
Sp3	Stom	0.99847	50.23	0.728	rgb(225, 78, 79)	1.9956	None
Tbx21	Il10	0.99847	50.29	0.785	rgb(226, 67, 69)	1.9968	None
Tbx21	Il12rb2	0.99847	50.29	0.787	rgb(226, 67, 68)	1.9968	None
Tbx21	Il23r	0.99847	50.29	0.785	rgb(226, 67, 69)	1.9968	None
Zeb2	Spint1	0.99847	50.23	0.73	rgb(225, 78, 79)	1.9956	2,2
Zfp629	Ttbk2	0.99847	50.23	0.729	rgb(225, 78, 79)	1.9956	2,2
Mxi1	Clybl	0.99845	50.28	0.777	rgb(226, 69, 70)	1.9966	2,2
Egr1	Egr2	0.99838	50.24	0.74	rgb(225, 76, 77)	1.9958	None
Elf1	Pde7a	0.99838	50.24	0.741	rgb(225, 76, 77)	1.9958	None
Srebf1	Sqle	0.99838	50.24	0.742	rgb(225, 75, 77)	1.9958	None
Zfp219	Stat4	0.99838	50.24	0.743	rgb(225, 75, 77)	1.9958	None
Nr4a3	Nr4a1	0.9983	50.23	0.732	rgb(225, 77, 79)	1.9956	2,2
Srebf1	Insig1	0.9983	50.23	0.729	rgb(225, 78, 79)	1.9956	2,2
Tulp3	Tbc1d14	0.9983	50.23	0.726	rgb(225, 78, 80)	1.9956	2,2
Zfp473	Fkrp	-0.9983	50.23	-7.3E-01	rgb( 59,121,245)	1.9956	2,2
