TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Irf7	Rtp4	0.99996	50.94	0.937	rgb(227, 38, 40)	2	None
Stat3	Timp1	0.99996	50.94	0.944	rgb(227, 37, 39)	2	None
E2f4	Wdr76	0.99993	50.92	0.919	rgb(227, 41, 43)	1.9996	None
Irf9	Irf7	0.99993	50.89	0.89	rgb(227, 47, 49)	1.999	None
Hif1a	Mfsd2a	0.99989	50.86	0.861	rgb(226, 53, 54)	1.9984	None
Stat3	Klhl6	0.99989	50.89	0.887	rgb(227, 48, 49)	1.999	None
Srebf1	Fads2	0.99985	50.85	0.846	rgb(226, 55, 57)	1.9982	2,2
Stat3	Ncs1	0.99985	50.88	0.879	rgb(227, 49, 51)	1.9988	None
Irf1	Nlrc5	0.99983	50.83	0.829	rgb(226, 59, 60)	1.9978	None
Irf7	Rsad2	0.99981	50.82	0.815	rgb(226, 61, 63)	1.9976	None
E2f4	E2f7	0.99976	50.87	0.873	rgb(227, 50, 52)	1.9986	None
Irf4	Irf4	0.99976	50.87	0.869	rgb(227, 51, 53)	1.9986	None
Stat3	Nsf	0.99976	50.87	0.871	rgb(227, 51, 52)	1.9986	None
Hif1a	Egln1	0.99972	50.86	0.862	rgb(226, 52, 54)	1.9984	None
Hif1a	Slc2a1	0.99972	50.86	0.863	rgb(226, 52, 54)	1.9984	None
Hic1	Itga4	0.99965	50.8	0.802	rgb(226, 64, 65)	1.9972	None
Hsf1	Sf3b3	0.99965	50.8	0.796	rgb(226, 65, 67)	1.9972	None
Srf	Adarb1	0.99965	50.8	0.796	rgb(226, 65, 67)	1.9972	None
Tbx21	Tbkbp1	0.99965	50.8	0.804	rgb(226, 63, 65)	1.9972	2,2
Hif1a	H2-Ab1	0.99961	50.85	0.85	rgb(226, 55, 56)	1.9982	None
Hif1a	Smtnl2	0.99961	50.85	0.845	rgb(226, 56, 57)	1.9982	None
Ahrr	Cyp1b1	0.99948	50.79	0.793	rgb(226, 66, 67)	1.997	2,2
Elf1	Pde7a	0.99948	50.79	0.793	rgb(226, 66, 67)	1.997	None
Irf4	Exoc2	-0.99948	50.84	-8.4E-01	rgb( 34,106,249)	1.998	None
Irf7	Xaf1	0.99948	50.79	0.791	rgb(226, 66, 67)	1.997	None
Rorc	C2cd4d	0.99948	50.79	0.794	rgb(226, 65, 67)	1.997	None
Stat3	Gem	0.99948	50.84	0.84	rgb(226, 57, 58)	1.998	None
Stat3	Sbno2	0.99948	50.84	0.84	rgb(226, 57, 58)	1.998	None
Irf4	Neto1	-0.99946	50.83	-8.3E-01	rgb( 37,107,249)	1.9978	None
Irf1	Tbx21	0.9994	50.78	0.778	rgb(226, 68, 70)	1.9968	2,2
Sp110	Cdkn2d	0.9994	50.78	0.777	rgb(226, 69, 70)	1.9968	2,2
Sp2	Brd3	0.9994	50.78	0.785	rgb(226, 67, 69)	1.9968	None
Irf1	Gbp6	0.99935	50.77	0.772	rgb(225, 70, 71)	1.9966	None
Rxra	Slain1	0.99935	50.77	0.774	rgb(226, 69, 71)	1.9966	None
Tcf12	Mycbp2	0.99935	50.77	0.77	rgb(225, 70, 71)	1.9966	None
Hif1a	Aldoc	0.99922	50.82	0.823	rgb(226, 60, 61)	1.9976	None
Hif1a	Bnip3	0.99922	50.82	0.821	rgb(226, 60, 62)	1.9976	None
Hif1a	Ppme1	0.99922	50.82	0.821	rgb(226, 60, 62)	1.9976	None
Ikzf3	Sumf2	-0.99922	50.82	-8.2E-01	rgb( 40,109,248)	1.9976	None
Irf4	Myo1e	-0.99922	50.82	-8.2E-01	rgb( 38,108,248)	1.9976	None
Stat3	Bcl3	0.99922	50.82	0.816	rgb(226, 61, 63)	1.9976	None
Stat3	Rorc	0.99922	50.82	0.818	rgb(226, 61, 62)	1.9976	None
Hif1a	Ccr5	0.99914	50.76	0.757	rgb(225, 72, 74)	1.9964	None
Hsf1	Smyd5	0.99914	50.76	0.756	rgb(225, 73, 74)	1.9964	None
Rorc	Lingo4	0.99914	50.76	0.756	rgb(225, 73, 74)	1.9964	2,2
Zfp629	Ttbk2	0.99914	50.76	0.756	rgb(225, 73, 74)	1.9964	2,2
Hif1a	Mboat2	0.99909	50.81	0.806	rgb(226, 63, 65)	1.9974	None
Irf4	C2cd4b	-0.99909	50.81	-8.1E-01	rgb( 42,111,248)	1.9974	None
Stat3	Tnip2	0.99909	50.81	0.811	rgb(226, 62, 64)	1.9974	None
Irf4	Chst15	0.99899	50.75	0.752	rgb(225, 73, 75)	1.9962	None
Irf7	I830012O16Rik	0.99899	50.75	0.75	rgb(225, 74, 75)	1.9962	2,2
Irf7	Ifit3	0.99899	50.75	0.754	rgb(225, 73, 75)	1.9962	None
Nfkb2	Psd	0.99899	50.75	0.755	rgb(225, 73, 74)	1.9962	None
Rara	Nsmaf	-0.99899	50.75	-7.5E-01	rgb( 54,118,245)	1.9962	None
Hif1a	Bcar1	0.9989	50.8	0.801	rgb(226, 64, 66)	1.9972	None
Irf4	Wnt1	-0.9989	50.8	-8.0E-01	rgb( 43,111,248)	1.9972	None
Maf	Ifih1	-0.9989	50.8	-8.0E-01	rgb( 43,111,247)	1.9972	None
Stat3	Il21	0.9989	50.8	0.801	rgb(226, 64, 66)	1.9972	None
Stat3	Pccb	-0.9989	50.8	-8.0E-01	rgb( 44,112,247)	1.9972	None
Hif1a	P4ha2	0.99884	50.79	0.786	rgb(226, 67, 69)	1.997	None
Irf4	Fam160a1	-0.99884	50.79	-7.9E-01	rgb( 45,113,247)	1.997	2,2
Stat3	Ubash3a	-0.99884	50.79	-7.9E-01	rgb( 45,112,247)	1.997	None
Elf1	Arhgef6	0.99875	50.74	0.744	rgb(225, 75, 76)	1.996	None
Irf5	Gna15	0.99875	50.74	0.741	rgb(225, 76, 77)	1.996	None
Mxi1	Ndufv3	0.99875	50.74	0.736	rgb(225, 76, 78)	1.996	None
Sp2	Psmd8	-0.99875	50.74	-7.4E-01	rgb( 57,120,245)	1.996	None
Yy2	Smek1	0.99875	50.74	0.737	rgb(225, 76, 78)	1.996	None
Atf6	Xpnpep1	-0.99866	50.78	-7.8E-01	rgb( 49,115,246)	1.9968	None
Hif1a	Jmjd6	0.99866	50.78	0.777	rgb(226, 69, 70)	1.9968	None
Hif1a	Pafah1b3	0.99866	50.78	0.78	rgb(226, 68, 70)	1.9968	None
Irf4	Pgrmc1	-0.99866	50.78	-7.8E-01	rgb( 49,115,246)	1.9968	None
Zfp385a	Eng	0.99866	50.78	0.776	rgb(226, 69, 70)	1.9968	2,2
Atf5	Minpp1	-0.99857	50.73	-7.3E-01	rgb( 60,121,245)	1.9958	2,2
Irf1	Fam26f	0.99857	50.73	0.734	rgb(225, 77, 78)	1.9958	None
Smad4	Itpr3	0.99857	50.73	0.727	rgb(225, 78, 80)	1.9958	None
Stat4	Cpd	-0.99857	50.73	-7.3E-01	rgb( 59,121,245)	1.9958	None
Tead1	Fut7	0.99857	50.73	0.729	rgb(225, 78, 79)	1.9958	2,2
Hif1a	P4hb	0.99842	50.77	0.767	rgb(225, 71, 72)	1.9966	None
Hif1a	Pgm2	0.99842	50.77	0.772	rgb(225, 70, 71)	1.9966	None
Irf4	Edaradd	-0.99842	50.77	-7.7E-01	rgb( 51,116,246)	1.9966	None
Irf4	Lrrn3	-0.99842	50.77	-7.7E-01	rgb( 49,115,246)	1.9966	None
Stat3	Chmp4b	0.99842	50.77	0.765	rgb(225, 71, 72)	1.9966	None
Stat3	Frmd4b	0.99842	50.77	0.769	rgb(225, 70, 72)	1.9966	None
Stat3	Klf3	-0.99842	50.77	-7.7E-01	rgb( 49,115,246)	1.9966	None
Stat3	Sfmbt2	-0.99842	50.77	-7.7E-01	rgb( 50,115,246)	1.9966	None
E2f4	Hspb11	-0.99825	50.72	-7.2E-01	rgb( 61,122,244)	1.9956	None
Elf1	Dock11	0.99825	50.72	0.718	rgb(225, 80, 81)	1.9956	None
Irf1	Erap1	0.99825	50.72	0.722	rgb(225, 79, 80)	1.9956	None
Irf7	Ifit1	0.99825	50.72	0.721	rgb(225, 79, 81)	1.9956	None
Jun	Kdelc2	-0.99825	50.72	-7.2E-01	rgb( 61,122,244)	1.9956	None
Junb	Hook2	0.99825	50.72	0.72	rgb(225, 79, 81)	1.9956	None
Rxra	Myo18a	0.99825	50.72	0.718	rgb(225, 80, 81)	1.9956	None
Yy2	Slfn3	0.99825	50.72	0.722	rgb(225, 79, 80)	1.9956	None
Zfp385a	Abhd4	0.99825	50.72	0.715	rgb(225, 80, 82)	1.9956	2,2
Batf	Batf	0.99816	50.76	0.762	rgb(225, 71, 73)	1.9964	None
Ikzf3	Fastkd2	-0.99816	50.76	-7.6E-01	rgb( 53,117,246)	1.9964	None
Irf4	Twist1	-0.99816	50.76	-7.6E-01	rgb( 53,117,246)	1.9964	None
Stat3	Lamc2	0.99816	50.76	0.76	rgb(225, 72, 73)	1.9964	None
Stat3	Serpinb5	0.99816	50.76	0.758	rgb(225, 72, 74)	1.9964	None
Fosl2	Tgm1	0.99804	50.75	0.753	rgb(225, 73, 75)	1.9962	None
Gm14420	Cdkn2d	0.99804	50.75	0.747	rgb(225, 74, 76)	1.9962	2,2
Hif1a	Hk1	0.99804	50.75	0.745	rgb(225, 75, 76)	1.9962	None
Ikzf3	Ncdn	-0.99804	50.75	-7.5E-01	rgb( 53,117,246)	1.9962	None
Tet2	Map3k1	0.99804	50.75	0.755	rgb(225, 73, 74)	1.9962	2,2
Zfp367	Exo1	0.99804	50.75	0.75	rgb(225, 74, 75)	1.9962	2,2
Bhlhe40	Tnip3	0.99784	50.71	0.713	rgb(225, 81, 82)	1.9954	2,2
Foxs1	Vax2	0.99784	50.71	0.71	rgb(225, 81, 83)	1.9954	2,2
Hsf1	Npc2	-0.99784	50.71	-7.1E-01	rgb( 64,124,244)	1.9954	None
Hsf1	Rwdd2a	-0.99784	50.71	-7.1E-01	rgb( 63,124,244)	1.9954	None
Irf1	Gbp5	0.99784	50.71	0.707	rgb(225, 82, 83)	1.9954	None
Irf7	2010002M12Rik	0.99784	50.71	0.706	rgb(225, 82, 84)	1.9954	2,2
Irf7	Pydc4	0.99784	50.71	0.711	rgb(225, 81, 83)	1.9954	None
Rela	Ifit2	-0.99784	50.71	-7.1E-01	rgb( 62,123,244)	1.9954	None
Sp4	Ccdc134	-0.99784	50.71	-7.1E-01	rgb( 64,124,244)	1.9954	None
Zfp329	Gripap1	0.99784	50.71	0.711	rgb(225, 81, 83)	1.9954	2,2
Zfp369	Zfpm1	-0.99784	50.71	-7.1E-01	rgb( 63,123,244)	1.9954	None
Hif1a	Ero1l	0.99771	50.74	0.742	rgb(225, 75, 77)	1.996	None
Hif1a	Itga7	0.99771	50.74	0.743	rgb(225, 75, 77)	1.996	None
Hif1a	Pygl	0.99771	50.74	0.738	rgb(225, 76, 78)	1.996	None
Ikzf3	Gart	-0.99771	50.74	-7.4E-01	rgb( 57,120,245)	1.996	None
Irf4	Abcd3	-0.99771	50.74	-7.4E-01	rgb( 57,120,245)	1.996	None
Irf4	Idi2	-0.99771	50.74	-7.4E-01	rgb( 57,119,245)	1.996	None
Sp4	Plxna1	0.99771	50.74	0.737	rgb(225, 76, 78)	1.996	None
Irf1	Igtp	0.99758	50.7	0.696	rgb(225, 84, 85)	1.9952	None
Irf7	Oas1b	0.99758	50.7	0.7	rgb(225, 83, 85)	1.9952	None
Mxd3	Cdc25b	0.99758	50.7	0.699	rgb(225, 84, 85)	1.9952	2,2
Plagl2	R3hdm1	0.99758	50.7	0.697	rgb(225, 84, 85)	1.9952	None
Rxra	Fgf2	0.99758	50.7	0.699	rgb(225, 84, 85)	1.9952	None
Sp110	Bcl2a1b	0.99758	50.7	0.698	rgb(225, 84, 85)	1.9952	2,2
Zfp148	Nr4a1	-0.99758	50.7	-7.0E-01	rgb( 66,125,243)	1.9952	None
Batf	H2-Q10	0.99739	50.73	0.726	rgb(225, 78, 80)	1.9958	None
Batf	S100a6	0.99739	50.73	0.726	rgb(225, 78, 80)	1.9958	None
E2f4	Dars2	0.99739	50.73	0.731	rgb(225, 77, 79)	1.9958	None
E2f4	Wee1	0.99739	50.73	0.726	rgb(225, 78, 80)	1.9958	None
Etv6	Ppp1r13l	-0.99739	50.73	-7.3E-01	rgb( 58,120,245)	1.9958	None
Fosl2	Sord	0.99739	50.73	0.732	rgb(225, 77, 79)	1.9958	None
Hif1a	Arrb1	0.99739	50.73	0.729	rgb(225, 78, 79)	1.9958	None
Hif1a	Sertad1	0.99739	50.73	0.727	rgb(225, 78, 80)	1.9958	None
Rorc	Il17a	0.99739	50.73	0.726	rgb(225, 78, 80)	1.9958	None
Zfp385a	Zmat3	0.99739	50.73	0.725	rgb(225, 79, 80)	1.9958	2,2
Ahctf1	Zcchc2	0.99721	50.69	0.687	rgb(225, 86, 87)	1.995	None
Elk3	Tmem19	0.99721	50.69	0.686	rgb(225, 86, 87)	1.995	None
Fosl2	Tgm2	0.99721	50.69	0.688	rgb(225, 86, 87)	1.995	None
Jun	Stat5b	0.99721	50.69	0.693	rgb(225, 85, 86)	1.995	None
Maf	Fam20a	0.99721	50.69	0.693	rgb(225, 85, 86)	1.995	None
Rxra	Ypel3	-0.99721	50.69	-6.9E-01	rgb( 67,126,243)	1.995	None
Sox5	Mab21l2	0.99721	50.69	0.688	rgb(225, 86, 87)	1.995	2,2
Sp2	Crtc1	0.99721	50.69	0.694	rgb(225, 84, 86)	1.995	None
Sp2	E2f7	0.99721	50.69	0.692	rgb(225, 85, 86)	1.995	None
Zfp467	Wnt10a	0.99721	50.69	0.686	rgb(225, 86, 87)	1.995	None
Egr3	Ralb	-0.99702	50.72	-7.2E-01	rgb( 61,122,244)	1.9956	None
Hif1a	Aldoa	0.99702	50.72	0.722	rgb(225, 79, 81)	1.9956	None
Hif1a	Pgam1	0.99702	50.72	0.723	rgb(225, 79, 80)	1.9956	None
Irf4	Loxl2	-0.99702	50.72	-7.2E-01	rgb( 60,121,245)	1.9956	2,2
Irf4	Olr1	-0.99702	50.72	-7.2E-01	rgb( 62,123,244)	1.9956	None
Rorc	Foxb1	-0.99702	50.72	-7.2E-01	rgb( 60,122,244)	1.9956	None
Stat3	Cetn4	0.99702	50.72	0.716	rgb(225, 80, 82)	1.9956	None
Stat3	Creb3l2	0.99702	50.72	0.715	rgb(225, 80, 82)	1.9956	None
Stat3	Socs3	0.99702	50.72	0.722	rgb(225, 79, 81)	1.9956	None
Zfp367	Dtl	0.99702	50.72	0.717	rgb(225, 80, 82)	1.9956	2,2
E2f4	Dtl	0.99687	50.71	0.707	rgb(225, 82, 83)	1.9954	None
Hif1a	Snapc1	0.99687	50.71	0.712	rgb(225, 81, 82)	1.9954	None
Hif1a	Unc13a	0.99687	50.71	0.708	rgb(225, 82, 83)	1.9954	None
Irf4	Extl3	-0.99687	50.71	-7.1E-01	rgb( 64,124,244)	1.9954	None
Rorc	Furin	0.99687	50.71	0.707	rgb(225, 82, 83)	1.9954	None
Smad3	Ctsw	0.99687	50.71	0.706	rgb(225, 82, 83)	1.9954	None
Stat3	Gatm	0.99687	50.71	0.715	rgb(225, 80, 82)	1.9954	None
Stat3	Ppm1j	0.99687	50.71	0.71	rgb(225, 81, 83)	1.9954	None
Cebpg	Pck2	0.99657	50.68	0.68	rgb(224, 87, 89)	1.9948	2,2
Ddit3	Sars	0.99657	50.68	0.683	rgb(225, 87, 88)	1.9948	2,2
Ets1	Cd2	0.99657	50.68	0.68	rgb(224, 87, 89)	1.9948	None
Fosl2	Tbc1d30	0.99657	50.68	0.676	rgb(224, 88, 89)	1.9948	None
Irf1	Gbp10	0.99657	50.68	0.679	rgb(224, 87, 89)	1.9948	None
Irf1	Gbp2	0.99657	50.68	0.681	rgb(224, 87, 88)	1.9948	None
Irf1	Gbp4	0.99657	50.68	0.678	rgb(224, 88, 89)	1.9948	None
Maf	Aqp3	0.99657	50.68	0.68	rgb(224, 87, 88)	1.9948	None
Maf	Pdpn	0.99657	50.68	0.683	rgb(225, 87, 88)	1.9948	None
Mybl1	Gen1	0.99657	50.68	0.68	rgb(224, 87, 88)	1.9948	2,2
Prrx1	Cav1	0.99657	50.68	0.683	rgb(225, 87, 88)	1.9948	2,2
Rorc	Ccdc63	0.99657	50.68	0.676	rgb(224, 88, 89)	1.9948	None
Srebf1	Flna	0.99657	50.68	0.682	rgb(225, 87, 88)	1.9948	None
Vax2	Avpi1	0.99657	50.68	0.681	rgb(224, 87, 88)	1.9948	None
Xbp1	Gpatch4	-0.99657	50.68	-6.8E-01	rgb( 70,128,243)	1.9948	2,2
Zfp202	Fam89a	0.99657	50.68	0.675	rgb(224, 88, 89)	1.9948	None
Fosl2	Creb3l2	0.99635	50.7	0.698	rgb(225, 84, 85)	1.9952	None
Fosl2	Dram2	0.99635	50.7	0.697	rgb(225, 84, 85)	1.9952	None
Fosl2	H2-Q10	0.99635	50.7	0.701	rgb(225, 83, 85)	1.9952	None
Hif1a	Fam114a2	0.99635	50.7	0.695	rgb(225, 84, 86)	1.9952	None
Hif1a	Galk1	0.99635	50.7	0.698	rgb(225, 84, 85)	1.9952	None
Ikzf3	Pank2	0.99635	50.7	0.701	rgb(225, 83, 85)	1.9952	None
Irf4	Nrp1	-0.99635	50.7	-7.0E-01	rgb( 66,125,243)	1.9952	None
Pou2f2	Smpd4	-0.99635	50.7	-7.0E-01	rgb( 65,124,244)	1.9952	None
Rorc	Tnfrsf25	0.99635	50.7	0.7	rgb(225, 83, 85)	1.9952	None
Satb1	Gja1	0.99635	50.7	0.698	rgb(225, 84, 85)	1.9952	None
Sp4	Adarb1	0.99635	50.7	0.703	rgb(225, 83, 84)	1.9952	None
Stat3	Stx7	0.99635	50.7	0.696	rgb(225, 84, 85)	1.9952	None
Egr1	Egr3	0.99607	50.67	0.665	rgb(224, 90, 91)	1.9946	None
Ets2	Flt3l	-0.99607	50.67	-6.7E-01	rgb( 72,129,242)	1.9946	None
Etv6	Il12rb1	0.99607	50.67	0.668	rgb(224, 89, 91)	1.9946	None
Gfi1	Rgmb	-0.99607	50.67	-6.7E-01	rgb( 71,128,243)	1.9946	None
Irf2	Zfp395	0.99607	50.67	0.669	rgb(224, 89, 90)	1.9946	None
Irf7	Gbp10	0.99607	50.67	0.667	rgb(224, 90, 91)	1.9946	None
Mxi1	Urb1	-0.99607	50.67	-6.7E-01	rgb( 71,128,243)	1.9946	None
Mybl1	Marcks	0.99607	50.67	0.67	rgb(224, 89, 90)	1.9946	None
Ppard	Coro7	0.99607	50.67	0.674	rgb(224, 88, 90)	1.9946	None
Rest	Rbm15	0.99607	50.67	0.67	rgb(224, 89, 90)	1.9946	None
Rxra	Ptger4	0.99607	50.67	0.671	rgb(224, 89, 90)	1.9946	None
Sp110	Ly6c1	0.99607	50.67	0.665	rgb(224, 90, 91)	1.9946	2,2
Tcf3	Anapc1	0.99607	50.67	0.673	rgb(224, 89, 90)	1.9946	None
Zfp277	Tmem35	0.99607	50.67	0.666	rgb(224, 90, 91)	1.9946	2,2
Zik1	Mvp	-0.99607	50.67	-6.7E-01	rgb( 72,129,242)	1.9946	2,2
Ascl2	Ahrr	0.99575	50.69	0.688	rgb(225, 86, 87)	1.995	None
Atf6	Dpm3	0.99575	50.69	0.689	rgb(225, 85, 87)	1.995	None
Dbp	Ramp3	0.99575	50.69	0.695	rgb(225, 84, 86)	1.995	None
E2f1	Slfn3	0.99575	50.69	0.689	rgb(225, 85, 87)	1.995	None
Hif1a	Kremen2	0.99575	50.69	0.691	rgb(225, 85, 86)	1.995	None
Ikzf3	Grina	0.99575	50.69	0.689	rgb(225, 85, 87)	1.995	None
Ikzf3	Heatr1	-0.99575	50.69	-6.9E-01	rgb( 67,126,243)	1.995	None
Irf4	Apobec1	-0.99575	50.69	-6.9E-01	rgb( 68,126,243)	1.995	None
Irf4	Atp8b4	-0.99575	50.69	-6.9E-01	rgb( 68,126,243)	1.995	None
Irf4	Phtf2	-0.99575	50.69	-6.9E-01	rgb( 67,126,243)	1.995	None
Irf4	Prkd3	-0.99575	50.69	-6.9E-01	rgb( 66,125,243)	1.995	None
Maf	Il3	-0.99575	50.69	-6.9E-01	rgb( 67,126,243)	1.995	None
Maf	Specc1	0.99575	50.69	0.688	rgb(225, 86, 87)	1.995	None
Stat3	Dpep2	0.99575	50.69	0.688	rgb(225, 86, 87)	1.995	None
Stat3	Efemp2	0.99575	50.69	0.695	rgb(225, 84, 86)	1.995	None
Zbtb17	Cln5	-0.99575	50.69	-6.9E-01	rgb( 67,126,243)	1.995	2,2
Zbtb34	Pogz	0.99575	50.69	0.688	rgb(225, 86, 87)	1.995	2,2
Ahctf1	BC021614	-0.99542	50.66	-6.6E-01	rgb( 73,129,242)	1.9944	None
Ets2	Ifit2	0.99542	50.66	0.664	rgb(224, 90, 92)	1.9944	2,2
Etv6	Gripap1	-0.99542	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	None
Etv6	Rasgrp1	-0.99542	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	None
Etv6	Skap2	0.99542	50.66	0.658	rgb(224, 91, 93)	1.9944	None
Hbp1	Rpusd2	-0.99542	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	None
Ikzf3	Il10	0.99542	50.66	0.656	rgb(224, 92, 93)	1.9944	None
Irf4	Nrgn	-0.99542	50.66	-6.6E-01	rgb( 73,129,242)	1.9944	None
Irf4	Ptk2	-0.99542	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	None
Lcorl	Cmtm4	0.99542	50.66	0.664	rgb(224, 90, 91)	1.9944	2,2
Mbnl2	Inpp1	0.99542	50.66	0.662	rgb(224, 90, 92)	1.9944	2,2
Mxi1	Ppp1r13l	0.99542	50.66	0.663	rgb(224, 90, 92)	1.9944	None
Srebf1	Uqcrq	-0.99542	50.66	-6.6E-01	rgb( 73,129,242)	1.9944	None
Srebf2	Dhcr24	0.99542	50.66	0.665	rgb(224, 90, 91)	1.9944	2,2
Srf	Ccdc107	-0.99542	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	None
Srf	Lpcat1	0.99542	50.66	0.657	rgb(224, 92, 93)	1.9944	None
Tcf12	H2-Ab1	-0.99542	50.66	-6.6E-01	rgb( 74,130,242)	1.9944	None
Zbtb33	Phf6	0.99542	50.66	0.656	rgb(224, 92, 93)	1.9944	None
Batf	Ermn	0.99506	50.68	0.682	rgb(224, 87, 88)	1.9948	None
Egr1	Apitd1	0.99506	50.68	0.681	rgb(224, 87, 88)	1.9948	None
Fosl2	Gatsl2	0.99506	50.68	0.677	rgb(224, 88, 89)	1.9948	None
Hif1a	Dnajc27	-0.99506	50.68	-6.8E-01	rgb( 70,128,243)	1.9948	None
Hif1a	Ppp1r3b	0.99506	50.68	0.676	rgb(224, 88, 89)	1.9948	None
Ikzf3	Thoc3	-0.99506	50.68	-6.8E-01	rgb( 69,127,243)	1.9948	None
Irf4	Adap1	0.99506	50.68	0.683	rgb(225, 87, 88)	1.9948	None
Irf4	Nox1	-0.99506	50.68	-6.8E-01	rgb( 70,128,243)	1.9948	None
Irf4	Phldb2	-0.99506	50.68	-6.8E-01	rgb( 70,127,243)	1.9948	None
Irf4	Rassf8	-0.99506	50.68	-6.8E-01	rgb( 69,127,243)	1.9948	None
Irf4	Tnfsf4	-0.99506	50.68	-6.8E-01	rgb( 70,128,243)	1.9948	None
Nr1d1	Pde6d	0.99506	50.68	0.682	rgb(225, 87, 88)	1.9948	2,2
Rorc	Sesn3	-0.99506	50.68	-6.8E-01	rgb( 68,127,243)	1.9948	None
Smad3	Apol9b	0.99506	50.68	0.684	rgb(225, 86, 88)	1.9948	2,2
Smad3	Nt5e	0.99506	50.68	0.68	rgb(224, 87, 89)	1.9948	None
Stat3	Adarb1	0.99506	50.68	0.684	rgb(225, 86, 88)	1.9948	None
Stat3	Arhgap12	0.99506	50.68	0.683	rgb(225, 87, 88)	1.9948	None
Stat3	Sec14l1	0.99506	50.68	0.681	rgb(224, 87, 88)	1.9948	None
Zfp536	Lpin3	0.99506	50.68	0.681	rgb(224, 87, 88)	1.9948	2,2
Bhlhe40	Trpc1	0.99471	50.65	0.647	rgb(224, 93, 95)	1.9942	None
E2f1	Exo1	0.99471	50.65	0.654	rgb(224, 92, 93)	1.9942	None
E2f1	Wee1	0.99471	50.65	0.649	rgb(224, 93, 94)	1.9942	None
Egr1	Egr2	0.99471	50.65	0.65	rgb(224, 93, 94)	1.9942	None
Elf1	Rcsd1	0.99471	50.65	0.645	rgb(224, 94, 95)	1.9942	None
Elf1	Slain1	0.99471	50.65	0.647	rgb(224, 94, 95)	1.9942	None
Ets1	Pdcd1	-0.99471	50.65	-6.5E-01	rgb( 76,131,242)	1.9942	None
Hsf1	Eid1	-0.99471	50.65	-6.5E-01	rgb( 77,132,242)	1.9942	None
Jun	Ninj1	0.99471	50.65	0.653	rgb(224, 92, 94)	1.9942	None
Klf13	Emp3	0.99471	50.65	0.647	rgb(224, 93, 95)	1.9942	None
Mybl1	Gtse1	0.99471	50.65	0.652	rgb(224, 93, 94)	1.9942	2,2
Nfkb2	Csf2	0.99471	50.65	0.647	rgb(224, 93, 95)	1.9942	2,2
Runx2	Galnt3	0.99471	50.65	0.654	rgb(224, 92, 93)	1.9942	None
Sox5	Serpinf1	0.99471	50.65	0.645	rgb(224, 94, 95)	1.9942	2,2
Sp4	Dctn4	0.99471	50.65	0.65	rgb(224, 93, 94)	1.9942	None
Srebf1	Abcg1	0.99471	50.65	0.653	rgb(224, 92, 93)	1.9942	2,2
Tcf12	Ncoa2	0.99471	50.65	0.654	rgb(224, 92, 93)	1.9942	None
Zbtb7a	Lrfn1	0.99471	50.65	0.651	rgb(224, 93, 94)	1.9942	None
Zfp277	Vamp4	0.99471	50.65	0.649	rgb(224, 93, 94)	1.9942	2,2
Batf	Ncoa1	0.99426	50.67	0.665	rgb(224, 90, 91)	1.9946	None
E2f4	Rabggta	-0.99426	50.67	-6.7E-01	rgb( 72,129,242)	1.9946	None
Egr2	Rasal1	0.99426	50.67	0.666	rgb(224, 90, 91)	1.9946	None
Fosl2	Gm12942	0.99426	50.67	0.671	rgb(224, 89, 90)	1.9946	None
Gabpa	Slc25a30	-0.99426	50.67	-6.7E-01	rgb( 71,128,243)	1.9946	None
Hif1a	Tnfrsf18	0.99426	50.67	0.667	rgb(224, 90, 91)	1.9946	None
Ikzf3	Dgat1	0.99426	50.67	0.669	rgb(224, 89, 91)	1.9946	None
Irf4	Adamts6	-0.99426	50.67	-6.7E-01	rgb( 72,129,242)	1.9946	None
Irf4	Chst3	-0.99426	50.67	-6.7E-01	rgb( 72,129,242)	1.9946	None
Irf4	Tspan2	0.99426	50.67	0.673	rgb(224, 89, 90)	1.9946	None
Irf4	Zdhhc15	-0.99426	50.67	-6.7E-01	rgb( 72,129,242)	1.9946	None
Irf8	Abcg3	0.99426	50.67	0.667	rgb(224, 90, 91)	1.9946	None
Irf9	Pyhin1	0.99426	50.67	0.675	rgb(224, 88, 89)	1.9946	None
Lef1	Rps6ka4	0.99426	50.67	0.673	rgb(224, 89, 90)	1.9946	None
Sp3	Pcyt1b	0.99426	50.67	0.671	rgb(224, 89, 90)	1.9946	None
Sp4	Coro7	-0.99426	50.67	-6.7E-01	rgb( 72,129,242)	1.9946	None
Stat2	Gpr18	0.99426	50.67	0.672	rgb(224, 89, 90)	1.9946	None
Stat3	Cdh23	0.99426	50.67	0.673	rgb(224, 88, 90)	1.9946	None
Stat3	Hpcal4	0.99426	50.67	0.671	rgb(224, 89, 90)	1.9946	None
Stat3	Padi2	0.99426	50.67	0.67	rgb(224, 89, 90)	1.9946	None
Stat3	Tgm2	0.99426	50.67	0.668	rgb(224, 89, 91)	1.9946	None
Trp53	Aga	0.99426	50.67	0.67	rgb(224, 89, 90)	1.9946	None
