TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Irf4	Cxcr6	-0.95438	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	None
Irf4	Nox1	-0.95438	50.63	-6.3E-01	rgb( 81,134,241)	1.9942	2,2
Irf4	Nrgn	-0.95438	50.63	-6.3E-01	rgb( 81,134,241)	1.9942	None
Irf4	Pgrmc1	-0.95438	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	None
Irf4	Ptprf	0.95438	50.63	0.627	rgb(224, 97, 98)	1.9942	None
Maf	Isg20	-0.95438	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	None
Adnp	Hist1h1d	-0.95438	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	2,2
Ahrr	Gpr15	0.95438	50.63	0.628	rgb(224, 97, 98)	1.9942	2,2
Arid5a	Sbno2	0.95438	50.63	0.629	rgb(224, 97, 98)	1.9942	2,2
Atf5	Minpp1	-0.95438	50.63	-6.3E-01	rgb( 81,134,241)	1.9942	2,2
Bcl6b	Kctd7	0.95438	50.63	0.63	rgb(224, 97, 98)	1.9942	2,2
Dzip1	Uggt2	0.95438	50.63	0.63	rgb(224, 97, 98)	1.9942	2,2
Fbxl19	Cln5	-0.95438	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	2,2
Foxs1	S100a4	0.95438	50.63	0.634	rgb(224, 96, 97)	1.9942	2,2
Jun	Kdelc2	-0.95438	50.63	-6.3E-01	rgb( 81,134,241)	1.9942	2,2
Mxd3	Cdkn2c	0.95438	50.63	0.635	rgb(224, 96, 97)	1.9942	2,2
Mxd3	Coro7	0.95438	50.63	0.627	rgb(224, 97, 98)	1.9942	2,2
Nr4a3	Nr4a1	0.95438	50.63	0.634	rgb(224, 96, 97)	1.9942	2,2
Osr2	Serpinb1b	0.95438	50.63	0.633	rgb(224, 96, 97)	1.9942	2,2
Sp110	Ube2v1	-0.95438	50.63	-6.3E-01	rgb( 80,134,241)	1.9942	2,2
Stat2	Parp9	0.95438	50.63	0.633	rgb(224, 96, 97)	1.9942	2,2
Zfp385a	Ptp4a3	0.95438	50.63	0.626	rgb(224, 97, 99)	1.9942	2,2
Zfp808	Tyms	0.95438	50.63	0.628	rgb(224, 97, 98)	1.9942	2,2
Zfp870	Kctd7	0.95438	50.63	0.627	rgb(224, 97, 98)	1.9942	2,2
Zhx1	Ptprc	0.95438	50.63	0.629	rgb(224, 97, 98)	1.9942	2,2
Batf	Igfbp7	-0.9523	50.62	-6.2E-01	rgb( 81,135,241)	1.994	None
Fosl2	Lbp	0.9523	50.62	0.623	rgb(224, 98, 99)	1.994	None
Fosl2	Tbc1d30	0.9523	50.62	0.62	rgb(224, 99,100)	1.994	None
Hif1a	Bcor	-0.9523	50.62	-6.2E-01	rgb( 83,136,240)	1.994	None
Hif1a	Gimap7	0.9523	50.62	0.625	rgb(224, 98, 99)	1.994	None
Irf4	Abcb9	-0.9523	50.62	-6.2E-01	rgb( 82,135,241)	1.994	None
Irf4	Ptk2	-0.9523	50.62	-6.2E-01	rgb( 82,135,241)	1.994	None
Irf4	Tg	0.9523	50.62	0.625	rgb(224, 98, 99)	1.994	None
Maf	Ctla2b	0.9523	50.62	0.619	rgb(224, 99,100)	1.994	None
Maf	Fam20a	0.9523	50.62	0.62	rgb(224, 99,100)	1.994	None
Nfe2l2	Tmem140	0.9523	50.62	0.623	rgb(224, 98, 99)	1.994	None
Nfe2l2	Treml2	0.9523	50.62	0.617	rgb(224, 99,100)	1.994	None
C030039L03Rik	Gapdhs	0.9523	50.62	0.617	rgb(224, 99,100)	1.994	2,2
Cbx2	Cmtm4	0.9523	50.62	0.621	rgb(224, 98,100)	1.994	2,2
Cebpg	Slc7a3	0.9523	50.62	0.617	rgb(224, 99,100)	1.994	2,2
Cebpg	Trib3	0.9523	50.62	0.623	rgb(224, 98, 99)	1.994	2,2
Crem	Agpat9	0.9523	50.62	0.619	rgb(224, 99,100)	1.994	2,2
Cux1	Fam20a	0.9523	50.62	0.617	rgb(224, 99,100)	1.994	2,2
Drap1	Syf2	0.9523	50.62	0.618	rgb(224, 99,100)	1.994	2,2
Elf1	Slain1	0.9523	50.62	0.615	rgb(224, 99,101)	1.994	2,2
Etv4	Dusp9	0.9523	50.62	0.618	rgb(224, 99,100)	1.994	2,2
Ikzf2	Cd160	0.9523	50.62	0.619	rgb(224, 99,100)	1.994	2,2
Irf1	Tgtp2	0.9523	50.62	0.623	rgb(224, 98, 99)	1.994	2,2
Irf5	Abhd4	0.9523	50.62	0.618	rgb(224, 99,100)	1.994	2,2
Mxd1	Dst	0.9523	50.62	0.621	rgb(224, 98,100)	1.994	2,2
Nr4a1	Marcksl1	0.9523	50.62	0.623	rgb(224, 98, 99)	1.994	2,2
Nr4a1	Tmed3	-0.9523	50.62	-6.2E-01	rgb( 83,136,240)	1.994	2,2
Prdm2	Dock4	0.9523	50.62	0.619	rgb(224, 99,100)	1.994	2,2
Sgsm2	Per3	0.9523	50.62	0.618	rgb(224, 99,100)	1.994	2,2
Stat4	Rnf149	-0.9523	50.62	-6.2E-01	rgb( 82,135,241)	1.994	2,2
Tcf12	Pafah1b3	-0.9523	50.62	-6.2E-01	rgb( 82,135,241)	1.994	2,2
Zbtb10	Irf7	0.9523	50.62	0.618	rgb(224, 99,100)	1.994	2,2
Zfp146	Mpv17l	-0.9523	50.62	-6.2E-01	rgb( 83,135,240)	1.994	2,2
Zfp367	Apitd1	0.9523	50.62	0.622	rgb(224, 98, 99)	1.994	2,2
Zfp386	Spry1	-0.9523	50.62	-6.2E-01	rgb( 83,135,241)	1.994	2,2
Zfp787	Zfp668	0.9523	50.62	0.619	rgb(224, 99,100)	1.994	2,2
Fosl2	Adora2a	0.95023	50.61	0.611	rgb(224,100,102)	1.9938	None
Fosl2	Foxp4	-0.95023	50.61	-6.1E-01	rgb( 85,137,240)	1.9938	None
Fosl2	Ptprf	0.95023	50.61	0.605	rgb(224,101,103)	1.9938	None
Fosl2	Sfmbt2	-0.95023	50.61	-6.1E-01	rgb( 84,136,240)	1.9938	None
Fosl2	Stat3	0.95023	50.61	0.614	rgb(224,100,101)	1.9938	None
Fosl2	Syn1	0.95023	50.61	0.61	rgb(224,100,102)	1.9938	None
Hif1a	Chm	0.95023	50.61	0.61	rgb(224,101,102)	1.9938	None
Irf4	Col18a1	0.95023	50.61	0.615	rgb(224,100,101)	1.9938	None
Irf4	Dlk1	-0.95023	50.61	-6.1E-01	rgb( 84,136,240)	1.9938	2,2
Irf4	Dusp22	-0.95023	50.61	-6.1E-01	rgb( 85,137,240)	1.9938	None
Maf	Emp1	0.95023	50.61	0.614	rgb(224,100,101)	1.9938	None
Nfe2l2	Ccdc50	-0.95023	50.61	-6.1E-01	rgb( 86,137,240)	1.9938	None
Atf6b	Syf2	-0.95023	50.61	-6.1E-01	rgb( 85,137,240)	1.9938	2,2
Atmin	Sbf2	0.95023	50.61	0.607	rgb(224,101,102)	1.9938	2,2
Creb3l2	Syn1	0.95023	50.61	0.614	rgb(224,100,101)	1.9938	2,2
Dpf1	Porcn	0.95023	50.61	0.607	rgb(224,101,102)	1.9938	2,2
Ikzf4	Treml2	0.95023	50.61	0.605	rgb(224,101,103)	1.9938	2,2
Irf7	Gbp9	0.95023	50.61	0.605	rgb(224,101,103)	1.9938	2,2
Smad3	Malt1	0.95023	50.61	0.605	rgb(224,101,103)	1.9938	2,2
Tead1	Fut7	0.95023	50.61	0.611	rgb(224,100,101)	1.9938	2,2
Twist1	Fam160a1	0.95023	50.61	0.609	rgb(224,101,102)	1.9938	2,2
Zbtb32	Arhgef6	0.95023	50.61	0.607	rgb(224,101,102)	1.9938	2,2
Zfp395	Tnip2	-0.95023	50.61	-6.1E-01	rgb( 86,137,240)	1.9938	2,2
Zfp429	Megf8	-0.95023	50.61	-6.1E-01	rgb( 85,137,240)	1.9938	2,2
Zfp467	Sgsm2	0.95023	50.61	0.612	rgb(224,100,101)	1.9938	2,2
Zfp667	Vps37d	0.95023	50.61	0.61	rgb(224,100,102)	1.9938	2,2
Etv6	Jak3	0.94815	50.6	0.6	rgb(224,102,104)	1.9936	None
Hif1a	Il9r	-0.94815	50.6	-6.0E-01	rgb( 86,137,240)	1.9936	None
Hif1a	Satb1	0.94815	50.6	0.595	rgb(224,103,105)	1.9936	None
Hif1a	Zfp36l1	-0.94815	50.6	-6.0E-01	rgb( 87,138,240)	1.9936	None
Irf4	Loxl2	-0.94815	50.6	-6.0E-01	rgb( 86,137,240)	1.9936	2,2
Maf	Ctla2a	0.94815	50.6	0.603	rgb(224,102,103)	1.9936	None
Adnp	Dcxr	-0.94815	50.6	-6.0E-01	rgb( 87,138,240)	1.9936	2,2
Cebpg	Slc6a9	0.94815	50.6	0.6	rgb(224,102,104)	1.9936	2,2
Csrnp1	Mxd1	0.94815	50.6	0.6	rgb(224,102,104)	1.9936	2,2
Elf1	Arhgef6	0.94815	50.6	0.595	rgb(224,103,105)	1.9936	2,2
Elf1	Itga4	0.94815	50.6	0.596	rgb(224,103,104)	1.9936	2,2
Epas1	Adamtsl3	0.94815	50.6	0.603	rgb(224,102,103)	1.9936	2,2
Epas1	Gata3	0.94815	50.6	0.603	rgb(224,102,103)	1.9936	2,2
Epas1	Rnd3	0.94815	50.6	0.596	rgb(224,103,104)	1.9936	2,2
Foxo3	Exosc8	-0.94815	50.6	-6.0E-01	rgb( 86,138,240)	1.9936	2,2
Irf2	Wipf1	0.94815	50.6	0.596	rgb(224,103,104)	1.9936	2,2
Irf7	Ccrl2	0.94815	50.6	0.602	rgb(224,102,103)	1.9936	2,2
Klf10	Smurf2	0.94815	50.6	0.601	rgb(224,102,103)	1.9936	2,2
Klf2	Sell	0.94815	50.6	0.595	rgb(224,103,105)	1.9936	2,2
Mxd4	Tcp11l2	0.94815	50.6	0.596	rgb(224,103,104)	1.9936	2,2
Mxi1	Clybl	0.94815	50.6	0.601	rgb(224,102,103)	1.9936	2,2
Myb	Tmem120b	0.94815	50.6	0.6	rgb(224,102,104)	1.9936	2,2
Mybl1	4632434I11Rik	0.94815	50.6	0.6	rgb(224,102,104)	1.9936	2,2
Scrt1	Cyp2s1	0.94815	50.6	0.602	rgb(224,102,103)	1.9936	2,2
Stat1	Slain1	0.94815	50.6	0.597	rgb(224,103,104)	1.9936	2,2
Stat4	Dock11	0.94815	50.6	0.596	rgb(224,103,104)	1.9936	2,2
Vax2	2310007L24Rik	0.94815	50.6	0.597	rgb(224,103,104)	1.9936	2,2
Whsc1	Anln	0.94815	50.6	0.601	rgb(224,102,103)	1.9936	2,2
Zfhx3	Ermp1	0.94815	50.6	0.598	rgb(224,103,104)	1.9936	2,2
Zfp26	Rbm15	0.94815	50.6	0.604	rgb(224,102,103)	1.9936	2,2
Zfp329	A230072C01Rik	0.94815	50.6	0.599	rgb(224,103,104)	1.9936	2,2
Zfp536	Lpin3	0.94815	50.6	0.597	rgb(224,103,104)	1.9936	2,2
Batf	Gpr68	0.94608	50.59	0.586	rgb(223,105,106)	1.9934	None
Fosl2	Fam102a	0.94608	50.59	0.587	rgb(223,105,106)	1.9934	None
Hif1a	Ddx51	-0.94608	50.59	-5.9E-01	rgb( 88,139,240)	1.9934	None
Hif1a	Prkch	0.94608	50.59	0.594	rgb(224,104,105)	1.9934	None
Hif1a	Smg5	-0.94608	50.59	-5.9E-01	rgb( 89,139,239)	1.9934	None
Irf4	Ccr7	0.94608	50.59	0.585	rgb(223,105,106)	1.9934	None
Irf4	Icosl	-0.94608	50.59	-5.9E-01	rgb( 88,139,240)	1.9934	None
Irf4	Plekho1	0.94608	50.59	0.59	rgb(223,104,105)	1.9934	None
Irf4	Shisa2	-0.94608	50.59	-5.9E-01	rgb( 90,140,239)	1.9934	2,2
Rorc	Ccdc63	0.94608	50.59	0.586	rgb(223,105,106)	1.9934	None
Bcl11b	Mllt6	0.94608	50.59	0.592	rgb(224,104,105)	1.9934	2,2
C030039L03Rik	3110057O12Rik	0.94608	50.59	0.592	rgb(224,104,105)	1.9934	2,2
C030039L03Rik	Kcnc3	0.94608	50.59	0.586	rgb(223,105,106)	1.9934	2,2
Dpf1	Rbfox2	0.94608	50.59	0.592	rgb(224,104,105)	1.9934	2,2
Egr1	Egr2	0.94608	50.59	0.591	rgb(223,104,105)	1.9934	2,2
Hif3a	Stc1	0.94608	50.59	0.591	rgb(223,104,105)	1.9934	2,2
Hif3a	Syce2	0.94608	50.59	0.589	rgb(223,105,106)	1.9934	2,2
Irf1	Gbp10	0.94608	50.59	0.59	rgb(223,104,105)	1.9934	2,2
Irf7	BC094916	0.94608	50.59	0.588	rgb(223,105,106)	1.9934	2,2
Jun	Osm	0.94608	50.59	0.588	rgb(223,105,106)	1.9934	2,2
Kdm5b	Sap30	0.94608	50.59	0.593	rgb(224,104,105)	1.9934	2,2
Otx1	Zdbf2	0.94608	50.59	0.59	rgb(223,104,106)	1.9934	2,2
Phf1	Tnfrsf1a	0.94608	50.59	0.585	rgb(223,105,106)	1.9934	2,2
Pparg	Dgkk	0.94608	50.59	0.589	rgb(223,104,106)	1.9934	2,2
Scrt1	4932438H23Rik	0.94608	50.59	0.586	rgb(223,105,106)	1.9934	2,2
Sgsm2	Plxnc1	0.94608	50.59	0.586	rgb(223,105,106)	1.9934	2,2
Vax2	Cxcl3	0.94608	50.59	0.585	rgb(223,105,106)	1.9934	2,2
Vax2	Dab2	0.94608	50.59	0.591	rgb(224,104,105)	1.9934	2,2
