TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Maf	Hmgcr	-0.81571	50.34	-8.4E-01	rgb( 36,107,249)	1.9978	None
Maf	Ifih1	-0.81571	50.34	-8.4E-01	rgb( 35,106,249)	1.9978	None
Maf	Ppp3ca	-0.81571	50.34	-8.4E-01	rgb( 34,106,249)	1.9978	None
Stat3	Fosl2	0.81571	50.34	0.839	rgb(226, 57, 58)	1.9978	None
Stat3	Serpinb9	-0.81571	50.34	-8.4E-01	rgb( 35,106,249)	1.9978	None
Ddit3	Lgals1	-0.81571	50.33	-8.3E-01	rgb( 38,108,248)	1.9976	None
Fosl2	Bend3	-0.81571	50.33	-8.3E-01	rgb( 38,108,248)	1.9976	None
Hif1a	Bnip3	0.81571	50.33	0.828	rgb(226, 59, 61)	1.9976	None
Irf4	Atxn1	0.81571	50.33	0.826	rgb(226, 59, 61)	1.9976	None
Maf	2900026A02Rik	-0.81571	50.33	-8.3E-01	rgb( 37,107,249)	1.9976	None
Maf	Nedd9	-0.81571	50.33	-8.3E-01	rgb( 36,107,249)	1.9976	None
Maf	Nrn1	-0.81571	50.33	-8.3E-01	rgb( 38,108,248)	1.9976	None
Stat3	Tlr7	-0.81571	50.33	-8.3E-01	rgb( 38,108,248)	1.9976	None
Zfp182	Fyco1	0.81571	50.33	0.826	rgb(226, 59, 61)	1.9976	2,2
Fosl2	Tgm1	0.81571	50.32	0.818	rgb(226, 61, 62)	1.9974	None
Hif1a	Jmjd6	0.81571	50.32	0.819	rgb(226, 61, 62)	1.9974	None
Hif1a	Tpd52	0.81571	50.32	0.817	rgb(226, 61, 63)	1.9974	None
Ikzf3	Tsr2	-0.81571	50.32	-8.2E-01	rgb( 39,108,248)	1.9974	None
Irf4	Sco1	0.81571	50.32	0.822	rgb(226, 60, 62)	1.9974	None
Irf4	Tox	-0.81571	50.32	-8.2E-01	rgb( 39,109,248)	1.9974	None
Maf	Epsti1	-0.81571	50.32	-8.2E-01	rgb( 38,108,248)	1.9974	None
Nfkb2	Psd	0.81571	50.32	0.823	rgb(226, 60, 61)	1.9974	2,2
Bcl11b	Trpv2	-0.81571	50.31	-8.1E-01	rgb( 41,110,248)	1.9972	None
Ddit3	Cst3	-0.81571	50.31	-8.1E-01	rgb( 41,110,248)	1.9972	None
Fosl2	Ddx51	-0.81571	50.31	-8.1E-01	rgb( 40,109,248)	1.9972	None
Ikzf3	Rpp14	-0.81571	50.31	-8.1E-01	rgb( 41,110,248)	1.9972	None
Ikzf3	Smg5	-0.81571	50.31	-8.1E-01	rgb( 41,110,248)	1.9972	None
Lef1	Bcl11b	0.81571	50.31	0.814	rgb(226, 62, 63)	1.9972	None
Lef1	Trp53i13	0.81571	50.31	0.81	rgb(226, 62, 64)	1.9972	None
Maf	Ccl3	-0.81571	50.31	-8.1E-01	rgb( 41,110,248)	1.9972	None
Maf	Myh10	-0.81571	50.31	-8.1E-01	rgb( 42,110,248)	1.9972	None
Stat3	Itga3	0.81571	50.31	0.809	rgb(226, 63, 64)	1.9972	None
Irf1	Tbx21	0.81571	50.31	0.807	rgb(226, 63, 65)	1.9972	2,2
Irf7	Rsad2	0.81571	50.31	0.806	rgb(226, 63, 65)	1.9972	2,2
Ddit3	Cox17	-0.81571	50.3	-8.0E-01	rgb( 44,112,247)	1.997	None
Fosl2	Dram2	0.81571	50.3	0.795	rgb(226, 65, 67)	1.997	None
Fosl2	Ncdn	-0.81571	50.3	-8.0E-01	rgb( 44,112,247)	1.997	None
Fosl2	Npas4	-0.81571	50.3	-8.0E-01	rgb( 43,111,248)	1.997	None
Fosl2	Smyd5	-0.81571	50.3	-8.0E-01	rgb( 42,111,248)	1.997	None
Fosl2	Tmem205	0.81571	50.3	0.803	rgb(226, 64, 65)	1.997	None
Hif1a	H2-Ab1	0.81571	50.3	0.801	rgb(226, 64, 66)	1.997	None
Hif1a	Smtnl2	0.81571	50.3	0.797	rgb(226, 65, 66)	1.997	None
Irf4	Tspan2	0.81571	50.3	0.803	rgb(226, 64, 65)	1.997	None
Lef1	Fam189b	0.81571	50.3	0.802	rgb(226, 64, 65)	1.997	None
Lef1	Synpo	0.81571	50.3	0.804	rgb(226, 63, 65)	1.997	None
Maf	Anxa2	-0.81571	50.3	-8.0E-01	rgb( 44,112,247)	1.997	None
Maf	Nqo2	-0.81571	50.3	-8.0E-01	rgb( 43,111,247)	1.997	None
Maf	Pdcd1lg2	-0.81571	50.3	-8.0E-01	rgb( 44,112,247)	1.997	None
Maf	S100a1	-0.81571	50.3	-8.0E-01	rgb( 44,112,247)	1.997	None
Irf9	Irf7	0.81571	50.3	0.803	rgb(226, 64, 65)	1.997	2,2
Sp110	Cdkn2d	0.81571	50.3	0.795	rgb(226, 65, 67)	1.997	2,2
Atf6	Fau	0.81571	50.29	0.791	rgb(226, 66, 67)	1.9968	None
Hif1a	Bcar1	0.81571	50.29	0.791	rgb(226, 66, 68)	1.9968	None
Hif1a	Galk1	0.81571	50.29	0.788	rgb(226, 66, 68)	1.9968	None
Lef1	Sbno2	0.81571	50.29	0.786	rgb(226, 67, 68)	1.9968	None
Lef1	Urb1	0.81571	50.29	0.787	rgb(226, 67, 68)	1.9968	None
Maf	Pgrmc1	-0.81571	50.29	-7.9E-01	rgb( 46,113,247)	1.9968	None
Maf	Serpine2	-0.81571	50.29	-7.9E-01	rgb( 46,113,247)	1.9968	None
Stat3	Ncs1	0.81571	50.29	0.794	rgb(226, 65, 67)	1.9968	None
Atf6	Chchd7	0.81571	50.28	0.781	rgb(226, 68, 69)	1.9966	None
Bcl11b	Pde8a	-0.81571	50.28	-7.8E-01	rgb( 49,115,246)	1.9966	None
Etv6	Sema6b	-0.81571	50.28	-7.8E-01	rgb( 49,115,246)	1.9966	None
Hif1a	Cox7a1	0.81571	50.28	0.784	rgb(226, 67, 69)	1.9966	None
Hif1a	Ero1l	0.81571	50.28	0.777	rgb(226, 69, 70)	1.9966	None
Hif1a	Pafah1b3	0.81571	50.28	0.783	rgb(226, 68, 69)	1.9966	None
Hif1a	Ppme1	0.81571	50.28	0.783	rgb(226, 67, 69)	1.9966	None
Hif1a	Rnf113a1	0.81571	50.28	0.784	rgb(226, 67, 69)	1.9966	None
Ikzf3	Aen	-0.81571	50.28	-7.8E-01	rgb( 48,114,247)	1.9966	None
Irf4	Gprc5a	0.81571	50.28	0.784	rgb(226, 67, 69)	1.9966	None
Irf4	Ndrg2	0.81571	50.28	0.776	rgb(226, 69, 70)	1.9966	None
Maf	Atp8b4	-0.81571	50.28	-7.8E-01	rgb( 49,115,246)	1.9966	None
Sp4	Cbx4	-0.81571	50.28	-7.8E-01	rgb( 49,115,246)	1.9966	None
Stat3	Ncf1	-0.81571	50.28	-7.8E-01	rgb( 47,114,247)	1.9966	None
Stat3	Nsf	0.81571	50.28	0.784	rgb(226, 67, 69)	1.9966	None
Srebf1	Fads2	0.81571	50.28	0.777	rgb(226, 69, 70)	1.9966	2,2
Zfp367	Dtl	0.81571	50.28	0.777	rgb(226, 69, 70)	1.9966	2,2
Zfp367	Exo1	0.81571	50.28	0.779	rgb(226, 68, 70)	1.9966	2,2
Atf6	Rps14	0.81571	50.27	0.769	rgb(225, 70, 72)	1.9964	None
Batf	S1pr1	0.81571	50.27	0.77	rgb(225, 70, 72)	1.9964	None
Bcl11b	Dgat1	-0.81571	50.27	-7.7E-01	rgb( 51,116,246)	1.9964	None
Fosl2	Sdcbp2	0.81571	50.27	0.774	rgb(226, 69, 71)	1.9964	None
Fosl2	Spred3	0.81571	50.27	0.77	rgb(225, 70, 72)	1.9964	None
Hif1a	Ppp1r3b	0.81571	50.27	0.775	rgb(226, 69, 71)	1.9964	None
Ikzf3	Nr4a3	0.81571	50.27	0.769	rgb(225, 70, 72)	1.9964	None
Irf4	Acsl6	0.81571	50.27	0.775	rgb(226, 69, 71)	1.9964	None
Irf4	Aff3	0.81571	50.27	0.771	rgb(225, 70, 71)	1.9964	None
Irf4	Arid3a	0.81571	50.27	0.773	rgb(226, 69, 71)	1.9964	None
Lef1	P4ha2	-0.81571	50.27	-7.7E-01	rgb( 51,116,246)	1.9964	None
Lef1	Ubash3a	0.81571	50.27	0.766	rgb(225, 71, 72)	1.9964	None
Maf	Aqp3	0.81571	50.27	0.773	rgb(226, 69, 71)	1.9964	None
Maf	Snhg6	-0.81571	50.27	-7.7E-01	rgb( 49,115,246)	1.9964	None
Rorc	Furin	0.81571	50.27	0.768	rgb(225, 70, 72)	1.9964	None
Rorc	Plxnd1	0.81571	50.27	0.768	rgb(225, 70, 72)	1.9964	None
Stat3	Chm	0.81571	50.27	0.774	rgb(226, 69, 71)	1.9964	None
Cebpg	Psph	0.81571	50.27	0.772	rgb(225, 70, 71)	1.9964	2,2
Zfp385a	Ptp4a3	0.81571	50.27	0.768	rgb(225, 70, 72)	1.9964	2,2
Zfp467	Sspo	0.81571	50.27	0.768	rgb(225, 70, 72)	1.9964	2,2
Atf6	Mgmt	0.81571	50.26	0.761	rgb(225, 72, 73)	1.9962	None
Batf	Ostf1	0.81571	50.26	0.759	rgb(225, 72, 74)	1.9962	None
Batf	Pter	-0.81571	50.26	-7.6E-01	rgb( 52,117,246)	1.9962	None
Bcl11b	Galk1	0.81571	50.26	0.764	rgb(225, 71, 73)	1.9962	None
Bcl11b	Trim14	-0.81571	50.26	-7.6E-01	rgb( 53,117,246)	1.9962	None
Etv6	Lrrc59	-0.81571	50.26	-7.6E-01	rgb( 52,117,246)	1.9962	None
Fosl2	Gm12942	0.81571	50.26	0.762	rgb(225, 71, 73)	1.9962	None
Hif1a	Arrb1	0.81571	50.26	0.758	rgb(225, 72, 74)	1.9962	None
Hif1a	Egln1	0.81571	50.26	0.761	rgb(225, 72, 73)	1.9962	None
Hif1a	Plekha2	0.81571	50.26	0.765	rgb(225, 71, 72)	1.9962	None
Hif1a	Ppp1r13l	0.81571	50.26	0.764	rgb(225, 71, 73)	1.9962	None
Ikzf3	Pomt2	-0.81571	50.26	-7.6E-01	rgb( 53,117,246)	1.9962	None
Irf4	Gpm6b	-0.81571	50.26	-7.6E-01	rgb( 52,117,246)	1.9962	None
Lef1	Nlrc3	0.81571	50.26	0.761	rgb(225, 72, 73)	1.9962	None
Maf	Cd44	-0.81571	50.26	-7.6E-01	rgb( 51,116,246)	1.9962	None
Maf	Cyp51	-0.81571	50.26	-7.6E-01	rgb( 51,116,246)	1.9962	None
Pou2af1	Procr	-0.81571	50.26	-7.6E-01	rgb( 52,117,246)	1.9962	None
Sp4	Pik3ip1	-0.81571	50.26	-7.6E-01	rgb( 53,117,246)	1.9962	None
Stat3	Gem	0.81571	50.26	0.758	rgb(225, 72, 74)	1.9962	None
Stat3	Sec14l1	0.81571	50.26	0.763	rgb(225, 71, 73)	1.9962	None
Irf1	Tgtp2	0.81571	50.26	0.755	rgb(225, 73, 74)	1.9962	2,2
Irf7	Ifit1	0.81571	50.26	0.761	rgb(225, 72, 73)	1.9962	2,2
Atf6	Eid1	0.81571	50.25	0.752	rgb(225, 73, 75)	1.996	None
Atf6	Krtcap2	0.81571	50.25	0.751	rgb(225, 74, 75)	1.996	2,2
Batf	Batf	0.81571	50.25	0.751	rgb(225, 74, 75)	1.996	None
Ddit3	Dyx1c1	-0.81571	50.25	-7.5E-01	rgb( 55,119,245)	1.996	None
Etv6	Mapk7	-0.81571	50.25	-7.5E-01	rgb( 53,117,246)	1.996	None
Fosl2	Eid1	0.81571	50.25	0.753	rgb(225, 73, 75)	1.996	None
Hif1a	Aldoc	0.81571	50.25	0.754	rgb(225, 73, 75)	1.996	None
Hif1a	Clybl	0.81571	50.25	0.747	rgb(225, 74, 76)	1.996	None
Hif1a	Higd1a	0.81571	50.25	0.749	rgb(225, 74, 76)	1.996	None
Hif1a	Wipf1	0.81571	50.25	0.753	rgb(225, 73, 75)	1.996	None
Ikzf3	Acad9	-0.81571	50.25	-7.5E-01	rgb( 54,118,246)	1.996	None
Irf4	Cyr61	0.81571	50.25	0.746	rgb(225, 74, 76)	1.996	None
Irf4	Galc	0.81571	50.25	0.752	rgb(225, 73, 75)	1.996	None
Irf4	Myo1e	-0.81571	50.25	-7.5E-01	rgb( 54,118,246)	1.996	None
Lef1	Extl3	0.81571	50.25	0.745	rgb(225, 75, 76)	1.996	None
Maf	Ermp1	-0.81571	50.25	-7.5E-01	rgb( 55,118,245)	1.996	None
Rorc	Fes	0.81571	50.25	0.752	rgb(225, 73, 75)	1.996	None
Satb1	Kctd17	0.81571	50.25	0.747	rgb(225, 74, 76)	1.996	None
Stat3	Lpp	0.81571	50.25	0.752	rgb(225, 73, 75)	1.996	None
Stat3	Serpinf1	0.81571	50.25	0.752	rgb(225, 73, 75)	1.996	None
Elk3	Capg	0.81571	50.25	0.748	rgb(225, 74, 76)	1.996	2,2
Irf7	Cmpk2	0.81571	50.25	0.752	rgb(225, 73, 75)	1.996	2,2
Atf6	Exosc8	0.81571	50.24	0.738	rgb(225, 76, 77)	1.9958	None
Fosl2	Naga	0.81571	50.24	0.745	rgb(225, 75, 76)	1.9958	None
Fosl2	Utp20	-0.81571	50.24	-7.4E-01	rgb( 57,119,245)	1.9958	None
Fosl2	Zfp652	0.81571	50.24	0.745	rgb(225, 75, 76)	1.9958	None
Hif1a	Fam102a	0.81571	50.24	0.744	rgb(225, 75, 76)	1.9958	None
Hif1a	Vdac1	0.81571	50.24	0.744	rgb(225, 75, 76)	1.9958	None
Ikzf3	P2ry1	-0.81571	50.24	-7.4E-01	rgb( 56,119,245)	1.9958	None
Irf4	Bmyc	-0.81571	50.24	-7.4E-01	rgb( 56,119,245)	1.9958	None
Irf4	Dlg3	0.81571	50.24	0.739	rgb(225, 76, 77)	1.9958	None
Irf4	Pten	-0.81571	50.24	-7.4E-01	rgb( 57,120,245)	1.9958	None
Irf4	Tnfsf10	-0.81571	50.24	-7.4E-01	rgb( 56,119,245)	1.9958	None
Lef1	Mboat7	0.81571	50.24	0.738	rgb(225, 76, 78)	1.9958	None
Lef1	Ski	0.81571	50.24	0.745	rgb(225, 75, 76)	1.9958	None
Maf	Dmxl2	-0.81571	50.24	-7.4E-01	rgb( 57,119,245)	1.9958	None
Maf	Samsn1	-0.81571	50.24	-7.4E-01	rgb( 56,119,245)	1.9958	None
Maf	Ssh2	0.81571	50.24	0.738	rgb(225, 76, 77)	1.9958	None
Maf	Tapbpl	-0.81571	50.24	-7.4E-01	rgb( 56,119,245)	1.9958	None
Sp4	Glcci1	-0.81571	50.24	-7.4E-01	rgb( 56,119,245)	1.9958	None
Sp4	Klf13	-0.81571	50.24	-7.4E-01	rgb( 57,120,245)	1.9958	None
Stat3	Eomes	-0.81571	50.24	-7.4E-01	rgb( 57,120,245)	1.9958	None
Stat3	Flna	0.81571	50.24	0.738	rgb(225, 76, 78)	1.9958	None
Stat3	Il1r1	0.81571	50.24	0.742	rgb(225, 75, 77)	1.9958	None
Cebpg	Pck2	0.81571	50.24	0.742	rgb(225, 75, 77)	1.9958	2,2
Irf7	I830012O16Rik	0.81571	50.24	0.74	rgb(225, 76, 77)	1.9958	2,2
Irf7	Ifit3	0.81571	50.24	0.741	rgb(225, 76, 77)	1.9958	2,2
Sp110	Gbp6	0.81571	50.24	0.74	rgb(225, 76, 77)	1.9958	2,2
Zfp329	Neat1	0.81571	50.24	0.742	rgb(225, 75, 77)	1.9958	2,2
Atf6	Rpl36al	0.81571	50.23	0.731	rgb(225, 77, 79)	1.9956	2,2
Batf	Dctn4	0.81571	50.23	0.731	rgb(225, 77, 79)	1.9956	None
Bcl11b	Zfp580	0.81571	50.23	0.732	rgb(225, 77, 79)	1.9956	None
Etv6	Ppard	-0.81571	50.23	-7.3E-01	rgb( 58,120,245)	1.9956	None
Hif1a	Egln3	0.81571	50.23	0.731	rgb(225, 77, 79)	1.9956	None
Hif1a	Pygl	0.81571	50.23	0.73	rgb(225, 78, 79)	1.9956	None
Ikzf3	Aplp1	0.81571	50.23	0.725	rgb(225, 78, 80)	1.9956	None
Ikzf3	Pde4d	0.81571	50.23	0.731	rgb(225, 77, 79)	1.9956	None
Ikzf3	Tyw1	-0.81571	50.23	-7.3E-01	rgb( 58,120,245)	1.9956	None
Ikzf3	Urm1	-0.81571	50.23	-7.3E-01	rgb( 58,120,245)	1.9956	None
Irf4	Adap1	0.81571	50.23	0.725	rgb(225, 79, 80)	1.9956	None
Irf4	Cd5l	0.81571	50.23	0.729	rgb(225, 78, 79)	1.9956	None
Irf4	Phtf2	-0.81571	50.23	-7.3E-01	rgb( 58,120,245)	1.9956	None
Irf4	Wwp1	0.81571	50.23	0.732	rgb(225, 77, 79)	1.9956	None
Irf8	Hk1	-0.81571	50.23	-7.3E-01	rgb( 59,121,245)	1.9956	None
Lef1	Ndst1	0.81571	50.23	0.735	rgb(225, 77, 78)	1.9956	None
Lef1	Pcbp4	0.81571	50.23	0.731	rgb(225, 77, 79)	1.9956	None
Lef1	Sh2b1	0.81571	50.23	0.733	rgb(225, 77, 78)	1.9956	None
Lef1	Sh2d3c	0.81571	50.23	0.728	rgb(225, 78, 79)	1.9956	None
Maf	Alcam	-0.81571	50.23	-7.3E-01	rgb( 59,121,245)	1.9956	None
Maf	Cd70	-0.81571	50.23	-7.3E-01	rgb( 58,120,245)	1.9956	None
Maf	Ctla2b	0.81571	50.23	0.733	rgb(225, 77, 78)	1.9956	None
Maf	Fas	-0.81571	50.23	-7.3E-01	rgb( 58,120,245)	1.9956	None
Maf	Serpinb9	-0.81571	50.23	-7.3E-01	rgb( 59,121,245)	1.9956	None
Maf	Tnfaip8	-0.81571	50.23	-7.3E-01	rgb( 59,121,245)	1.9956	None
Satb1	Slc4a11	-0.81571	50.23	-7.3E-01	rgb( 58,120,245)	1.9956	None
Sp4	F2rl1	-0.81571	50.23	-7.3E-01	rgb( 58,120,245)	1.9956	None
Stat3	Slc4a8	0.81571	50.23	0.732	rgb(225, 77, 79)	1.9956	None
Irf7	Xaf1	0.81571	50.23	0.73	rgb(225, 78, 79)	1.9956	2,2
Mxd3	Cdc25b	0.81571	50.23	0.726	rgb(225, 78, 80)	1.9956	2,2
Nr4a2	Fosl2	0.81571	50.23	0.735	rgb(225, 77, 78)	1.9956	2,2
Atf6	Apitd1	0.81571	50.22	0.721	rgb(225, 79, 81)	1.9953	None
Atf6	Vegfa	-0.81571	50.22	-7.2E-01	rgb( 62,122,244)	1.9953	None
Bcl11b	Crat	-0.81571	50.22	-7.2E-01	rgb( 60,121,245)	1.9953	None
Bcl11b	Ulk2	-0.81571	50.22	-7.2E-01	rgb( 60,122,244)	1.9953	2,2
Ddit3	Ccdc28b	-0.81571	50.22	-7.2E-01	rgb( 62,123,244)	1.9953	None
Fosl2	Tgfb3	0.81571	50.22	0.718	rgb(225, 80, 81)	1.9953	None
Hif1a	Ddit4	0.81571	50.22	0.721	rgb(225, 79, 81)	1.9953	None
Ikzf3	Sumf2	-0.81571	50.22	-7.2E-01	rgb( 60,122,244)	1.9953	None
Irf4	Atp8b4	-0.81571	50.22	-7.2E-01	rgb( 61,122,244)	1.9953	None
Irf4	Crat	0.81571	50.22	0.721	rgb(225, 79, 81)	1.9953	None
Irf4	Extl3	-0.81571	50.22	-7.2E-01	rgb( 60,122,244)	1.9953	None
Irf4	Pag1	-0.81571	50.22	-7.2E-01	rgb( 61,122,244)	1.9953	None
Irf4	Sesn1	-0.81571	50.22	-7.2E-01	rgb( 62,123,244)	1.9953	None
Irf4	Stat4	0.81571	50.22	0.725	rgb(225, 79, 80)	1.9953	None
Lef1	Acvr1b	0.81571	50.22	0.719	rgb(225, 80, 81)	1.9953	None
Lef1	Ptgfrn	0.81571	50.22	0.723	rgb(225, 79, 80)	1.9953	None
Sp4	Ccdc50	0.81571	50.22	0.715	rgb(225, 80, 82)	1.9953	None
Sp4	Rcsd1	-0.81571	50.22	-7.2E-01	rgb( 60,121,244)	1.9953	None
Stat3	Bcl3	0.81571	50.22	0.716	rgb(225, 80, 82)	1.9953	None
Stat3	Fam129b	0.81571	50.22	0.719	rgb(225, 80, 81)	1.9953	None
Stat3	Nts	-0.81571	50.22	-7.2E-01	rgb( 61,122,244)	1.9953	None
Stat3	Slc4a11	0.81571	50.22	0.721	rgb(225, 79, 81)	1.9953	None
Sp110	Ly6c1	0.81571	50.22	0.72	rgb(225, 79, 81)	1.9953	2,2
Srebf1	Insig1	0.81571	50.22	0.724	rgb(225, 79, 80)	1.9953	2,2
Bcl11b	Irf5	-0.81571	50.21	-7.1E-01	rgb( 63,123,244)	1.9951	None
Bcl11b	Mmachc	0.81571	50.21	0.715	rgb(225, 80, 82)	1.9951	None
Etv6	Tmem55b	-0.81571	50.21	-7.1E-01	rgb( 62,123,244)	1.9951	None
Hif1a	Fam71f2	0.81571	50.21	0.713	rgb(225, 81, 82)	1.9951	None
Hif1a	Ndrg2	0.81571	50.21	0.709	rgb(225, 82, 83)	1.9951	None
Hif1a	Vim	0.81571	50.21	0.707	rgb(225, 82, 83)	1.9951	None
Ikzf3	Qser1	0.81571	50.21	0.713	rgb(225, 81, 82)	1.9951	None
Irf4	Mgat5	-0.81571	50.21	-7.1E-01	rgb( 63,123,244)	1.9951	None
Lef1	Coro7	0.81571	50.21	0.709	rgb(225, 82, 83)	1.9951	None
Lef1	Csf2	-0.81571	50.21	-7.1E-01	rgb( 64,124,244)	1.9951	None
Lef1	Mapkbp1	0.81571	50.21	0.713	rgb(225, 81, 82)	1.9951	None
Maf	Cdc42ep3	-0.81571	50.21	-7.1E-01	rgb( 64,124,244)	1.9951	None
Maf	Mfge8	-0.81571	50.21	-7.1E-01	rgb( 63,124,244)	1.9951	None
Maf	Plxnc1	-0.81571	50.21	-7.1E-01	rgb( 62,123,244)	1.9951	None
Stat3	Dlg2	0.81571	50.21	0.714	rgb(225, 81, 82)	1.9951	None
Stat3	Hlcs	-0.81571	50.21	-7.1E-01	rgb( 64,124,244)	1.9951	None
Stat3	Sox5	0.81571	50.21	0.708	rgb(225, 82, 83)	1.9951	None
Cebpg	Nupr1	0.81571	50.21	0.711	rgb(225, 81, 83)	1.9951	2,2
Cebpg	Slc7a3	0.81571	50.21	0.713	rgb(225, 81, 82)	1.9951	2,2
Elf1	Slain1	0.81571	50.21	0.707	rgb(225, 82, 83)	1.9951	2,2
Irf1	Igtp	0.81571	50.21	0.706	rgb(225, 82, 84)	1.9951	2,2
Irf7	Oasl2	0.81571	50.21	0.711	rgb(225, 81, 83)	1.9951	2,2
Tbx21	Ly6a	0.81571	50.21	0.71	rgb(225, 81, 83)	1.9951	2,2
Atf6	Dctpp1	0.81571	50.2	0.705	rgb(225, 82, 84)	1.9949	None
Atf6	Gngt2	0.81571	50.2	0.702	rgb(225, 83, 84)	1.9949	None
Atf6	Phldb1	-0.81571	50.2	-7.0E-01	rgb( 65,124,244)	1.9949	None
Batf	Wipf1	-0.81571	50.2	-7.0E-01	rgb( 66,125,244)	1.9949	None
Bcl11b	Aldh3a2	-0.81571	50.2	-7.0E-01	rgb( 65,124,244)	1.9949	None
Hif1a	Agl	0.81571	50.2	0.703	rgb(225, 83, 84)	1.9949	None
Ikzf3	Ppm1f	-0.81571	50.2	-7.0E-01	rgb( 66,125,243)	1.9949	None
Ikzf3	Zfp568	-0.81571	50.2	-7.0E-01	rgb( 66,125,243)	1.9949	None
Irf4	Pgrmc1	-0.81571	50.2	-7.0E-01	rgb( 66,125,244)	1.9949	None
Irf4	Prkd3	-0.81571	50.2	-7.0E-01	rgb( 66,125,243)	1.9949	None
Irf4	Trove2	0.81571	50.2	0.703	rgb(225, 83, 84)	1.9949	None
Irf8	Bloc1s2	0.81571	50.2	0.703	rgb(225, 83, 84)	1.9949	None
Irf8	Ifi27l2a	0.81571	50.2	0.695	rgb(225, 84, 86)	1.9949	None
Irf8	Plod3	-0.81571	50.2	-7.0E-01	rgb( 65,125,244)	1.9949	None
Lef1	Btbd11	0.81571	50.2	0.696	rgb(225, 84, 85)	1.9949	None
Maf	Arhgef3	-0.81571	50.2	-7.0E-01	rgb( 65,124,244)	1.9949	None
Maf	Serpinb6b	-0.81571	50.2	-7.0E-01	rgb( 65,124,244)	1.9949	None
Nfatc2	Txndc17	0.81571	50.2	0.701	rgb(225, 83, 85)	1.9949	None
Pou2af1	Ldlrap1	0.81571	50.2	0.701	rgb(225, 83, 84)	1.9949	None
Rorc	Adora2b	-0.81571	50.2	-7.0E-01	rgb( 66,125,243)	1.9949	None
