TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Sp2	Psmd8	-0.97039	50.76	-7.6E-01	rgb( 52,116,246)	1.9972	None
Zfp536	Tmem37	0.97039	50.76	0.763	rgb(225, 71, 73)	1.9972	2,2
Foxs1	Mylk2	0.96669	50.75	0.754	rgb(225, 73, 74)	1.997	2,2
Irf4	Nrgn	-0.96669	50.75	-7.5E-01	rgb( 54,118,246)	1.997	None
Irf5	Gna15	0.96669	50.75	0.747	rgb(225, 74, 76)	1.997	None
Rxra	Zfp280b	0.96669	50.75	0.748	rgb(225, 74, 76)	1.997	None
Sp110	Bcl2a1b	0.96669	50.75	0.745	rgb(225, 75, 76)	1.997	2,2
Tead1	Fut7	0.96669	50.75	0.754	rgb(225, 73, 74)	1.997	2,2
Bhlhe40	Papss2	0.96299	50.74	0.744	rgb(225, 75, 76)	1.9968	None
E2f1	Rpa2	0.96299	50.74	0.742	rgb(225, 75, 77)	1.9968	None
Elf1	Dars2	0.96299	50.74	0.742	rgb(225, 75, 77)	1.9968	None
Irf4	Abcb9	-0.96299	50.74	-7.4E-01	rgb( 56,119,245)	1.9968	None
Irf4	Chst15	0.96299	50.74	0.737	rgb(225, 76, 78)	1.9968	None
Irf7	Gm6548	0.96299	50.74	0.739	rgb(225, 76, 77)	1.9968	2,2
Nfkb1	Nme4	-0.96299	50.74	-7.4E-01	rgb( 57,120,245)	1.9968	None
Sp2	Brd3	0.96299	50.74	0.741	rgb(225, 75, 77)	1.9968	None
Srebf1	Fads2	0.96299	50.74	0.739	rgb(225, 76, 77)	1.9968	2,2
Tcf3	Slc9a3r1	0.96299	50.74	0.735	rgb(225, 77, 78)	1.9968	None
Arid5a	Hps6	0.95928	50.73	0.731	rgb(225, 77, 79)	1.9966	None
Ikzf4	L1cam	0.95928	50.73	0.735	rgb(225, 77, 78)	1.9966	2,2
Rxra	Trib1	0.95928	50.73	0.726	rgb(225, 78, 80)	1.9966	None
Sp2	Zfp609	0.95928	50.73	0.728	rgb(225, 78, 79)	1.9966	None
Zfp369	Zfpm1	-0.95928	50.73	-7.3E-01	rgb( 59,121,245)	1.9966	None
Cux1	Epb4.1l2	0.95928	50.73	0.728	rgb(225, 78, 79)	1.9966	2,2
Mxd3	Cdc25b	0.95928	50.73	0.734	rgb(225, 77, 78)	1.9966	2,2
E2f4	Aebp1	0.95558	50.72	0.716	rgb(225, 80, 82)	1.9964	None
Ebf1	Arhgdig	0.95558	50.72	0.72	rgb(225, 80, 81)	1.9964	None
Elf1	Slain1	0.95558	50.72	0.721	rgb(225, 79, 81)	1.9964	None
Ets1	4932438H23Rik	0.95558	50.72	0.722	rgb(225, 79, 81)	1.9964	None
Irf1	Gbp6	0.95558	50.72	0.72	rgb(225, 80, 81)	1.9964	None
Irf1	Tgtp2	0.95558	50.72	0.716	rgb(225, 80, 82)	1.9964	None
Mxi1	Cxcr4	0.95558	50.72	0.724	rgb(225, 79, 80)	1.9964	None
Rara	Nsmaf	-0.95558	50.72	-7.2E-01	rgb( 60,121,245)	1.9964	None
Sp2	BC026585	-0.95558	50.72	-7.2E-01	rgb( 60,122,244)	1.9964	None
Ahctf1	Smek1	0.95188	50.71	0.707	rgb(225, 82, 83)	1.9962	None
Ahctf1	Zcchc2	0.95188	50.71	0.707	rgb(225, 82, 83)	1.9962	None
Arid5a	Mapkbp1	0.95188	50.71	0.707	rgb(225, 82, 83)	1.9962	None
E2f1	Ddx51	0.95188	50.71	0.713	rgb(225, 81, 82)	1.9962	None
E2f4	Hexb	-0.95188	50.71	-7.1E-01	rgb( 62,123,244)	1.9962	None
Irf9	Irf7	0.95188	50.71	0.709	rgb(225, 82, 83)	1.9962	None
Junb	Hook2	0.95188	50.71	0.711	rgb(225, 81, 83)	1.9962	None
Rela	Ifit2	-0.95188	50.71	-7.1E-01	rgb( 62,123,244)	1.9962	None
Rora	Gpr68	0.95188	50.71	0.707	rgb(225, 82, 83)	1.9962	None
Sox5	Serpinf1	0.95188	50.71	0.706	rgb(225, 82, 84)	1.9962	2,2
Sp110	Cdkn2d	0.95188	50.71	0.71	rgb(225, 81, 83)	1.9962	2,2
Zbtb33	Lyrm1	-0.95188	50.71	-7.1E-01	rgb( 64,124,244)	1.9962	None
Zfp148	Zfp609	0.95188	50.71	0.706	rgb(225, 82, 84)	1.9962	None
C030039L03Rik	Atp7b	0.95188	50.71	0.714	rgb(225, 81, 82)	1.9962	2,2
Zfp358	Zfp580	0.95188	50.71	0.706	rgb(225, 82, 84)	1.9962	2,2
Crem	Galc	0.94818	50.7	0.701	rgb(225, 83, 84)	1.996	None
E2f4	Slc2a1	0.94818	50.7	0.697	rgb(225, 84, 85)	1.996	None
Ets1	Nlrc3	0.94818	50.7	0.696	rgb(225, 84, 85)	1.996	None
Gfi1	Rgmb	-0.94818	50.7	-7.0E-01	rgb( 66,125,243)	1.996	None
Hsf1	Rwdd2a	-0.94818	50.7	-7.0E-01	rgb( 65,125,244)	1.996	None
Irf5	Ctss	0.94818	50.7	0.701	rgb(225, 83, 84)	1.996	None
Irf7	2010002M12Rik	0.94818	50.7	0.702	rgb(225, 83, 84)	1.996	2,2
Mxi1	Ndufv3	0.94818	50.7	0.702	rgb(225, 83, 84)	1.996	None
Mybl1	Anln	0.94818	50.7	0.701	rgb(225, 83, 85)	1.996	None
Npas4	Grin3b	0.94818	50.7	0.699	rgb(225, 83, 85)	1.996	None
Pou2af1	Crtam	0.94818	50.7	0.696	rgb(225, 84, 86)	1.996	2,2
Rela	Mx2	-0.94818	50.7	-7.0E-01	rgb( 65,125,244)	1.996	None
Rfx1	Krtcap2	-0.94818	50.7	-7.0E-01	rgb( 66,125,244)	1.996	None
Rorc	C2cd4d	0.94818	50.7	0.704	rgb(225, 83, 84)	1.996	2,2
Sp2	Ppard	0.94818	50.7	0.701	rgb(225, 83, 85)	1.996	None
Tcf3	Tnfrsf10b	-0.94818	50.7	-7.0E-01	rgb( 66,125,243)	1.996	None
Tcf3	Wrnip1	0.94818	50.7	0.696	rgb(225, 84, 85)	1.996	None
Zfp367	Fam111a	0.94818	50.7	0.702	rgb(225, 83, 84)	1.996	2,2
Zfp629	Ttbk2	0.94818	50.7	0.7	rgb(225, 83, 85)	1.996	2,2
Ahctf1	Nln	0.94448	50.69	0.689	rgb(225, 85, 87)	1.9958	None
Cebpg	Trib3	0.94448	50.69	0.686	rgb(225, 86, 87)	1.9958	2,2
Ddit3	Stard5	0.94448	50.69	0.688	rgb(225, 86, 87)	1.9958	2,2
E2f1	Ifit2	0.94448	50.69	0.693	rgb(225, 85, 86)	1.9958	None
E2f4	Cox6b2	-0.94448	50.69	-6.9E-01	rgb( 68,126,243)	1.9958	None
Elk3	Tmem19	0.94448	50.69	0.69	rgb(225, 85, 87)	1.9958	None
Etv4	Dusp9	0.94448	50.69	0.689	rgb(225, 85, 87)	1.9958	2,2
Irf1	Igtp	0.94448	50.69	0.687	rgb(225, 86, 87)	1.9958	None
Irf5	Homez	0.94448	50.69	0.693	rgb(225, 85, 86)	1.9958	2,2
Irf7	Ccrl2	0.94448	50.69	0.694	rgb(225, 84, 86)	1.9958	None
Irf7	Cmpk2	0.94448	50.69	0.692	rgb(225, 85, 86)	1.9958	None
Irf7	Mx2	0.94448	50.69	0.692	rgb(225, 85, 86)	1.9958	None
Relb	H2-Ab1	-0.94448	50.69	-6.9E-01	rgb( 66,125,243)	1.9958	None
Stat4	Fam129a	0.94448	50.69	0.687	rgb(225, 86, 87)	1.9958	None
Stat4	Pla2g12a	-0.94448	50.69	-6.9E-01	rgb( 68,126,243)	1.9958	None
Zfp109	Usp54	0.94448	50.69	0.689	rgb(225, 85, 87)	1.9958	2,2
Zfp385a	Ptp4a3	0.94448	50.69	0.685	rgb(225, 86, 87)	1.9958	2,2
Arid3a	Ctss	-0.94078	50.68	-6.8E-01	rgb( 70,128,243)	1.9956	None
Atf5	Minpp1	-0.94078	50.68	-6.8E-01	rgb( 70,127,243)	1.9956	2,2
Cic	Trappc10	0.94078	50.68	0.675	rgb(224, 88, 89)	1.9956	None
Crem	Gabbr1	0.94078	50.68	0.682	rgb(225, 87, 88)	1.9956	None
Ets2	Flt3l	-0.94078	50.68	-6.8E-01	rgb( 69,127,243)	1.9956	None
Irf1	Gbp10	0.94078	50.68	0.682	rgb(224, 87, 88)	1.9956	None
Irf1	Gbp7	0.94078	50.68	0.679	rgb(224, 87, 89)	1.9956	None
Irf1	Gm4841	0.94078	50.68	0.68	rgb(224, 87, 88)	1.9956	2,2
Irf1	Nlrc5	0.94078	50.68	0.683	rgb(225, 87, 88)	1.9956	2,2
Junb	Ubash3a	-0.94078	50.68	-6.8E-01	rgb( 68,127,243)	1.9956	None
Klf10	Wisp1	-0.94078	50.68	-6.8E-01	rgb( 71,128,243)	1.9956	None
Mga	Epsti1	-0.94078	50.68	-6.8E-01	rgb( 70,128,243)	1.9956	None
Mxi1	Aen	-0.94078	50.68	-6.8E-01	rgb( 70,127,243)	1.9956	None
Mxi1	Utp20	-0.94078	50.68	-6.8E-01	rgb( 69,127,243)	1.9956	None
Nfat5	Ppm1j	-0.94078	50.68	-6.8E-01	rgb( 70,127,243)	1.9956	None
Nfkb1	Emb	-0.94078	50.68	-6.8E-01	rgb( 70,128,243)	1.9956	None
Nr3c1	Nod1	0.94078	50.68	0.682	rgb(224, 87, 88)	1.9956	None
Runx2	Runx1	0.94078	50.68	0.68	rgb(224, 87, 89)	1.9956	None
Rxra	Cdc14a	0.94078	50.68	0.684	rgb(225, 86, 88)	1.9956	None
Smad3	Ccl3	-0.94078	50.68	-6.8E-01	rgb( 70,128,243)	1.9956	None
Sp110	Ly6c1	0.94078	50.68	0.685	rgb(225, 86, 88)	1.9956	2,2
Sp4	Dnmt3b	-0.94078	50.68	-6.8E-01	rgb( 70,128,243)	1.9956	None
Srf	Smg5	0.94078	50.68	0.682	rgb(224, 87, 88)	1.9956	None
Stat1	Slain1	0.94078	50.68	0.677	rgb(224, 88, 89)	1.9956	None
Tcf3	Anapc1	0.94078	50.68	0.678	rgb(224, 87, 89)	1.9956	None
Tcf3	Trim13	-0.94078	50.68	-6.8E-01	rgb( 70,128,243)	1.9956	None
Zbtb7a	Tmem184b	0.94078	50.68	0.684	rgb(225, 86, 88)	1.9956	None
Zfp369	Cnot1	0.94078	50.68	0.678	rgb(224, 88, 89)	1.9956	None
C030039L03Rik	Muc2	0.94078	50.68	0.678	rgb(224, 87, 89)	1.9956	2,2
Rlf	3110057O12Rik	0.94078	50.68	0.682	rgb(225, 87, 88)	1.9956	2,2
Zfp536	Lpin3	0.94078	50.68	0.685	rgb(225, 86, 88)	1.9956	2,2
Bach1	Obsl1	-0.93707	50.67	-6.7E-01	rgb( 71,128,242)	1.9954	None
Bhlhe40	Fam57a	0.93707	50.67	0.672	rgb(224, 89, 90)	1.9954	None
Foxn2	Rpusd2	0.93707	50.67	0.665	rgb(224, 90, 91)	1.9954	None
Foxo1	Rilpl2	-0.93707	50.67	-6.7E-01	rgb( 71,128,242)	1.9954	None
Nfatc1	Ccrn4l	0.93707	50.67	0.672	rgb(224, 89, 90)	1.9954	2,2
Nfkb1	Ccr8	0.93707	50.67	0.674	rgb(224, 88, 90)	1.9954	None
Nr4a2	Abi3	-0.93707	50.67	-6.7E-01	rgb( 72,129,242)	1.9954	None
Patz1	Arhgap10	0.93707	50.67	0.674	rgb(224, 88, 90)	1.9954	None
Prrx1	Cav1	0.93707	50.67	0.668	rgb(224, 89, 91)	1.9954	2,2
Rorc	Il1r1	0.93707	50.67	0.672	rgb(224, 89, 90)	1.9954	None
Rorc	Lingo4	0.93707	50.67	0.666	rgb(224, 90, 91)	1.9954	2,2
Sp2	Crtc1	0.93707	50.67	0.669	rgb(224, 89, 90)	1.9954	None
Sp4	Cyp2d22	0.93707	50.67	0.674	rgb(224, 88, 90)	1.9954	None
Sp4	Nrf1	-0.93707	50.67	-6.7E-01	rgb( 72,129,242)	1.9954	None
Sp4	Ramp3	0.93707	50.67	0.671	rgb(224, 89, 90)	1.9954	None
Srebf1	Rnf130	-0.93707	50.67	-6.7E-01	rgb( 71,128,243)	1.9954	None
Srebf2	Cyp51	0.93707	50.67	0.668	rgb(224, 89, 91)	1.9954	None
Srebf2	Unc13a	0.93707	50.67	0.666	rgb(224, 90, 91)	1.9954	None
Tcf12	Mycbp2	0.93707	50.67	0.667	rgb(224, 90, 91)	1.9954	None
Tcf12	Parp16	-0.93707	50.67	-6.7E-01	rgb( 72,129,242)	1.9954	None
Tead1	Cdhr3	0.93707	50.67	0.673	rgb(224, 88, 90)	1.9954	None
Tead1	Ikzf4	0.93707	50.67	0.667	rgb(224, 90, 91)	1.9954	2,2
Tead1	Kcna3	-0.93707	50.67	-6.7E-01	rgb( 73,129,242)	1.9954	None
Xbp1	Gpatch4	-0.93707	50.67	-6.7E-01	rgb( 71,128,243)	1.9954	2,2
Zbtb7a	C030037D09Rik	0.93707	50.67	0.666	rgb(224, 90, 91)	1.9954	None
Bhlhe40	Anxa4	0.93337	50.66	0.657	rgb(224, 91, 93)	1.9952	None
Egr2	Tnf	0.93337	50.66	0.659	rgb(224, 91, 93)	1.9952	None
Elf1	Bcl2l1	-0.93337	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Elf1	Tle4	0.93337	50.66	0.659	rgb(224, 91, 92)	1.9952	None
Epas1	Cnnm1	0.93337	50.66	0.66	rgb(224, 91, 92)	1.9952	2,2
Foxo1	Ifih1	-0.93337	50.66	-6.6E-01	rgb( 75,130,242)	1.9952	None
Hic1	Ermn	0.93337	50.66	0.663	rgb(224, 90, 92)	1.9952	None
Hsf1	Smyd5	0.93337	50.66	0.656	rgb(224, 92, 93)	1.9952	None
Irf4	Spry2	-0.93337	50.66	-6.6E-01	rgb( 73,129,242)	1.9952	None
Klf13	Emp3	0.93337	50.66	0.656	rgb(224, 92, 93)	1.9952	None
Klf7	Syt11	0.93337	50.66	0.659	rgb(224, 91, 92)	1.9952	None
Mxi1	Pgm2	0.93337	50.66	0.66	rgb(224, 91, 92)	1.9952	None
Nfkb1	Atp11a	0.93337	50.66	0.662	rgb(224, 90, 92)	1.9952	None
Rara	Traf3	0.93337	50.66	0.661	rgb(224, 91, 92)	1.9952	None
Rbpj	Nfil3	0.93337	50.66	0.657	rgb(224, 92, 93)	1.9952	2,2
Rel	Nfkbie	0.93337	50.66	0.661	rgb(224, 91, 92)	1.9952	None
Rela	Ifit3	-0.93337	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Runx2	Galnt3	0.93337	50.66	0.665	rgb(224, 90, 91)	1.9952	None
Runx2	Gzmb	0.93337	50.66	0.66	rgb(224, 91, 92)	1.9952	None
Rxra	Bcam	0.93337	50.66	0.662	rgb(224, 91, 92)	1.9952	None
Rxra	Fam114a2	-0.93337	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Rxra	Ptger4	0.93337	50.66	0.663	rgb(224, 90, 92)	1.9952	None
Rxra	Sap30	-0.93337	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Sox5	Mab21l2	0.93337	50.66	0.655	rgb(224, 92, 93)	1.9952	2,2
Sox5	Zfp280b	-0.93337	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Sp4	Arhgdig	-0.93337	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Sp4	Dhrs4	-0.93337	50.66	-6.6E-01	rgb( 74,130,242)	1.9952	None
Sp4	Gart	-0.93337	50.66	-6.6E-01	rgb( 75,131,242)	1.9952	None
Zbtb4	Anapc1	-0.93337	50.66	-6.6E-01	rgb( 75,130,242)	1.9952	None
Zfp882	Proz	0.93337	50.66	0.662	rgb(224, 91, 92)	1.9952	2,2
Ar	H2-Eb1	0.92967	50.65	0.652	rgb(224, 92, 94)	1.995	None
Bhlhe40	Trpc1	0.92967	50.65	0.651	rgb(224, 93, 94)	1.995	None
Cebpg	Slc6a9	0.92967	50.65	0.646	rgb(224, 94, 95)	1.995	2,2
E2f1	Tnk2	0.92967	50.65	0.655	rgb(224, 92, 93)	1.995	None
E2f4	Lrrc59	0.92967	50.65	0.647	rgb(224, 94, 95)	1.995	None
E2f4	Slc6a9	0.92967	50.65	0.65	rgb(224, 93, 94)	1.995	None
Elf1	Dock11	0.92967	50.65	0.652	rgb(224, 92, 94)	1.995	None
Ets1	Cd2	0.92967	50.65	0.647	rgb(224, 93, 95)	1.995	None
Ets2	Sept9	-0.92967	50.65	-6.5E-01	rgb( 77,132,242)	1.995	None
Fli1	Fam49b	0.92967	50.65	0.649	rgb(224, 93, 94)	1.995	None
Fosl2	Tbc1d30	0.92967	50.65	0.65	rgb(224, 93, 94)	1.995	None
Foxo1	Golm1	0.92967	50.65	0.646	rgb(224, 94, 95)	1.995	None
Irf4	Trpm1	-0.92967	50.65	-6.5E-01	rgb( 76,131,242)	1.995	None
Irf7	Tapbp	0.92967	50.65	0.646	rgb(224, 94, 95)	1.995	None
Nfkb2	Ets1	-0.92967	50.65	-6.5E-01	rgb( 76,131,242)	1.995	None
Rara	Itgb1	-0.92967	50.65	-6.5E-01	rgb( 76,131,242)	1.995	None
Rreb1	Sox4	0.92967	50.65	0.646	rgb(224, 94, 95)	1.995	None
Sp2	Ckmt1	-0.92967	50.65	-6.5E-01	rgb( 76,131,242)	1.995	None
Sp2	Hist4h4	-0.92967	50.65	-6.5E-01	rgb( 75,131,242)	1.995	None
Spib	Ikbke	0.92967	50.65	0.648	rgb(224, 93, 95)	1.995	None
Srebf2	Adipor2	0.92967	50.65	0.649	rgb(224, 93, 94)	1.995	None
Stat4	Smarca2	0.92967	50.65	0.652	rgb(224, 92, 94)	1.995	None
Tcf3	Slc13a3	-0.92967	50.65	-6.5E-01	rgb( 77,132,242)	1.995	None
Zbtb7a	Lrfn1	0.92967	50.65	0.651	rgb(224, 93, 94)	1.995	None
Zfp263	Arhgef6	-0.92967	50.65	-6.5E-01	rgb( 76,131,242)	1.995	None
Mxd3	Smtn	0.92967	50.65	0.655	rgb(224, 92, 93)	1.995	2,2
Plscr1	Clic4	0.92967	50.65	0.649	rgb(224, 93, 94)	1.995	2,2
Zfp385a	Ccng1	0.92967	50.65	0.654	rgb(224, 92, 93)	1.995	2,2
Ahctf1	Ptger2	-0.92597	50.64	-6.4E-01	rgb( 78,133,241)	1.9948	None
Arid3a	Itm2a	-0.92597	50.64	-6.4E-01	rgb( 78,132,241)	1.9948	None
Atf3	Pacsin1	-0.92597	50.64	-6.4E-01	rgb( 77,132,241)	1.9948	None
Bach1	Syt11	-0.92597	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	2,2
Bcl6	Tle4	0.92597	50.64	0.643	rgb(224, 94, 96)	1.9948	None
Bhlhe40	Exoc6	0.92597	50.64	0.639	rgb(224, 95, 96)	1.9948	None
Cebpg	Ccng2	0.92597	50.64	0.641	rgb(224, 95, 96)	1.9948	None
E2f1	Wee1	0.92597	50.64	0.639	rgb(224, 95, 96)	1.9948	None
E2f4	Hspb11	-0.92597	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	None
Elk3	Igf2r	0.92597	50.64	0.642	rgb(224, 94, 96)	1.9948	None
Ets1	Pdcd1lg2	-0.92597	50.64	-6.4E-01	rgb( 77,132,241)	1.9948	None
Etv6	Dcaf17	-0.92597	50.64	-6.4E-01	rgb( 78,133,241)	1.9948	None
Etv6	Tnnt2	-0.92597	50.64	-6.4E-01	rgb( 78,132,241)	1.9948	2,2
Fosl2	Syn1	0.92597	50.64	0.639	rgb(224, 95, 96)	1.9948	None
Foxs1	Vax2	0.92597	50.64	0.643	rgb(224, 94, 96)	1.9948	2,2
Ikzf2	Trib1	0.92597	50.64	0.639	rgb(224, 95, 96)	1.9948	2,2
Ikzf3	Krt17	-0.92597	50.64	-6.4E-01	rgb( 78,133,241)	1.9948	2,2
Irf1	Gbp2	0.92597	50.64	0.644	rgb(224, 94, 95)	1.9948	None
Irf1	Gbp5	0.92597	50.64	0.643	rgb(224, 94, 95)	1.9948	None
Irf4	Pgrmc1	-0.92597	50.64	-6.4E-01	rgb( 78,132,241)	1.9948	None
Irf8	Ston1	0.92597	50.64	0.637	rgb(224, 95, 97)	1.9948	None
Jund	Gstt3	0.92597	50.64	0.641	rgb(224, 95, 96)	1.9948	None
Maf	Acvrl1	0.92597	50.64	0.642	rgb(224, 94, 96)	1.9948	None
Mxi1	Rnf181	0.92597	50.64	0.644	rgb(224, 94, 95)	1.9948	None
Osr2	Dlc1	0.92597	50.64	0.638	rgb(224, 95, 96)	1.9948	2,2
Osr2	Rbm24	0.92597	50.64	0.642	rgb(224, 94, 96)	1.9948	2,2
Plagl1	Bid	0.92597	50.64	0.644	rgb(224, 94, 95)	1.9948	None
Rela	Zbtb10	-0.92597	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	None
Rxra	Gprin3	0.92597	50.64	0.644	rgb(224, 94, 95)	1.9948	None
Rxra	Trpm6	0.92597	50.64	0.635	rgb(224, 96, 97)	1.9948	None
Rxrb	Ulk2	0.92597	50.64	0.638	rgb(224, 95, 96)	1.9948	None
Sp2	Ifitm2	-0.92597	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	None
Tcf12	Mndal	0.92597	50.64	0.643	rgb(224, 94, 95)	1.9948	None
Tead1	Nupr1	0.92597	50.64	0.644	rgb(224, 94, 95)	1.9948	2,2
Vax2	Ndst1	0.92597	50.64	0.642	rgb(224, 94, 96)	1.9948	None
Zeb1	Pcyox1l	-0.92597	50.64	-6.4E-01	rgb( 79,133,241)	1.9948	None
Zfp369	Tmem181b-ps	0.92597	50.64	0.641	rgb(224, 95, 96)	1.9948	None
Gm14420	Gm2011	0.92597	50.64	0.637	rgb(224, 95, 97)	1.9948	2,2
Zkscan17	Cs	0.92597	50.64	0.643	rgb(224, 94, 95)	1.9948	2,2
Bhlhe40	Hif1a	0.92227	50.63	0.632	rgb(224, 96, 98)	1.9946	None
Cebpg	Slc7a3	0.92227	50.63	0.631	rgb(224, 96, 98)	1.9946	2,2
Egr2	Runx1	0.92227	50.63	0.632	rgb(224, 96, 98)	1.9946	None
Elf1	Stat4	0.92227	50.63	0.628	rgb(224, 97, 98)	1.9946	None
Elf1	Zcchc3	-0.92227	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Elk4	Susd1	-0.92227	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Epas1	Ppp3ca	0.92227	50.63	0.632	rgb(224, 96, 97)	1.9946	None
Etv6	Rasgrp1	-0.92227	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Fos	Klf4	0.92227	50.63	0.628	rgb(224, 97, 98)	1.9946	None
Foxp3	Myo1e	0.92227	50.63	0.63	rgb(224, 97, 98)	1.9946	None
Hmga1	Psd3	-0.92227	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Hsf1	Sytl1	-0.92227	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Ikzf2	Adora2a	0.92227	50.63	0.628	rgb(224, 97, 98)	1.9946	None
Irf4	Atxn1	0.92227	50.63	0.629	rgb(224, 97, 98)	1.9946	None
Jun	Fam129b	0.92227	50.63	0.631	rgb(224, 97, 98)	1.9946	None
Mxi1	P4ha2	0.92227	50.63	0.635	rgb(224, 96, 97)	1.9946	None
Mxi1	Pfkp	0.92227	50.63	0.63	rgb(224, 97, 98)	1.9946	None
Nfatc2	Grn	0.92227	50.63	0.634	rgb(224, 96, 97)	1.9946	None
Nr3c1	Dnajc21	-0.92227	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Otx1	Chga	0.92227	50.63	0.63	rgb(224, 97, 98)	1.9946	2,2
Rora	Gpr65	0.92227	50.63	0.63	rgb(224, 97, 98)	1.9946	None
Rorc	Ccdc63	0.92227	50.63	0.629	rgb(224, 97, 98)	1.9946	None
Rxra	Egr3	0.92227	50.63	0.627	rgb(224, 97, 98)	1.9946	None
Rxra	Sertad3	-0.92227	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Rxra	Slain1	0.92227	50.63	0.629	rgb(224, 97, 98)	1.9946	None
Rxra	Tle6	-0.92227	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Sp2	Ncdn	0.92227	50.63	0.632	rgb(224, 96, 98)	1.9946	None
Sp4	Bcor	-0.92227	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Srebf1	Uqcrq	-0.92227	50.63	-6.3E-01	rgb( 81,134,241)	1.9946	None
Srf	Wdr1	0.92227	50.63	0.635	rgb(224, 96, 97)	1.9946	None
Tcf12	Cysltr1	-0.92227	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	None
Tcf12	Rcan3	-0.92227	50.63	-6.3E-01	rgb( 79,133,241)	1.9946	None
Yy2	Exoc6	-0.92227	50.63	-6.3E-01	rgb( 80,133,241)	1.9946	None
Zfp467	Wnt10a	0.92227	50.63	0.627	rgb(224, 97, 98)	1.9946	None
Tigd2	Utf1	-0.92227	50.63	-6.3E-01	rgb( 80,134,241)	1.9946	2,2
Zfp385a	Abhd4	0.92227	50.63	0.631	rgb(224, 97, 98)	1.9946	2,2
Cebpg	Pck2	0.91857	50.62	0.621	rgb(224, 98,100)	1.9944	2,2
E2f1	Galnt12	0.91857	50.62	0.616	rgb(224, 99,101)	1.9944	None
E2f1	Wdr76	0.91857	50.62	0.617	rgb(224, 99,100)	1.9944	None
Elf1	Evi2a	0.91857	50.62	0.622	rgb(224, 98, 99)	1.9944	None
Elf1	Prex1	0.91857	50.62	0.616	rgb(224, 99,101)	1.9944	None
Erf	Urm1	0.91857	50.62	0.618	rgb(224, 99,100)	1.9944	None
