TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Foxs1	S100a4	0.96744	50.68	0.681	rgb(224, 87, 88)	1.995	2,2
Ikzf4	Treml2	0.96744	50.68	0.675	rgb(224, 88, 89)	1.995	2,2
Klf2	Sell	0.96744	50.68	0.679	rgb(224, 87, 89)	1.995	2,2
Sgsm2	Tert	0.96744	50.68	0.681	rgb(224, 87, 88)	1.995	2,2
Sp110	Bcl2a1b	0.96744	50.68	0.678	rgb(224, 87, 89)	1.995	2,2
Zfp948	Ankrd23	0.96744	50.68	0.676	rgb(224, 88, 89)	1.995	2,2
Irf1	Gbp7	0.96563	50.67	0.674	rgb(224, 88, 90)	1.9948	None
Irf5	Gna15	0.96563	50.67	0.666	rgb(224, 90, 91)	1.9948	2,2
Irf7	2010002M12Rik	0.96563	50.67	0.675	rgb(224, 88, 89)	1.9948	None
Irf7	Cmpk2	0.96563	50.67	0.674	rgb(224, 88, 90)	1.9948	None
Patz1	Mboat7	0.96563	50.67	0.675	rgb(224, 88, 89)	1.9948	None
Atf6b	Crip1	-0.96563	50.67	-6.7E-01	rgb( 71,128,243)	1.9948	2,2
Csrnp1	Mxd1	0.96563	50.67	0.668	rgb(224, 89, 91)	1.9948	2,2
Phf1	Kcnq5	-0.96563	50.67	-6.7E-01	rgb( 72,129,242)	1.9948	2,2
Ahrr	Pdpn	0.96382	50.66	0.656	rgb(224, 92, 93)	1.9946	2,2
Bcl6b	Kctd7	0.96382	50.66	0.66	rgb(224, 91, 92)	1.9946	2,2
Cebpg	Trib3	0.96382	50.66	0.659	rgb(224, 91, 93)	1.9946	None
Irf1	Gbp5	0.96382	50.66	0.658	rgb(224, 91, 93)	1.9946	None
Irf7	Gbp9	0.96382	50.66	0.663	rgb(224, 90, 92)	1.9946	None
Irf8	Tbx21	0.96382	50.66	0.659	rgb(224, 91, 92)	1.9946	2,2
Jun	Kdelc2	-0.96382	50.66	-6.6E-01	rgb( 75,130,242)	1.9946	None
Stat4	Dock11	0.96382	50.66	0.664	rgb(224, 90, 92)	1.9946	2,2
Zfp281	Samsn1	0.96382	50.66	0.663	rgb(224, 90, 92)	1.9946	2,2
Fbxl19	1700030K09Rik	0.96382	50.66	0.657	rgb(224, 92, 93)	1.9946	2,2
Klf10	Smurf2	0.96382	50.66	0.661	rgb(224, 91, 92)	1.9946	2,2
Relb	Cd44	-0.96382	50.66	-6.6E-01	rgb( 73,129,242)	1.9946	2,2
Sp110	Ly6c1	0.96382	50.66	0.655	rgb(224, 92, 93)	1.9946	2,2
Sp110	Max	0.96382	50.66	0.664	rgb(224, 90, 92)	1.9946	2,2
Terf1	Rftn1	-0.96382	50.66	-6.6E-01	rgb( 73,129,242)	1.9946	2,2
Whsc1	Exo1	0.96382	50.66	0.66	rgb(224, 91, 92)	1.9946	2,2
Whsc1	Rfwd3	0.96382	50.66	0.663	rgb(224, 90, 92)	1.9946	2,2
Zfp385a	Abhd4	0.96382	50.66	0.663	rgb(224, 90, 92)	1.9946	2,2
Zhx1	Ptprc	0.96382	50.66	0.658	rgb(224, 91, 93)	1.9946	2,2
Bhlhe40	Tnip3	0.96201	50.65	0.65	rgb(224, 93, 94)	1.9944	2,2
Cebpg	Gpt2	0.96201	50.65	0.655	rgb(224, 92, 93)	1.9944	None
Cebpg	Psph	0.96201	50.65	0.654	rgb(224, 92, 93)	1.9944	2,2
Irf1	Tgtp2	0.96201	50.65	0.654	rgb(224, 92, 93)	1.9944	None
Irf4	Crtam	-0.96201	50.65	-6.5E-01	rgb( 77,132,242)	1.9944	2,2
Patz1	Btbd11	0.96201	50.65	0.647	rgb(224, 93, 95)	1.9944	None
Tead1	Vim	0.96201	50.65	0.649	rgb(224, 93, 94)	1.9944	2,2
Vax2	Il17re	0.96201	50.65	0.655	rgb(224, 92, 93)	1.9944	2,2
Gm14420	Gm2011	0.96201	50.65	0.654	rgb(224, 92, 93)	1.9944	2,2
Zeb2	Aff3	-0.96201	50.65	-6.5E-01	rgb( 75,131,242)	1.9944	2,2
Zfp202	Dusp12	0.96201	50.65	0.647	rgb(224, 93, 95)	1.9944	2,2
Zfp277	Tmem35	0.96201	50.65	0.651	rgb(224, 93, 94)	1.9944	2,2
Zfp35	Zscan21	0.96201	50.65	0.65	rgb(224, 93, 94)	1.9944	2,2
Zfp629	Ttbk2	0.96201	50.65	0.655	rgb(224, 92, 93)	1.9944	2,2
Zfp750	Robo3	0.96201	50.65	0.648	rgb(224, 93, 94)	1.9944	2,2
Irf1	Erap1	0.9602	50.64	0.639	rgb(224, 95, 96)	1.9942	None
Irf4	Abcb9	-0.9602	50.64	-6.4E-01	rgb( 79,133,241)	1.9942	None
Plagl1	Cd180	0.9602	50.64	0.642	rgb(224, 94, 96)	1.9942	2,2
Pou6f1	Ccr5	0.9602	50.64	0.642	rgb(224, 94, 96)	1.9942	2,2
Dach2	Tmem220	0.9602	50.64	0.641	rgb(224, 95, 96)	1.9942	2,2
Dzip1	Uggt2	0.9602	50.64	0.644	rgb(224, 94, 95)	1.9942	2,2
Foxs1	Vax2	0.9602	50.64	0.643	rgb(224, 94, 96)	1.9942	2,2
Kdm2b	Slco4a1	0.9602	50.64	0.635	rgb(224, 96, 97)	1.9942	2,2
Klf13	Map3k1	0.9602	50.64	0.637	rgb(224, 95, 97)	1.9942	2,2
Zeb2	Srxn1	0.9602	50.64	0.639	rgb(224, 95, 96)	1.9942	2,2
Zfp367	Cenpm	0.9602	50.64	0.644	rgb(224, 94, 95)	1.9942	2,2
Zfp808	Rfwd3	0.9602	50.64	0.645	rgb(224, 94, 95)	1.9942	2,2
Arid5a	Sbno2	0.95839	50.63	0.627	rgb(224, 97, 99)	1.994	2,2
Cebpg	Slc7a3	0.95839	50.63	0.634	rgb(224, 96, 97)	1.994	None
Elf1	Slain1	0.95839	50.63	0.627	rgb(224, 97, 98)	1.994	2,2
Hif1a	Acsl4	0.95839	50.63	0.628	rgb(224, 97, 98)	1.994	2,2
Irf1	Marcks	-0.95839	50.63	-6.3E-01	rgb( 80,133,241)	1.994	2,2
Irf7	Pydc4	0.95839	50.63	0.633	rgb(224, 96, 97)	1.994	2,2
Maf	Il21	0.95839	50.63	0.628	rgb(224, 97, 98)	1.994	2,2
Osr2	Serpinb1b	0.95839	50.63	0.632	rgb(224, 96, 97)	1.994	2,2
Stat1	Dtx3l	0.95839	50.63	0.634	rgb(224, 96, 97)	1.994	None
Atf6b	Syf2	-0.95839	50.63	-6.3E-01	rgb( 79,133,241)	1.994	2,2
Dpf1	Porcn	0.95839	50.63	0.631	rgb(224, 96, 98)	1.994	2,2
Zfp28	Pwwp2b	0.95839	50.63	0.628	rgb(224, 97, 98)	1.994	2,2
Cux1	Tgfbr1	0.95658	50.62	0.618	rgb(224, 99,100)	1.9938	2,2
Elf1	Stk4	0.95658	50.62	0.617	rgb(224, 99,100)	1.9938	None
Ets1	Tex2	0.95658	50.62	0.618	rgb(224, 99,100)	1.9938	2,2
Etv4	Dusp9	0.95658	50.62	0.619	rgb(224, 99,100)	1.9938	2,2
Gata3	Nrgn	0.95658	50.62	0.615	rgb(224,100,101)	1.9938	2,2
Ikzf2	Cd160	0.95658	50.62	0.618	rgb(224, 99,100)	1.9938	2,2
Irf5	St14	0.95658	50.62	0.618	rgb(224, 99,100)	1.9938	2,2
Irf7	Oas1b	0.95658	50.62	0.617	rgb(224, 99,100)	1.9938	None
Mxd4	Urb1	-0.95658	50.62	-6.2E-01	rgb( 82,135,241)	1.9938	2,2
Mybl1	Gtse1	0.95658	50.62	0.623	rgb(224, 98, 99)	1.9938	None
Rel	Agpat3	-0.95658	50.62	-6.2E-01	rgb( 82,135,241)	1.9938	2,2
Smad4	Prex1	0.95658	50.62	0.617	rgb(224, 99,100)	1.9938	None
Sp4	Fbxw2	0.95658	50.62	0.623	rgb(224, 98, 99)	1.9938	None
Tead1	Nrp1	0.95658	50.62	0.616	rgb(224, 99,101)	1.9938	2,2
C030039L03Rik	Atp7b	0.95658	50.62	0.615	rgb(224, 99,101)	1.9938	2,2
Ncoa2	Mgat5	0.95658	50.62	0.622	rgb(224, 98, 99)	1.9938	2,2
Nr4a2	Crem	0.95658	50.62	0.624	rgb(224, 98, 99)	1.9938	2,2
Nr4a2	Fosl2	0.95658	50.62	0.621	rgb(224, 98,100)	1.9938	2,2
Rorc	C2cd4d	0.95658	50.62	0.621	rgb(224, 98,100)	1.9938	2,2
Zfp367	Apitd1	0.95658	50.62	0.623	rgb(224, 98, 99)	1.9938	2,2
Zfp420	Scarf2	-0.95658	50.62	-6.2E-01	rgb( 83,136,240)	1.9938	2,2
Zfp467	Stk39	0.95658	50.62	0.621	rgb(224, 98,100)	1.9938	2,2
Zfp467	Wisp1	0.95658	50.62	0.615	rgb(224, 99,101)	1.9938	2,2
Elk3	Dusp14	0.95477	50.61	0.614	rgb(224,100,101)	1.9936	2,2
Ets2	Ifit2	0.95477	50.61	0.605	rgb(224,101,103)	1.9936	2,2
Etv4	Slc6a9	0.95477	50.61	0.611	rgb(224,100,102)	1.9936	2,2
Jdp2	Pck2	0.95477	50.61	0.607	rgb(224,101,102)	1.9936	2,2
Mxd3	Coro7	0.95477	50.61	0.611	rgb(224,100,101)	1.9936	None
Myb	Slc26a10	0.95477	50.61	0.615	rgb(224,100,101)	1.9936	2,2
Nfkb2	Cdk5r1	0.95477	50.61	0.614	rgb(224,100,101)	1.9936	2,2
Pou6f1	Txk	0.95477	50.61	0.613	rgb(224,100,101)	1.9936	2,2
Rela	Dyx1c1	-0.95477	50.61	-6.1E-01	rgb( 85,137,240)	1.9936	2,2
Tal2	Tmem38b	0.95477	50.61	0.615	rgb(224,100,101)	1.9936	2,2
Vax2	Abhd15	0.95477	50.61	0.61	rgb(224,100,102)	1.9936	2,2
Vax2	Avpi1	0.95477	50.61	0.609	rgb(224,101,102)	1.9936	2,2
Vax2	Il17a	0.95477	50.61	0.61	rgb(224,101,102)	1.9936	2,2
Adnp	Hist1h1a	-0.95477	50.61	-6.1E-01	rgb( 85,137,240)	1.9936	2,2
Ncoa1	Lrba	0.95477	50.61	0.614	rgb(224,100,101)	1.9936	2,2
Scrt1	Cyp2s1	0.95477	50.61	0.61	rgb(224,100,102)	1.9936	2,2
Zbtb10	Irf7	0.95477	50.61	0.609	rgb(224,101,102)	1.9936	2,2
Zfp429	Megf8	-0.95477	50.61	-6.1E-01	rgb( 85,137,240)	1.9936	2,2
Zfp629	Dnmt3b	0.95477	50.61	0.612	rgb(224,100,101)	1.9936	2,2
Atf3	Hdc	0.95296	50.6	0.6	rgb(224,102,104)	1.9934	2,2
Bhlhe40	Ndrg2	0.95296	50.6	0.598	rgb(224,103,104)	1.9934	2,2
Cebpg	Chac1	0.95296	50.6	0.596	rgb(224,103,104)	1.9934	None
Egr1	Egr2	0.95296	50.6	0.604	rgb(224,102,103)	1.9934	None
Egr1	Egr3	0.95296	50.6	0.599	rgb(224,103,104)	1.9934	None
Irf4	Nox1	-0.95296	50.6	-6.0E-01	rgb( 87,138,240)	1.9934	2,2
Irf4	Trpm1	-0.95296	50.6	-6.0E-01	rgb( 87,138,240)	1.9934	None
Irf5	Dazap2	-0.95296	50.6	-6.0E-01	rgb( 87,138,240)	1.9934	2,2
Irf9	Stat2	0.95296	50.6	0.595	rgb(224,103,104)	1.9934	None
Jund	Cebpb	0.95296	50.6	0.6	rgb(224,102,104)	1.9934	None
Mxi1	Fez2	0.95296	50.6	0.596	rgb(224,103,104)	1.9934	2,2
Mybl1	4632434I11Rik	0.95296	50.6	0.6	rgb(224,102,104)	1.9934	2,2
Nfkb2	Tspan3	0.95296	50.6	0.595	rgb(224,103,105)	1.9934	2,2
Pbx2	Numbl	0.95296	50.6	0.603	rgb(224,102,103)	1.9934	2,2
Pou6f1	Ust	0.95296	50.6	0.604	rgb(224,102,103)	1.9934	2,2
Rel	Arid5a	-0.95296	50.6	-6.0E-01	rgb( 86,137,240)	1.9934	2,2
Rest	Rbm15	0.95296	50.6	0.599	rgb(224,103,104)	1.9934	None
Sox5	Gem	0.95296	50.6	0.604	rgb(224,102,103)	1.9934	2,2
Sp100	Stat2	0.95296	50.6	0.602	rgb(224,102,103)	1.9934	2,2
Sp4	Ermn	0.95296	50.6	0.601	rgb(224,102,103)	1.9934	2,2
Tcf12	Pafah1b3	-0.95296	50.6	-6.0E-01	rgb( 87,138,240)	1.9934	2,2
Hif3a	Stc1	0.95296	50.6	0.599	rgb(224,103,104)	1.9934	2,2
Kdm2b	Cxcr5	-0.95296	50.6	-6.0E-01	rgb( 87,138,240)	1.9934	2,2
Litaf	Cmya5	0.95296	50.6	0.596	rgb(224,103,104)	1.9934	2,2
Ncoa3	Il4ra	0.95296	50.6	0.597	rgb(224,103,104)	1.9934	2,2
Tbx21	Notch1	0.95296	50.6	0.602	rgb(224,102,103)	1.9934	2,2
Trps1	Edn3	-0.95296	50.6	-6.0E-01	rgb( 87,138,240)	1.9934	2,2
Zeb2	Ptger2	0.95296	50.6	0.601	rgb(224,102,103)	1.9934	2,2
Zeb2	Zscan21	-0.95296	50.6	-6.0E-01	rgb( 86,138,240)	1.9934	2,2
Zfp296	Cyp2s1	-0.95296	50.6	-6.0E-01	rgb( 88,138,240)	1.9934	2,2
Zfp329	A230072C01Rik	0.95296	50.6	0.601	rgb(224,102,103)	1.9934	2,2
Zfp365	Psrc1	0.95296	50.6	0.597	rgb(224,103,104)	1.9934	2,2
Zfp367	Fam111a	0.95296	50.6	0.604	rgb(224,102,103)	1.9934	2,2
Zfp367	Pknox1	-0.95296	50.6	-6.0E-01	rgb( 87,138,240)	1.9934	2,2
Zfp426	Cd274	0.95296	50.6	0.604	rgb(224,102,103)	1.9934	2,2
Zfp429	Apold1	-0.95296	50.6	-6.0E-01	rgb( 87,138,240)	1.9934	2,2
Zfp536	Lpin3	0.95296	50.6	0.6	rgb(224,102,104)	1.9934	2,2
Atf3	Arsb	-0.95116	50.59	-5.9E-01	rgb( 89,139,239)	1.9932	2,2
Elf1	Itga4	0.95116	50.59	0.586	rgb(223,105,106)	1.9932	2,2
Ets2	Sept9	-0.95116	50.59	-5.9E-01	rgb( 90,140,239)	1.9932	2,2
Irf1	Tapbpl	0.95116	50.59	0.586	rgb(223,105,106)	1.9932	None
Irf4	Dlk1	-0.95116	50.59	-5.9E-01	rgb( 89,139,239)	1.9932	2,2
Irf5	Unc93b1	0.95116	50.59	0.595	rgb(224,103,105)	1.9932	None
Irf7	BC094916	0.95116	50.59	0.586	rgb(223,105,106)	1.9932	None
Jun	Osm	0.95116	50.59	0.588	rgb(223,105,106)	1.9932	2,2
Maf	Aqp3	0.95116	50.59	0.586	rgb(223,105,106)	1.9932	None
Nfatc4	Gpr153	0.95116	50.59	0.594	rgb(224,103,105)	1.9932	None
Rest	Rnf169	0.95116	50.59	0.586	rgb(223,105,106)	1.9932	None
Sox5	Cdc42ep3	0.95116	50.59	0.589	rgb(223,105,106)	1.9932	2,2
Sp4	Ptpn2	0.95116	50.59	0.593	rgb(224,104,105)	1.9932	None
Srebf1	Abcg1	0.95116	50.59	0.588	rgb(223,105,106)	1.9932	None
Stat2	Gbp5	0.95116	50.59	0.586	rgb(223,105,106)	1.9932	None
Xbp1	Tmem163	0.95116	50.59	0.59	rgb(223,104,106)	1.9932	2,2
C030039L03Rik	Gapdhs	0.95116	50.59	0.593	rgb(224,104,105)	1.9932	2,2
Creb3l2	Gatsl2	0.95116	50.59	0.587	rgb(223,105,106)	1.9932	2,2
Ikzf5	Ptp4a1	0.95116	50.59	0.588	rgb(223,105,106)	1.9932	2,2
Jazf1	Enpp4	-0.95116	50.59	-5.9E-01	rgb( 89,139,239)	1.9932	2,2
Lyl1	Lix1l	0.95116	50.59	0.592	rgb(224,104,105)	1.9932	2,2
Nr4a2	Tapbpl	0.95116	50.59	0.592	rgb(224,104,105)	1.9932	2,2
Ovol1	Dixdc1	0.95116	50.59	0.592	rgb(224,104,105)	1.9932	2,2
Zfp219	Dab2ip	0.95116	50.59	0.589	rgb(223,104,106)	1.9932	2,2
Zfp385a	Slc19a2	0.95116	50.59	0.591	rgb(223,104,105)	1.9932	2,2
Zfp386	Atp6v1d	0.95116	50.59	0.595	rgb(224,103,105)	1.9932	2,2
Zfp467	Wnt10a	0.95116	50.59	0.593	rgb(224,104,105)	1.9932	2,2
Zfp668	Dcakd	0.95116	50.59	0.59	rgb(223,104,105)	1.9932	2,2
Epas1	Adamtsl3	0.94935	50.58	0.577	rgb(223,107,108)	1.993	2,2
Epas1	Gsn	0.94935	50.58	0.575	rgb(223,107,108)	1.993	2,2
Etv4	Pdgfrb	0.94935	50.58	0.578	rgb(223,107,108)	1.993	2,2
Foxo1	Sdc3	0.94935	50.58	0.579	rgb(223,106,108)	1.993	None
Foxo3	Tmem43	0.94935	50.58	0.58	rgb(223,106,107)	1.993	2,2
Irf1	Insrr	0.94935	50.58	0.577	rgb(223,107,108)	1.993	2,2
Irf4	Chst15	0.94935	50.58	0.58	rgb(223,106,107)	1.993	2,2
Irf7	Ccrl2	0.94935	50.58	0.579	rgb(223,106,108)	1.993	None
Mxd4	Ypel3	0.94935	50.58	0.576	rgb(223,107,108)	1.993	2,2
Pparg	Dgkk	0.94935	50.58	0.584	rgb(223,105,107)	1.993	2,2
Sox12	Sertad1	-0.94935	50.58	-5.8E-01	rgb( 92,141,239)	1.993	2,2
Stat2	Il12rb2	0.94935	50.58	0.583	rgb(223,106,107)	1.993	2,2
Stat2	Parp9	0.94935	50.58	0.584	rgb(223,105,107)	1.993	2,2
Vax2	Cysltr1	0.94935	50.58	0.578	rgb(223,107,108)	1.993	2,2
Arid3b	Ppard	0.94935	50.58	0.578	rgb(223,107,108)	1.993	2,2
Atf6b	Atp1a1	0.94935	50.58	0.58	rgb(223,106,107)	1.993	2,2
Drap1	Sepw1	0.94935	50.58	0.583	rgb(223,106,107)	1.993	2,2
Kdm5b	Sap30	0.94935	50.58	0.581	rgb(223,106,107)	1.993	2,2
Klf6	Trp53i13	0.94935	50.58	0.578	rgb(223,107,108)	1.993	2,2
Mbnl2	St8sia6	0.94935	50.58	0.576	rgb(223,107,108)	1.993	2,2
Phf1	Galk1	-0.94935	50.58	-5.8E-01	rgb( 92,141,239)	1.993	2,2
Prdm2	Bcor	0.94935	50.58	0.582	rgb(223,106,107)	1.993	2,2
Prdm2	Dock4	0.94935	50.58	0.581	rgb(223,106,107)	1.993	2,2
Scml4	Pten	0.94935	50.58	0.577	rgb(223,107,108)	1.993	2,2
Sgsm2	Plxnc1	0.94935	50.58	0.582	rgb(223,106,107)	1.993	2,2
Snai3	Crtam	0.94935	50.58	0.576	rgb(223,107,108)	1.993	2,2
Whsc1	Anln	0.94935	50.58	0.579	rgb(223,106,108)	1.993	2,2
Zbtb32	Arhgef6	0.94935	50.58	0.58	rgb(223,106,107)	1.993	2,2
Zbtb38	Trpv2	0.94935	50.58	0.581	rgb(223,106,107)	1.993	2,2
Zfp169	Inpp4a	0.94935	50.58	0.576	rgb(223,107,108)	1.993	2,2
Zfp277	Myo10	-0.94935	50.58	-5.8E-01	rgb( 92,141,239)	1.993	2,2
Zfp385a	Zfp365	0.94935	50.58	0.585	rgb(223,105,106)	1.993	2,2
Zfp386	Spry1	-0.94935	50.58	-5.8E-01	rgb( 90,140,239)	1.993	2,2
Zfp429	H60c	-0.94935	50.58	-5.8E-01	rgb( 91,141,239)	1.993	2,2
Zfp524	Rpl14	0.94935	50.58	0.58	rgb(223,106,107)	1.993	2,2
Zfp629	Trpv2	-0.94935	50.58	-5.8E-01	rgb( 90,140,239)	1.993	2,2
Zfp750	Exoc4	0.94935	50.58	0.576	rgb(223,107,108)	1.993	2,2
Zfp777	Ctss	-0.94935	50.58	-5.8E-01	rgb( 91,140,239)	1.993	2,2
Zfp777	Zc3h7b	0.94935	50.58	0.581	rgb(223,106,107)	1.993	2,2
Zfp787	Zfp668	0.94935	50.58	0.577	rgb(223,107,108)	1.993	2,2
Zfp808	Tyms	0.94935	50.58	0.584	rgb(223,105,107)	1.993	2,2
Zfp866	Mgat4b	-0.94935	50.58	-5.8E-01	rgb( 92,141,239)	1.993	2,2
Zkscan17	Cyfip2	0.94935	50.58	0.576	rgb(223,107,108)	1.993	2,2
Bhlhe40	Anxa4	0.94754	50.57	0.572	rgb(223,108,109)	1.9928	2,2
Cebpg	Aldh1l2	0.94754	50.57	0.573	rgb(223,108,109)	1.9928	2,2
Ddit3	Sars	0.94754	50.57	0.568	rgb(223,108,110)	1.9928	2,2
Epas1	Rnd3	0.94754	50.57	0.568	rgb(223,109,110)	1.9928	2,2
Etv6	Ncs1	0.94754	50.57	0.573	rgb(223,108,109)	1.9928	2,2
Foxo1	Plk2	-0.94754	50.57	-5.7E-01	rgb( 93,142,239)	1.9928	2,2
Gfi1	Bpnt1	-0.94754	50.57	-5.7E-01	rgb( 92,141,239)	1.9928	None
Hif1a	Satb1	0.94754	50.57	0.572	rgb(223,108,109)	1.9928	2,2
Hlx	Olfm1	0.94754	50.57	0.575	rgb(223,107,108)	1.9928	2,2
Hsf1	Rwdd2a	-0.94754	50.57	-5.7E-01	rgb( 93,142,239)	1.9928	None
Irf4	Atp8b4	-0.94754	50.57	-5.7E-01	rgb( 93,142,239)	1.9928	None
Irf4	Cxcl2	-0.94754	50.57	-5.7E-01	rgb( 94,142,238)	1.9928	2,2
Irf4	Srgap3	-0.94754	50.57	-5.7E-01	rgb( 92,141,239)	1.9928	2,2
Irf7	Cxcl10	0.94754	50.57	0.574	rgb(223,107,109)	1.9928	None
Jun	Furin	0.94754	50.57	0.572	rgb(223,108,109)	1.9928	None
Maf	Gbp4	-0.94754	50.57	-5.7E-01	rgb( 94,142,238)	1.9928	None
Otx1	Slc29a3	0.94754	50.57	0.566	rgb(223,109,110)	1.9928	2,2
Stat2	Dtx3l	0.94754	50.57	0.569	rgb(223,108,110)	1.9928	2,2
Stat4	Scyl2	0.94754	50.57	0.57	rgb(223,108,109)	1.9928	2,2
Tcf4	Fads2	0.94754	50.57	0.573	rgb(223,108,109)	1.9928	2,2
