TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Rorc	Lingo4	0.99998	50.325	0.824	rgb(226, 60, 61)	2	2,2
Sp110	Cdkn2d	0.99996	50.32	0.824	rgb(226, 60, 61)	1.9999	2,2
Zfp182	Fyco1	0.99994	50.315	0.818	rgb(226, 61, 62)	1.9998	2,2
Zfp536	Lpin3	0.99993	50.29	0.79	rgb(226, 66, 68)	1.9993	2,2
Zfp385a	Zmat3	0.99991	50.275	0.778	rgb(226, 68, 70)	1.999	2,2
Elk3	Capg	0.99989	50.255	0.755	rgb(225, 73, 74)	1.9986	2,2
Srebf1	Fads2	0.99987	50.26	0.758	rgb(225, 72, 74)	1.9987	2,2
Zfp367	Dtl	0.99985	50.255	0.757	rgb(225, 72, 74)	1.9986	2,2
Zfp467	Sspo	0.99983	50.235	0.733	rgb(225, 77, 79)	1.9982	2,2
Whsc1	Fancm	0.9998	50.21	0.71	rgb(225, 81, 83)	1.9977	2,2
Zfp385a	Abhd4	0.9998	50.215	0.713	rgb(225, 81, 82)	1.9978	2,2
Zfp367	Exo1	0.99978	50.22	0.716	rgb(225, 80, 82)	1.9979	2,2
Atf6b	Crip1	-0.99976	50.21	-7.1E-01	rgb( 63,124,244)	1.9977	2,2
Klf2	Sell	0.99974	50.2	0.7	rgb(225, 83, 85)	1.9975	None
Zfp948	Ankrd23	0.99972	50.19	0.688	rgb(225, 86, 87)	1.9973	2,2
Ikzf4	Treml2	0.9997	50.19	0.691	rgb(225, 85, 86)	1.9973	2,2
Zfp629	Ttbk2	0.99968	50.19	0.689	rgb(225, 85, 87)	1.9973	2,2
Prdm2	Dock4	0.99966	50.18	0.684	rgb(225, 86, 88)	1.9971	2,2
Cebpg	Psph	0.99965	50.19	0.69	rgb(225, 85, 87)	1.9973	2,2
Zfp473	Fkrp	-0.99963	50.19	-6.9E-01	rgb( 67,126,243)	1.9973	2,2
Irf7	Ccl5	0.99961	50.215	0.717	rgb(225, 80, 81)	1.9978	None
Foxs1	Mylk2	0.99959	50.195	0.694	rgb(225, 84, 86)	1.9974	2,2
Sp110	Max	0.99957	50.17	0.672	rgb(224, 89, 90)	1.9969	2,2
Tfdp2	Oxct1	0.99955	50.165	0.665	rgb(224, 90, 91)	1.9968	2,2
C030039L03Rik	Per2	0.99952	50.16	0.658	rgb(224, 91, 93)	1.9967	2,2
Jdp2	Pck2	0.99952	50.16	0.661	rgb(224, 91, 92)	1.9967	2,2
Gm14420	Gm2011	0.99948	50.155	0.659	rgb(224, 91, 93)	1.9966	2,2
Sp110	Ly6c1	0.99948	50.155	0.651	rgb(224, 93, 94)	1.9966	2,2
Zfp429	Apold1	-0.99946	50.155	-6.6E-01	rgb( 75,131,242)	1.9966	2,2
Prrx1	Cav1	0.99944	50.155	0.657	rgb(224, 91, 93)	1.9966	2,2
Zfp429	Megf8	-0.99942	50.17	-6.7E-01	rgb( 71,128,242)	1.9969	2,2
Rorc	C2cd4d	0.9994	50.15	0.651	rgb(224, 93, 94)	1.9965	2,2
Tcf12	Mycbp2	0.99939	50.145	0.644	rgb(224, 94, 95)	1.9964	2,2
Adnp	Hist1h1a	-0.99935	50.145	-6.4E-01	rgb( 78,132,241)	1.9964	2,2
Irf5	Gna15	0.99935	50.145	0.647	rgb(224, 94, 95)	1.9964	2,2
Kdm2b	Slco4a1	0.99933	50.14	0.639	rgb(224, 95, 96)	1.9963	2,2
Cebpg	Slc7a3	0.99931	50.13	0.635	rgb(224, 96, 97)	1.9961	2,2
Sgsm2	Tert	0.99929	50.14	0.638	rgb(224, 95, 96)	1.9963	2,2
Zfp948	Slc9a8	0.99927	50.13	0.631	rgb(224, 96, 98)	1.9961	2,2
Foxs1	S100a4	0.99925	50.14	0.64	rgb(224, 95, 96)	1.9963	2,2
Foxp4	B4galnt1	0.99924	50.13	0.629	rgb(224, 97, 98)	1.9961	2,2
Arid5a	Sbno2	0.99922	50.135	0.638	rgb(224, 95, 96)	1.9962	2,2
Cux1	Epb4.1l2	0.99916	50.12	0.621	rgb(224, 98,100)	1.9959	2,2
Pou2af1	Kcna3	0.99916	50.12	0.624	rgb(224, 98, 99)	1.9959	2,2
Zfp750	Robo3	0.99916	50.12	0.624	rgb(224, 98, 99)	1.9959	2,2
Bcl6b	Kctd7	0.99914	50.115	0.612	rgb(224,100,101)	1.9958	2,2
Klf13	Prr7	0.99911	50.125	0.628	rgb(224, 97, 98)	1.996	2,2
Zfp787	Ocrl	-0.99911	50.135	-6.4E-01	rgb( 79,133,241)	1.9962	2,2
Zfp202	Dusp12	0.99909	50.12	0.619	rgb(224, 99,100)	1.9959	2,2
Vax2	Il17re	0.99907	50.125	0.624	rgb(224, 98, 99)	1.996	2,2
Ahr	Ahrr	0.99905	50.115	0.614	rgb(224,100,101)	1.9958	None
Zfp467	Wnt10a	0.99903	50.12	0.622	rgb(224, 98, 99)	1.9959	2,2
Mxd4	Ypel3	0.99901	50.115	0.615	rgb(224,100,101)	1.9958	2,2
Zfp808	Rfwd3	0.99899	50.11	0.609	rgb(224,101,102)	1.9957	2,2
Zfp169	Inpp4a	0.99898	50.135	0.638	rgb(224, 95, 96)	1.9962	2,2
Sp110	Bcl2a1b	0.99894	50.105	0.6	rgb(224,102,104)	1.9956	2,2
Zfp385a	Rnf169	0.99894	50.105	0.602	rgb(224,102,103)	1.9956	2,2
Zfp365	Psrc1	0.99892	50.105	0.605	rgb(224,101,103)	1.9956	2,2
Zbtb4	Zswim4	0.9989	50.105	0.604	rgb(224,102,103)	1.9956	2,2
Drap1	Syf2	0.99888	50.11	0.612	rgb(224,100,101)	1.9957	2,2
Zfp629	Trpv2	-0.99886	50.095	-6.0E-01	rgb( 88,138,240)	1.9954	2,2
Zfp386	Emb	0.99884	50.115	0.615	rgb(224,100,101)	1.9958	2,2
Rfx3	Vav1	-0.99879	50.105	-6.0E-01	rgb( 86,137,240)	1.9956	2,2
Vax2	Myo1f	0.99879	50.105	0.604	rgb(224,102,103)	1.9956	2,2
Zfp956	Ankrd23	0.99879	50.105	0.602	rgb(224,102,103)	1.9956	2,2
Patz1	Mboat7	0.99877	50.095	0.597	rgb(224,103,104)	1.9954	2,2
Irf5	Dazap2	-0.99875	50.095	-6.0E-01	rgb( 88,138,240)	1.9954	2,2
Ski	Slc43a2	0.99873	50.105	0.606	rgb(224,101,103)	1.9956	2,2
Tal2	Tmem38b	0.99871	50.095	0.595	rgb(224,103,105)	1.9954	2,2
Zfp951	Guca1b	0.9987	50.09	0.588	rgb(223,105,106)	1.9953	2,2
Zhx2	Sema6b	-0.99868	50.095	-5.9E-01	rgb( 88,139,240)	1.9954	2,2
Mxi1	Clybl	0.99866	50.16	0.659	rgb(224, 91, 92)	1.9967	2,2
Cebpg	Gpt2	0.99864	50.1	0.6	rgb(224,102,104)	1.9955	2,2
Zfp367	Rpa2	0.99862	50.12	0.621	rgb(224, 98,100)	1.9959	2,2
Zfp277	Tmem35	0.9986	50.09	0.587	rgb(223,105,106)	1.9953	2,2
Cebpg	Aldh1l2	0.99858	50.085	0.584	rgb(223,106,107)	1.9952	2,2
Ikzf4	Bcl3	0.99855	50.085	0.585	rgb(223,105,106)	1.9952	2,2
Mxd4	Tcp11l2	0.99855	50.085	0.585	rgb(223,105,106)	1.9952	2,2
Mxd4	Urb1	-0.99853	50.09	-5.9E-01	rgb( 89,139,239)	1.9953	2,2
Plagl1	Cd180	0.99851	50.085	0.585	rgb(223,105,106)	1.9952	2,2
Sox5	Akr1b8	0.99849	50.095	0.596	rgb(224,103,104)	1.9954	2,2
Plagl1	Actn1	0.99845	50.08	0.577	rgb(223,107,108)	1.9951	2,2
Rbpj	Id2	0.99845	50.08	0.579	rgb(223,106,108)	1.9951	2,2
Elk4	Tacc1	0.99843	50.08	0.577	rgb(223,107,108)	1.9951	2,2
Atf6b	Syf2	-0.9984	50.08	-5.8E-01	rgb( 91,141,239)	1.9951	2,2
Kdm5b	Pfkp	0.9984	50.08	0.58	rgb(223,106,107)	1.9951	2,2
Zfp329	Gripap1	0.99838	50.11	0.607	rgb(224,101,102)	1.9957	2,2
Egr4	Fam20c	0.99832	50.075	0.576	rgb(223,107,108)	1.995	2,2
Zfp385a	Ptp4a3	0.99832	50.075	0.574	rgb(223,107,109)	1.995	2,2
Zfp777	Cnnm3	0.99832	50.075	0.576	rgb(223,107,108)	1.995	2,2
Son	Zfp592	0.99827	50.075	0.575	rgb(223,107,108)	1.995	2,2
Sox5	Gem	0.99827	50.075	0.573	rgb(223,108,109)	1.995	2,2
Zfp467	Wisp1	0.99827	50.075	0.579	rgb(223,106,108)	1.995	2,2
Zfp536	Tekt2	0.99825	50.17	0.67	rgb(224, 89, 90)	1.9969	2,2
Mybl1	Gtse1	0.99823	50.08	0.58	rgb(223,106,107)	1.9951	2,2
Zfp385a	Eng	0.99821	50.15	0.648	rgb(224, 93, 94)	1.9965	2,2
C030039L03Rik	Ankzf1	0.99817	50.07	0.568	rgb(223,108,110)	1.9949	2,2
Zfp281	Samsn1	0.99817	50.07	0.568	rgb(223,108,110)	1.9949	2,2
Nr4a3	Nr4a1	0.99816	50.125	0.625	rgb(224, 98, 99)	1.996	2,2
Thap3	Dpm3	0.99812	50.07	0.572	rgb(223,108,109)	1.9949	2,2
Zfp367	Pknox1	-0.99812	50.07	-5.7E-01	rgb( 94,142,239)	1.9949	2,2
Foxs1	Vax2	0.9981	50.12	0.622	rgb(224, 98, 99)	1.9959	2,2
Ikzf4	Mllt6	0.99808	50.08	0.583	rgb(223,106,107)	1.9951	2,2
Adnp	Dcxr	-0.99806	50.07	-5.7E-01	rgb( 94,142,239)	1.9949	2,2
Csrnp1	Mxd1	0.99802	50.07	0.571	rgb(223,108,109)	1.9949	2,2
Tcf12	Pafah1b3	-0.99802	50.07	-5.7E-01	rgb( 94,142,238)	1.9949	2,2
Bcl11b	Mllt6	0.99799	50.075	0.576	rgb(223,107,108)	1.995	2,2
Sox5	Mab21l2	0.99799	50.075	0.573	rgb(223,108,109)	1.995	2,2
Nfatc4	Gpr153	0.99797	50.065	0.566	rgb(223,109,110)	1.9948	2,2
Zfp750	Pik3r3	0.99795	50.065	0.563	rgb(223,109,111)	1.9948	2,2
Ahctf1	Smg5	0.99791	50.065	0.565	rgb(223,109,110)	1.9948	2,2
Zfp385a	Zfp365	0.99791	50.065	0.568	rgb(223,108,110)	1.9948	2,2
Pou6f1	Txk	0.99789	50.065	0.565	rgb(223,109,110)	1.9948	2,2
Cggbp1	Scyl2	0.99788	50.085	0.583	rgb(223,106,107)	1.9952	2,2
Vax2	Abhd15	0.99786	50.08	0.578	rgb(223,107,108)	1.9951	2,2
Rbck1	Dnajc21	-0.9978	50.065	-5.6E-01	rgb( 95,143,238)	1.9948	2,2
Zfp329	A230072C01Rik	0.9978	50.065	0.57	rgb(223,108,109)	1.9948	2,2
Zfp367	Fam111a	0.9978	50.065	0.565	rgb(223,109,110)	1.9948	2,2
Zfp750	Ckmt1	0.99778	50.06	0.564	rgb(223,109,110)	1.9947	2,2
Zbtb38	Trpv2	0.99775	50.06	0.561	rgb(223,110,111)	1.9947	2,2
Zfp787	Zfp668	0.99775	50.06	0.56	rgb(223,110,111)	1.9947	2,2
Lin54	Iqgap2	0.99769	50.06	0.56	rgb(223,110,111)	1.9947	2,2
Tmf1	Pik3ca	0.99769	50.06	0.558	rgb(223,110,112)	1.9947	2,2
Zfp385a	Dcxr	0.99769	50.06	0.56	rgb(223,110,111)	1.9947	2,2
Hif3a	Syce2	0.99767	50.06	0.561	rgb(223,110,111)	1.9947	2,2
C030039L03Rik	Atp7b	0.9976	50.06	0.562	rgb(223,110,111)	1.9947	2,2
Kdm2b	Mxd1	-0.9976	50.06	-5.6E-01	rgb( 96,143,238)	1.9947	2,2
Nkrf	Arfgap3	-0.9976	50.06	-5.6E-01	rgb( 95,143,238)	1.9947	2,2
Prrx1	Fat1	0.9976	50.06	0.56	rgb(223,110,111)	1.9947	2,2
Ncoa3	Npas2	0.99758	50.185	0.688	rgb(225, 86, 87)	1.9972	None
Sp100	Stat2	0.99756	50.065	0.564	rgb(223,109,110)	1.9948	2,2
Zbed3	Zkscan17	0.99754	50.08	0.579	rgb(223,106,108)	1.9951	2,2
Mbnl2	St8sia6	0.99752	50.055	0.555	rgb(223,111,112)	1.9946	2,2
Mxd3	Cdc25b	0.9975	50.135	0.635	rgb(224, 96, 97)	1.9962	2,2
Scrt1	Arhgef10	0.99747	50.055	0.556	rgb(223,111,112)	1.9946	2,2
Sox5	Serpinf1	0.99747	50.055	0.553	rgb(223,111,112)	1.9946	2,2
Stat2	Igtp	0.99745	50.11	0.606	rgb(224,101,102)	1.9957	2,2
Creb3l2	Pycr1	0.99739	50.05	0.553	rgb(223,111,113)	1.9945	2,2
Tigd2	Utf1	-0.99739	50.05	-5.5E-01	rgb( 97,144,238)	1.9945	2,2
Zfp703	Utrn	-0.99739	50.05	-5.5E-01	rgb( 98,144,238)	1.9945	2,2
Kdm2b	Tapbpl	0.99737	50.055	0.551	rgb(223,112,113)	1.9946	2,2
Zfp113	Cep76	-0.99734	50.05	-5.5E-01	rgb( 98,145,238)	1.9945	2,2
Zfp202	Smpd3	0.99734	50.05	0.546	rgb(223,113,114)	1.9945	2,2
Whsc1	D830031N03Rik	0.99732	50.08	0.581	rgb(223,106,107)	1.9951	2,2
Zfp787	Wwp1	-0.9973	50.05	-5.5E-01	rgb( 98,144,238)	1.9945	2,2
Rfx7	Cox7a2l	-0.99728	50.045	-5.4E-01	rgb( 99,145,238)	1.9944	2,2
Zfp386	Spry1	-0.99724	50.05	-5.5E-01	rgb( 97,144,238)	1.9945	2,2
Zfp608	Serpinb1a	0.99724	50.05	0.552	rgb(223,112,113)	1.9945	2,2
Stat2	Gbp5	0.99721	50.045	0.544	rgb(223,113,114)	1.9944	2,2
Thra	Tjp3	0.99721	50.045	0.548	rgb(223,112,113)	1.9944	2,2
Adnp	Hist1h1d	-0.99717	50.045	-5.5E-01	rgb( 98,145,238)	1.9944	2,2
Trps1	Edn3	-0.99717	50.045	-5.5E-01	rgb( 98,145,238)	1.9944	2,2
Zfp35	Zscan21	0.99715	50.055	0.556	rgb(223,111,112)	1.9946	2,2
Hlx	Olfm1	0.99713	50.05	0.552	rgb(223,112,113)	1.9945	2,2
Fosb	Neat1	0.99711	50.045	0.547	rgb(223,113,114)	1.9944	2,2
Cenpb	Samd1	0.99709	50.045	0.547	rgb(223,112,114)	1.9944	2,2
Creb3l2	Gatsl2	0.99706	50.04	0.539	rgb(223,114,115)	1.9943	2,2
Dpf1	Porcn	0.99706	50.04	0.537	rgb(223,114,115)	1.9943	2,2
Nfatc4	H2-Eb2	0.99704	50.06	0.557	rgb(223,111,112)	1.9947	2,2
Mxd1	Smyd5	-0.99698	50.04	-5.4E-01	rgb(100,146,237)	1.9943	2,2
Zfp385a	Psrc1	0.99698	50.04	0.539	rgb(223,114,115)	1.9943	2,2
Zfp429	Ubiad1	-0.99698	50.04	-5.4E-01	rgb(100,146,238)	1.9943	2,2
Litaf	Tfpi	-0.99696	50.045	-5.4E-01	rgb(100,146,238)	1.9944	2,2
Irf1	Gbp9	0.99694	50.04	0.539	rgb(223,114,115)	1.9943	2,2
Creb3l2	Syn1	0.99693	50.055	0.555	rgb(223,111,112)	1.9946	2,2
Plagl1	Slc7a1	0.99691	50.04	0.543	rgb(223,113,114)	1.9943	2,2
Zbtb7c	Npr1	0.99689	50.045	0.541	rgb(223,114,115)	1.9944	2,2
Cux1	Tg	-0.99687	50.05	-5.5E-01	rgb( 97,144,238)	1.9945	2,2
Fbxl19	Fth1	-0.99685	50.035	-5.4E-01	rgb(100,146,237)	1.9942	2,2
Creb3l2	Ubash3b	0.99681	50.065	0.562	rgb(223,110,111)	1.9948	2,2
Zfp771	Tmem158	0.99681	50.065	0.566	rgb(223,109,110)	1.9948	2,2
Cenpb	Pfas	0.9968	50.035	0.535	rgb(223,115,116)	1.9942	2,2
Batf	Slamf9	-0.99678	50.045	-5.5E-01	rgb( 98,145,238)	1.9944	2,2
Cebpg	Pycr1	0.99676	50.04	0.541	rgb(223,114,115)	1.9943	2,2
Patz1	Btbd11	0.99674	50.055	0.552	rgb(223,112,113)	1.9946	2,2
Cebpg	Atp6v0a1	-0.9967	50.03	-5.3E-01	rgb(102,147,237)	1.9941	2,2
Dzip1	Samd9l	0.9967	50.03	0.529	rgb(223,116,117)	1.9941	2,2
Foxo3	Bbc3	0.99668	50.035	0.533	rgb(223,115,116)	1.9942	None
Zfp296	Appl2	-0.99666	50.03	-5.3E-01	rgb(103,147,237)	1.9941	2,2
Ankzf1	Rgs11	0.99665	50.035	0.534	rgb(223,115,116)	1.9942	2,2
Mbnl2	Pak1	0.99661	50.03	0.531	rgb(223,116,117)	1.9941	2,2
Zfp750	Pvrl4	0.99661	50.03	0.531	rgb(223,116,117)	1.9941	2,2
Ikzf2	Ankrd39	0.99659	50.045	0.543	rgb(223,113,114)	1.9944	2,2
Kdm5b	Sap30	0.99657	50.04	0.54	rgb(223,114,115)	1.9943	2,2
Tulp2	Tnnt3	0.99655	50.025	0.523	rgb(223,117,118)	1.994	2,2
Bhlhe40	Tg	0.99653	50.025	0.527	rgb(223,116,117)	1.994	2,2
Dzip1	Uggt2	0.99652	50.055	0.557	rgb(223,111,112)	1.9946	2,2
Cxxc5	Nod1	0.9965	50.05	0.55	rgb(223,112,113)	1.9945	2,2
Maff	Casz1	0.99648	50.035	0.538	rgb(223,114,115)	1.9942	2,2
Vax2	Avpi1	0.99646	50.05	0.549	rgb(223,112,113)	1.9945	2,2
Sgsm2	Plxnc1	0.99644	50.035	0.535	rgb(223,115,116)	1.9942	2,2
Whsc1	C2cd3	0.99639	50.025	0.526	rgb(223,116,118)	1.994	2,2
Zfp202	Tsen2	0.99639	50.025	0.521	rgb(223,117,118)	1.994	2,2
Zfp667	Vps37d	0.99639	50.025	0.524	rgb(223,117,118)	1.994	2,2
Zfp365	9030617O03Rik	0.99637	50.025	0.523	rgb(223,117,118)	1.994	2,2
Zkscan17	Cyfip2	0.99635	50.04	0.538	rgb(223,114,115)	1.9943	2,2
Ahrr	Pdpn	0.99631	50.07	0.567	rgb(223,109,110)	1.9949	2,2
Irf5	Calhm2	0.99631	50.06	0.557	rgb(223,111,112)	1.9947	2,2
Tigd2	Gprin3	0.99625	50.025	0.527	rgb(223,116,117)	1.994	2,2
Vax2	Cysltr1	0.99625	50.025	0.524	rgb(223,117,118)	1.994	2,2
Zfp750	Dnm3os	0.99625	50.025	0.526	rgb(223,117,118)	1.994	2,2
Ahrr	Trappc10	0.99616	50.02	0.517	rgb(223,118,119)	1.9939	2,2
Batf	Ikzf2	0.99616	50.02	0.522	rgb(223,117,118)	1.9939	2,2
Zfp414	Rab4b	0.99616	50.02	0.523	rgb(223,117,118)	1.9939	2,2
Zfp568	Prodh	0.99616	50.02	0.521	rgb(223,118,119)	1.9939	2,2
Zfp629	Pcyox1l	-0.99616	50.02	-5.2E-01	rgb(104,148,237)	1.9939	2,2
Zfp948	Mtx3	0.99614	50.02	0.519	rgb(223,118,119)	1.9939	2,2
Zfp385a	Zfp750	0.99612	50.035	0.539	rgb(223,114,115)	1.9942	2,2
Arid5a	Susd3	0.99611	50.045	0.546	rgb(223,113,114)	1.9944	2,2
Zfp52	Eml1	0.99607	50.025	0.524	rgb(223,117,118)	1.994	2,2
Zfp827	Npc2	-0.99607	50.025	-5.2E-01	rgb(103,148,237)	1.994	2,2
Osr2	Serpinb1b	0.99605	50.05	0.55	rgb(223,112,113)	1.9945	2,2
Scrt1	Kctd21	0.99603	50.02	0.52	rgb(223,118,119)	1.9939	2,2
Plagl1	S1pr2	-0.99601	50.015	-5.1E-01	rgb(106,149,237)	1.9938	2,2
Etv5	Zswim4	0.99598	50.045	0.541	rgb(223,114,115)	1.9944	2,2
Ikzf2	Cd160	0.99598	50.045	0.549	rgb(223,112,113)	1.9944	2,2
Tfdp2	Appl2	0.99596	50.04	0.541	rgb(223,114,115)	1.9943	2,2
Vax2	Ppp1r14c	0.99594	50.015	0.513	rgb(223,119,120)	1.9938	2,2
Mxi1	Fez2	0.99592	50.02	0.522	rgb(223,117,118)	1.9939	2,2
Zfp777	Pdxp	0.9959	50.015	0.516	rgb(223,118,119)	1.9938	2,2
Nkx1-2	Pappa2	0.99588	50.03	0.531	rgb(223,116,117)	1.9941	2,2
Bhlhe40	Ndrg2	0.99584	50.035	0.539	rgb(223,114,115)	1.9942	2,2
C030039L03Rik	Gapdhs	0.99584	50.035	0.533	rgb(223,115,116)	1.9942	2,2
Stat1	Icam1	0.99583	50.02	0.518	rgb(223,118,119)	1.9939	None
Cebpg	Tsc22d3	0.99581	50.05	0.55	rgb(223,112,113)	1.9945	2,2
Prrx1	Ccdc80	0.99575	50.01	0.514	rgb(223,119,120)	1.9937	2,2
Thap3	N4bp2l1	0.99575	50.01	0.513	rgb(223,119,120)	1.9937	2,2
Zfp473	Tnfrsf21	-0.99575	50.01	-5.1E-01	rgb(107,150,236)	1.9937	2,2
Dach2	Tmem220	0.99573	50.05	0.548	rgb(223,112,113)	1.9945	2,2
Zfp429	Snhg6	0.99571	50.02	0.523	rgb(223,117,118)	1.9939	2,2
E2f1	Tyms	0.9957	50.12	0.615	rgb(224, 99,101)	1.9959	None
Atmin	Scyl2	0.99566	50.01	0.512	rgb(223,119,120)	1.9937	2,2
Eomes	Abcb1a	0.99566	50.01	0.512	rgb(223,119,120)	1.9937	2,2
Plscr1	Ubash3a	-0.99562	50.01	-5.1E-01	rgb(107,150,236)	1.9937	2,2
Zfp516	Plag1	0.99562	50.01	0.509	rgb(223,120,121)	1.9937	2,2
Zfp407	Mpdu1	-0.9956	50.025	-5.2E-01	rgb(103,148,237)	1.994	2,2
Gzf1	BC026585	0.99558	50.04	0.54	rgb(223,114,115)	1.9943	2,2
Zfp956	Ppcdc	0.99557	50.01	0.508	rgb(223,120,121)	1.9937	2,2
Adnp	Rraga	0.99553	50.03	0.533	rgb(223,115,116)	1.9941	2,2
Zhx2	Ctnnd1	-0.99553	50.03	-5.3E-01	rgb(102,147,237)	1.9941	2,2
Ahrr	Ptprj	0.99551	50.015	0.515	rgb(223,119,120)	1.9938	2,2
Drap1	Sepw1	0.99547	50.005	0.503	rgb(223,121,122)	1.9936	2,2
Zfp523	Podnl1	0.99547	50.005	0.506	rgb(223,120,121)	1.9936	2,2
Zbtb32	Trpv2	0.99545	50.02	0.52	rgb(223,118,119)	1.9939	2,2
Whsc1	Dclre1a	0.99544	50.005	0.507	rgb(223,120,121)	1.9936	2,2
Mybl1	4632434I11Rik	0.99542	50.03	0.529	rgb(223,116,117)	1.9941	2,2
Whsc1	Anln	0.9954	50.005	0.505	rgb(223,120,121)	1.9936	2,2
Akna	Ccdc92	0.99536	50.005	0.508	rgb(223,120,121)	1.9936	2,2
Prrx1	Thbd	0.99536	50.005	0.505	rgb(223,120,122)	1.9936	2,2
Cenpb	Mafg	0.9953	50.01	0.511	rgb(223,119,120)	1.9937	2,2
Zfp395	Tnip2	-0.9953	50.01	-5.1E-01	rgb(107,150,236)	1.9937	2,2
Zfp750	Lrrc28	0.9953	50.01	0.508	rgb(223,120,121)	1.9937	2,2
Rorc	Il17f	0.99529	50.02	0.522	rgb(223,117,118)	1.9939	2,2
Zfp280c	Rfx7	0.99527	50.065	0.564	rgb(223,109,110)	1.9948	2,2
Vax2	Atp6v1b1	0.99523	50.005	0.506	rgb(223,120,121)	1.9936	2,2
Zfp750	Urm1	0.99523	50.005	0.508	rgb(223,120,121)	1.9936	2,2
Ahctf1	Utp20	0.99521	50.045	0.545	rgb(223,113,114)	1.9944	2,2
Scrt1	Cyp2s1	0.99519	50.025	0.525	rgb(223,117,118)	1.994	2,2
Zfx	Cisd3	-0.99517	50.04	-5.4E-01	rgb(101,146,237)	1.9943	2,2
Rbpj	Nckap1	0.99516	50.05	0.549	rgb(223,112,113)	1.9945	2,2
Bbx	Exoc4	0.99508	50	0.497	rgb(222,122,123)	1.9935	2,2
Fbxl19	1700030K09Rik	0.99508	50.01	0.507	rgb(223,120,121)	1.9937	2,2
Tcf7l1	Clip3	0.99508	50	0.497	rgb(222,122,123)	1.9935	2,2
Zfp750	Ercc5	0.99508	50	0.501	rgb(223,121,122)	1.9935	2,2
Elk3	Btla	-0.99506	50	-5.0E-01	rgb(108,151,236)	1.9935	2,2
Ncoa1	Lrba	0.99504	50.03	0.533	rgb(223,115,116)	1.9941	2,2
Zfp956	Ikbke	0.99503	50	0.5	rgb(223,121,122)	1.9935	2,2
Rorc	Tnfrsf25	0.99501	50.005	0.506	rgb(223,120,121)	1.9936	2,2
Zfp219	Irf5	0.99499	50	0.502	rgb(223,121,122)	1.9935	2,2
Kdm5b	Ccng2	0.99495	50.005	0.508	rgb(223,120,121)	1.9936	2,2
Pou2af1	Ppfibp1	0.99495	50.005	0.503	rgb(223,121,122)	1.9936	2,2
Tulp3	Tbc1d14	0.99493	50.085	0.581	rgb(223,106,107)	1.9952	2,2
Hif3a	Rasl12	0.99489	50.025	0.525	rgb(223,117,118)	1.994	2,2
Irf5	St14	0.99489	50.025	0.528	rgb(223,116,117)	1.994	2,2
Arid3a	Ahnak	0.99484	50.01	0.51	rgb(223,120,121)	1.9937	2,2
Ikzf2	Trib1	0.99484	50.01	0.51	rgb(223,120,121)	1.9937	2,2
Zfp429	Zfp874a	0.99484	50.01	0.51	rgb(223,120,121)	1.9937	2,2
Dach2	Vwa5a	0.99476	49.995	0.491	rgb(222,123,124)	1.9934	2,2
Foxp2	Sh2d4a	0.99476	49.995	0.493	rgb(222,123,124)	1.9934	2,2
Foxs1	Sh2d7	0.99476	49.995	0.493	rgb(222,123,124)	1.9934	2,2
Zfp26	Rbm15	0.99476	49.995	0.496	rgb(222,122,123)	1.9934	2,2
Six5	Btla	0.99475	49.995	0.498	rgb(222,122,123)	1.9934	2,2
Ikzf2	Cd96	0.99473	50	0.5	rgb(222,122,123)	1.9935	2,2
Zfp280b	Itpr1	0.99469	49.995	0.497	rgb(222,122,123)	1.9934	2,2
Zfp385a	Slc19a2	0.99469	49.995	0.494	rgb(222,123,124)	1.9934	2,2
Nfatc4	Insm1	0.99465	50.01	0.508	rgb(223,120,121)	1.9937	2,2
Zfp358	Sorcs2	-0.99465	50.01	-5.1E-01	rgb(106,149,236)	1.9937	2,2
Sgsm2	Cd226	0.99462	49.995	0.494	rgb(222,123,124)	1.9934	2,2
Zfp64	Fbxw2	-0.99462	49.995	-5.0E-01	rgb(110,152,236)	1.9934	2,2
Zfp429	Vwa1	-0.9946	50.015	-5.1E-01	rgb(105,149,237)	1.9938	2,2
Akna	C2cd3	0.9945	49.995	0.496	rgb(222,122,123)	1.9934	2,2
Cdc5l	S1pr2	-0.9945	49.995	-4.9E-01	rgb(110,152,236)	1.9934	2,2
Dot1l	Auh	-0.9945	49.995	-4.9E-01	rgb(110,152,236)	1.9934	2,2
Mxi1	Aen	-0.9945	49.995	-5.0E-01	rgb(109,152,236)	1.9934	2,2
Zfp365	Zmat3	0.9945	49.995	0.495	rgb(222,123,124)	1.9934	2,2
Eomes	Chm	-0.99445	49.995	-4.9E-01	rgb(110,152,236)	1.9934	2,2
Plagl1	Eml1	0.99445	49.995	0.494	rgb(222,123,124)	1.9934	2,2
Stat3	Jak3	0.99445	49.995	0.493	rgb(222,123,124)	1.9934	None
Zfp367	Wdr76	0.99443	50.03	0.526	rgb(223,116,118)	1.9941	2,2
Sgsm2	March9	0.99441	50	0.502	rgb(223,121,122)	1.9935	2,2
Arid2	2210013O21Rik	-0.99439	49.99	-4.9E-01	rgb(111,152,236)	1.9933	2,2
Lin54	Pgs1	0.99437	49.99	0.488	rgb(222,124,125)	1.9933	2,2
