TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Hif1a	Slc2a1	0.99868	50.2	0.696	rgb(225, 84, 85)	1.9951	2,2
Zscan10	Apitd1	0.99868	50.2	0.703	rgb(225, 83, 84)	1.9951	None
Bhlhe40	Tnip3	0.99857	50.23	0.731	rgb(225, 77, 79)	1.9958	2,2
Foxs1	Mylk2	0.99857	50.23	0.728	rgb(225, 78, 79)	1.9958	2,2
Irf1	Gbp5	0.99857	50.23	0.733	rgb(225, 77, 79)	1.9958	None
Irf1	Tgtp2	0.99857	50.23	0.725	rgb(225, 78, 80)	1.9958	None
Junb	Hook2	0.99857	50.23	0.727	rgb(225, 78, 80)	1.9958	None
Mxi1	Ndufv3	0.99857	50.23	0.732	rgb(225, 77, 79)	1.9958	None
Mxi1	Stk39	-0.99849	50.19	-6.9E-01	rgb( 68,126,243)	1.9949	None
Rora	Mitf	0.99849	50.19	0.695	rgb(225, 84, 86)	1.9949	None
Smad3	Lrrfip1	0.99849	50.19	0.69	rgb(225, 85, 87)	1.9949	None
Zfp704	Lingo1	0.99849	50.19	0.688	rgb(225, 86, 87)	1.9949	2,2
Arid3a	Itm2a	-0.9983	50.22	-7.2E-01	rgb( 61,122,244)	1.9956	None
Egr1	Egr3	0.9983	50.22	0.718	rgb(225, 80, 81)	1.9956	None
Hsf1	4931406P16Rik	0.9983	50.22	0.716	rgb(225, 80, 82)	1.9956	None
Irf7	2010002M12Rik	0.9983	50.22	0.718	rgb(225, 80, 81)	1.9956	2,2
Irf7	Gbp10	0.9983	50.22	0.717	rgb(225, 80, 81)	1.9956	None
Irf7	Pydc4	0.9983	50.22	0.721	rgb(225, 79, 81)	1.9956	None
Jun	Kdelc2	-0.9983	50.22	-7.2E-01	rgb( 61,122,244)	1.9956	None
Mxi1	Cxcr4	0.9983	50.22	0.722	rgb(225, 79, 81)	1.9956	None
Tead1	Fut7	0.9983	50.22	0.719	rgb(225, 80, 81)	1.9956	2,2
Zfp385a	Zmat3	0.9983	50.22	0.718	rgb(225, 80, 81)	1.9956	2,2
Batf	Snapc1	0.99812	50.18	0.677	rgb(224, 88, 89)	1.9947	None
Cebpb	B230217C12Rik	0.99812	50.18	0.678	rgb(224, 88, 89)	1.9947	None
Cebpb	Ddit3	0.99812	50.18	0.681	rgb(224, 87, 88)	1.9947	None
E2f4	Cdkn2c	0.99812	50.18	0.685	rgb(225, 86, 88)	1.9947	None
Ebf1	Ppcdc	0.99812	50.18	0.683	rgb(225, 87, 88)	1.9947	None
Hif1a	Aldoc	0.99812	50.18	0.684	rgb(225, 86, 88)	1.9947	2,2
Hif1a	Mboat2	0.99812	50.18	0.682	rgb(224, 87, 88)	1.9947	2,2
Hif1a	P4hb	0.99812	50.18	0.68	rgb(224, 87, 88)	1.9947	2,2
Nfkb1	Pnpla3	0.99812	50.18	0.679	rgb(224, 87, 89)	1.9947	None
Zbtb46	Rhod	0.99812	50.18	0.68	rgb(224, 87, 89)	1.9947	2,2
Cux1	Epb4.1l2	0.99797	50.21	0.714	rgb(225, 81, 82)	1.9953	2,2
Hsf1	Smyd5	0.99797	50.21	0.706	rgb(225, 82, 84)	1.9953	None
Plagl2	R3hdm1	0.99797	50.21	0.713	rgb(225, 81, 82)	1.9953	None
Rela	Dyx1c1	-0.99797	50.21	-7.1E-01	rgb( 62,123,244)	1.9953	None
Rorc	Ccdc63	0.99797	50.21	0.713	rgb(225, 81, 82)	1.9953	None
Rxra	Ptger4	0.99797	50.21	0.71	rgb(225, 81, 83)	1.9953	None
