TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Tbx21	Tbkbp1	0.99998	50.42	0.917	rgb(227, 42, 44)	2	2,2
Rorc	Lingo4	0.99996	50.34	0.839	rgb(226, 57, 58)	1.9984	2,2
Zfp182	Fyco1	0.99994	50.315	0.816	rgb(226, 61, 63)	1.9979	2,2
Sp110	Cdkn2d	0.99993	50.32	0.819	rgb(226, 60, 62)	1.998	2,2
Zfp536	Lpin3	0.99991	50.265	0.765	rgb(225, 71, 72)	1.9969	2,2
Ahrr	Cyp1b1	0.99989	50.23	0.733	rgb(225, 77, 79)	1.9962	None
Foxs1	Mylk2	0.99987	50.19	0.689	rgb(225, 85, 87)	1.9954	2,2
Zfp367	Dtl	0.99985	50.23	0.728	rgb(225, 78, 79)	1.9962	2,2
Mxd3	Cdc25b	0.99983	50.21	0.709	rgb(225, 81, 83)	1.9958	2,2
Gm14420	Gm2011	0.99981	50.16	0.664	rgb(224, 90, 92)	1.9948	2,2
Zfp536	Tekt2	0.9998	50.185	0.685	rgb(225, 86, 88)	1.9953	2,2
Foxs1	Vax2	0.99978	50.145	0.643	rgb(224, 94, 95)	1.9945	2,2
Irf9	Irf7	0.99976	50.235	0.731	rgb(225, 77, 79)	1.9963	None
Sgsm2	Tert	0.99974	50.16	0.659	rgb(224, 91, 92)	1.9948	2,2
Mxd1	Socs3	0.99972	50.135	0.633	rgb(224, 96, 97)	1.9943	None
Zfp429	Megf8	-0.9997	50.15	-6.5E-01	rgb( 76,131,242)	1.9946	2,2
Jun	Kdelc2	-0.99968	50.135	-6.4E-01	rgb( 79,133,241)	1.9943	None
Zfp385a	Zfp365	0.99966	50.145	0.643	rgb(224, 94, 96)	1.9945	2,2
Zfp629	Ttbk2	0.99965	50.15	0.646	rgb(224, 94, 95)	1.9946	2,2
Sp110	Bcl2a1b	0.99963	50.13	0.631	rgb(224, 96, 98)	1.9942	2,2
E2f1	Tyms	0.99961	50.135	0.634	rgb(224, 96, 97)	1.9943	None
Zfp385a	Ptp4a3	0.99959	50.13	0.63	rgb(224, 97, 98)	1.9942	2,2
C030039L03Rik	Gapdhs	0.99957	50.18	0.681	rgb(224, 87, 88)	1.9952	2,2
Zfp787	Ocrl	-0.99955	50.11	-6.1E-01	rgb( 84,136,240)	1.9938	2,2
Zfp277	Tmem35	0.99953	50.105	0.604	rgb(224,102,103)	1.9937	2,2
Zfp329	A230072C01Rik	0.99952	50.1	0.6	rgb(224,102,104)	1.9936	2,2
Junb	Hook2	0.9995	50.15	0.649	rgb(224, 93, 94)	1.9946	None
Zfp467	Wisp1	0.99948	50.1	0.6	rgb(224,102,104)	1.9936	2,2
Zfp429	H60c	-0.99946	50.115	-6.2E-01	rgb( 84,136,240)	1.9939	2,2
Zfp367	Rpa2	0.99944	50.105	0.603	rgb(224,102,103)	1.9937	2,2
Scrt1	Cyp2s1	0.9994	50.085	0.583	rgb(223,106,107)	1.9933	2,2
Zfp536	Gykl1	0.9994	50.085	0.585	rgb(223,105,106)	1.9933	2,2
Zfp956	Ppcdc	0.99939	50.085	0.584	rgb(223,105,107)	1.9933	2,2
Zfp367	Wdr76	0.99937	50.095	0.591	rgb(224,104,105)	1.9935	2,2
Zfp385a	Zmat3	0.99935	50.115	0.619	rgb(224, 99,100)	1.9939	2,2
Zfp467	Acsbg1	-0.99933	50.08	-5.8E-01	rgb( 91,141,239)	1.9932	2,2
Sp110	Ly6c1	0.99931	50.075	0.577	rgb(223,107,108)	1.9931	2,2
Zfp429	Zfp874a	0.99929	50.07	0.566	rgb(223,109,110)	1.993	2,2
C030039L03Rik	Atp7b	0.99925	50.075	0.576	rgb(223,107,108)	1.9931	2,2
Zfp948	Ankrd23	0.99925	50.075	0.575	rgb(223,107,108)	1.9931	2,2
Rorc	Il17f	0.99924	50.135	0.637	rgb(224, 95, 97)	1.9943	2,2
Mxd1	Sema7a	0.99922	50.09	0.589	rgb(223,105,106)	1.9934	None
Litaf	Tfpi	-0.9992	50.075	-5.8E-01	rgb( 92,141,239)	1.9931	2,2
Scml4	Ipcef1	0.99918	50.065	0.564	rgb(223,109,110)	1.9929	2,2
Zfp516	Ica1l	0.99916	50.07	0.57	rgb(223,108,109)	1.993	2,2
Zeb2	Aff3	-0.99914	50.06	-5.6E-01	rgb( 95,143,238)	1.9928	2,2
Casz1	Dusp8	0.99912	50.085	0.587	rgb(223,105,106)	1.9933	2,2
Fosl2	Tbc1d30	0.99911	50.065	0.565	rgb(223,109,110)	1.9929	None
Zfp956	Ankrd23	0.99909	50.075	0.577	rgb(223,107,108)	1.9931	2,2
Thap3	Cox7a2l	0.99907	50.055	0.554	rgb(223,111,112)	1.9927	2,2
C030039L03Rik	Ankzf1	0.99905	50.14	0.64	rgb(224, 95, 96)	1.9944	2,2
Zfp367	Helb	0.99903	50.055	0.554	rgb(223,111,112)	1.9927	2,2
Jun	Pcyt1b	-0.99901	50.055	-5.6E-01	rgb( 96,144,238)	1.9927	2,2
C030039L03Rik	Muc2	0.99899	50.065	0.568	rgb(223,109,110)	1.9929	2,2
Nr4a3	Nr4a1	0.99898	50.11	0.609	rgb(224,101,102)	1.9938	2,2
Zfp750	Ccdc159	0.99896	50.05	0.549	rgb(223,112,113)	1.9926	2,2
Cxxc5	Nod1	0.99892	50.1	0.598	rgb(224,103,104)	1.9936	2,2
Zfp329	Neat1	0.99892	50.06	0.563	rgb(223,109,111)	1.9928	2,2
Zfp750	Robo3	0.9989	50.075	0.576	rgb(223,107,108)	1.9931	2,2
Irf9	Il6	0.99888	50.05	0.555	rgb(223,111,112)	1.9926	None
Jun	Stat5b	0.99886	50.05	0.549	rgb(223,112,113)	1.9926	None
Nfkb2	Rab11fip1	0.99884	50.04	0.541	rgb(223,114,115)	1.9924	None
Zfp365	4632434I11Rik	0.99883	50.045	0.542	rgb(223,113,115)	1.9925	2,2
E2f1	Exo1	0.99879	50.045	0.547	rgb(223,113,114)	1.9925	None
Trps1	Edn3	-0.99879	50.045	-5.5E-01	rgb( 99,145,238)	1.9925	2,2
Zfp467	Sspo	0.99877	50.16	0.661	rgb(224, 91, 92)	1.9948	2,2
Jun	Ninj1	0.99875	50.055	0.552	rgb(223,112,113)	1.9927	None
Zeb2	Ptger2	0.99873	50.04	0.544	rgb(223,113,114)	1.9924	2,2
Tbx21	Icam1	0.99871	50.06	0.561	rgb(223,110,111)	1.9928	2,2
Mxd4	Ypel3	0.9987	50.04	0.54	rgb(223,114,115)	1.9924	2,2
Plscr1	Ubash3a	-0.99868	50.03	-5.3E-01	rgb(102,147,237)	1.9922	2,2
Zfp429	Trim12a	0.99866	50.03	0.528	rgb(223,116,117)	1.9922	2,2
Terf1	Rftn1	-0.99864	50.05	-5.5E-01	rgb( 97,144,238)	1.9926	2,2
Zfp385a	Abhd4	0.99862	50.07	0.573	rgb(223,108,109)	1.993	2,2
Gata3	Adam10	0.99858	50.03	0.534	rgb(223,115,116)	1.9922	None
Irf9	Lgals3bp	0.99858	50.045	0.545	rgb(223,113,114)	1.9925	None
Foxp2	Sh2d4a	0.99857	50.025	0.526	rgb(223,117,118)	1.9921	2,2
Trps1	Tspan2	0.99855	50.07	0.57	rgb(223,108,109)	1.993	2,2
Zfp367	Exo1	0.99853	50.06	0.562	rgb(223,110,111)	1.9928	2,2
Klf2	Sell	0.99851	50.02	0.522	rgb(223,117,118)	1.992	2,2
Ahrr	Gpr15	0.99847	50.025	0.526	rgb(223,116,118)	1.9921	2,2
L3mbtl3	Src	0.99847	50.025	0.525	rgb(223,117,118)	1.9921	2,2
Zfp367	Cenpm	0.99845	50.02	0.52	rgb(223,118,119)	1.992	2,2
Jun	Furin	0.99843	50.025	0.527	rgb(223,116,117)	1.9921	None
Zbtb17	Cln5	-0.99842	50.025	-5.2E-01	rgb(103,148,237)	1.9921	2,2
Trerf1	Syt11	0.99838	50.04	0.54	rgb(223,114,115)	1.9924	2,2
Zfp870	1700030K09Rik	0.99838	50.04	0.539	rgb(223,114,115)	1.9924	2,2
Zfp385a	Psrc1	0.99836	50.02	0.523	rgb(223,117,118)	1.992	2,2
Batf	Gbp5	-0.99834	50.035	-5.4E-01	rgb(101,146,237)	1.9923	2,2
Lin54	Rpp14	-0.99832	50.07	-5.7E-01	rgb( 93,142,239)	1.993	2,2
Plscr1	Plod2	0.9983	50.015	0.513	rgb(223,119,120)	1.9919	2,2
Zfp870	Tbccd1	0.99829	50.065	0.566	rgb(223,109,110)	1.9929	2,2
Twist1	Kctd15	0.99827	50.02	0.517	rgb(223,118,119)	1.992	2,2
Hif3a	Wdr54	0.99825	50.03	0.53	rgb(223,116,117)	1.9922	2,2
Twist1	Glt28d2	0.99823	50.025	0.524	rgb(223,117,118)	1.9921	2,2
Lin54	Icam2	-0.99821	50.015	-5.2E-01	rgb(105,149,237)	1.9919	2,2
Zfp536	Tlcd1	-0.99819	50.055	-5.5E-01	rgb( 97,144,238)	1.9927	2,2
Irf5	Herc6	0.99817	50.01	0.511	rgb(223,119,120)	1.9918	None
Batf	Slamf9	-0.99814	50.01	-5.1E-01	rgb(106,150,236)	1.9918	2,2
Jun	Osm	0.99814	50.01	0.51	rgb(223,120,121)	1.9918	2,2
Zfp385a	Cox6b2	0.99812	50.01	0.509	rgb(223,120,121)	1.9918	2,2
Arntl2	Clec2g	0.9981	50.035	0.538	rgb(223,114,115)	1.9923	2,2
Batf	Ptger4	0.99806	50.01	0.506	rgb(223,120,121)	1.9918	2,2
Jun	Serinc5	0.99806	50.01	0.512	rgb(223,119,120)	1.9918	None
Zfp385a	Zfp750	0.99802	50.015	0.512	rgb(223,119,120)	1.9919	2,2
Zfp386	Spry1	-0.99802	50.01	-5.1E-01	rgb(106,150,236)	1.9918	2,2
Ccdc17	Impg2	0.99801	50.02	0.522	rgb(223,117,118)	1.992	2,2
Jund	Tor3a	0.99799	50.005	0.502	rgb(223,121,122)	1.9917	None
Batf	Tex14	-0.99793	50.005	-5.0E-01	rgb(108,150,236)	1.9917	2,2
Zbtb7c	Mylk	0.99793	50.005	0.506	rgb(223,120,121)	1.9917	2,2
Zfp266	Ybey	0.99793	50.005	0.504	rgb(223,121,122)	1.9917	2,2
Ncoa2	Phlpp1	0.99791	50.005	0.504	rgb(223,121,122)	1.9917	2,2
Zbtb17	Il10rb	-0.99789	50.005	-5.1E-01	rgb(107,150,236)	1.9917	2,2
Zeb2	Asb2	0.99788	50.035	0.535	rgb(223,115,116)	1.9923	2,2
Fos	Me2	-0.99786	50.015	-5.2E-01	rgb(105,149,237)	1.9919	2,2
Elf1	Rcsd1	0.99784	50	0.5	rgb(223,121,122)	1.9916	None
Zfp948	Mtx3	0.99782	50	0.499	rgb(222,122,123)	1.9916	2,2
Jund	Cebpb	0.9978	50.025	0.524	rgb(223,117,118)	1.9921	None
Twist1	Fam160a1	0.99778	50.065	0.564	rgb(223,109,110)	1.9929	2,2
Creb3l2	Gatsl2	0.99776	50.015	0.514	rgb(223,119,120)	1.9919	2,2
Kdm2b	Tapbpl	0.99775	50	0.5	rgb(222,122,123)	1.9916	2,2
Zfp277	Fam120c	-0.99773	50.035	-5.4E-01	rgb(100,146,237)	1.9923	2,2
Pou2af1	Mmd	0.99771	50	0.502	rgb(223,121,122)	1.9916	2,2
Msc	Penk	0.99769	50.005	0.507	rgb(223,120,121)	1.9917	2,2
Kdm5b	Utrn	0.99767	50.04	0.542	rgb(223,113,114)	1.9924	2,2
Zfp868	Orm2	0.99765	50.01	0.51	rgb(223,120,121)	1.9918	2,2
Tulp3	Il2ra	0.99763	50.08	0.583	rgb(223,106,107)	1.9932	2,2
Scrt1	4932438H23Rik	0.9976	50	0.5	rgb(222,122,123)	1.9916	2,2
Zfp750	Pik3r3	0.9976	50	0.5	rgb(222,122,123)	1.9916	2,2
Mbnl2	Pak1	0.99758	49.995	0.497	rgb(222,122,123)	1.9915	2,2
Tbx21	Ly6a	0.99756	50.065	0.566	rgb(223,109,110)	1.9929	2,2
Zbtb38	Myh10	0.99754	50.005	0.502	rgb(223,121,122)	1.9917	2,2
Zfp385a	Eng	0.99752	50.055	0.554	rgb(223,111,112)	1.9927	2,2
Foxf2	Lgr4	0.9975	49.995	0.496	rgb(222,122,123)	1.9915	None
Lyl1	Lix1l	0.99747	49.995	0.496	rgb(222,122,123)	1.9915	2,2
Zfp277	1500009L16Rik	0.99747	49.995	0.493	rgb(222,123,124)	1.9915	2,2
Zfp365	4930429B21Rik	0.99745	49.99	0.489	rgb(222,124,125)	1.9914	2,2
Rfx7	Hist2h2bb	-0.99743	50.035	-1.2E-01	rgb(192,202,221)	1.9923	None
Zfp787	Zfp668	0.99741	50.025	0.523	rgb(223,117,118)	1.9921	2,2
Snai3	Crtam	0.99739	50	0.499	rgb(222,122,123)	1.9916	2,2
Bcl11b	Nfatc2	0.99737	50	0.501	rgb(223,121,122)	1.9916	2,2
Mxd3	Smtn	0.99735	49.985	0.485	rgb(222,124,125)	1.9913	2,2
Tead1	Nupr1	0.99734	50.06	0.562	rgb(223,110,111)	1.9928	None
Zfp536	Itsn1	0.99732	50.075	0.579	rgb(223,106,108)	1.9931	2,2
Pou2af1	Crtam	0.9973	49.985	0.488	rgb(222,124,125)	1.9913	2,2
Zfp365	Psrc1	0.99728	50.01	0.507	rgb(223,120,121)	1.9918	2,2
Zkscan17	Rabggta	0.99726	49.995	0.496	rgb(222,122,123)	1.9915	2,2
Zfp688	Acad8	0.99724	49.985	0.482	rgb(222,125,126)	1.9913	2,2
Foxp2	Nebl	0.99722	49.99	0.488	rgb(222,124,125)	1.9914	2,2
Csrnp1	Cish	0.99719	49.985	0.486	rgb(222,124,125)	1.9913	2,2
Sp110	Max	0.99719	49.985	0.485	rgb(222,124,125)	1.9913	2,2
Nr4a2	Nr4a1	0.99717	50	0.499	rgb(222,122,123)	1.9916	2,2
Jund	Rbms2	-0.99713	49.98	-4.8E-01	rgb(113,154,235)	1.9912	None
Zfp629	Zfp108	0.99713	49.98	0.479	rgb(222,126,126)	1.9912	2,2
Zfp750	Exoc4	0.99711	50.02	0.519	rgb(223,118,119)	1.992	2,2
Stat5b	Ikzf4	0.99709	49.98	0.476	rgb(222,126,127)	1.9912	None
Fosl2	Kif26b	-0.99707	49.98	-4.8E-01	rgb(113,154,235)	1.9912	2,2
Scrt1	Dgat1	0.99706	50.015	0.516	rgb(223,118,120)	1.9919	2,2
Zfp429	Snhg6	0.99704	49.985	0.481	rgb(222,125,126)	1.9913	2,2
Runx2	Klf2	-0.99702	49.995	-4.9E-01	rgb(110,152,236)	1.9915	None
Phf20	Tst	0.99698	49.985	0.482	rgb(222,125,126)	1.9913	2,2
Zfp750	Ttll9	0.99698	49.985	0.485	rgb(222,124,125)	1.9913	2,2
Irf7	Xaf1	0.99696	50.06	0.559	rgb(223,110,111)	1.9928	None
Zeb2	Srxn1	0.99691	49.98	0.481	rgb(222,125,126)	1.9912	2,2
Zfp473	D830046C22Rik	0.99691	49.98	0.479	rgb(222,126,127)	1.9912	2,2
Zscan22	Mmachc	0.99691	49.98	0.481	rgb(222,125,126)	1.9912	2,2
Casz1	Myo10	0.99689	49.99	0.489	rgb(222,124,125)	1.9914	2,2
Zfp367	Fam111a	0.99687	50.005	0.509	rgb(223,120,121)	1.9917	2,2
Zfp385a	Lrrc28	0.99685	50.065	0.564	rgb(223,109,110)	1.9929	2,2
Myc	Bend3	0.99683	50.035	0.532	rgb(223,115,116)	1.9923	None
Mxd1	Ptpn1	0.9968	49.975	0.478	rgb(222,126,127)	1.9911	2,2
Tigd2	Utf1	-0.9968	49.975	-4.8E-01	rgb(114,154,235)	1.9911	2,2
Zeb2	Akr1b8	0.99678	50.03	0.531	rgb(223,116,117)	1.9922	2,2
Zfp318	Adora2b	-0.99676	49.995	-5.0E-01	rgb(109,151,236)	1.9915	2,2
Myc	Smyd5	0.99674	50.025	0.525	rgb(223,117,118)	1.9921	None
Foxs1	S100a4	0.99672	49.985	0.485	rgb(222,124,125)	1.9913	2,2
Zfp277	Amz2	0.99668	49.99	0.488	rgb(222,124,125)	1.9914	2,2
Zfp385a	Robo3	0.99668	49.99	0.489	rgb(222,124,125)	1.9914	2,2
Zfp429	Apold1	-0.99666	50.01	-5.1E-01	rgb(106,150,236)	1.9918	2,2
Fosl2	L3mbtl3	-0.99665	49.99	-4.9E-01	rgb(111,152,236)	1.9914	2,2
Fos	Pacs1	-0.99663	49.975	-4.8E-01	rgb(113,154,235)	1.9911	None
Mxi1	Clybl	0.99661	49.97	0.467	rgb(222,128,129)	1.991	2,2
Twist1	Calcr	0.99659	49.97	0.471	rgb(222,127,128)	1.991	2,2
Foxs1	Sh2d7	0.99657	49.965	0.468	rgb(222,128,128)	1.9909	2,2
Mxi1	Urb1	-0.99653	49.975	-4.7E-01	rgb(114,154,235)	1.9911	2,2
Plagl1	Nedd4	0.99653	49.975	0.475	rgb(222,126,127)	1.9911	None
Fosl1	Rnf217	-0.9965	49.965	-4.6E-01	rgb(117,156,235)	1.9909	2,2
Fosl2	Lrmp	-0.9965	49.965	-4.7E-01	rgb(116,155,235)	1.9909	None
Zfp280c	Rfx7	0.99648	49.97	0.471	rgb(222,127,128)	1.991	2,2
Ahrr	Pdpn	0.99646	50.005	0.505	rgb(223,121,122)	1.9917	2,2
Phf1	Kcnq5	-0.99644	49.965	-4.6E-01	rgb(116,156,235)	1.9909	2,2
Rorc	C2cd4d	0.99642	50	0.497	rgb(222,122,123)	1.9916	2,2
Zfp750	Ckmt1	0.9964	49.995	0.495	rgb(222,122,123)	1.9915	2,2
Batf	Tal2	-0.99639	49.965	-4.7E-01	rgb(116,156,235)	1.9909	2,2
Batf	Igfbp7	-0.99637	49.965	-4.6E-01	rgb(116,156,235)	1.9909	2,2
Zbtb46	Tmem120b	0.99635	49.975	0.476	rgb(222,126,127)	1.9911	2,2
Mxi1	Acp5	0.99633	49.97	0.471	rgb(222,127,128)	1.991	None
Zfp35	Zscan21	0.99631	49.99	0.486	rgb(222,124,125)	1.9914	2,2
Mbnl2	Tnfsf8	-0.99627	49.96	-4.6E-01	rgb(118,157,234)	1.9908	2,2
Six5	Tex15	0.99627	49.96	0.457	rgb(222,130,131)	1.9908	2,2
Jazf1	4930506M07Rik	0.99625	49.965	0.466	rgb(222,128,129)	1.9909	2,2
Kdm5b	Ccng2	0.99624	49.98	0.479	rgb(222,125,126)	1.9912	2,2
Kdm2b	Plekhf2	-0.99622	49.96	-4.6E-01	rgb(118,157,234)	1.9908	2,2
Zfp467	Olfml2a	0.9962	49.98	0.484	rgb(222,124,125)	1.9912	2,2
Mxd3	9530077C05Rik	0.99618	49.955	0.457	rgb(222,130,131)	1.9907	2,2
Zfp629	Synj1	-0.99616	49.96	-4.6E-01	rgb(118,157,234)	1.9908	2,2
Hif1a	E330009J07Rik	0.99614	49.955	0.458	rgb(222,130,130)	1.9907	None
Sgsm2	Tg	0.99612	49.96	0.458	rgb(222,130,131)	1.9908	2,2
Zfp771	Tmem158	0.99611	49.955	0.452	rgb(222,131,132)	1.9907	2,2
Msc	Ccr1	0.99605	49.975	0.474	rgb(222,126,127)	1.9911	2,2
Tbx6	Vasn	0.99605	49.975	0.475	rgb(222,126,127)	1.9911	2,2
Zfp629	Tbc1d16	0.99605	49.975	0.476	rgb(222,126,127)	1.9911	2,2
Zfp52	Eml1	0.99603	49.955	0.456	rgb(222,130,131)	1.9907	2,2
Klf2	Serpine1	-0.99599	49.96	-4.6E-01	rgb(118,157,234)	1.9908	2,2
Zfp429	Dock1	-0.99599	49.96	-4.6E-01	rgb(117,156,234)	1.9908	2,2
Creb3l2	Gprc5a	0.99596	49.96	0.463	rgb(222,129,130)	1.9908	2,2
Myc	Crat	-0.99596	49.96	-4.6E-01	rgb(118,157,234)	1.9908	None
Elf1	Ulk2	0.99594	49.98	0.477	rgb(222,126,127)	1.9912	None
Zfp467	Cyth4	-0.99592	49.955	-4.5E-01	rgb(119,157,234)	1.9907	2,2
Fosl2	Stat3	0.9959	49.95	0.45	rgb(222,131,132)	1.9906	2,2
Plscr1	Eif4ebp1	0.99588	49.95	0.449	rgb(222,131,132)	1.9906	2,2
Tal2	Tmem38b	0.99586	49.96	0.461	rgb(222,129,130)	1.9908	2,2
Twist1	Idi2	0.99584	49.95	0.452	rgb(222,131,132)	1.9906	2,2
Zfp367	Apitd1	0.99583	49.995	0.494	rgb(222,123,124)	1.9915	2,2
Zbtb38	Idh1	0.99581	49.95	0.447	rgb(222,132,133)	1.9906	2,2
Pou2af1	Foxp1	0.99577	49.95	0.45	rgb(222,131,132)	1.9906	None
Sp4	Tyms	0.99577	49.95	0.009	rgb(217,215,215)	1.9906	None
Ncoa2	Tcf12	0.99575	49.99	0.488	rgb(222,124,125)	1.9914	2,2
Maff	Gne	-0.99573	49.965	-4.6E-01	rgb(116,156,235)	1.9909	2,2
Zfp362	Mmp7	-0.99571	49.985	-4.8E-01	rgb(112,153,235)	1.9913	2,2
Dr1	Idi1	0.9957	49.96	0.46	rgb(222,129,130)	1.9908	2,2
Creb3l2	Cdh23	0.99568	49.95	0.449	rgb(222,131,132)	1.9906	2,2
Hes5	BC018473	0.99566	49.98	0.482	rgb(222,125,126)	1.9912	2,2
Bhlhe40	Neto2	0.99564	49.955	0.034	rgb(217,211,211)	1.9907	None
Kdm5b	Rasgef1b	-0.99562	50.03	-5.3E-01	rgb(103,147,237)	1.9922	2,2
Zfp280b	Ap1s3	0.9956	50.025	0.527	rgb(223,116,117)	1.9921	2,2
Mitf	Cyth1	0.99557	49.96	0.462	rgb(222,129,130)	1.9908	None
Pou5f2	Arg2	0.99557	49.96	0.461	rgb(222,129,130)	1.9908	2,2
Zbtb32	P4ha2	0.99555	49.965	0.465	rgb(222,128,129)	1.9909	2,2
Zfp280b	Avpr1a	0.99553	49.95	0.451	rgb(222,131,132)	1.9906	2,2
Zfp467	Siglec5	0.99549	49.945	0.447	rgb(222,132,133)	1.9905	2,2
Zfp651	Scarf2	0.99549	49.945	0.444	rgb(222,132,133)	1.9905	2,2
Zfp365	9030617O03Rik	0.99547	49.945	0.447	rgb(222,132,132)	1.9905	2,2
Zfp523	Zc3h6	0.99545	49.945	0.446	rgb(222,132,133)	1.9905	2,2
Zfp523	Fyco1	0.99544	49.97	0.47	rgb(222,127,128)	1.991	2,2
Fos	Gm6225	0.9954	49.945	0.444	rgb(222,132,133)	1.9905	2,2
Tigd2	Kndc1	-0.9954	49.945	-4.5E-01	rgb(120,158,234)	1.9905	2,2
Plscr1	Dhrs9	0.99538	49.945	0.447	rgb(222,132,133)	1.9905	2,2
Sgsm2	Per3	0.99536	49.945	0.443	rgb(222,132,133)	1.9905	2,2
Ahrr	Cpox	0.99534	49.945	0.446	rgb(222,132,133)	1.9905	2,2
Atf6	Actn1	-0.99532	49.98	-4.8E-01	rgb(114,154,235)	1.9912	2,2
Nr4a2	Crem	0.9953	49.985	0.486	rgb(222,124,125)	1.9913	2,2
Batf	Fbn2	-0.99527	49.94	-4.4E-01	rgb(121,159,234)	1.9904	2,2
Ccdc17	Gm6225	0.99527	49.94	0.439	rgb(222,133,134)	1.9904	2,2
Ovol2	Selp	0.99525	49.95	0.452	rgb(222,131,132)	1.9906	2,2
Zfp511	Nt5dc1	-0.99523	49.945	-4.5E-01	rgb(120,158,234)	1.9905	2,2
Atmin	Scyl2	0.99517	49.94	0.437	rgb(222,134,134)	1.9904	2,2
Erg	Galc	-0.99517	49.94	-4.4E-01	rgb(121,159,234)	1.9904	None
Zfp467	Sytl3	-0.99517	49.94	-4.4E-01	rgb(122,159,234)	1.9904	2,2
Drap1	Sepw1	0.99516	49.955	0.454	rgb(222,130,131)	1.9907	2,2
Jun	Mab21l3	0.99512	49.94	0.443	rgb(222,132,133)	1.9904	None
Zfp429	Ankrd33b	0.99512	49.94	0.438	rgb(222,133,134)	1.9904	2,2
Zfp629	Hemgn	0.9951	49.95	0.446	rgb(222,132,133)	1.9906	2,2
Creb3l2	Spint1	0.99508	49.94	0.436	rgb(222,134,135)	1.9904	2,2
Tet2	Gprin3	0.99506	49.965	0.468	rgb(222,128,128)	1.9909	2,2
Nr4a2	Bcl2a1d	0.99503	49.945	0.443	rgb(222,132,133)	1.9905	2,2
Ybx2	Fam198a	0.99503	49.945	0.444	rgb(222,132,133)	1.9905	2,2
Mxd1	Icam1	0.99497	49.94	0.441	rgb(222,133,134)	1.9904	None
Stat2	Gbp5	0.99497	49.94	0.443	rgb(222,132,133)	1.9904	None
Zfp385a	Slc2a4	0.99497	49.94	0.441	rgb(222,133,134)	1.9904	2,2
Kdm2b	Spin4	0.99495	49.955	0.453	rgb(222,130,131)	1.9907	2,2
Creb3l2	Lpin2	-0.99491	49.95	-4.5E-01	rgb(119,157,234)	1.9906	2,2
Zbtb46	Scin	0.99491	49.95	0.452	rgb(222,131,132)	1.9906	2,2
Arnt2	Adamtsl3	0.99489	49.94	0.439	rgb(222,133,134)	1.9904	2,2
Pou2af1	Hs3st1	-0.99486	49.94	-4.4E-01	rgb(121,159,234)	1.9904	2,2
Zfp629	Frs3	0.99486	49.94	0.441	rgb(222,133,134)	1.9904	2,2
Rarg	Cd9	0.99482	49.935	0.436	rgb(222,134,135)	1.9903	None
Trerf1	Tmem176a	0.99482	49.935	0.436	rgb(222,134,135)	1.9903	2,2
Hif3a	Rasl12	0.9948	49.95	0.449	rgb(222,131,132)	1.9906	2,2
Zbtb44	Trove2	0.99476	49.945	0.446	rgb(222,132,133)	1.9905	2,2
Zfp629	Ccng1	-0.99476	49.945	-4.5E-01	rgb(120,158,234)	1.9905	2,2
Ncoa3	Fndc3a	0.99475	49.97	0.471	rgb(222,127,128)	1.991	2,2
Zfp429	Plod3	-0.99473	49.94	-4.4E-01	rgb(121,159,234)	1.9904	2,2
Irf9	Stat2	0.99471	49.95	0.447	rgb(222,132,133)	1.9906	None
Zfp629	Dnmt3b	0.99469	49.945	0.444	rgb(222,132,133)	1.9905	2,2
Zfp956	Adrb2	0.99467	49.935	0.433	rgb(222,134,135)	1.9903	2,2
Zfp956	Atp10d	0.99465	49.96	0.461	rgb(222,129,130)	1.9908	2,2
Zfp629	Tnfsf10	-0.99463	49.94	-4.4E-01	rgb(122,159,234)	1.9904	2,2
Myc	Usp35	-0.99462	49.995	-5.0E-01	rgb(109,151,236)	1.9915	None
Creb3l2	Syn1	0.9946	49.945	0.446	rgb(222,132,133)	1.9905	2,2
Ahrr	Lgr4	0.99454	49.93	0.43	rgb(222,135,136)	1.9902	2,2
Zfp414	Rab4b	0.99454	49.93	0.431	rgb(222,135,136)	1.9902	2,2
Zfp608	Igf2r	0.99454	49.93	0.43	rgb(222,135,136)	1.9902	2,2
Trps1	Gpr65	0.99448	49.93	0.427	rgb(222,136,136)	1.9902	2,2
Zbtb7c	Scarf2	0.99448	49.93	0.429	rgb(222,135,136)	1.9902	2,2
Zfp750	Urm1	0.99448	49.93	0.433	rgb(222,134,135)	1.9902	2,2
Zfp429	Slc27a4	-0.99447	49.94	-4.4E-01	rgb(121,159,234)	1.9904	2,2
Elf1	Sh2d3c	0.99445	49.935	0.434	rgb(222,134,135)	1.9903	None
Maff	Fam111a	-0.99443	49.93	-4.3E-01	rgb(124,160,233)	1.9902	None
Msc	Uchl1	0.99441	49.93	0.432	rgb(222,134,135)	1.9902	2,2
Zfp750	1700007K13Rik	0.99439	49.96	0.462	rgb(222,129,130)	1.9908	2,2
Zfp473	Fkrp	-0.99437	49.945	-4.5E-01	rgb(120,158,234)	1.9905	2,2
Irf7	Trim12c	0.99435	49.93	0.429	rgb(222,135,136)	1.9902	None
Zfp111	Pparg	0.99432	49.94	0.436	rgb(222,134,135)	1.9904	2,2
Zfp536	Rpl10a	0.99432	49.94	0.441	rgb(222,133,134)	1.9904	2,2
