TF	Target	SignedQuantile	NonzeroSubsamples(Stability)	pCorr	stroke	stroke-width	stroke-dasharray
Klf2	Kcna3	-0.80855	50.16	-6.6E-01	rgb( 74,130,242)	1.9949	None
Maf	Aqp3	0.80855	50.16	0.665	rgb(224, 90, 91)	1.9949	None
Myc	Lactb	-0.80855	50.16	-6.6E-01	rgb( 75,131,242)	1.9949	None
Nfkb1	Emb	-0.80855	50.16	-6.6E-01	rgb( 73,130,242)	1.9949	None
Ppard	Coro7	0.80855	50.16	0.66	rgb(224, 91, 92)	1.9949	None
Rxra	Fgf2	0.80855	50.16	0.664	rgb(224, 90, 92)	1.9949	None
Sp2	Hist3h2bb-ps	-0.80855	50.16	-6.6E-01	rgb( 75,130,242)	1.9949	None
Sp2	Slc39a9	0.80855	50.16	0.656	rgb(224, 92, 93)	1.9949	None
Srf	Ccdc107	-0.80855	50.16	-6.6E-01	rgb( 74,130,242)	1.9949	None
Tcf3	Wrnip1	0.80855	50.16	0.66	rgb(224, 91, 92)	1.9949	None
Vax2	Il17re	0.80855	50.16	0.659	rgb(224, 91, 92)	1.9949	2,2
Zfhx3	Ermp1	0.80855	50.16	0.658	rgb(224, 91, 93)	1.9949	2,2
Zfp148	Adora2a	-0.80855	50.16	-6.6E-01	rgb( 74,130,242)	1.9949	None
Sgsm2	Tert	0.80855	50.16	0.657	rgb(224, 92, 93)	1.9949	2,2
Zeb2	Srgap3	0.80855	50.16	0.657	rgb(224, 91, 93)	1.9949	2,2
Arid5a	Sbno2	0.80855	50.15	0.648	rgb(224, 93, 94)	1.9947	2,2
Atf3	Gfi1	0.80855	50.15	0.652	rgb(224, 93, 94)	1.9947	None
Bhlhe40	Tg	0.80855	50.15	0.649	rgb(224, 93, 94)	1.9947	None
Ets1	Tex2	0.80855	50.15	0.647	rgb(224, 93, 95)	1.9947	None
Ets2	Ifit2	0.80855	50.15	0.651	rgb(224, 93, 94)	1.9947	2,2
Gfi1	Rgmb	-0.80855	50.15	-6.5E-01	rgb( 77,132,242)	1.9947	2,2
Irf1	Gbp6	0.80855	50.15	0.651	rgb(224, 93, 94)	1.9947	2,2
Irf7	Gbp9	0.80855	50.15	0.654	rgb(224, 92, 93)	1.9947	2,2
Irf8	Tbx21	0.80855	50.15	0.654	rgb(224, 92, 93)	1.9947	2,2
Klf10	Rara	0.80855	50.15	0.653	rgb(224, 92, 93)	1.9947	None
Maf	Pdpn	0.80855	50.15	0.645	rgb(224, 94, 95)	1.9947	None
Nr4a1	Nfkbie	0.80855	50.15	0.647	rgb(224, 93, 95)	1.9947	2,2
Rorc	Ccdc63	0.80855	50.15	0.65	rgb(224, 93, 94)	1.9947	None
Rxra	Myo18a	0.80855	50.15	0.65	rgb(224, 93, 94)	1.9947	None
Sp3	Uqcrq	-0.80855	50.15	-6.5E-01	rgb( 77,132,242)	1.9947	None
Srf	Wdr1	0.80855	50.15	0.652	rgb(224, 92, 94)	1.9947	None
Thap1	Dffb	0.80855	50.15	0.652	rgb(224, 93, 94)	1.9947	None
Mxd4	Ypel3	0.80855	50.15	0.645	rgb(224, 94, 95)	1.9947	2,2
Zfp429	Apold1	-0.80855	50.15	-6.5E-01	rgb( 75,131,242)	1.9947	2,2
Zfp948	Ankrd23	0.80855	50.15	0.647	rgb(224, 93, 95)	1.9947	2,2
Bhlhe40	Ndrg2	0.80855	50.14	0.645	rgb(224, 94, 95)	1.9945	None
Epas1	Mllt3	0.80855	50.14	0.644	rgb(224, 94, 95)	1.9945	None
Ets1	Pdcd1	-0.80855	50.14	-6.4E-01	rgb( 78,132,241)	1.9945	None
Fosl2	Tcf12	-0.80855	50.14	-6.4E-01	rgb( 77,132,241)	1.9945	None
Hbp1	Ifnar1	0.80855	50.14	0.642	rgb(224, 94, 96)	1.9945	None
Irf7	Cmpk2	0.80855	50.14	0.639	rgb(224, 95, 96)	1.9945	2,2
Jdp2	Pck2	0.80855	50.14	0.638	rgb(224, 95, 96)	1.9945	2,2
Plagl1	Mex3a	0.80855	50.14	0.638	rgb(224, 95, 96)	1.9945	2,2
Rela	Ifit2	-0.80855	50.14	-6.4E-01	rgb( 78,133,241)	1.9945	None
Rxra	Smek1	0.80855	50.14	0.636	rgb(224, 95, 97)	1.9945	None
Sox5	Mab21l2	0.80855	50.14	0.643	rgb(224, 94, 95)	1.9945	2,2
Sp3	Cnnm4	0.80855	50.14	0.643	rgb(224, 94, 96)	1.9945	None
Sp3	Dcakd	-0.80855	50.14	-6.4E-01	rgb( 78,133,241)	1.9945	None
Sp4	Cnnm3	-0.80855	50.14	-6.4E-01	rgb( 78,133,241)	1.9945	None
Stat4	Nudt6	-0.80855	50.14	-6.4E-01	rgb( 78,132,241)	1.9945	None
Adnp	Dcxr	-0.80855	50.14	-6.4E-01	rgb( 78,132,241)	1.9945	2,2
Zfp429	Megf8	-0.80855	50.14	-6.4E-01	rgb( 78,133,241)	1.9945	2,2
Zfp536	Fyn	0.80855	50.14	0.642	rgb(224, 94, 96)	1.9945	2,2
Zfp536	Tekt2	0.80855	50.14	0.643	rgb(224, 94, 95)	1.9945	2,2
Zhx2	Sema6b	-0.80855	50.14	-6.4E-01	rgb( 78,133,241)	1.9945	2,2
Arid2	2210013O21Rik	-0.80855	50.13	-6.3E-01	rgb( 79,133,241)	1.9943	2,2
Cebpg	Slc7a3	0.80855	50.13	0.633	rgb(224, 96, 97)	1.9943	2,2
Deaf1	Acin1	0.80855	50.13	0.628	rgb(224, 97, 98)	1.9943	None
Egr2	Ergic1	-0.80855	50.13	-6.3E-01	rgb( 80,134,241)	1.9943	None
Ets1	Pdcd1lg2	-0.80855	50.13	-6.3E-01	rgb( 81,134,241)	1.9943	None
Fosl2	Cxcr1	0.80855	50.13	0.631	rgb(224, 96, 98)	1.9943	None
Fosl2	L3mbtl3	-0.80855	50.13	-6.3E-01	rgb( 80,134,241)	1.9943	None
Hbp1	Rpusd2	-0.80855	50.13	-6.3E-01	rgb( 80,134,241)	1.9943	None
Hic1	Itga4	0.80855	50.13	0.63	rgb(224, 97, 98)	1.9943	None
Hif1a	Chm	0.80855	50.13	0.625	rgb(224, 98, 99)	1.9943	None
Irf1	Fam26f	0.80855	50.13	0.63	rgb(224, 97, 98)	1.9943	None
Irf4	Slfn2	0.80855	50.13	0.627	rgb(224, 97, 98)	1.9943	None
Jund	Cebpb	0.80855	50.13	0.63	rgb(224, 97, 98)	1.9943	2,2
Nfatc1	Synpo	0.80855	50.13	0.625	rgb(224, 98, 99)	1.9943	None
Patz1	Mboat7	0.80855	50.13	0.627	rgb(224, 97, 99)	1.9943	2,2
Rfx1	Dyx1c1	-0.80855	50.13	-6.3E-01	rgb( 80,134,241)	1.9943	None
Rfx1	Psme1	-0.80855	50.13	-6.3E-01	rgb( 81,134,241)	1.9943	None
Rxra	Ccdc50	0.80855	50.13	0.632	rgb(224, 96, 98)	1.9943	None
Sox5	Tbc1d30	-0.80855	50.13	-6.3E-01	rgb( 81,134,241)	1.9943	None
Sp4	Chd7	0.80855	50.13	0.627	rgb(224, 97, 98)	1.9943	None
Tcf12	Pafah1b3	-0.80855	50.13	-6.3E-01	rgb( 80,134,241)	1.9943	2,2
Tead1	Nupr1	0.80855	50.13	0.629	rgb(224, 97, 98)	1.9943	2,2
Zfp263	Arhgef6	-0.80855	50.13	-6.3E-01	rgb( 80,134,241)	1.9943	None
Zfp329	Gripap1	0.80855	50.13	0.625	rgb(224, 98, 99)	1.9943	2,2
Zfp367	Rpa2	0.80855	50.13	0.629	rgb(224, 97, 98)	1.9943	2,2
Zfp536	Lpin3	0.80855	50.13	0.633	rgb(224, 96, 97)	1.9943	2,2
Zfp606	Ripk1	-0.80855	50.13	-6.3E-01	rgb( 80,134,241)	1.9943	2,2
Creb3l2	Syn1	0.80855	50.12	0.623	rgb(224, 98, 99)	1.9941	2,2
Elf1	Rabgap1l	0.80855	50.12	0.615	rgb(224, 99,101)	1.9941	None
Elf1	Rnf125	0.80855	50.12	0.622	rgb(224, 98, 99)	1.9941	None
Epas1	Satb1	0.80855	50.12	0.615	rgb(224,100,101)	1.9941	None
Ets1	Aste1	-0.80855	50.12	-6.2E-01	rgb( 83,136,240)	1.9941	None
Fosl2	Tbc1d30	0.80855	50.12	0.616	rgb(224, 99,101)	1.9941	None
Hsf1	Ifi27l2a	-0.80855	50.12	-6.2E-01	rgb( 83,135,240)	1.9941	None
Ikzf4	Gpr146	0.80855	50.12	0.616	rgb(224, 99,101)	1.9941	2,2
Irf4	Icosl	-0.80855	50.12	-6.2E-01	rgb( 83,136,240)	1.9941	None
Jun	Osm	0.80855	50.12	0.617	rgb(224, 99,100)	1.9941	2,2
Kdm2b	Adora2a	0.80855	50.12	0.615	rgb(224, 99,101)	1.9941	2,2
Nr2f6	Cd2	-0.80855	50.12	-6.2E-01	rgb( 82,135,241)	1.9941	None
Tcf12	Mycbp2	0.80855	50.12	0.615	rgb(224, 99,101)	1.9941	2,2
Vax2	Dab2	0.80855	50.12	0.617	rgb(224, 99,100)	1.9941	2,2
Xbp1	Rpl36al	-0.80855	50.12	-6.2E-01	rgb( 83,135,240)	1.9941	None
Zfp467	Sspo	0.80855	50.12	0.617	rgb(224, 99,100)	1.9941	2,2
Klf6	Crtc1	-0.80855	50.12	-6.2E-01	rgb( 83,135,240)	1.9941	2,2
L3mbtl3	Ergic1	0.80855	50.12	0.619	rgb(224, 99,100)	1.9941	2,2
Skil	Slco4a1	-0.80855	50.12	-6.2E-01	rgb( 82,135,241)	1.9941	2,2
Whsc1	Rfwd3	0.80855	50.12	0.621	rgb(224, 98,100)	1.9941	2,2
Zfp750	Pik3r3	0.80855	50.12	0.618	rgb(224, 99,100)	1.9941	2,2
Zfp808	Tyms	0.80855	50.12	0.62	rgb(224, 99,100)	1.9941	2,2
Egr1	1700025G04Rik	-0.80855	50.11	-6.1E-01	rgb( 85,137,240)	1.9939	None
Egr1	Trib1	0.80855	50.11	0.605	rgb(224,101,103)	1.9939	None
Elf1	Mafg	-0.80855	50.11	-6.1E-01	rgb( 85,136,240)	1.9939	None
Fosl2	Gpsm2	0.80855	50.11	0.607	rgb(224,101,102)	1.9939	None
Hlx	Tmem163	0.80855	50.11	0.613	rgb(224,100,101)	1.9939	2,2
Irf4	Cxxc5	-0.80855	50.11	-6.1E-01	rgb( 85,137,240)	1.9939	2,2
Irf4	Lpcat1	-0.80855	50.11	-6.1E-01	rgb( 84,136,240)	1.9939	None
Irf4	Nrgn	-0.80855	50.11	-6.1E-01	rgb( 85,137,240)	1.9939	None
Irf8	Bcl3	0.80855	50.11	0.611	rgb(224,100,101)	1.9939	None
Kdm2b	Mxd1	-0.80855	50.11	-6.1E-01	rgb( 84,136,240)	1.9939	2,2
Klf2	Fundc2	0.80855	50.11	0.607	rgb(224,101,102)	1.9939	None
Nr4a2	Tapbpl	0.80855	50.11	0.611	rgb(224,100,102)	1.9939	2,2
Pou2af1	Foxp1	0.80855	50.11	0.611	rgb(224,100,102)	1.9939	None
Rara	Ifih1	-0.80855	50.11	-6.1E-01	rgb( 85,137,240)	1.9939	None
Runx1	Cxcr1	-0.80855	50.11	-6.1E-01	rgb( 84,136,240)	1.9939	None
Sp2	Fbxo18	-0.80855	50.11	-6.1E-01	rgb( 85,137,240)	1.9939	None
Sp3	4931406P16Rik	0.80855	50.11	0.613	rgb(224,100,101)	1.9939	None
Sp4	Ptpn2	0.80855	50.11	0.607	rgb(224,101,102)	1.9939	None
Trerf1	Tmem176a	0.80855	50.11	0.611	rgb(224,100,101)	1.9939	2,2
Xbp1	9930014A18Rik	-0.80855	50.11	-6.1E-01	rgb( 84,136,240)	1.9939	None
Zbtb7a	Hmgn1	-0.80855	50.11	-6.1E-01	rgb( 85,137,240)	1.9939	None
Zfx	Aldh4a1	0.80855	50.11	0.614	rgb(224,100,101)	1.9939	None
Zbtb17	Cln5	-0.80855	50.11	-6.1E-01	rgb( 84,136,240)	1.9939	2,2
Zfp184	Maoa	0.80855	50.11	0.609	rgb(224,101,102)	1.9939	2,2
Zfp420	Scarf2	-0.80855	50.11	-6.1E-01	rgb( 85,137,240)	1.9939	2,2
Zfp536	Gykl1	0.80855	50.11	0.611	rgb(224,100,102)	1.9939	2,2
Zik1	Mvp	-0.80855	50.11	-6.1E-01	rgb( 84,136,240)	1.9939	2,2
Ahctf1	Smg5	0.80855	50.1	0.604	rgb(224,102,103)	1.9937	2,2
Batf	Slamf9	-0.80855	50.1	-6.0E-01	rgb( 88,138,240)	1.9937	2,2
Batf	Tex14	-0.80855	50.1	-6.0E-01	rgb( 87,138,240)	1.9937	None
Cebpg	Chac1	0.80855	50.1	0.603	rgb(224,102,103)	1.9937	2,2
Ebf1	Bend3	-0.80855	50.1	-6.0E-01	rgb( 87,138,240)	1.9937	None
Egr1	Nr4a1	0.80855	50.1	0.602	rgb(224,102,103)	1.9937	None
Etv4	Mboat7	0.80855	50.1	0.602	rgb(224,102,103)	1.9937	2,2
Etv4	Slc6a9	0.80855	50.1	0.596	rgb(224,103,104)	1.9937	2,2
Etv6	Il12rb1	0.80855	50.1	0.6	rgb(224,102,104)	1.9937	None
Fosl2	Lbp	0.80855	50.1	0.601	rgb(224,102,103)	1.9937	None
Hsf1	Rpusd2	0.80855	50.1	0.602	rgb(224,102,103)	1.9937	None
Ikzf2	Cd160	0.80855	50.1	0.602	rgb(224,102,103)	1.9937	2,2
Irf2	Znhit6	0.80855	50.1	0.595	rgb(224,103,105)	1.9937	None
Irf4	Ptprf	0.80855	50.1	0.597	rgb(224,103,104)	1.9937	None
Irf4	Sh3bp1	-0.80855	50.1	-6.0E-01	rgb( 87,138,240)	1.9937	None
Irf7	Gm6548	0.80855	50.1	0.6	rgb(224,102,104)	1.9937	2,2
Irf7	Oas1b	0.80855	50.1	0.604	rgb(224,102,103)	1.9937	None
Jund	Socs1	0.80855	50.1	0.604	rgb(224,102,103)	1.9937	None
Klf13	Acss1	0.80855	50.1	0.598	rgb(224,103,104)	1.9937	None
Klf4	Gbp2	0.80855	50.1	0.603	rgb(224,102,103)	1.9937	None
Maf	Ctla2a	0.80855	50.1	0.599	rgb(224,103,104)	1.9937	None
Maf	Emp1	0.80855	50.1	0.604	rgb(224,102,103)	1.9937	None
Mybl1	4632434I11Rik	0.80855	50.1	0.6	rgb(224,102,104)	1.9937	2,2
Myc	Tmem43	-0.80855	50.1	-6.0E-01	rgb( 87,138,240)	1.9937	None
Nfkb2	Ets1	-0.80855	50.1	-6.0E-01	rgb( 87,138,240)	1.9937	None
Nr4a2	Gpr65	0.80855	50.1	0.599	rgb(224,103,104)	1.9937	None
Rel	Jak3	-0.80855	50.1	-6.0E-01	rgb( 86,137,240)	1.9937	None
Rxra	Fas	-0.80855	50.1	-6.0E-01	rgb( 87,138,240)	1.9937	None
Sp2	Gm12942	-0.80855	50.1	-6.0E-01	rgb( 88,138,240)	1.9937	None
Sp3	Ripk1	0.80855	50.1	0.605	rgb(224,101,103)	1.9937	None
Sp4	Dctn4	0.80855	50.1	0.6	rgb(224,102,104)	1.9937	None
Sp4	Neto2	-0.80855	50.1	-6.0E-01	rgb( 87,138,240)	1.9937	None
Stat1	Slain1	0.80855	50.1	0.596	rgb(224,103,104)	1.9937	None
Tcf12	Ssh2	0.80855	50.1	0.6	rgb(224,102,104)	1.9937	None
Thra	Nr1d1	0.80855	50.1	0.598	rgb(224,103,104)	1.9937	2,2
Vax2	Myo1f	0.80855	50.1	0.597	rgb(224,103,104)	1.9937	2,2
Xbp1	Gpatch4	-0.80855	50.1	-6.0E-01	rgb( 86,138,240)	1.9937	2,2
Zbtb7b	Atcay	0.80855	50.1	0.596	rgb(224,103,104)	1.9937	None
C030039L03Rik	Kcnc3	0.80855	50.1	0.595	rgb(224,103,105)	1.9937	2,2
Dpf1	Rbfox2	0.80855	50.1	0.602	rgb(224,102,103)	1.9937	2,2
Ncoa1	Tmem184b	0.80855	50.1	0.598	rgb(224,103,104)	1.9937	2,2
Zbtb32	P4ha2	0.80855	50.1	0.598	rgb(224,103,104)	1.9937	2,2
Zfp169	Inpp4a	0.80855	50.1	0.601	rgb(224,102,103)	1.9937	2,2
Zfp385a	Abhd4	0.80855	50.1	0.601	rgb(224,102,103)	1.9937	2,2
Zfp429	Zfp874a	0.80855	50.1	0.601	rgb(224,102,103)	1.9937	2,2
Zfp473	Fkrp	-0.80855	50.1	-6.0E-01	rgb( 87,138,240)	1.9937	2,2
Zfp516	B4galnt4	0.80855	50.1	0.6	rgb(224,102,104)	1.9937	2,2
Zfp787	Zfp668	0.80855	50.1	0.604	rgb(224,102,103)	1.9937	2,2
Zfp800	Smek1	0.80855	50.1	0.598	rgb(224,103,104)	1.9937	2,2
Zkscan17	Cyfip2	0.80855	50.1	0.595	rgb(224,103,105)	1.9937	2,2
Arid3b	Ccdc107	-0.80855	50.09	-5.9E-01	rgb( 88,139,240)	1.9935	None
Atf3	Ankrd13c	0.80855	50.09	0.595	rgb(224,103,105)	1.9935	None
Bhlhe40	Anln	0.80855	50.09	0.594	rgb(224,103,105)	1.9935	None
Etv4	Dusp9	0.80855	50.09	0.594	rgb(224,103,105)	1.9935	2,2
Etv6	Ncs1	0.80855	50.09	0.589	rgb(223,105,106)	1.9935	None
Fosl2	Chd7	0.80855	50.09	0.587	rgb(223,105,106)	1.9935	None
Fosl2	Ptprf	0.80855	50.09	0.586	rgb(223,105,106)	1.9935	None
Hic1	Cttn	0.80855	50.09	0.594	rgb(224,104,105)	1.9935	None
Hif1a	Mfsd2a	0.80855	50.09	0.586	rgb(223,105,106)	1.9935	None
Irf4	Dlk1	-0.80855	50.09	-5.9E-01	rgb( 89,139,239)	1.9935	2,2
