TF	Target	SignedQuantile	AveStability	AvePCorr	stroke	stroke-width	stroke-dasharray
Zfp937	Armcx2	0.44382	47.81	0.31	rgb(220,158,158)	1.9476	2,2
Zfp961	Pqlc1	-0.44382	47.81	-4.3E-01	rgb(125,161,233)	1.9476	2,2
Arnt2	Gen1	0.44181	47.73	0.226	rgb(219,174,174)	1.946	None
Arnt2	Hs6st2	0.44181	47.73	0.233	rgb(220,173,173)	1.946	2,2
Arntl2	Areg	0.44181	47.73	0.229	rgb(220,173,174)	1.946	2,2
Batf	Clec2g	-0.44181	47.73	-2.3E-01	rgb(167,186,226)	1.946	None
Bcl6	Slc6a6	-0.44181	47.73	-2.3E-01	rgb(167,187,226)	1.946	None
Bhlhe40	Spata6	0.44181	47.73	0.234	rgb(220,172,173)	1.946	None
Ccdc17	Stap2	0.44181	47.73	0.232	rgb(220,173,173)	1.946	2,2
Cggbp1	Xylt2	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	2,2
Egr1	Maged2	-0.44181	47.73	-2.3E-01	rgb(167,186,226)	1.946	None
Erg	Fam78b	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	2,2
Erg	Gm10584	0.44181	47.73	0.227	rgb(219,174,174)	1.946	2,2
Ets1	Slc38a1	0.44181	47.73	0.273	rgb(220,165,165)	1.946	None
Ets2	Dusp8	0.44181	47.73	0.229	rgb(220,173,174)	1.946	2,2
Fosl2	Slc30a3	-0.44181	47.73	-2.3E-01	rgb(167,187,226)	1.946	None
Foxb1	Jup	-0.44181	47.73	-2.3E-01	rgb(167,187,226)	1.946	2,2
Foxf2	Rab20	0.44181	47.73	0.228	rgb(220,173,174)	1.946	2,2
Foxo1	Maf	0.44181	47.73	0.233	rgb(220,172,173)	1.946	2,2
Foxo3	Aldh4a1	0.44181	47.73	0.225	rgb(219,174,174)	1.946	2,2
Foxp1	Brd3	0.44181	47.73	0.228	rgb(220,173,174)	1.946	None
Foxp3	Gbp4	-0.44181	47.73	-2.3E-01	rgb(167,187,226)	1.946	None
Foxp3	Runx2	-0.44181	47.73	-2.3E-01	rgb(166,186,226)	1.946	None
Gata2	Aldh1l2	-0.44181	47.73	-2.3E-01	rgb(167,187,226)	1.946	None
Gli3	Fndc3c1	0.44181	47.73	0.229	rgb(220,173,174)	1.946	2,2
Glis3	AI607873	0.44181	47.73	0.235	rgb(220,172,173)	1.946	2,2
Glis3	Epdr1	0.44181	47.73	0.23	rgb(220,173,174)	1.946	2,2
Gm13242	Ccdc67	0.44181	47.73	0.234	rgb(220,172,173)	1.946	2,2
Hbp1	Arsg	0.44181	47.73	0.226	rgb(219,174,174)	1.946	None
Hes5	Nqo2	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	2,2
Hey1	Lingo3	0.44181	47.73	0.227	rgb(219,174,174)	1.946	None
Heyl	Slc2a12	0.44181	47.73	0.228	rgb(220,174,174)	1.946	2,2
Hmga2	Gpr35	0.44181	47.73	0.226	rgb(219,174,174)	1.946	2,2
Hmga2	Lrig3	0.44181	47.73	0.23	rgb(220,173,173)	1.946	2,2
Hmga2	Svep1	0.44181	47.73	0.225	rgb(219,174,174)	1.946	2,2
Hmgb3	Slc5a11	0.44181	47.73	0.232	rgb(220,173,173)	1.946	2,2
Hoxb1	Gpr98	0.44181	47.73	0.227	rgb(219,174,174)	1.946	2,2
Hoxb1	Hapln1	0.44181	47.73	0.23	rgb(220,173,174)	1.946	2,2
Ikzf2	Etv6	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	None
Ikzf3	Lpl	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	2,2
Irf1	Pyhin1	0.44181	47.73	0.231	rgb(220,173,173)	1.946	None
Irf4	Mtrf1	-0.44181	47.73	-2.3E-01	rgb(167,187,226)	1.946	None
Lhx2	H2-Ab1	0.44181	47.73	0.226	rgb(219,174,174)	1.946	2,2
Lhx5	Amica1	0.44181	47.73	0.228	rgb(220,173,174)	1.946	2,2
Maf	Fbn1	-0.44181	47.73	-2.3E-01	rgb(167,186,226)	1.946	None
Mafg	Tle1	0.44181	47.73	0.23	rgb(220,173,174)	1.946	None
Msx2	6030419C18Rik	0.44181	47.73	0.228	rgb(220,173,174)	1.946	2,2
Ncoa3	Traf6	0.44181	47.73	0.233	rgb(220,173,173)	1.946	2,2
Nfatc1	Eef1a1	-0.44181	47.73	-2.3E-01	rgb(167,186,226)	1.946	None
Nfe2	Wscd2	0.44181	47.73	0.225	rgb(219,174,174)	1.946	2,2
Nfia	2010005H15Rik	0.44181	47.73	0.231	rgb(220,173,173)	1.946	2,2
Nr1d2	Nfil3	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	None
Nr4a1	Tiparp	-0.44181	47.73	-2.3E-01	rgb(167,187,226)	1.946	2,2
Plagl1	Fam111a	0.44181	47.73	0.23	rgb(220,173,174)	1.946	2,2
Pou2af1	Mpped2	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	2,2
Pou2f2	Clec2i	0.44181	47.73	0.232	rgb(220,173,173)	1.946	None
Prdm1	Fam49b	0.44181	47.73	0.232	rgb(220,173,173)	1.946	None
Prdm1	Stac2	0.44181	47.73	0.23	rgb(220,173,174)	1.946	None
Prrx1	Fert2	0.44181	47.73	0.232	rgb(220,173,173)	1.946	2,2
Rfx2	Rpl24	-0.44181	47.73	-2.3E-01	rgb(168,187,226)	1.946	None
Runx2	Flot1	0.44181	47.73	0.23	rgb(220,173,174)	1.946	None
Runx2	Prokr2	0.44181	47.73	0.227	rgb(219,174,174)	1.946	None
Rxra	Nes	0.44181	47.73	0.234	rgb(220,172,173)	1.946	None
