TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Batf	Igfbp4	-0.98904	0.99	-1.6E-01	rgb(181,195,223)	1.98	None
Batf	Il17re	0.98904	0.99	0.413	rgb(222,138,139)	1.98	None
Batf	Il22	0.98904	0.99	0.396	rgb(221,141,142)	1.98	None
Batf	Il6	-0.98904	0.99	-9.5E-02	rgb(196,205,221)	1.98	None
Batf	Iltifb	0.98904	0.99	0.454	rgb(222,130,131)	1.98	None
Batf	Mab21l2	0.98904	0.99	0.555	rgb(223,111,112)	1.98	None
Batf	Myo1f	0.98904	0.99	0.424	rgb(222,136,137)	1.98	None
Batf	Nags	0.98904	0.99	0.099	rgb(218,198,198)	1.98	None
Batf	Plekho1	0.98904	0.99	0.347	rgb(221,151,151)	1.98	None
Batf	Ric8	0.98904	0.99	0.491	rgb(222,123,124)	1.98	None
Batf	Sema6d	0.98904	0.99	0.376	rgb(221,145,146)	1.98	None
Batf	Serpinb1a	-0.98904	0.99	-1.8E-01	rgb(178,193,224)	1.98	None
Batf	Serpinc1	-0.98904	0.99	-3.0E-02	rgb(210,213,218)	1.98	None
Batf	Tmem176a	0.98904	0.99	0.107	rgb(218,196,197)	1.98	None
Batf	Tmem176b	0.98904	0.99	0.028	rgb(217,212,212)	1.98	None
Batf	Uchl1	0.98904	0.99	0.353	rgb(221,150,150)	1.98	None
Batf	Wnt1	-0.98904	0.99	-1.7E-01	rgb(181,195,223)	1.98	None
Batf	Zfp831	-0.98904	0.99	-3.0E-01	rgb(151,177,229)	1.98	None
Bcl11b	Abhd4	-0.98904	0.99	-2.1E-01	rgb(171,189,225)	1.98	None
Bcl11b	Arc	-0.98904	0.99	-2.8E-01	rgb(156,180,228)	1.98	None
Bcl11b	Arhgdig	-0.98904	0.99	-1.3E-02	rgb(214,215,218)	1.98	None
Bcl11b	Asns	-0.98904	0.99	-8.9E-02	rgb(198,205,220)	1.98	None
Bcl11b	Chac1	-0.98904	0.99	-9.2E-02	rgb(197,205,220)	1.98	None
Bcl11b	Grn	-0.98904	0.99	-5.4E-01	rgb(100,146,238)	1.98	None
Bcl11b	Il22	0.98904	0.99	0.038	rgb(217,210,210)	1.98	None
Bcl11b	Irf5	-0.98904	0.99	-3.0E-01	rgb(153,178,228)	1.98	None
Bcl11b	Kctd17	0.98904	0.99	0.087	rgb(218,200,200)	1.98	None
Bcl11b	Nfkbie	-0.98904	0.99	-1.6E-01	rgb(183,196,223)	1.98	None
Bcl11b	Pck2	-0.98904	0.99	-2.6E-01	rgb(160,182,227)	1.98	None
Bcl11b	Pde8a	-0.98904	0.99	-6.4E-01	rgb( 79,133,241)	1.98	None
Bcl11b	Ppap2c	-0.98904	0.99	-5.9E-01	rgb( 89,139,239)	1.98	None
Bcl11b	Slc7a3	-0.98904	0.99	-1.0E-01	rgb(194,203,221)	1.98	None
Bcl11b	Timp1	0.98904	0.99	0.227	rgb(219,174,174)	1.98	None
Bcl11b	Unc93b1	-0.98904	0.99	-1.8E-01	rgb(178,193,224)	1.98	None
Bcl11b	Vldlr	0.98904	0.99	0.112	rgb(218,196,196)	1.98	None
Bcl3	Cenpm	0.98904	0.99	0.419	rgb(222,137,138)	1.98	None
Bcl6	S1pr3	0.98904	0.99	0.269	rgb(220,166,166)	1.98	None
Bcl6	Sema6a	0.98904	0.99	0.243	rgb(220,171,171)	1.98	None
Bhlha15	Klri2	0.98904	0.99	0.182	rgb(219,182,183)	1.98	None
Bhlhe40	Prdm8	0.98904	0.99	0.181	rgb(219,182,183)	1.98	None
Bhlhe41	Aldh1l2	0.98904	0.99	0.455	rgb(222,130,131)	1.98	None
Bhlhe41	Vldlr	0.98904	0.99	0.382	rgb(221,144,145)	1.98	None
Crem	Arhgdig	0.98904	0.99	0.293	rgb(220,161,162)	1.98	None
Crem	Igfbp4	0.98904	0.99	0.054	rgb(218,207,207)	1.98	None
Crem	Kctd17	0.98904	0.99	0.26	rgb(220,167,168)	1.98	None
Crem	Marveld1	0.98904	0.99	0.53	rgb(223,116,117)	1.98	None
Crem	P2rx7	-0.98904	0.99	-3.8E-01	rgb(134,167,231)	1.98	None
Crem	Palm	0.98904	0.99	0.243	rgb(220,171,171)	1.98	None
Crem	Socs2	0.98904	0.99	0.073	rgb(218,203,203)	1.98	None
Crem	Timp1	-0.98904	0.99	-2.5E-01	rgb(162,183,227)	1.98	None
Ddit3	Igfbp4	0.98904	0.99	0.069	rgb(218,204,204)	1.98	None
Ddit3	Il22	0.98904	0.99	0.181	rgb(219,183,183)	1.98	None
Deaf1	Syt11	-0.98904	0.99	-6.6E-01	rgb( 73,129,242)	1.98	None
E2f1	Dtl	-0.98904	0.99	-7.0E-02	rgb(202,208,220)	1.98	None
E2f1	Wdr76	-0.98904	0.99	-7.5E-02	rgb(201,207,220)	1.98	None
E2f4	Dtl	-0.98904	0.99	-4.8E-02	rgb(207,211,219)	1.98	None
E2f4	Rpa2	0.98904	0.99	0.327	rgb(221,154,155)	1.98	None
E2f4	Wdr76	0.98904	0.99	0.341	rgb(221,152,153)	1.98	None
E4f1	Egr4	-0.98904	0.99	-1.5E-01	rgb(184,197,223)	1.98	None
Ebf1	Rgs11	0.98904	0.99	0.134	rgb(218,191,192)	1.98	None
Egr1	B9d1	0.98904	0.99	0.343	rgb(221,152,152)	1.98	None
Egr1	Fgd4	0.98904	0.99	0.292	rgb(220,161,162)	1.98	None
Egr2	Aldh1l2	0.98904	0.99	0.045	rgb(217,208,208)	1.98	None
Egr2	Angptl4	0.98904	0.99	0.37	rgb(221,146,147)	1.98	None
Egr2	Arhgdig	-0.98904	0.99	-7.7E-02	rgb(200,207,220)	1.98	None
Egr2	Asns	0.98904	0.99	0.265	rgb(220,166,167)	1.98	None
Egr2	Bik	0.98904	0.99	0.137	rgb(219,191,191)	1.98	None
Egr2	C2cd4d	-0.98904	0.99	-1.9E-01	rgb(175,191,224)	1.98	None
Egr2	Calhm2	0.98904	0.99	0.036	rgb(217,210,210)	1.98	None
Egr2	Ccng1	-0.98904	0.99	-1.2E-01	rgb(192,202,221)	1.98	None
Egr2	Chac1	0.98904	0.99	0.32	rgb(221,156,157)	1.98	None
Egr2	Col5a3	0.98904	0.99	0.261	rgb(220,167,168)	1.98	None
Egr2	Csnk1e	0.98904	0.99	0.324	rgb(221,155,156)	1.98	None
Egr2	Ctsw	-0.98904	0.99	-3.8E-01	rgb(134,166,232)	1.98	None
Egr2	Dusp3	0.98904	0.99	0.003	rgb(217,216,216)	1.98	None
Egr2	Eif4ebp1	0.98904	0.99	0.367	rgb(221,147,148)	1.98	None
Egr2	Eng	-0.98904	0.99	-6.9E-02	rgb(202,208,220)	1.98	None
Egr2	Galk1	0.98904	0.99	0.363	rgb(221,148,148)	1.98	None
Egr2	Gpt2	0.98904	0.99	0.151	rgb(219,188,188)	1.98	None
Egr2	Hmox1	0.98904	0.99	0.112	rgb(218,196,196)	1.98	None
Egr2	Lingo4	-0.98904	0.99	-7.2E-02	rgb(201,208,220)	1.98	None
Egr2	Lyl1	0.98904	0.99	0.469	rgb(222,128,128)	1.98	None
Egr2	Nrn1	0.98904	0.99	0.196	rgb(219,179,180)	1.98	None
Egr2	Phlda3	-0.98904	0.99	-4.2E-02	rgb(208,211,219)	1.98	None
Egr2	Psrc1	-0.98904	0.99	-1.9E-01	rgb(176,192,224)	1.98	None
Egr2	Ric8	0.98904	0.99	0.11	rgb(218,196,196)	1.98	None
Egr2	Sars	0.98904	0.99	0.114	rgb(218,195,195)	1.98	None
Egr2	Sdc1	0.98904	0.99	0.343	rgb(221,151,152)	1.98	None
Egr2	Slc19a2	-0.98904	0.99	-1.6E-01	rgb(183,196,223)	1.98	None
Egr2	Slc1a4	-0.98904	0.99	-1.3E-01	rgb(188,200,222)	1.98	None
Egr2	Slc3a2	-0.98904	0.99	-1.3E-01	rgb(190,200,222)	1.98	None
Egr2	Slc6a9	0.98904	0.99	0.153	rgb(219,188,188)	1.98	None
Egr2	Slc7a1	-0.98904	0.99	-2.1E-02	rgb(212,214,218)	1.98	None
Egr2	Slc7a3	0.98904	0.99	0.133	rgb(218,192,192)	1.98	None
Egr2	Spin4	0.98904	0.99	0.006	rgb(217,216,216)	1.98	None
Egr2	St14	-0.98904	0.99	-6.2E-02	rgb(204,209,219)	1.98	None
Egr2	Syt11	-0.98904	0.99	-1.5E-02	rgb(214,215,218)	1.98	None
Egr2	Tmem176a	-0.98904	0.99	-1.1E-01	rgb(193,203,221)	1.98	None
Egr2	Tmem176b	-0.98904	0.99	-2.4E-01	rgb(165,185,226)	1.98	None
Egr2	Trib3	0.98904	0.99	0.164	rgb(219,186,186)	1.98	None
Egr2	Vldlr	0.98904	0.99	0.287	rgb(220,162,163)	1.98	None
Egr2	Zkscan17	0.98904	0.99	0.385	rgb(221,143,144)	1.98	None
Etv1	Tyms	-0.98904	0.99	-2.8E-01	rgb(157,180,228)	1.98	None
Etv4	Gcnt2	0.98904	0.99	0.117	rgb(218,195,195)	1.98	None
Etv5	Abcc3	-0.98904	0.99	-1.3E-01	rgb(189,200,222)	1.98	None
Etv6	Igfbp4	-0.98904	0.99	-1.9E-02	rgb(213,215,218)	1.98	None
Etv6	Jag2	-0.98904	0.99	-3.0E-02	rgb(210,213,218)	1.98	None
Etv6	Tmem176a	0.98904	0.99	0.237	rgb(220,172,172)	1.98	None
Fosb	Cltb	-0.98904	0.99	-5.9E-01	rgb( 89,139,239)	1.98	None
Fosl2	Adora2b	0.98904	0.99	0.107	rgb(218,196,197)	1.98	None
Fosl2	Cpne6	0.98904	0.99	0.5	rgb(222,122,123)	1.98	None
Fosl2	Ctsf	0.98904	0.99	0.629	rgb(224, 97, 98)	1.98	None
Fosl2	Cxcr3	0.98904	0.99	0.193	rgb(219,180,180)	1.98	None
Fosl2	Gp49a	0.98904	0.99	0.19	rgb(219,181,181)	1.98	None
Fosl2	Igfbp4	0.98904	0.99	0.242	rgb(220,171,171)	1.98	None
Fosl2	Lilrb4	0.98904	0.99	0.308	rgb(220,158,159)	1.98	None
Fosl2	Ltb4r1	0.98904	0.99	0.264	rgb(220,167,167)	1.98	None
Fosl2	Sema6d	-0.98904	0.99	-3.8E-01	rgb(134,166,232)	1.98	None
Fosl2	Serpinb1a	0.98904	0.99	0.337	rgb(221,153,153)	1.98	None
Fosl2	Tmem176a	-0.98904	0.99	-1.2E-01	rgb(190,201,222)	1.98	None
Fosl2	Tmem176b	-0.98904	0.99	-1.3E-01	rgb(189,200,222)	1.98	None
Fosl2	Uchl1	0.98904	0.99	0.277	rgb(220,164,165)	1.98	None
Fosl2	Zfp652	0.98904	0.99	0.555	rgb(223,111,112)	1.98	None
Foxa1	Il17re	-0.98904	0.99	-1.0E-01	rgb(195,204,221)	1.98	None
Foxh1	Tbc1d9	-0.98904	0.99	-2.4E-02	rgb(212,214,218)	1.98	None
Gata1	Itgb3	0.98904	0.99	0.602	rgb(224,102,103)	1.98	None
Gata1	Krtcap2	0.98904	0.99	0.313	rgb(220,157,158)	1.98	None
Gata2	Aard	0.98904	0.99	0.415	rgb(222,138,139)	1.98	None
Gata3	Ccr8	0.98904	0.99	0.252	rgb(220,169,169)	1.98	None
Gata3	Endod1	-0.98904	0.99	-3.9E-01	rgb(133,166,232)	1.98	None
Gata3	Gnpda1	0.98904	0.99	0.154	rgb(219,188,188)	1.98	None
Gata3	Gsn	0.98904	0.99	0.406	rgb(221,139,140)	1.98	None
Gata3	Itgb3	0.98904	0.99	0.331	rgb(221,154,154)	1.98	None
Gata3	Smpdl3b	0.98904	0.99	0.222	rgb(219,175,175)	1.98	None
Gli1	Cd160	0.98904	0.99	0.099	rgb(218,198,198)	1.98	None
Glis1	Trim9	0.98904	0.99	0.051	rgb(218,207,207)	1.98	None
Glis3	Numbl	0.98904	0.99	0.187	rgb(219,181,182)	1.98	None
Hhex	Trpm6	0.98904	0.99	0.424	rgb(222,136,137)	1.98	None
Hif1a	Acp5	0.98904	0.99	0.397	rgb(221,141,142)	1.98	None
Hif1a	Acvrl1	0.98904	0.99	0.015	rgb(217,214,214)	1.98	None
Hif1a	Agl	0.98904	0.99	0.117	rgb(218,195,195)	1.98	None
Hif1a	Aldoa	0.98904	0.99	0.556	rgb(223,111,112)	1.98	None
Hif1a	Aldoc	0.98904	0.99	0.623	rgb(224, 98, 99)	1.98	None
Hif1a	Ankzf1	-0.98904	0.99	-8.8E-02	rgb(198,205,220)	1.98	None
Hif1a	Arhgdig	0.98904	0.99	0.266	rgb(220,166,167)	1.98	None
Hif1a	Arrb1	0.98904	0.99	0.479	rgb(222,126,127)	1.98	None
Hif1a	Atp7b	0.98904	0.99	0.299	rgb(220,160,160)	1.98	None
Hif1a	Bcar1	0.98904	0.99	0.5	rgb(223,121,122)	1.98	None
Hif1a	Bnip3	0.98904	0.99	0.396	rgb(221,141,142)	1.98	None
Hif1a	Ccng2	0.98904	0.99	0.035	rgb(217,210,210)	1.98	None
Hif1a	Cyp2s1	0.98904	0.99	0.429	rgb(222,135,136)	1.98	None
Hif1a	Dnajc21	0.98904	0.99	0.238	rgb(220,171,172)	1.98	None
Hif1a	Egln3	0.98904	0.99	0.586	rgb(223,105,106)	1.98	None
Hif1a	Epm2a	0.98904	0.99	0.62	rgb(224, 99,100)	1.98	None
Hif1a	Fam114a2	0.98904	0.99	0.411	rgb(222,139,139)	1.98	None
Hif1a	Fbxo21	0.98904	0.99	0.437	rgb(222,134,134)	1.98	None
Hif1a	Fzd7	0.98904	0.99	0.268	rgb(220,166,166)	1.98	None
Hif1a	Galk1	0.98904	0.99	0.566	rgb(223,109,110)	1.98	None
Hif1a	Gp49a	0.98904	0.99	0.315	rgb(220,157,157)	1.98	None
Hif1a	Gys1	0.98904	0.99	0.184	rgb(219,182,182)	1.98	None
Hif1a	Helb	-0.98904	0.99	-1.3E-01	rgb(188,199,222)	1.98	None
Hif1a	Higd1a	0.98904	0.99	0.211	rgb(219,177,177)	1.98	None
Hif1a	Hk1	0.98904	0.99	0.536	rgb(223,115,116)	1.98	None
Hif1a	Ier3	-0.98904	0.99	-3.0E-02	rgb(211,213,218)	1.98	None
Hif1a	Il3	0.98904	0.99	0.242	rgb(220,171,171)	1.98	None
Hif1a	Itga7	0.98904	0.99	0.317	rgb(220,157,157)	1.98	None
Hif1a	Jag2	0.98904	0.99	0.028	rgb(217,212,212)	1.98	None
Hif1a	Lilrb4	0.98904	0.99	0.309	rgb(220,158,159)	1.98	None
Hif1a	Ltb4r1	0.98904	0.99	0.391	rgb(221,142,143)	1.98	None
Hif1a	Mboat2	0.98904	0.99	0.272	rgb(220,165,166)	1.98	None
Hif1a	Nags	0.98904	0.99	0.716	rgb(225, 80, 82)	1.98	None
Hif1a	Ndrg2	0.98904	0.99	0.139	rgb(219,190,191)	1.98	None
Hif1a	Ndufv3	0.98904	0.99	0.537	rgb(223,114,115)	1.98	None
Hif1a	Nrn1	-0.98904	0.99	-1.7E-03	rgb(217,217,217)	1.98	None
Hif1a	P4ha2	0.98904	0.99	0.343	rgb(221,152,152)	1.98	None
Hif1a	P4hb	0.98904	0.99	0.286	rgb(220,162,163)	1.98	None
Hif1a	Pafah1b3	0.98904	0.99	0.68	rgb(224, 87, 88)	1.98	None
Hif1a	Parp9	0.98904	0.99	0.288	rgb(220,162,162)	1.98	None
Hif1a	Pck2	0.98904	0.99	0.111	rgb(218,196,196)	1.98	None
Hif1a	Pdxp	0.98904	0.99	0.346	rgb(221,151,152)	1.98	None
Hif1a	Pfkp	0.98904	0.99	0.043	rgb(217,209,209)	1.98	None
Hif1a	Pgam1	0.98904	0.99	0.331	rgb(221,154,154)	1.98	None
Hif1a	Pgm2	0.98904	0.99	0.436	rgb(222,134,135)	1.98	None
Hif1a	Plac8	0.98904	0.99	0.383	rgb(221,144,145)	1.98	None
Hif1a	Plekha2	0.98904	0.99	0.27	rgb(220,165,166)	1.98	None
Hif1a	Ppap2c	0.98904	0.99	0.719	rgb(225, 80, 81)	1.98	None
Hif1a	Ppme1	0.98904	0.99	0.212	rgb(219,176,177)	1.98	None
Hif1a	Ppp1r3b	0.98904	0.99	0.273	rgb(220,165,165)	1.98	None
Hif1a	Pygl	0.98904	0.99	0.597	rgb(224,103,104)	1.98	None
Hif1a	Rab33a	0.98904	0.99	0.717	rgb(225, 80, 81)	1.98	None
Hif1a	Rasa4	0.98904	0.99	0.259	rgb(220,168,168)	1.98	None
Hif1a	Rgs11	0.98904	0.99	0.265	rgb(220,166,167)	1.98	None
Hif1a	Rnf113a1	0.98904	0.99	0.589	rgb(223,105,106)	1.98	None
Hif1a	Rnf208	0.98904	0.99	0.587	rgb(223,105,106)	1.98	None
Hif1a	Rps6ka4	0.98904	0.99	0.607	rgb(224,101,102)	1.98	None
Hif1a	Scrt1	0.98904	0.99	0.457	rgb(222,130,131)	1.98	None
Hif1a	Selenbp1	0.98904	0.99	0.565	rgb(223,109,110)	1.98	None
Hif1a	Serpinb1a	0.98904	0.99	0.383	rgb(221,144,145)	1.98	None
Hif1a	Sertad1	0.98904	0.99	0.482	rgb(222,125,126)	1.98	None
Hif1a	Slc2a1	0.98904	0.99	0.47	rgb(222,127,128)	1.98	None
Hif1a	Slc2a3	0.98904	0.99	0.186	rgb(219,181,182)	1.98	None
Hif1a	Slc7a3	-0.98904	0.99	-2.3E-01	rgb(166,186,226)	1.98	None
Hif1a	Smtnl2	0.98904	0.99	0.409	rgb(222,139,140)	1.98	None
Hif1a	Stc1	0.98904	0.99	0.67	rgb(224, 89, 90)	1.98	None
Hif1a	Syce2	0.98904	0.99	0.352	rgb(221,150,150)	1.98	None
Hif1a	Unc13a	0.98904	0.99	0.232	rgb(220,173,173)	1.98	None
Hif1a	Vdac1	0.98904	0.99	0.216	rgb(219,176,176)	1.98	None
Hif1a	Vldlr	-0.98904	0.99	-6.8E-02	rgb(202,208,220)	1.98	None
Hif1a	Xpnpep1	0.98904	0.99	0.59	rgb(223,104,105)	1.98	None
Hif3a	Cldn4	-0.98904	0.99	-8.1E-02	rgb(199,206,220)	1.98	None
Hlf	Pde7a	0.98904	0.99	0.402	rgb(221,140,141)	1.98	None
Homez	Hook2	-0.98904	0.99	-3.6E-01	rgb(139,170,231)	1.98	None
Hoxb1	Trib2	0.98904	0.99	0.206	rgb(219,178,178)	1.98	None
Hsf1	Fam198b	-0.98904	0.99	-2.7E-01	rgb(158,181,227)	1.98	None
Hsf1	Pafah1b3	0.98904	0.99	0.117	rgb(218,195,195)	1.98	None
Hsf4	Tmem63c	-0.98904	0.99	-2.5E-01	rgb(163,184,227)	1.98	None
Id2	Aldoc	-0.98904	0.99	-3.5E-02	rgb(209,212,218)	1.98	None
Id2	Aqp3	-0.98904	0.99	-4.3E-01	rgb(125,161,233)	1.98	None
Id2	Bnip3	0.98904	0.99	0.051	rgb(218,207,207)	1.98	None
Id2	Ccng2	0.98904	0.99	0.287	rgb(220,162,163)	1.98	None
Id2	Gys1	0.98904	0.99	0.031	rgb(217,211,211)	1.98	None
Id2	Kbtbd11	0.98904	0.99	0.099	rgb(218,198,198)	1.98	None
Id2	L1cam	-0.98904	0.99	-4.1E-02	rgb(208,212,219)	1.98	None
Id2	Ndrg1	0.98904	0.99	0.165	rgb(219,186,186)	1.98	None
Id2	Ndrg2	0.98904	0.99	0.127	rgb(218,193,193)	1.98	None
Id2	Pla2g4f	0.98904	0.99	0.125	rgb(218,193,193)	1.98	None
Id2	Plekho1	-0.98904	0.99	-1.3E-01	rgb(188,199,222)	1.98	None
Id2	Rasa4	0.98904	0.99	0.232	rgb(220,173,173)	1.98	None
Id2	Rgs11	-0.98904	0.99	-2.0E-01	rgb(175,191,224)	1.98	None
Id2	Tmem176a	0.98904	0.99	0.053	rgb(218,207,207)	1.98	None
Id2	Tmem176b	0.98904	0.99	0.016	rgb(217,214,214)	1.98	None
Id2	Unc93b1	0.98904	0.99	0.29	rgb(220,162,162)	1.98	None
Id2	Vldlr	0.98904	0.99	0.238	rgb(220,172,172)	1.98	None
Ikzf3	Gp49a	-0.98904	0.99	-1.8E-02	rgb(213,215,218)	1.98	None
Ikzf3	Heatr1	-0.98904	0.99	-5.7E-01	rgb( 93,141,239)	1.98	None
Ikzf3	Pafah1b3	0.98904	0.99	0.098	rgb(218,198,198)	1.98	None
Ikzf3	Sema6d	0.98904	0.99	0.192	rgb(219,180,181)	1.98	None
Ikzf3	Sulf2	0.98904	0.99	0.099	rgb(218,198,198)	1.98	None
Ikzf3	Vldlr	0.98904	0.99	0.103	rgb(218,197,198)	1.98	None
Irf2	Parp9	0.98904	0.99	0.217	rgb(219,176,176)	1.98	None
Irf2	Snx9	0.98904	0.99	0.302	rgb(220,159,160)	1.98	None
Irf4	Ankrd23	-0.98904	0.99	-3.2E-01	rgb(148,175,229)	1.98	None
Irf4	Bmyc	-0.98904	0.99	-3.1E-01	rgb(150,176,229)	1.98	None
Irf4	C2cd4b	-0.98904	0.99	-2.2E-01	rgb(169,188,225)	1.98	None
Irf4	C2cd4d	0.98904	0.99	0.606	rgb(224,101,103)	1.98	None
Irf4	Ccl4	0.98904	0.99	0.391	rgb(221,142,143)	1.98	None
Irf4	Csf2	-0.98904	0.99	-1.9E-01	rgb(176,192,224)	1.98	None
Irf4	Dnajc21	0.98904	0.99	0.067	rgb(218,204,204)	1.98	None
Irf4	Exoc2	-0.98904	0.99	-4.6E-01	rgb(116,156,235)	1.98	None
Irf4	Fam81a	0.98904	0.99	0.03	rgb(217,211,211)	1.98	None
Irf4	Il3	0.98904	0.99	0.421	rgb(222,137,137)	1.98	None
Irf4	Jag2	0.98904	0.99	0.433	rgb(222,134,135)	1.98	None
Irf4	Myo1e	-0.98904	0.99	-4.2E-01	rgb(127,162,233)	1.98	None
Irf4	Pla2g4f	-0.98904	0.99	-2.5E-01	rgb(162,184,227)	1.98	None
Irf4	Plekho1	0.98904	0.99	0.467	rgb(222,128,129)	1.98	None
Irf4	Ric8	0.98904	0.99	0.281	rgb(220,163,164)	1.98	None
Irf4	Slc7a3	0.98904	0.99	0.575	rgb(223,107,108)	1.98	None
Irf4	Spin4	-0.98904	0.99	-2.4E-01	rgb(165,185,226)	1.98	None
Irf4	Spp1	0.98904	0.99	0.089	rgb(218,200,200)	1.98	None
Irf4	Tmem176b	0.98904	0.99	0.181	rgb(219,182,183)	1.98	None
Irf4	Twist1	-0.98904	0.99	-5.5E-01	rgb( 98,145,238)	1.98	None
Irf4	Wnt1	-0.98904	0.99	-5.6E-01	rgb( 97,144,238)	1.98	None
Irf4	Wnt11	0.98904	0.99	0.146	rgb(219,189,189)	1.98	None
Irf5	Rtp4	-0.98904	0.99	-8.5E-02	rgb(199,206,220)	1.98	None
Irf7	Parp9	0.98904	0.99	0.295	rgb(220,161,161)	1.98	None
Irf7	Rtp4	-0.98904	0.99	-1.3E-01	rgb(188,200,222)	1.98	None
Irf7	S1pr3	0.98904	0.99	0.2	rgb(219,179,179)	1.98	None
Irf7	Stat2	0.98904	0.99	0.081	rgb(218,202,202)	1.98	None
Irf8	Gimap4	0.98904	0.99	0.273	rgb(220,165,165)	1.98	None
Irf9	Cmpk2	-0.98904	0.99	-6.7E-02	rgb(203,208,220)	1.98	None
Irf9	Dtx3l	0.98904	0.99	0.114	rgb(218,195,196)	1.98	None
Irf9	Gbp6	0.98904	0.99	0.225	rgb(219,174,175)	1.98	None
Irf9	Gbp9	0.98904	0.99	0.291	rgb(220,161,162)	1.98	None
Irf9	Irf7	0.98904	0.99	0.148	rgb(219,189,189)	1.98	None
Irf9	Lgals3bp	-0.98904	0.99	-7.4E-02	rgb(201,207,220)	1.98	None
Irf9	Parp9	0.98904	0.99	0.308	rgb(220,158,159)	1.98	None
Irf9	Rbm43	0.98904	0.99	0.046	rgb(218,208,208)	1.98	None
Irf9	Rtp4	0.98904	0.99	0.465	rgb(222,128,129)	1.98	None
Irf9	Stat2	0.98904	0.99	0.246	rgb(220,170,170)	1.98	None
Irf9	Trim12c	0.98904	0.99	0.215	rgb(219,176,176)	1.98	None
Irf9	Xaf1	0.98904	0.99	0.25	rgb(220,169,170)	1.98	None
Irf9	Zbp1	0.98904	0.99	0.119	rgb(218,194,195)	1.98	None
Jun	Creb3l2	0.98904	0.99	0.184	rgb(219,182,182)	1.98	None
Jun	Syn1	0.98904	0.99	0.358	rgb(221,149,149)	1.98	None
Klf12	Unc93b1	0.98904	0.99	0.54	rgb(223,114,115)	1.98	None
Klf5	Abhd4	0.98904	0.99	0.259	rgb(220,168,168)	1.98	None
Klf9	Rps6ka4	-0.98904	0.99	-9.8E-02	rgb(196,204,221)	1.98	None
Lef1	Igfbp4	0.98904	0.99	0.376	rgb(221,145,146)	1.98	None
