TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Irf7	Isg20	0.99424	0.99	0.212	rgb(219,177,177)	1.98	None
Irf7	Lgals3bp	0.99424	0.99	0.029	rgb(217,211,212)	1.98	None
Irf7	Mx1	0.99424	0.99	0.34	rgb(221,152,153)	1.98	None
Irf7	Mx2	0.99424	0.99	0.12	rgb(218,194,194)	1.98	None
Irf7	Oas1b	0.99424	0.99	0.098	rgb(218,198,199)	1.98	None
Irf7	Oasl2	0.99424	0.99	0.382	rgb(221,144,145)	1.98	None
Irf7	Parp9	0.99424	0.99	0.103	rgb(218,197,198)	1.98	None
Irf7	Rsad2	0.99424	0.99	0.405	rgb(221,140,140)	1.98	None
Irf7	Rtp4	0.99424	0.99	0.429	rgb(222,135,136)	1.98	None
Irf7	Stat2	-0.99424	0.99	-7.9E-02	rgb(200,207,220)	1.98	None
Irf7	Xaf1	0.99424	0.99	0.275	rgb(220,165,165)	1.98	None
Irf7	Zbp1	0.99424	0.99	0.152	rgb(219,188,188)	1.98	None
Irf8	Gbp10	0.99424	0.99	0.158	rgb(219,187,187)	1.98	None
Irf8	Igtp	-0.99424	0.99	-1.8E-01	rgb(179,194,224)	1.98	None
Irf8	Mllt6	0.99424	0.99	0.185	rgb(219,182,182)	1.98	None
Irf8	Tbkbp1	0.99424	0.99	0.171	rgb(219,184,185)	1.98	None
Irf8	Tbx21	0.99424	0.99	0.136	rgb(218,191,191)	1.98	2,2
Irf9	Cmpk2	-0.99424	0.99	-5.5E-02	rgb(205,210,219)	1.98	None
Irf9	Gbp6	0.99424	0.99	0.074	rgb(218,203,203)	1.98	None
Irf9	Ifit1	-0.99424	0.99	-1.5E-01	rgb(185,197,223)	1.98	None
Irf9	Igtp	0.99424	0.99	0.076	rgb(218,203,203)	1.98	None
Irf9	Irf7	0.99424	0.99	0.234	rgb(220,172,173)	1.98	None
Irf9	Mx1	-0.99424	0.99	-2.0E-01	rgb(173,190,225)	1.98	None
Irf9	Pml	0.99424	0.99	0.036	rgb(217,210,210)	1.98	None
Irf9	Rsad2	0.99424	0.99	0.021	rgb(217,213,213)	1.98	None
Irf9	Rtp4	0.99424	0.99	0.071	rgb(218,203,204)	1.98	None
Irf9	Stat2	0.99424	0.99	0.04	rgb(217,209,209)	1.98	None
Irf9	Xaf1	-0.99424	0.99	-2.6E-01	rgb(160,183,227)	1.98	None
Irf9	Zbp1	0.99424	0.99	0.04	rgb(217,209,209)	1.98	None
Jdp2	Chac1	0.99424	0.99	0.258	rgb(220,168,168)	1.98	2,2
Jdp2	Pck2	0.99424	0.99	0.474	rgb(222,127,127)	1.98	2,2
Jdp2	Slc7a3	0.99424	0.99	0.232	rgb(220,173,173)	1.98	2,2
Junb	Hook2	0.99424	0.99	0.542	rgb(223,113,115)	1.98	None
Klf2	Gpr146	0.99424	0.99	0.34	rgb(221,152,153)	1.98	None
Klf4	Ccno	0.99424	0.99	0.232	rgb(220,173,173)	1.98	None
Klf7	Glipr2	-0.99424	0.99	-1.3E-02	rgb(214,215,217)	1.98	None
Lef1	Abcg1	0.99424	0.99	0.171	rgb(219,184,185)	1.98	None
Maf	Abi3	0.99424	0.99	0.176	rgb(219,183,184)	1.98	None
Maf	Ctla2a	0.99424	0.99	0.486	rgb(222,124,125)	1.98	None
Maf	Egln3	0.99424	0.99	0.4	rgb(221,141,141)	1.98	None
Maf	Emp1	0.99424	0.99	0.212	rgb(219,177,177)	1.98	None
Maf	Fam20a	0.99424	0.99	0.309	rgb(220,158,159)	1.98	None
Maf	Igfbp4	0.99424	0.99	0.061	rgb(218,205,205)	1.98	None
Maf	Il17a	0.99424	0.99	0.16	rgb(219,186,187)	1.98	None
Maf	Il17f	-0.99424	0.99	-1.1E-03	rgb(217,217,217)	1.98	None
Maf	Il21	0.99424	0.99	0.164	rgb(219,186,186)	1.98	None
Maf	Il23r	0.99424	0.99	0.265	rgb(220,166,167)	1.98	None
Maf	Pdpn	0.99424	0.99	0.315	rgb(220,157,157)	1.98	None
Maf	Stab1	0.99424	0.99	0.141	rgb(219,190,190)	1.98	None
Maf	Timp1	0.99424	0.99	0.135	rgb(218,191,191)	1.98	None
Maff	Egln3	0.99424	0.99	0.144	rgb(219,190,190)	1.98	None
Mitf	Cyth1	0.99424	0.99	0.323	rgb(221,155,156)	1.98	None
Nfatc4	Fbxo2	0.99424	0.99	0.322	rgb(221,156,156)	1.98	None
Nfkb1	Prkcd	0.99424	0.99	0.172	rgb(219,184,184)	1.98	None
Nfkb2	Cd70	-0.99424	0.99	-2.9E-01	rgb(155,179,228)	1.98	None
Nfkb2	Nfkbie	0.99424	0.99	0.213	rgb(219,176,177)	1.98	None
Nfkb2	Tspan3	0.99424	0.99	0.346	rgb(221,151,152)	1.98	None
Nhlh1	Col2a1	0.99424	0.99	0.262	rgb(220,167,167)	1.98	None
Nkx3-1	Abca1	0.99424	0.99	0.069	rgb(218,204,204)	1.98	None
Nkx3-1	Slc39a14	0.99424	0.99	0.074	rgb(218,203,203)	1.98	2,2
Plagl1	Slc7a1	0.99424	0.99	0.347	rgb(221,151,151)	1.98	None
Plagl1	Tspan13	0.99424	0.99	0.415	rgb(222,138,139)	1.98	None
Pou2f2	Apbb1ip	0.99424	0.99	0.244	rgb(220,170,171)	1.98	None
Pou2f2	Gstt3	0.99424	0.99	0.057	rgb(218,206,206)	1.98	None
Pou2f2	Klri2	-0.99424	0.99	-3.0E-01	rgb(152,177,228)	1.98	None
Pou6f1	Dusp6	0.99424	0.99	0.306	rgb(220,159,159)	1.98	None
Prdm1	P4hb	0.99424	0.99	0.3	rgb(220,160,160)	1.98	None
Rest	Crebbp	0.99424	0.99	0.156	rgb(219,187,188)	1.98	None
Rest	Nucks1	0.99424	0.99	0.371	rgb(221,146,147)	1.98	None
Rora	Ahr	0.99424	0.99	0.225	rgb(219,174,174)	1.98	None
Rorc	C2cd4d	0.99424	0.99	0.497	rgb(222,122,123)	1.98	None
Rorc	Ccdc63	0.99424	0.99	0.244	rgb(220,170,171)	1.98	None
Rorc	Lingo4	0.99424	0.99	0.557	rgb(223,111,112)	1.98	2,2
Rorc	Tdrkh	0.99424	0.99	0.26	rgb(220,167,168)	1.98	None
Rorc	Tnfrsf25	0.99424	0.99	0.187	rgb(219,181,182)	1.98	None
Runx1	Grap	-0.99424	0.99	-1.8E-01	rgb(179,194,224)	1.98	None
Runx2	Galnt3	0.99424	0.99	0.327	rgb(221,155,155)	1.98	None
Satb1	Hif1a	0.99424	0.99	0.146	rgb(219,189,189)	1.98	None
Sp110	Bcl2a1b	0.99424	0.99	0.553	rgb(223,111,113)	1.98	2,2
Sp110	Cdkn2d	0.99424	0.99	0.551	rgb(223,112,113)	1.98	2,2
Spib	Ikbke	0.99424	0.99	0.263	rgb(220,167,167)	1.98	None
Srebf1	Fads2	0.99424	0.99	0.456	rgb(222,130,131)	1.98	2,2
Srebf2	Cyp51	0.99424	0.99	0.658	rgb(224, 91, 93)	1.98	None
Stat1	Dtx3l	0.99424	0.99	0.287	rgb(220,162,163)	1.98	None
Stat1	Erap1	0.99424	0.99	0.056	rgb(218,206,206)	1.98	None
Stat1	Gbp2	0.99424	0.99	0.066	rgb(218,204,205)	1.98	None
Stat1	Gbp4	0.99424	0.99	0.126	rgb(218,193,193)	1.98	None
Stat1	Gbp5	-0.99424	0.99	-4.4E-02	rgb(208,211,219)	1.98	None
Stat1	Gbp6	0.99424	0.99	0.256	rgb(220,168,169)	1.98	2,2
Stat1	Icam1	0.99424	0.99	0.015	rgb(217,214,214)	1.98	None
Stat1	Igtp	0.99424	0.99	0.131	rgb(218,192,192)	1.98	None
Stat1	Lgals3bp	0.99424	0.99	0.127	rgb(218,193,193)	1.98	None
Stat1	Ncf1	0.99424	0.99	0.156	rgb(219,187,188)	1.98	None
Stat1	Nlrc5	0.99424	0.99	0.016	rgb(217,214,214)	1.98	None
Stat1	Parp9	0.99424	0.99	0.267	rgb(220,166,167)	1.98	None
Stat1	Pml	0.99424	0.99	0.127	rgb(218,193,193)	1.98	None
Stat1	Tbkbp1	-0.99424	0.99	-9.8E-02	rgb(196,204,221)	1.98	None
Stat1	Tbx21	0.99424	0.99	0.144	rgb(219,189,190)	1.98	2,2
Stat1	Tgtp2	0.99424	0.99	0.058	rgb(218,206,206)	1.98	None
Stat1	Zbp1	0.99424	0.99	0.263	rgb(220,167,167)	1.98	None
Stat2	Dtx3l	0.99424	0.99	0.017	rgb(217,214,214)	1.98	None
Stat2	Igtp	0.99424	0.99	0.016	rgb(217,214,214)	1.98	None
Stat2	Irf7	-0.99424	0.99	-7.1E-02	rgb(202,208,220)	1.98	None
Stat2	Mx2	-0.99424	0.99	-1.2E-02	rgb(214,215,217)	1.98	None
Stat2	Parp9	0.99424	0.99	0.166	rgb(219,185,186)	1.98	None
Stat2	Pml	0.99424	0.99	0.379	rgb(221,145,145)	1.98	None
Stat2	Rtp4	0.99424	0.99	0.206	rgb(219,178,178)	1.98	None
Stat2	Zbp1	0.99424	0.99	0.044	rgb(217,209,209)	1.98	None
Stat3	Cnnm4	0.99424	0.99	0.147	rgb(219,189,189)	1.98	None
Stat3	Igfbp4	0.99424	0.99	0.281	rgb(220,163,164)	1.98	None
Stat3	Jak3	0.99424	0.99	0.378	rgb(221,145,146)	1.98	None
Stat3	Socs3	0.99424	0.99	0.191	rgb(219,181,181)	1.98	None
Tbx21	Egln3	0.99424	0.99	0.459	rgb(222,129,130)	1.98	None
Tbx21	Igtp	0.99424	0.99	0.359	rgb(221,148,149)	1.98	2,2
Tbx21	Nlrc5	0.99424	0.99	0.1	rgb(218,198,198)	1.98	2,2
Tbx21	Sema7a	0.99424	0.99	0.269	rgb(220,166,166)	1.98	None
Tbx21	Tbkbp1	0.99424	0.99	0.612	rgb(224,100,101)	1.98	2,2
Tcf7l2	Ifitm2	0.99424	0.99	0.175	rgb(219,184,184)	1.98	None
Tead1	Kcna3	0.99424	0.99	0.078	rgb(218,202,202)	1.98	None
Tead1	Socs2	0.99424	0.99	0.23	rgb(220,173,173)	1.98	2,2
Vax2	Avpi1	0.99424	0.99	0.168	rgb(219,185,185)	1.98	None
Vax2	Cacnb2	-0.99424	0.99	-3.3E-02	rgb(210,213,218)	1.98	None
Vax2	Il17re	0.99424	0.99	0.545	rgb(223,113,114)	1.98	2,2
Vax2	Il23r	0.99424	0.99	0.308	rgb(220,158,159)	1.98	None
Vax2	Ltb4r1	0.99424	0.99	0.225	rgb(219,174,175)	1.98	2,2
Vax2	Ppp1r14c	0.99424	0.99	0.358	rgb(221,149,149)	1.98	2,2
Zbtb7b	Myo18a	0.99424	0.99	0.27	rgb(220,165,166)	1.98	None
Zbtb7b	Otud7b	-0.99424	0.99	-1.0E-01	rgb(195,203,221)	1.98	None
Zbtb7b	Pbx2	0.99424	0.99	0.208	rgb(219,177,178)	1.98	None
Zfp467	Sspo	0.99424	0.99	0.424	rgb(222,136,137)	1.98	2,2
Zfp467	Wnt10a	0.99424	0.99	0.591	rgb(223,104,105)	1.98	None
Arrb1	3110057O12Rik	0.99424	0.99	0.215	rgb(219,176,176)	1.98	2,2
Arrb1	Aldoc	0.99424	0.99	0.157	rgb(219,187,187)	1.98	2,2
Arrb1	Bcar1	0.99424	0.99	0.31	rgb(220,158,158)	1.98	2,2
Arrb1	Bnip3	0.99424	0.99	0.024	rgb(217,212,212)	1.98	2,2
Arrb1	Egln1	0.99424	0.99	0.523	rgb(223,117,118)	1.98	2,2
Arrb1	Gys1	0.99424	0.99	0.281	rgb(220,163,164)	1.98	2,2
Arrb1	H2-Ab1	0.99424	0.99	0.165	rgb(219,185,186)	1.98	2,2
Arrb1	Mboat2	0.99424	0.99	0.577	rgb(223,107,108)	1.98	2,2
Arrb1	Muc2	0.99424	0.99	0.31	rgb(220,158,158)	1.98	2,2
Arrb1	Smtnl2	0.99424	0.99	0.272	rgb(220,165,166)	1.98	2,2
C030039L03Rik	Ankzf1	0.99424	0.99	0.431	rgb(222,135,136)	1.98	2,2
Dhx58	Irf7	0.99424	0.99	0.593	rgb(224,104,105)	1.98	2,2
Gm13212	Bcl2a1b	0.99424	0.99	0.078	rgb(218,202,202)	1.98	2,2
Gm13212	Cdkn2d	0.99424	0.99	0.018	rgb(217,214,214)	1.98	2,2
Gm14420	Bcl2a1b	0.99424	0.99	0.049	rgb(218,208,208)	1.98	2,2
Gm14420	Cdkn2d	0.99424	0.99	0.339	rgb(221,152,153)	1.98	2,2
Oasl1	Ifit1	0.99424	0.99	0.494	rgb(222,123,124)	1.98	2,2
Oasl1	Rtp4	0.99424	0.99	0.259	rgb(220,168,168)	1.98	2,2
Trim30a	Irf7	0.99424	0.99	0.164	rgb(219,186,186)	1.98	2,2
Trim30a	Trim12c	0.99424	0.99	0.421	rgb(222,137,138)	1.98	2,2
Trim30a	Xaf1	0.99424	0.99	0.356	rgb(221,149,150)	1.98	2,2
Zfp365	4632434I11Rik	0.99424	0.99	0.174	rgb(219,184,184)	1.98	2,2
Zfp365	9030617O03Rik	0.99424	0.99	0.448	rgb(222,131,132)	1.98	2,2
Zfp365	Ccng1	0.99424	0.99	0.248	rgb(220,170,170)	1.98	2,2
Zfp365	Phlda3	0.99424	0.99	0.17	rgb(219,184,185)	1.98	2,2
Zfp365	Plxna1	0.99424	0.99	0.384	rgb(221,144,144)	1.98	2,2
Zfp365	Psrc1	0.99424	0.99	0.464	rgb(222,128,129)	1.98	2,2
Zfp365	Slc19a2	0.99424	0.99	0.275	rgb(220,165,165)	1.98	2,2
Zfp365	Sulf2	0.99424	0.99	0.489	rgb(222,124,125)	1.98	2,2
Zfp365	Zmat3	0.99424	0.99	0.365	rgb(221,147,148)	1.98	2,2
Zfp367	Dtl	0.99424	0.99	0.267	rgb(220,166,167)	1.98	2,2
Zfp367	Exo1	0.99424	0.99	0.239	rgb(220,171,172)	1.98	2,2
Zfp367	Wdr76	-0.99424	0.99	-8.3E-02	rgb(199,206,220)	1.98	2,2
Zfp385a	4632434I11Rik	0.99424	0.99	0.208	rgb(219,177,178)	1.98	2,2
Zfp385a	9030617O03Rik	0.99424	0.99	0.382	rgb(221,144,145)	1.98	2,2
Zfp385a	9230114K14Rik	0.99424	0.99	0.318	rgb(220,156,157)	1.98	2,2
Zfp385a	Bbc3	0.99424	0.99	0.316	rgb(220,157,157)	1.98	2,2
Zfp385a	Ccng1	0.99424	0.99	0.326	rgb(221,155,155)	1.98	2,2
Zfp385a	Ercc5	0.99424	0.99	0.301	rgb(220,160,160)	1.98	2,2
Zfp385a	Phlda3	0.99424	0.99	0.479	rgb(222,126,127)	1.98	2,2
Zfp385a	Plxna1	0.99424	0.99	0.379	rgb(221,145,145)	1.98	2,2
Zfp385a	Psrc1	0.99424	0.99	0.374	rgb(221,146,146)	1.98	2,2
Zfp385a	Ptp4a3	0.99424	0.99	0.157	rgb(219,187,187)	1.98	2,2
Zfp385a	Rnf169	0.99424	0.99	0.442	rgb(222,133,133)	1.98	2,2
Zfp385a	Slc19a2	0.99424	0.99	0.413	rgb(222,138,139)	1.98	2,2
Zfp385a	Sulf2	0.99424	0.99	0.04	rgb(217,209,209)	1.98	2,2
Zfp385a	Zfp365	0.99424	0.99	0.299	rgb(220,160,161)	1.98	2,2
Zfp385a	Zmat3	0.99424	0.99	0.345	rgb(221,151,152)	1.98	2,2
Zfp629	Zkscan17	0.99424	0.99	0.372	rgb(221,146,147)	1.98	2,2
Zfp750	Psrc1	0.99424	0.99	0.218	rgb(219,175,176)	1.98	2,2
Zfp750	Sulf2	0.99424	0.99	0.382	rgb(221,144,145)	1.98	2,2
Ahr	Cd274	-0.9888	0.98	-5.2E-02	rgb(206,210,219)	1.96	None
Atf3	Ahr	-0.9888	0.98	-1.7E-01	rgb(180,195,223)	1.96	None
Atf3	Gpt2	-0.9888	0.98	-5.6E-02	rgb(205,210,219)	1.96	None
Atf3	Trib3	0.9888	0.98	0.077	rgb(218,202,202)	1.96	None
Atf5	Slc3a2	0.9888	0.98	0.329	rgb(221,154,155)	1.96	None
Batf	Amigo2	-0.9888	0.98	-3.4E-01	rgb(143,172,230)	1.96	None
Batf	Cd47	-0.9888	0.98	-2.5E-01	rgb(163,184,227)	1.96	None
Batf	Col18a1	0.9888	0.98	0.224	rgb(219,174,175)	1.96	None
Batf	Ctss	-0.9888	0.98	-3.7E-01	rgb(136,168,231)	1.96	None
Batf	Gsn	0.9888	0.98	0.099	rgb(218,198,198)	1.96	None
Batf	Ifitm2	0.9888	0.98	0.281	rgb(220,163,164)	1.96	None
Batf	Igf2r	-0.9888	0.98	-3.2E-01	rgb(148,175,229)	1.96	None
Batf	Igfbp7	-0.9888	0.98	-3.1E-01	rgb(151,177,229)	1.96	None
Batf	Il12rb1	0.9888	0.98	0.262	rgb(220,167,167)	1.96	None
Batf	Kcnk10	0.9888	0.98	0.107	rgb(218,197,197)	1.96	None
Batf	Lgmn	-0.9888	0.98	-1.1E-01	rgb(193,202,221)	1.96	None
Batf	M6pr	-0.9888	0.98	-1.0E-01	rgb(194,203,221)	1.96	None
