TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Sall4	Foxp3	0.99998	1	0.485	rgb(222,124,125)	2	None
Glis1	Adam19	0.99728	0.99	0.274	rgb(220,165,165)	1.98	None
Hif1a	3110057O12Rik	0.99728	0.99	0.003	rgb(217,216,216)	1.98	2,2
Hif1a	Aldoa	0.99728	0.99	0.313	rgb(220,157,158)	1.98	None
Hif1a	Aldoc	0.99728	0.99	0.212	rgb(219,177,177)	1.98	None
Hif1a	Arrb1	0.99728	0.99	0.202	rgb(219,179,179)	1.98	None
Hif1a	Atp7b	0.99728	0.99	0.122	rgb(218,194,194)	1.98	None
Hif1a	Bcar1	-0.99728	0.99	-4.1E-02	rgb(208,212,219)	1.98	2,2
Hif1a	Bnip3	0.99728	0.99	0.125	rgb(218,193,193)	1.98	None
Hif1a	Egln1	0.99728	0.99	0.179	rgb(219,183,183)	1.98	None
Hif1a	Ero1l	0.99728	0.99	0.34	rgb(221,152,153)	1.98	None
Hif1a	Fzd7	0.99728	0.99	0.194	rgb(219,180,180)	1.98	None
Hif1a	H2-Ab1	0.99728	0.99	0.117	rgb(218,195,195)	1.98	2,2
Hif1a	Jmjd6	0.99728	0.99	0.458	rgb(222,129,130)	1.98	None
Hif1a	Mboat2	0.99728	0.99	0.207	rgb(219,177,178)	1.98	None
Hif1a	P4ha2	0.99728	0.99	0.129	rgb(218,192,193)	1.98	2,2
Hif1a	Pfkp	0.99728	0.99	0.317	rgb(220,157,157)	1.98	None
Hif1a	Pgm2	0.99728	0.99	0.034	rgb(217,211,211)	1.98	2,2
Hif1a	Ppme1	0.99728	0.99	0.182	rgb(219,182,183)	1.98	None
Hif1a	Slc2a1	0.99728	0.99	0.291	rgb(220,161,162)	1.98	None
Hif1a	Smtnl2	0.99728	0.99	0.154	rgb(219,188,188)	1.98	None
Ikzf5	Il17a	0.99728	0.99	0.348	rgb(221,150,151)	1.98	None
Ikzf5	Il17f	0.99728	0.99	0.305	rgb(220,159,159)	1.98	2,2
Mga	Tgm2	0.99728	0.99	0.546	rgb(223,113,114)	1.98	None
Msc	Trpm6	0.99728	0.99	0.261	rgb(220,167,168)	1.98	None
Rora	Il22	0.99728	0.99	0.164	rgb(219,186,186)	1.98	2,2
Smad6	Hist1h1d	0.99728	0.99	0.12	rgb(218,194,194)	1.98	None
Trp73	Psrc1	0.99728	0.99	0.101	rgb(218,198,198)	1.98	2,2
Aff3	Mgat5	-0.99728	0.99	-3.2E-01	rgb(148,175,229)	1.98	2,2
Aff3	Serpine1	-0.99728	0.99	-1.8E-01	rgb(178,193,224)	1.98	2,2
Aff3	Slamf6	0.99728	0.99	0.212	rgb(219,176,177)	1.98	2,2
Aff3	Tgfbr3	0.99728	0.99	0.111	rgb(218,196,196)	1.98	2,2
Ankzf1	3110057O12Rik	0.99728	0.99	0.368	rgb(221,147,148)	1.98	2,2
Arrb1	3110057O12Rik	0.99728	0.99	0.187	rgb(219,181,182)	1.98	2,2
Arrb1	Agl	0.99728	0.99	0.201	rgb(219,179,179)	1.98	2,2
Arrb1	Atp7b	0.99728	0.99	0.206	rgb(219,178,178)	1.98	2,2
Arrb1	Bcar1	0.99728	0.99	0.256	rgb(220,168,169)	1.98	2,2
Arrb1	Bnip3	0.99728	0.99	0.526	rgb(223,117,118)	1.98	2,2
Arrb1	Egln1	0.99728	0.99	0.289	rgb(220,162,162)	1.98	2,2
Arrb1	Fzd7	0.99728	0.99	0.159	rgb(219,187,187)	1.98	2,2
Arrb1	Gys1	0.99728	0.99	0.336	rgb(221,153,154)	1.98	2,2
Arrb1	H2-Ab1	0.99728	0.99	0.172	rgb(219,184,184)	1.98	2,2
Arrb1	Mboat2	0.99728	0.99	0.257	rgb(220,168,168)	1.98	2,2
Arrb1	Pfkp	0.99728	0.99	0.251	rgb(220,169,170)	1.98	2,2
Arrb1	Pgm2	0.99728	0.99	0.067	rgb(218,204,204)	1.98	2,2
Arrb1	Slc2a1	0.99728	0.99	0.192	rgb(219,180,181)	1.98	2,2
Arrb1	Smtnl2	0.99728	0.99	0.265	rgb(220,166,167)	1.98	2,2
