TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Ebf1	Ecm1	0.99562	0.99	0.378	rgb(221,145,146)	1.98	None
Ebf1	Rgs11	0.99562	0.99	0.074	rgb(218,203,203)	1.98	None
Egr1	Adm2	0.99562	0.99	0.368	rgb(221,147,148)	1.98	None
Egr2	Thbd	-0.99562	0.99	-4.0E-01	rgb(130,164,232)	1.98	None
Egr2	Unc93b1	-0.99562	0.99	-2.7E-02	rgb(211,213,218)	1.98	None
Egr3	Ggct	-0.99562	0.99	-2.6E-01	rgb(161,183,227)	1.98	None
Elf1	Fzd3	0.99562	0.99	0.571	rgb(223,108,109)	1.98	None
Elf1	Penk	0.99562	0.99	0.183	rgb(219,182,182)	1.98	None
Elk3	Gabrr2	-0.99562	0.99	-1.2E-01	rgb(191,201,221)	1.98	None
Erg	Foxb1	-0.99562	0.99	-2.8E-02	rgb(211,213,218)	1.98	None
Erg	Serpinf1	-0.99562	0.99	-9.9E-03	rgb(215,216,217)	1.98	None
Etv4	Ifit2	-0.99562	0.99	-4.4E-02	rgb(208,211,219)	1.98	None
Etv4	Wdr76	-0.99562	0.99	-9.4E-02	rgb(197,205,221)	1.98	None
Etv6	Dusp3	-0.99562	0.99	-3.3E-01	rgb(146,174,229)	1.98	None
Fosl2	Gcnt1	0.99562	0.99	0.051	rgb(218,207,207)	1.98	None
Foxj1	Epn2	0.99562	0.99	0.436	rgb(222,134,135)	1.98	None
Foxp3	Serpinb5	0.99562	0.99	0.302	rgb(220,159,160)	1.98	None
Foxq1	Edem1	0.99562	0.99	0.422	rgb(222,136,137)	1.98	None
Gata1	Inhba	0.99562	0.99	0.373	rgb(221,146,147)	1.98	None
Gata1	Serpinf1	0.99562	0.99	0.591	rgb(224,104,105)	1.98	None
Gata2	Itm2a	0.99562	0.99	0.258	rgb(220,168,168)	1.98	None
Gata2	Klrd1	0.99562	0.99	0.11	rgb(218,196,196)	1.98	None
Gata3	Cxcl3	0.99562	0.99	0.262	rgb(220,167,167)	1.98	None
Gata3	Gnpda1	-0.99562	0.99	-3.7E-02	rgb(209,212,218)	1.98	None
Gata3	Gsn	0.99562	0.99	0.471	rgb(222,127,128)	1.98	None
Gata3	Itgb3	0.99562	0.99	0.323	rgb(221,155,156)	1.98	None
Gfi1	Lgmn	0.99562	0.99	0.381	rgb(221,144,145)	1.98	None
Gli1	Mpp1	-0.99562	0.99	-9.7E-02	rgb(196,204,221)	1.98	None
Glis1	Slc26a9	0.99562	0.99	0.473	rgb(222,127,128)	1.98	None
Hif1a	1190002N15Rik	0.99562	0.99	0.161	rgb(219,186,187)	1.98	None
Hif1a	3110057O12Rik	0.99562	0.99	0.199	rgb(219,179,179)	1.98	2,2
Hif1a	Fam114a2	0.99562	0.99	0.139	rgb(219,190,191)	1.98	None
Hif1a	Fam71f2	0.99562	0.99	0.341	rgb(221,152,153)	1.98	None
Hif1a	Foxj1	0.99562	0.99	0.188	rgb(219,181,181)	1.98	None
Hif1a	Jmjd6	0.99562	0.99	0.459	rgb(222,129,130)	1.98	None
Hif1a	Narf	0.99562	0.99	0.275	rgb(220,164,165)	1.98	None
Hif1a	P4ha2	0.99562	0.99	0.448	rgb(222,131,132)	1.98	None
Hif1a	Pgam1	0.99562	0.99	0.571	rgb(223,108,109)	1.98	None
Hif1a	Vegfa	0.99562	0.99	0.008	rgb(217,216,216)	1.98	None
Hif1a	Zfp395	0.99562	0.99	0.244	rgb(220,170,171)	1.98	None
Hif3a	Cldn4	-0.99562	0.99	-9.7E-02	rgb(196,204,221)	1.98	None
Hltf	Sbno2	0.99562	0.99	0.286	rgb(220,162,163)	1.98	None
Hlx	Calcrl	0.99562	0.99	0.333	rgb(221,153,154)	1.98	None
Hlx	Lactb	0.99562	0.99	0.024	rgb(217,212,212)	1.98	None
Hmga2	Lad1	0.99562	0.99	0.468	rgb(222,128,129)	1.98	None
Homez	Mpp2	0.99562	0.99	0.022	rgb(217,213,213)	1.98	None
Hoxb1	Plekho1	0.99562	0.99	0.104	rgb(218,197,197)	1.98	None
Hsf2	P4ha2	0.99562	0.99	0.333	rgb(221,153,154)	1.98	None
Ikzf2	Hist4h4	0.99562	0.99	0.306	rgb(220,159,159)	1.98	None
Ikzf5	Cd5l	0.99562	0.99	0.636	rgb(224, 95, 97)	1.98	None
Insm1	Timp1	-0.99562	0.99	-4.9E-02	rgb(206,211,219)	1.98	None
Insm1	Tmem125	0.99562	0.99	0.254	rgb(220,169,169)	1.98	None
Irf5	Lgals3bp	0.99562	0.99	0.07	rgb(218,204,204)	1.98	None
Irf7	Parp9	0.99562	0.99	0.057	rgb(218,206,206)	1.98	None
Irf7	Stat2	0.99562	0.99	0.068	rgb(218,204,204)	1.98	None
Irf7	Xaf1	0.99562	0.99	0.072	rgb(218,203,203)	1.98	None
Irf7	Zbp1	0.99562	0.99	0.281	rgb(220,163,164)	1.98	None
Irf8	Gstt1	0.99562	0.99	0.261	rgb(220,167,168)	1.98	None
Irf9	Cmpk2	0.99562	0.99	0.168	rgb(219,185,185)	1.98	None
Irf9	Ddx60	0.99562	0.99	0.277	rgb(220,164,165)	1.98	None
Irf9	Dtx3l	0.99562	0.99	0.015	rgb(217,214,214)	1.98	None
Irf9	Gbp6	0.99562	0.99	0.25	rgb(220,169,170)	1.98	None
Irf9	Gbp9	0.99562	0.99	0.407	rgb(221,139,140)	1.98	None
Irf9	Irf7	0.99562	0.99	0.036	rgb(217,210,210)	1.98	None
Irf9	Lgals3bp	0.99562	0.99	0.022	rgb(217,213,213)	1.98	None
Irf9	Parp9	0.99562	0.99	0.014	rgb(217,214,214)	1.98	None
Irf9	Rtp4	0.99562	0.99	0.396	rgb(221,141,142)	1.98	None
Irf9	Tapbp	-0.99562	0.99	-4.4E-02	rgb(207,211,219)	1.98	None
Irf9	Trim12c	-0.99562	0.99	-2.8E-02	rgb(211,213,218)	1.98	None
Irf9	Xaf1	0.99562	0.99	0.289	rgb(220,162,162)	1.98	None
Irf9	Zbp1	0.99562	0.99	0.065	rgb(218,205,205)	1.98	None
Isl2	Foxp2	0.99562	0.99	0.349	rgb(221,150,151)	1.98	None
Jdp2	L3mbtl3	0.99562	0.99	0.164	rgb(219,186,186)	1.98	None
Jun	Nucb2	0.99562	0.99	0.163	rgb(219,186,186)	1.98	None
Junb	Serpinb9b	0.99562	0.99	0.061	rgb(218,205,206)	1.98	None
Kdm2b	Hist1h1a	0.99562	0.99	0.321	rgb(221,156,156)	1.98	None
Klf12	Unc93b1	0.99562	0.99	0.608	rgb(224,101,102)	1.98	None
Klf13	Crispld2	0.99562	0.99	0.389	rgb(221,143,144)	1.98	None
Klf3	Fbxw2	-0.99562	0.99	-3.2E-01	rgb(148,175,229)	1.98	None
Klf5	Atp1b2	0.99562	0.99	0.003	rgb(217,216,216)	1.98	None
Klf9	Rps6ka4	-0.99562	0.99	-9.1E-03	rgb(215,216,217)	1.98	None
Lcor	Gcnt1	0.99562	0.99	0.442	rgb(222,133,134)	1.98	None
Lef1	Ccdc3	0.99562	0.99	0.276	rgb(220,164,165)	1.98	None
Lhx2	Lrp4	-0.99562	0.99	-1.7E-01	rgb(181,195,223)	1.98	None
Lhx5	Ctla2b	-0.99562	0.99	-5.8E-02	rgb(204,209,219)	1.98	None
Mga	Pls1	0.99562	0.99	0.142	rgb(219,190,190)	1.98	None
Nfat5	Cd4	0.99562	0.99	0.06	rgb(218,206,206)	1.98	None
Nfatc2	Col27a1	0.99562	0.99	0.462	rgb(222,129,130)	1.98	None
Nfe2l2	Itsn1	-0.99562	0.99	-1.9E-02	rgb(213,215,218)	1.98	None
Nfic	Tmem176a	0.99562	0.99	0.145	rgb(219,189,190)	1.98	None
Nfic	Tmem176b	0.99562	0.99	0.104	rgb(218,197,197)	1.98	None
Nfil3	Ly6c1	0.99562	0.99	0.365	rgb(221,147,148)	1.98	None
Nfkb1	Heg1	0.99562	0.99	0.456	rgb(222,130,131)	1.98	None
Nfkb1	Penk	0.99562	0.99	0.271	rgb(220,165,166)	1.98	None
Nfkb2	Cxcl3	0.99562	0.99	0.124	rgb(218,193,193)	1.98	None
Nhlh1	Ltb4r1	0.99562	0.99	0.088	rgb(218,200,200)	1.98	None
Nr1d1	Dpy19l3	0.99562	0.99	0.04	rgb(217,209,209)	1.98	None
Nr1d1	Stab1	0.99562	0.99	0.484	rgb(222,124,125)	1.98	None
Nr1d2	Acsbg1	-0.99562	0.99	-7.7E-02	rgb(200,207,220)	1.98	None
Nr1d2	Slc4a11	-0.99562	0.99	-2.5E-02	rgb(212,214,218)	1.98	None
Nr3c1	Loxl1	0.99562	0.99	0.083	rgb(218,201,201)	1.98	None
Nr4a2	Serpine2	0.99562	0.99	0.203	rgb(219,178,179)	1.98	None
Osr2	Serpine2	0.99562	0.99	0.255	rgb(220,168,169)	1.98	None
Ppara	Slc4a8	0.99562	0.99	0.086	rgb(218,200,201)	1.98	None
Pparg	Crtam	0.99562	0.99	0.177	rgb(219,183,184)	1.98	None
Pparg	Erap1	0.99562	0.99	0.158	rgb(219,187,187)	1.98	None
Prdm1	Macc1	0.99562	0.99	0.139	rgb(219,191,191)	1.98	None
Rel	Stra6	0.99562	0.99	0.168	rgb(219,185,185)	1.98	None
Rela	Mcf2l	0.99562	0.99	0.129	rgb(218,192,193)	1.98	None
Relb	Sp6	0.99562	0.99	0.606	rgb(224,101,102)	1.98	None
Relb	Tmem176a	-0.99562	0.99	-2.4E-01	rgb(166,186,226)	1.98	None
Relb	Tmem176b	0.99562	0.99	0.189	rgb(219,181,181)	1.98	None
Relb	Vcam1	-0.99562	0.99	-5.0E-02	rgb(206,210,219)	1.98	None
Rest	Chst7	-0.99562	0.99	-3.5E-03	rgb(216,217,217)	1.98	None
Rest	Pcsk1	0.99562	0.99	0.311	rgb(220,158,158)	1.98	None
Rora	Adcy4	0.99562	0.99	0.144	rgb(219,189,190)	1.98	None
Rora	Il24	0.99562	0.99	0.188	rgb(219,181,181)	1.98	None
Rora	Tex2	0.99562	0.99	0.086	rgb(218,201,201)	1.98	None
Rora	Vax2	0.99562	0.99	0.469	rgb(222,127,128)	1.98	None
Rorc	Ccdc63	0.99562	0.99	0.285	rgb(220,162,163)	1.98	None
Rorc	Cd24a	0.99562	0.99	0.361	rgb(221,148,149)	1.98	None
Rorc	Dpy19l3	0.99562	0.99	0.22	rgb(219,175,175)	1.98	None
Rorc	Il1r1	0.99562	0.99	0.305	rgb(220,159,159)	1.98	None
Rreb1	Avpr1a	-0.99562	0.99	-1.6E-01	rgb(182,196,223)	1.98	None
Runx3	Gca	0.99562	0.99	0.245	rgb(220,170,171)	1.98	None
Rxra	Atp1b2	0.99562	0.99	0.154	rgb(219,188,188)	1.98	None
Rxra	Avpr1b	0.99562	0.99	0.403	rgb(221,140,141)	1.98	None
Rxra	F5	0.99562	0.99	0.395	rgb(221,142,142)	1.98	None
Rxra	Gpr153	0.99562	0.99	0.073	rgb(218,203,203)	1.98	None
Rxra	Macc1	0.99562	0.99	0.138	rgb(219,191,191)	1.98	None
Rxra	Pkhd1	0.99562	0.99	0.244	rgb(220,170,171)	1.98	None
Rxra	Sema6a	0.99562	0.99	0.421	rgb(222,137,138)	1.98	None
Rxra	Serpinb6c	0.99562	0.99	0.235	rgb(220,172,173)	1.98	None
Rxra	Slc22a2	0.99562	0.99	0.104	rgb(218,197,197)	1.98	None
Rxra	Slc26a9	0.99562	0.99	0.172	rgb(219,184,184)	1.98	None
Sall4	Fgd4	0.99562	0.99	0.005	rgb(217,216,216)	1.98	None
Sall4	Foxp3	0.99562	0.99	0.447	rgb(222,132,132)	1.98	None
Scrt1	Rasa4	0.99562	0.99	0.563	rgb(223,109,111)	1.98	None
Six5	Fam81a	0.99562	0.99	0.481	rgb(222,125,126)	1.98	None
Six5	Ifit2	0.99562	0.99	0.017	rgb(217,214,214)	1.98	None
Six5	Mmachc	0.99562	0.99	0.103	rgb(218,197,198)	1.98	None
Smad3	Acsbg1	0.99562	0.99	0.533	rgb(223,115,116)	1.98	None
Smad3	Adam19	0.99562	0.99	0.11	rgb(218,196,196)	1.98	None
Smad3	Ccr8	0.99562	0.99	0.422	rgb(222,136,137)	1.98	None
Smad3	Ctsw	0.99562	0.99	0.241	rgb(220,171,171)	1.98	None
Smad3	Skil	0.99562	0.99	0.392	rgb(221,142,143)	1.98	None
Smad7	Mid2	0.99562	0.99	0.07	rgb(218,204,204)	1.98	None
Snai3	Dpep2	0.99562	0.99	0.305	rgb(220,159,159)	1.98	None
Sox12	Slc9a2	0.99562	0.99	0.063	rgb(218,205,205)	1.98	None
Sox21	Ctla2b	0.99562	0.99	0.468	rgb(222,128,128)	1.98	None
Sox21	Gpr15	0.99562	0.99	0.15	rgb(219,188,189)	1.98	None
Sox6	Loxl1	0.99562	0.99	0.302	rgb(220,159,160)	1.98	None
Sp2	Rnf113a1	-0.99562	0.99	-7.8E-02	rgb(200,207,220)	1.98	None
Sp2	Thoc3	0.99562	0.99	0.466	rgb(222,128,129)	1.98	None
Sp3	Cox4i2	0.99562	0.99	0.126	rgb(218,193,193)	1.98	None
Sp3	Myh7b	0.99562	0.99	0.179	rgb(219,183,183)	1.98	None
Sp3	Pcdh1	0.99562	0.99	0.267	rgb(220,166,167)	1.98	None
Sp4	Arhgdig	0.99562	0.99	0.74	rgb(225, 76, 77)	1.98	None
Sp4	Dusp18	0.99562	0.99	0.404	rgb(221,140,141)	1.98	None
Sp4	Fam132b	0.99562	0.99	0.394	rgb(221,142,143)	1.98	None
Sp4	Pdia2	0.99562	0.99	0.151	rgb(219,188,188)	1.98	None
Spib	Evi2a	0.99562	0.99	0.297	rgb(220,160,161)	1.98	None
Srebf1	Hmgcr	-0.99562	0.99	-4.2E-02	rgb(208,211,219)	1.98	None
Srebf2	Igfbp4	0.99562	0.99	0.064	rgb(218,205,205)	1.98	None
Stat2	Stat2	-0.99562	0.99	-9.7E-02	rgb(196,204,221)	1.98	None
Stat3	Rnh1	0.99562	0.99	0.182	rgb(219,182,183)	1.98	None
Stat3	Sbno2	0.99562	0.99	0.251	rgb(220,169,169)	1.98	None
Stat3	Tnip2	0.99562	0.99	0.319	rgb(221,156,157)	1.98	None
Stat4	Clec2l	0.99562	0.99	0.286	rgb(220,162,163)	1.98	None
Stat5b	Arhgef10	0.99562	0.99	0.219	rgb(219,175,176)	1.98	None
Stat5b	Il24	0.99562	0.99	0.245	rgb(220,170,171)	1.98	None
Tcf3	Slc9a2	0.99562	0.99	0.211	rgb(219,177,177)	1.98	None
Tcf4	Arhgdig	0.99562	0.99	0.156	rgb(219,187,188)	1.98	None
Tcf7l1	Hsd17b7	-0.99562	0.99	-1.1E-01	rgb(193,202,221)	1.98	None
Tead1	1700001J03Rik	0.99562	0.99	0.277	rgb(220,164,165)	1.98	None
Tead1	Fgr	-0.99562	0.99	-1.5E-01	rgb(184,197,223)	1.98	None
Tef	Ms4a4b	0.99562	0.99	0.06	rgb(218,206,206)	1.98	None
Tef	Nrn1	0.99562	0.99	0.295	rgb(220,161,161)	1.98	None
Thrb	Nrp2	0.99562	0.99	0.027	rgb(217,212,212)	1.98	None
Trim28	Socs2	0.99562	0.99	0.202	rgb(219,178,179)	1.98	None
Trim28	Tmem136	0.99562	0.99	0.457	rgb(222,130,131)	1.98	None
Trp53	Bbc3	0.99562	0.99	0.393	rgb(221,142,143)	1.98	None
Trp53	Ccng1	0.99562	0.99	0.561	rgb(223,110,111)	1.98	None
Trp53	Phlda3	0.99562	0.99	0.53	rgb(223,116,117)	1.98	None
Trp53	Rhod	0.99562	0.99	0.385	rgb(221,144,144)	1.98	None
Trp53	Zmat3	0.99562	0.99	0.303	rgb(220,159,160)	1.98	None
Trp73	9230114K14Rik	0.99562	0.99	0.272	rgb(220,165,166)	1.98	None
Trp73	Fam43a	0.99562	0.99	0.497	rgb(222,122,123)	1.98	None
Trp73	Mgmt	-0.99562	0.99	-4.1E-02	rgb(208,212,219)	1.98	None
Trp73	Rnf169	0.99562	0.99	0.221	rgb(219,175,175)	1.98	None
Trp73	Zmat3	-0.99562	0.99	-1.0E-02	rgb(215,216,217)	1.98	None
Usf2	Vldlr	-0.99562	0.99	-5.6E-01	rgb( 95,143,238)	1.98	None
Vax2	Filip1l	0.99562	0.99	0.369	rgb(221,146,147)	1.98	None
Vdr	Mapk3	0.99562	0.99	0.328	rgb(221,154,155)	1.98	None
Xbp1	Timp1	0.99562	0.99	0.289	rgb(220,162,162)	1.98	None
Yy2	Spin4	0.99562	0.99	8.6E-04	rgb(217,217,217)	1.98	None
Zbtb3	Eml1	0.99562	0.99	0.361	rgb(221,148,149)	1.98	None
Zbtb7a	Lrrc16b	-0.99562	0.99	-5.7E-02	rgb(205,210,219)	1.98	None
Zeb1	Rgs11	-0.99562	0.99	-8.0E-02	rgb(200,206,220)	1.98	None
Zfp263	Ecm1	-0.99562	0.99	-1.1E-01	rgb(193,203,221)	1.98	None
Zfp263	Smtnl2	0.99562	0.99	0.174	rgb(219,184,184)	1.98	None
Zfp281	D430019H16Rik	-0.99562	0.99	-6.5E-02	rgb(203,208,219)	1.98	None
Zfp628	Rnf150	0.99562	0.99	0.054	rgb(218,207,207)	1.98	None
Zscan10	Tcea3	-0.99562	0.99	-2.2E-01	rgb(169,188,225)	1.98	None
Nupr1	Slc7a3	0.99562	0.99	0.534	rgb(223,115,116)	1.98	2,2
Zfp365	4632434I11Rik	0.99562	0.99	0.172	rgb(219,184,185)	1.98	2,2
Zfp385a	4632434I11Rik	-0.99562	0.99	-2.7E-01	rgb(159,182,227)	1.98	2,2
Zfp385a	Sulf2	0.99562	0.99	0.182	rgb(219,182,183)	1.98	2,2
Zfp750	Sulf2	0.99562	0.99	0.453	rgb(222,131,131)	1.98	2,2
Ahctf1	Kcnk6	0.98421	0.98	0.345	rgb(221,151,152)	1.96	None
Ahr	Ahrr	0.98421	0.98	0.604	rgb(224,102,103)	1.96	None
Ahrr	Eno4	0.98421	0.98	0.107	rgb(218,197,197)	1.96	None
Ar	Clk3	0.98421	0.98	0.561	rgb(223,110,111)	1.96	None
Ar	Ddx11	-0.98421	0.98	-1.6E-01	rgb(182,196,223)	1.96	None
Ar	Hist1h1d	0.98421	0.98	0.23	rgb(220,173,174)	1.96	None
Arid2	Nucb2	0.98421	0.98	0.312	rgb(220,157,158)	1.96	None
Arid3a	Cdkn2d	0.98421	0.98	0.121	rgb(218,194,194)	1.96	None
Arid3b	Il10	-0.98421	0.98	-3.6E-03	rgb(216,217,217)	1.96	None
Arnt2	Dpm3	-0.98421	0.98	-2.5E-01	rgb(164,185,226)	1.96	None
Ascl2	Ccl1	0.98421	0.98	0.11	rgb(218,196,196)	1.96	None
Ascl2	Phlda3	0.98421	0.98	0.342	rgb(221,152,152)	1.96	None
Ascl2	Tbx21	0.98421	0.98	0.445	rgb(222,132,133)	1.96	None
Atf3	Ankrd33b	-0.98421	0.98	-1.1E-01	rgb(193,202,221)	1.96	None
Atf3	Ddx51	0.98421	0.98	0.391	rgb(221,142,143)	1.96	None
Atf3	Dhrs1	-0.98421	0.98	-4.0E-01	rgb(130,164,232)	1.96	None
Atf3	Gng4	0.98421	0.98	0.354	rgb(221,149,150)	1.96	None
Atf3	Il17f	0.98421	0.98	0.263	rgb(220,167,167)	1.96	None
Atf3	Il23r	0.98421	0.98	0.139	rgb(219,191,191)	1.96	None
Atf3	Jup	0.98421	0.98	0.017	rgb(217,214,214)	1.96	None
Atf3	Mmp14	0.98421	0.98	0.376	rgb(221,145,146)	1.96	None
Atf3	Rpa2	-0.98421	0.98	-1.4E-01	rgb(188,199,222)	1.96	None
Atf3	Smpd4	0.98421	0.98	0.303	rgb(220,159,160)	1.96	None
Atf3	Tlk1	0.98421	0.98	0.214	rgb(219,176,177)	1.96	None
Atf3	Zcchc14	0.98421	0.98	0.244	rgb(220,170,171)	1.96	None
Batf	Asns	0.98421	0.98	0.497	rgb(222,122,123)	1.96	None
Batf	Il17f	0.98421	0.98	0.112	rgb(218,196,196)	1.96	None
Batf3	Akr1cl	0.98421	0.98	0.293	rgb(220,161,162)	1.96	None
Batf3	Krtcap2	-0.98421	0.98	-5.8E-01	rgb( 92,141,239)	1.96	None
Batf3	Tm9sf4	0.98421	0.98	0.36	rgb(221,148,149)	1.96	None
Bcl11b	Rassf4	0.98421	0.98	0.241	rgb(220,171,171)	1.96	None
Bcl6	Ifitm2	0.98421	0.98	0.023	rgb(217,213,213)	1.96	None
Bcl6	Nts	-0.98421	0.98	-9.2E-02	rgb(197,205,220)	1.96	None
Bhlhe40	D930048N14Rik	0.98421	0.98	0.156	rgb(219,187,187)	1.96	None
Cebpb	Psph	0.98421	0.98	0.084	rgb(218,201,201)	1.96	None
Cenpb	Ascl4	0.98421	0.98	0.312	rgb(220,157,158)	1.96	None
Chd2	Pacsin1	0.98421	0.98	0.419	rgb(222,137,138)	1.96	None
Cic	Il17a	0.98421	0.98	0.124	rgb(218,193,194)	1.96	None
Cic	Il23r	0.98421	0.98	0.267	rgb(220,166,167)	1.96	None
Creb1	Fibcd1	-0.98421	0.98	-1.4E-02	rgb(214,215,218)	1.96	None
Creb1	Slc3a2	0.98421	0.98	0.275	rgb(220,164,165)	1.96	None
Creb3l1	Ppm1j	0.98421	0.98	0.312	rgb(220,157,158)	1.96	None
Creb3l1	Sec24d	0.98421	0.98	0.275	rgb(220,164,165)	1.96	None
Crem	Ptpn11	-0.98421	0.98	-1.1E-01	rgb(194,203,221)	1.96	None
Ddit3	Syngr4	0.98421	0.98	0.276	rgb(220,164,165)	1.96	None
Dmrt2	Uaca	0.98421	0.98	0.539	rgb(223,114,115)	1.96	None
E2f1	Dctpp1	0.98421	0.98	0.044	rgb(217,209,209)	1.96	None
E2f1	Dtl	-0.98421	0.98	-2.6E-02	rgb(211,214,218)	1.96	None
E2f1	Fads2	0.98421	0.98	0.108	rgb(218,196,197)	1.96	None
E2f1	Wdr76	-0.98421	0.98	-1.3E-01	rgb(188,199,222)	1.96	None
E2f4	Apitd1	0.98421	0.98	0.215	rgb(219,176,176)	1.96	None
E2f4	Dctpp1	0.98421	0.98	0.026	rgb(217,212,212)	1.96	None
E2f4	Rfwd3	0.98421	0.98	0.101	rgb(218,198,198)	1.96	None
E2f4	Rpa2	0.98421	0.98	0.141	rgb(219,190,190)	1.96	None
Ebf1	Myo1e	0.98421	0.98	0.353	rgb(221,150,150)	1.96	None
Ebf1	Ncdn	0.98421	0.98	0.003	rgb(217,216,216)	1.96	None
Egr1	Apitd1	0.98421	0.98	0.755	rgb(225, 73, 74)	1.96	None
Egr1	Dctpp1	0.98421	0.98	0.334	rgb(221,153,154)	1.96	None
Egr1	Dlc1	-0.98421	0.98	-4.0E-02	rgb(208,212,219)	1.96	None
Egr1	Dpm3	-0.98421	0.98	-6.0E-02	rgb(204,209,219)	1.96	None
Egr1	Rpa2	0.98421	0.98	0.174	rgb(219,184,184)	1.96	None
Egr2	Calhm2	0.98421	0.98	0.013	rgb(217,215,215)	1.96	None
Egr2	Dnajc21	0.98421	0.98	0.208	rgb(219,177,178)	1.96	None
Egr2	Nrn1	-0.98421	0.98	-2.5E-03	rgb(216,217,217)	1.96	None
Egr2	Sema4c	0.98421	0.98	0.377	rgb(221,145,146)	1.96	None
Egr2	Zcchc12	0.98421	0.98	0.165	rgb(219,185,186)	1.96	None
Egr4	Mrgpre	0.98421	0.98	0.278	rgb(220,164,164)	1.96	None
Elf1	1110032F04Rik	0.98421	0.98	0.004	rgb(217,216,216)	1.96	None
Elf1	Gng4	0.98421	0.98	0.387	rgb(221,143,144)	1.96	None
Elf1	Notch1	-0.98421	0.98	-1.5E-01	rgb(184,197,223)	1.96	None
Eomes	Ccr3	0.98421	0.98	0.038	rgb(217,210,210)	1.96	None
Eomes	Klre1	0.98421	0.98	0.158	rgb(219,187,187)	1.96	None
Eomes	Wisp1	0.98421	0.98	0.169	rgb(219,185,185)	1.96	None
Epas1	Egln1	-0.98421	0.98	-1.2E-01	rgb(191,201,222)	1.96	None
Epas1	Itga7	0.98421	0.98	0.084	rgb(218,201,201)	1.96	None
Epas1	Slc2a1	0.98421	0.98	0.127	rgb(218,193,193)	1.96	None
Epas1	Tgtp2	0.98421	0.98	0.218	rgb(219,175,176)	1.96	None
Erg	Tmem71	0.98421	0.98	0.339	rgb(221,152,153)	1.96	None
Esr1	Gzmb	0.98421	0.98	0.308	rgb(220,158,159)	1.96	None
Esr1	Penk	0.98421	0.98	0.551	rgb(223,112,113)	1.96	None
Esrra	Fam69b	-0.98421	0.98	-3.4E-01	rgb(144,173,230)	1.96	None
Ets1	Acpp	0.98421	0.98	0.085	rgb(218,201,201)	1.96	None
Ets1	Ifit2	0.98421	0.98	0.376	rgb(221,145,146)	1.96	None
Ets1	Nbl1	-0.98421	0.98	-2.1E-01	rgb(171,189,225)	1.96	None
Ets1	Nlrc3	0.98421	0.98	0.417	rgb(222,137,138)	1.96	None
Ets1	Spn	0.98421	0.98	0.207	rgb(219,178,178)	1.96	None
Etv4	Tyms	0.98421	0.98	0.118	rgb(218,194,195)	1.96	None
Fos	B230217C12Rik	0.98421	0.98	0.048	rgb(218,208,208)	1.96	None
Fos	Myo1e	0.98421	0.98	0.601	rgb(224,102,103)	1.96	None
Fos	Pcyox1l	0.98421	0.98	0.491	rgb(222,123,124)	1.96	None
Fosl1	Cxcr2	0.98421	0.98	0.425	rgb(222,136,137)	1.96	None
Fosl1	Npas4	0.98421	0.98	0.038	rgb(217,210,210)	1.96	None
Fosl1	Pml	0.98421	0.98	0.6	rgb(224,102,104)	1.96	None
