TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Ahrr	Cyp1b1	0.9964	0.99	0.652	rgb(224, 92, 94)	1.98	2,2
Arrb1	3110057O12Rik	0.9964	0.99	0.289	rgb(220,162,162)	1.98	2,2
Arrb1	Atp7b	0.9964	0.99	0.104	rgb(218,197,197)	1.98	2,2
Arrb1	Bcar1	0.9964	0.99	0.375	rgb(221,145,146)	1.98	2,2
Arrb1	Bnip3	0.9964	0.99	0.145	rgb(219,189,190)	1.98	2,2
Arrb1	Egln1	0.9964	0.99	0.281	rgb(220,163,164)	1.98	2,2
Arrb1	Gys1	0.9964	0.99	0.355	rgb(221,149,150)	1.98	2,2
Arrb1	H2-Ab1	0.9964	0.99	0.175	rgb(219,183,184)	1.98	2,2
Arrb1	Hk1	0.9964	0.99	0.384	rgb(221,144,144)	1.98	2,2
Arrb1	Mboat2	0.9964	0.99	0.464	rgb(222,128,129)	1.98	2,2
Arrb1	P4ha2	0.9964	0.99	0.352	rgb(221,150,150)	1.98	2,2
Arrb1	Pfkp	0.9964	0.99	0.298	rgb(220,160,161)	1.98	2,2
Arrb1	Pgm2	0.9964	0.99	0.33	rgb(221,154,155)	1.98	2,2
Arrb1	Plekha2	0.9964	0.99	0.411	rgb(222,138,139)	1.98	2,2
Arrb1	Rgs11	0.9964	0.99	0.169	rgb(219,185,185)	1.98	2,2
Arrb1	Slc2a1	0.9964	0.99	0.399	rgb(221,141,142)	1.98	2,2
Arrb1	Smtnl2	0.9964	0.99	0.335	rgb(221,153,154)	1.98	2,2
Atxn1	Kcna3	0.9964	0.99	0.228	rgb(220,173,174)	1.98	2,2
Batf	Cd74	-0.9964	0.99	-4.4E-01	rgb(121,159,234)	1.98	2,2
Batf	Gpr68	0.9964	0.99	0.162	rgb(219,186,186)	1.98	2,2
Batf	Gucy2e	0.9964	0.99	0.318	rgb(220,156,157)	1.98	2,2
Batf	Larp1b	0.9964	0.99	0.407	rgb(221,139,140)	1.98	2,2
C030039L03Rik	Ankzf1	0.9964	0.99	0.405	rgb(221,140,140)	1.98	2,2
Cebpg	Psph	0.9964	0.99	0.195	rgb(219,180,180)	1.98	2,2
Dhx58	Cmpk2	0.9964	0.99	0.379	rgb(221,145,145)	1.98	2,2
Dhx58	Dtx3l	0.9964	0.99	0.288	rgb(220,162,163)	1.98	2,2
Dhx58	Irf7	0.9964	0.99	0.585	rgb(223,105,106)	1.98	2,2
Dhx58	Mx2	0.9964	0.99	0.35	rgb(221,150,151)	1.98	2,2
