TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Bhlhe41	Vldlr	0.99048	0.99	0.067	rgb(218,204,204)	1.98	None
Cebpb	Il9r	0.99048	0.99	0.504	rgb(223,121,122)	1.98	None
Cebpb	Nfil3	0.99048	0.99	0.249	rgb(220,169,170)	1.98	None
Cebpg	Fam20a	0.99048	0.99	0.269	rgb(220,166,166)	1.98	None
Cebpg	Inhba	0.99048	0.99	0.073	rgb(218,203,203)	1.98	None
Cenpb	Chl1	0.99048	0.99	0.279	rgb(220,164,164)	1.98	None
Cenpb	Gm11992	0.99048	0.99	0.108	rgb(218,196,197)	1.98	None
Cenpb	Robo3	0.99048	0.99	0.328	rgb(221,154,155)	1.98	None
Cic	Ccr8	-0.99048	0.99	-7.3E-02	rgb(201,207,220)	1.98	None
Cic	Emp1	0.99048	0.99	0.139	rgb(219,190,191)	1.98	None
Cic	Il17a	0.99048	0.99	0.27	rgb(220,165,166)	1.98	None
Cic	Il17f	0.99048	0.99	0.316	rgb(220,157,157)	1.98	None
Clock	Itga3	0.99048	0.99	0.405	rgb(221,140,140)	1.98	None
Clock	Kcnk10	0.99048	0.99	0.161	rgb(219,186,187)	1.98	None
Creb1	Sik1	0.99048	0.99	0.459	rgb(222,129,130)	1.98	None
Creb3l1	Sec24d	0.99048	0.99	0.537	rgb(223,114,116)	1.98	None
Creb3l1	Tmed3	0.99048	0.99	0.135	rgb(218,191,191)	1.98	None
Dlx3	Kif3a	0.99048	0.99	0.048	rgb(218,208,208)	1.98	None
Dmrt1	2900011O08Rik	0.99048	0.99	0.015	rgb(217,214,214)	1.98	None
Dmrta2	Eps8	0.99048	0.99	0.446	rgb(222,132,133)	1.98	None
E2f1	4930426L09Rik	-0.99048	0.99	-2.2E-01	rgb(168,187,226)	1.98	None
E2f1	Dtl	0.99048	0.99	0.025	rgb(217,212,212)	1.98	None
E2f1	Exo1	-0.99048	0.99	-8.7E-02	rgb(198,206,220)	1.98	None
E2f1	Ocrl	0.99048	0.99	0.225	rgb(219,174,174)	1.98	None
E2f1	Rnf169	-0.99048	0.99	-5.6E-01	rgb( 94,142,238)	1.98	None
E2f1	Rpa2	0.99048	0.99	0.064	rgb(218,205,205)	1.98	None
E2f4	Cdc25b	0.99048	0.99	0.006	rgb(217,216,216)	1.98	None
E2f4	Dtl	-0.99048	0.99	-2.6E-01	rgb(160,183,227)	1.98	None
E2f4	Rfwd3	0.99048	0.99	0.055	rgb(218,206,207)	1.98	None
E2f4	Rpa2	-0.99048	0.99	-4.3E-02	rgb(208,211,219)	1.98	None
E2f4	Wee1	0.99048	0.99	0.146	rgb(219,189,189)	1.98	None
Ebf1	Amz1	0.99048	0.99	0.06	rgb(218,206,206)	1.98	None
Egr1	Clip3	0.99048	0.99	0.044	rgb(217,209,209)	1.98	None
Egr1	Dusp18	0.99048	0.99	0.264	rgb(220,167,167)	1.98	None
Egr1	Fam114a2	0.99048	0.99	0.408	rgb(221,139,140)	1.98	None
Egr1	Kcnj8	0.99048	0.99	0.397	rgb(221,141,142)	1.98	None
Egr1	Lhfp	0.99048	0.99	0.209	rgb(219,177,177)	1.98	None
Egr1	Tmem158	0.99048	0.99	0.031	rgb(217,211,211)	1.98	None
Egr1	Tmsb15b1	0.99048	0.99	0.411	rgb(222,139,139)	1.98	None
Egr1	Tnfrsf21	0.99048	0.99	0.251	rgb(220,169,169)	1.98	None
Egr2	Acp5	0.99048	0.99	0.098	rgb(218,198,198)	1.98	None
Egr2	Arrb1	0.99048	0.99	0.336	rgb(221,153,153)	1.98	None
Egr2	Bdh2	0.99048	0.99	0.351	rgb(221,150,151)	1.98	None
Egr2	C2cd4d	0.99048	0.99	0.449	rgb(222,131,132)	1.98	None
Egr2	Ccl20	0.99048	0.99	0.217	rgb(219,176,176)	1.98	None
Egr2	Cyp1b1	0.99048	0.99	0.267	rgb(220,166,166)	1.98	None
Egr2	Gdpd5	-0.99048	0.99	-1.0E-02	rgb(215,216,217)	1.98	None
Egr2	Lhx6	0.99048	0.99	0.356	rgb(221,149,150)	1.98	None
Egr2	Msrb3	0.99048	0.99	0.143	rgb(219,190,190)	1.98	None
Egr2	Pydc3	0.99048	0.99	0.001	rgb(217,217,217)	1.98	None
Egr2	Stard8	0.99048	0.99	0.414	rgb(222,138,139)	1.98	None
Egr2	Zfp318	0.99048	0.99	0.118	rgb(218,194,195)	1.98	None
Egr4	Tiparp	0.99048	0.99	0.301	rgb(220,160,160)	1.98	None
Elf1	Dsp	-0.99048	0.99	-3.5E-01	rgb(141,171,230)	1.98	None
Elf1	Tnip2	-0.99048	0.99	-3.3E-01	rgb(145,173,230)	1.98	None
Eomes	Mx1	0.99048	0.99	0.132	rgb(218,192,192)	1.98	None
Epas1	Cacna1s	0.99048	0.99	0.055	rgb(218,207,207)	1.98	None
Erg	Foxb1	-0.99048	0.99	-1.2E-01	rgb(191,201,221)	1.98	None
Erg	Tmem71	0.99048	0.99	0.132	rgb(218,192,192)	1.98	None
Esr1	Abi3	0.99048	0.99	0.038	rgb(217,210,210)	1.98	None
Esr1	Sorcs2	0.99048	0.99	0.082	rgb(218,201,202)	1.98	None
Ets2	Acpp	0.99048	0.99	0.023	rgb(217,213,213)	1.98	None
Fli1	Lgals3	0.99048	0.99	0.147	rgb(219,189,189)	1.98	None
Fos	Crat	-0.99048	0.99	-9.1E-04	rgb(217,217,217)	1.98	None
Fosb	Xaf1	-0.99048	0.99	-1.9E-01	rgb(176,192,224)	1.98	None
Fosl1	Pml	0.99048	0.99	0.05	rgb(218,208,208)	1.98	None
Fosl2	Il24	-0.99048	0.99	-1.5E-01	rgb(186,198,223)	1.98	None
Foxa1	Pydc3	0.99048	0.99	0.453	rgb(222,131,131)	1.98	None
Foxb1	Basp1	0.99048	0.99	0.255	rgb(220,168,169)	1.98	None
Foxf2	Tlk1	0.99048	0.99	0.104	rgb(218,197,197)	1.98	None
Foxo1	Sepp1	0.99048	0.99	0.336	rgb(221,153,153)	1.98	None
Foxo3	Sepp1	0.99048	0.99	0.066	rgb(218,204,205)	1.98	None
Foxp3	4930486L24Rik	0.99048	0.99	0.147	rgb(219,189,189)	1.98	None
Foxp3	Ypel3	0.99048	0.99	0.344	rgb(221,151,152)	1.98	None
Gata1	Havcr1	-0.99048	0.99	-7.6E-02	rgb(201,207,220)	1.98	None
Gata1	Lum	0.99048	0.99	0.176	rgb(219,183,184)	1.98	None
Gata1	Rin2	-0.99048	0.99	-5.8E-02	rgb(204,209,219)	1.98	None
Gata3	Havcr1	-0.99048	0.99	-3.0E-01	rgb(153,178,228)	1.98	None
Gata3	Ltk	0.99048	0.99	0.016	rgb(217,214,214)	1.98	None
Gfi1	Cyp1b1	0.99048	0.99	0.599	rgb(224,103,104)	1.98	None
Gfi1	Pdpn	0.99048	0.99	0.099	rgb(218,198,198)	1.98	None
Gli1	Tdrkh	0.99048	0.99	0.191	rgb(219,180,181)	1.98	None
Gli3	Ccdc63	0.99048	0.99	0.44	rgb(222,133,134)	1.98	None
Gli3	Galr3	0.99048	0.99	0.141	rgb(219,190,190)	1.98	None
Glis1	Adam19	0.99048	0.99	0.219	rgb(219,175,176)	1.98	None
Glis1	Trim9	0.99048	0.99	0.477	rgb(222,126,127)	1.98	None
Glis2	Slc6a9	0.99048	0.99	0.29	rgb(220,162,162)	1.98	None
Glis3	Gsta3	-0.99048	0.99	-1.1E-01	rgb(192,202,221)	1.98	None
Hbp1	Kcnc3	-0.99048	0.99	-2.8E-02	rgb(211,213,218)	1.98	None
Hbp1	Lrmp	0.99048	0.99	0.263	rgb(220,167,167)	1.98	None
Hbp1	Per2	0.99048	0.99	0.138	rgb(219,191,191)	1.98	None
Hbp1	Pml	-0.99048	0.99	-3.2E-01	rgb(147,174,229)	1.98	None
Hes5	Slc30a3	0.99048	0.99	0.161	rgb(219,186,187)	1.98	None
Hey1	Dusp14	-0.99048	0.99	-3.1E-01	rgb(149,176,229)	1.98	None
Hey1	Fam132b	-0.99048	0.99	-4.0E-02	rgb(208,212,219)	1.98	None
Heyl	F3	0.99048	0.99	0.218	rgb(219,175,176)	1.98	None
Hhex	Epha3	0.99048	0.99	0.207	rgb(219,177,178)	1.98	None
Hhex	Gata3	0.99048	0.99	0.218	rgb(219,175,176)	1.98	None
Hhex	Trpm6	0.99048	0.99	0.297	rgb(220,160,161)	1.98	None
Hif1a	1190002N15Rik	0.99048	0.99	0.212	rgb(219,176,177)	1.98	None
Hif1a	3110057O12Rik	0.99048	0.99	0.287	rgb(220,162,163)	1.98	2,2
Hif1a	Aldoc	0.99048	0.99	0.412	rgb(222,138,139)	1.98	2,2
Hif1a	Arrb1	0.99048	0.99	0.341	rgb(221,152,153)	1.98	None
Hif1a	Cep170	0.99048	0.99	0.231	rgb(220,173,173)	1.98	None
Hif1a	Egln3	0.99048	0.99	0.512	rgb(223,119,120)	1.98	None
Hif1a	Fam71f2	0.99048	0.99	0.539	rgb(223,114,115)	1.98	None
Hif1a	Jmjd6	0.99048	0.99	0.394	rgb(221,142,143)	1.98	None
Hif1a	Narf	0.99048	0.99	0.132	rgb(218,192,192)	1.98	None
Hif1a	P4ha2	0.99048	0.99	0.339	rgb(221,152,153)	1.98	2,2
Hif1a	Pgam1	0.99048	0.99	0.412	rgb(222,138,139)	1.98	None
Hif1a	Rab39	0.99048	0.99	0.418	rgb(222,137,138)	1.98	None
Hif1a	Smtnl2	0.99048	0.99	0.427	rgb(222,135,136)	1.98	2,2
Hif1a	Zfp395	0.99048	0.99	0.309	rgb(220,158,159)	1.98	None
Hltf	Ahr	0.99048	0.99	0.257	rgb(220,168,168)	1.98	None
Hltf	Lingo4	0.99048	0.99	0.355	rgb(221,149,150)	1.98	None
Hlx	Ccl20	0.99048	0.99	0.34	rgb(221,152,153)	1.98	None
Hlx	Tbkbp1	0.99048	0.99	0.235	rgb(220,172,173)	1.98	None
Hmx2	Aicda	0.99048	0.99	0.172	rgb(219,184,185)	1.98	None
Hmx2	Cdkn2d	0.99048	0.99	0.053	rgb(218,207,207)	1.98	None
Hoxb1	Ermn	0.99048	0.99	0.409	rgb(221,139,140)	1.98	None
Hoxb1	Trib2	0.99048	0.99	0.326	rgb(221,155,155)	1.98	None
Hoxd11	Gata3	0.99048	0.99	0.14	rgb(219,190,191)	1.98	None
Hoxd4	Vldlr	0.99048	0.99	0.518	rgb(223,118,119)	1.98	None
Hsf1	Per2	0.99048	0.99	0.112	rgb(218,196,196)	1.98	None
Hsf1	Utf1	0.99048	0.99	0.196	rgb(219,180,180)	1.98	None
Hsf2	Gsn	0.99048	0.99	0.165	rgb(219,185,186)	1.98	None
Hsf4	Utf1	0.99048	0.99	0.194	rgb(219,180,180)	1.98	None
Ikzf3	Sepp1	-0.99048	0.99	-1.4E-01	rgb(187,199,222)	1.98	None
Ikzf5	Il17a	0.99048	0.99	0.147	rgb(219,189,189)	1.98	None
Insm1	Fes	0.99048	0.99	0.188	rgb(219,181,181)	1.98	None
Irf1	Mid2	-0.99048	0.99	-2.3E-02	rgb(212,214,218)	1.98	None
Irf1	Mndal	0.99048	0.99	0.249	rgb(220,169,170)	1.98	None
Irf1	Xaf1	0.99048	0.99	0.218	rgb(219,175,176)	1.98	None
Irf2	Ddx60	0.99048	0.99	0.141	rgb(219,190,190)	1.98	None
Irf2	Psme1	0.99048	0.99	0.416	rgb(222,138,138)	1.98	None
Irf2	Samd9l	0.99048	0.99	0.098	rgb(218,198,198)	1.98	None
Irf2	Tgtp2	0.99048	0.99	0.287	rgb(220,162,163)	1.98	None
Irf4	Bmp2	0.99048	0.99	0.512	rgb(223,119,120)	1.98	None
Irf4	Rbmx	0.99048	0.99	0.194	rgb(219,180,180)	1.98	None
Irf4	Sema4a	-0.99048	0.99	-9.2E-02	rgb(197,205,221)	1.98	None
Irf5	Ddx60	0.99048	0.99	0.021	rgb(217,213,213)	1.98	None
Irf5	Xaf1	-0.99048	0.99	-6.1E-02	rgb(204,209,219)	1.98	None
Irf7	Dtx3l	0.99048	0.99	0.284	rgb(220,163,163)	1.98	None
Irf7	Lgals3bp	-0.99048	0.99	-3.0E-02	rgb(210,213,218)	1.98	None
Irf7	Pcdhgc5	0.99048	0.99	0.356	rgb(221,149,150)	1.98	None
Irf8	BC094916	-0.99048	0.99	-3.0E-03	rgb(216,217,217)	1.98	None
Irf8	Cd274	0.99048	0.99	0.573	rgb(223,108,109)	1.98	None
Irf8	Rexo4	0.99048	0.99	0.228	rgb(220,173,174)	1.98	None
Irf9	BC094916	0.99048	0.99	0.089	rgb(218,200,200)	1.98	None
Irf9	Ddx60	0.99048	0.99	0.149	rgb(219,189,189)	1.98	None
Irf9	Dtx3l	0.99048	0.99	0.097	rgb(218,199,199)	1.98	None
Irf9	Ifit1	0.99048	0.99	0.049	rgb(218,208,208)	1.98	None
Irf9	Lgals3bp	-0.99048	0.99	-7.8E-02	rgb(200,207,220)	1.98	None
Irf9	Parp9	0.99048	0.99	0.419	rgb(222,137,138)	1.98	None
Irf9	Xaf1	-0.99048	0.99	-5.4E-02	rgb(205,210,219)	1.98	None
Irf9	Zbp1	-0.99048	0.99	-1.5E-01	rgb(184,197,223)	1.98	None
Jun	Ccl20	0.99048	0.99	0.186	rgb(219,181,182)	1.98	None
Jun	Chn2	-0.99048	0.99	-2.4E-01	rgb(164,185,226)	1.98	None
Jun	Cyfip2	0.99048	0.99	0.112	rgb(218,196,196)	1.98	None
Jun	Myof	0.99048	0.99	0.225	rgb(219,174,174)	1.98	None
Jund	Ccl20	-0.99048	0.99	-7.5E-02	rgb(201,207,220)	1.98	None
Jund	Gpnmb	0.99048	0.99	0.284	rgb(220,163,163)	1.98	None
Jund	Pydc3	-0.99048	0.99	-3.6E-01	rgb(139,170,231)	1.98	None
Jund	Rnf150	0.99048	0.99	0.143	rgb(219,190,190)	1.98	None
Jund	Tpm2	0.99048	0.99	0.251	rgb(220,169,169)	1.98	None
Klf12	Dhrs1	-0.99048	0.99	-2.3E-01	rgb(168,187,226)	1.98	None
Klf12	Dnm1	-0.99048	0.99	-2.0E-01	rgb(174,191,225)	1.98	None
Klf4	Acvrl1	0.99048	0.99	0.238	rgb(220,172,172)	1.98	None
Klf5	Nckipsd	0.99048	0.99	0.111	rgb(218,196,196)	1.98	None
Klf7	Dnm1	0.99048	0.99	0.31	rgb(220,158,158)	1.98	None
Lcor	Car9	0.99048	0.99	0.296	rgb(220,160,161)	1.98	None
Lcor	Ndufv3	0.99048	0.99	0.565	rgb(223,109,110)	1.98	None
Lcor	Tpm2	0.99048	0.99	0.33	rgb(221,154,155)	1.98	None
Lhx2	Tfpi	0.99048	0.99	0.134	rgb(218,191,192)	1.98	None
Lhx6	Mt1	0.99048	0.99	0.154	rgb(219,188,188)	1.98	None
Lhx6	Stc1	-0.99048	0.99	-3.7E-02	rgb(209,212,218)	1.98	None
Lin54	Anln	0.99048	0.99	0.148	rgb(219,189,189)	1.98	None
Lin54	Hist1h1b	0.99048	0.99	0.232	rgb(220,173,173)	1.98	None
Lin54	Hist1h1c	0.99048	0.99	0.43	rgb(222,135,136)	1.98	None
Lin54	Hist1h1e	0.99048	0.99	0.245	rgb(220,170,171)	1.98	None
Lin54	Nedd4	0.99048	0.99	0.297	rgb(220,160,161)	1.98	None
Maf	B3galt2	0.99048	0.99	0.33	rgb(221,154,155)	1.98	None
Maf	Nme4	0.99048	0.99	0.32	rgb(221,156,157)	1.98	None
Maf	Zfp109	0.99048	0.99	0.152	rgb(219,188,188)	1.98	None
Mafb	Rorc	0.99048	0.99	0.242	rgb(220,171,171)	1.98	None
Maff	Gja1	0.99048	0.99	0.232	rgb(220,173,173)	1.98	None
Mef2b	BC094916	0.99048	0.99	0.225	rgb(219,174,174)	1.98	None
Meis1	Cyfip2	0.99048	0.99	0.139	rgb(219,190,191)	1.98	None
Meis1	Il17f	0.99048	0.99	0.307	rgb(220,158,159)	1.98	None
Meis2	Tbc1d4	0.99048	0.99	0.036	rgb(217,210,210)	1.98	None
Meis2	Ttbk2	-0.99048	0.99	-5.6E-03	rgb(216,216,217)	1.98	None
Mga	Mx1	-0.99048	0.99	-4.0E-02	rgb(208,212,219)	1.98	None
Mga	Tgm2	0.99048	0.99	0.492	rgb(222,123,124)	1.98	None
Mitf	Dock1	0.99048	0.99	0.078	rgb(218,202,202)	1.98	None
Mitf	Pltp	-0.99048	0.99	-1.6E-01	rgb(182,196,223)	1.98	None
Mlxipl	Il18r1	0.99048	0.99	0.032	rgb(217,211,211)	1.98	None
Mlxipl	Oasl2	0.99048	0.99	0.452	rgb(222,131,131)	1.98	None
Msc	Trpm6	0.99048	0.99	0.216	rgb(219,176,176)	1.98	None
Mybl1	Jup	0.99048	0.99	0.12	rgb(218,194,194)	1.98	None
Myc	Dusp14	0.99048	0.99	0.203	rgb(219,178,179)	1.98	None
Myc	Eif4ebp1	0.99048	0.99	0.243	rgb(220,171,171)	1.98	None
Myc	Slc6a9	0.99048	0.99	0.229	rgb(220,173,174)	1.98	None
Mypop	1810010H24Rik	-0.99048	0.99	-5.6E-02	rgb(205,210,219)	1.98	None
Mypop	Ascl4	0.99048	0.99	0.381	rgb(221,144,145)	1.98	None
Mypop	Zfp36l1	0.99048	0.99	0.222	rgb(219,175,175)	1.98	None
Nfat5	Popdc2	0.99048	0.99	0.293	rgb(220,161,162)	1.98	None
Nfatc2	Gramd1b	0.99048	0.99	0.22	rgb(219,175,175)	1.98	None
Nfatc2	Spry1	0.99048	0.99	0.393	rgb(221,142,143)	1.98	None
Nfe2	F2rl2	0.99048	0.99	0.287	rgb(220,162,163)	1.98	None
Nfe2	Rragd	0.99048	0.99	0.287	rgb(220,162,163)	1.98	None
Nfe2l2	Tmem176b	-0.99048	0.99	-1.1E-02	rgb(215,216,217)	1.98	None
Nfia	Vim	0.99048	0.99	0.101	rgb(218,198,198)	1.98	None
Nfic	Adamts20	-0.99048	0.99	-2.0E-01	rgb(173,190,225)	1.98	None
Nfic	Ccl20	0.99048	0.99	0.02	rgb(217,213,213)	1.98	None
Nfic	Tmem176a	0.99048	0.99	0.373	rgb(221,146,147)	1.98	None
Nfic	Tmem176b	0.99048	0.99	0.19	rgb(219,181,181)	1.98	None
Nfkb1	Cxcl3	0.99048	0.99	0.341	rgb(221,152,153)	1.98	None
Nkx3-1	Ccl20	0.99048	0.99	0.3	rgb(220,160,160)	1.98	None
Nkx3-1	D630023F18Rik	0.99048	0.99	0.144	rgb(219,189,190)	1.98	None
Nkx3-1	Ggct	0.99048	0.99	0.377	rgb(221,145,146)	1.98	None
Npas2	Tns4	0.99048	0.99	0.127	rgb(218,193,193)	1.98	None
Nr1d1	Dpy19l3	-0.99048	0.99	-3.9E-02	rgb(208,212,218)	1.98	None
Nr1d2	Hist1h1e	0.99048	0.99	0.056	rgb(218,206,206)	1.98	None
Nr1d2	Il17f	0.99048	0.99	0.027	rgb(217,212,212)	1.98	None
Nr2f1	Cdc25b	0.99048	0.99	0.086	rgb(218,201,201)	1.98	None
Nr2f1	H2-Ob	-0.99048	0.99	-1.2E-01	rgb(191,201,222)	1.98	None
Nr3c1	Stra6	-0.99048	0.99	-2.3E-02	rgb(212,214,218)	1.98	None
Nr3c1	Tsr2	0.99048	0.99	0.171	rgb(219,184,185)	1.98	None
Nr3c2	Slfn4	0.99048	0.99	0.237	rgb(220,172,172)	1.98	None
Nr4a1	Spib	0.99048	0.99	0.204	rgb(219,178,179)	1.98	None
Osr2	S100a3	0.99048	0.99	0.221	rgb(219,175,175)	1.98	None
Osr2	S100a4	0.99048	0.99	0.233	rgb(220,172,173)	1.98	None
Osr2	S100a6	0.99048	0.99	0.248	rgb(220,170,170)	1.98	None
Osr2	Serpine2	0.99048	0.99	0.214	rgb(219,176,176)	1.98	None
Patz1	Dusp6	0.99048	0.99	0.413	rgb(222,138,139)	1.98	None
Patz1	Fam19a3	0.99048	0.99	0.407	rgb(221,139,140)	1.98	None
Patz1	Snx9	0.99048	0.99	0.194	rgb(219,180,180)	1.98	None
Pbx2	Havcr1	0.99048	0.99	0.278	rgb(220,164,165)	1.98	None
Pbx2	Zc3h6	0.99048	0.99	0.461	rgb(222,129,130)	1.98	None
Plag1	Dnm1	0.99048	0.99	0.035	rgb(217,210,210)	1.98	None
Plag1	Gimap8	-0.99048	0.99	-3.4E-01	rgb(143,172,230)	1.98	None
Plagl1	Eno4	0.99048	0.99	0.026	rgb(217,212,212)	1.98	None
Plagl2	Vcam1	0.99048	0.99	0.064	rgb(218,205,205)	1.98	None
Pou2f2	Ddit4l	0.99048	0.99	0.111	rgb(218,196,196)	1.98	None
Pou2f2	Mx1	0.99048	0.99	0.4	rgb(221,141,141)	1.98	None
Pou6f1	Ccl20	0.99048	0.99	0.22	rgb(219,175,175)	1.98	None
Pou6f1	Ddx11	0.99048	0.99	0.295	rgb(220,161,161)	1.98	None
Pou6f1	Gpr15	0.99048	0.99	0.251	rgb(220,169,170)	1.98	None
Pou6f1	Il17f	0.99048	0.99	0.124	rgb(218,193,194)	1.98	None
Ppara	Higd1a	-0.99048	0.99	-6.4E-02	rgb(203,208,219)	1.98	None
Ppara	Vwa1	0.99048	0.99	0.395	rgb(221,142,142)	1.98	None
Prdm1	BC094916	0.99048	0.99	0.233	rgb(220,172,173)	1.98	None
Prdm1	Ccl20	0.99048	0.99	0.3	rgb(220,160,160)	1.98	None
Prdm1	Tgtp2	0.99048	0.99	0.014	rgb(217,214,214)	1.98	None
Prdm16	Slc16a11	0.99048	0.99	0.063	rgb(218,205,205)	1.98	None
Prox1	Gbp7	0.99048	0.99	0.344	rgb(221,151,152)	1.98	None
Prox1	Gsta3	-0.99048	0.99	-9.9E-03	rgb(215,216,217)	1.98	None
Prox1	Lgr4	0.99048	0.99	0.383	rgb(221,144,145)	1.98	None
Prrx1	Ccl20	0.99048	0.99	0.075	rgb(218,203,203)	1.98	None
Rara	Ipmk	-0.99048	0.99	-2.3E-01	rgb(168,187,226)	1.98	None
Rara	Klf3	0.99048	0.99	0.105	rgb(218,197,197)	1.98	None
Rbpj	Rpl10a	0.99048	0.99	0.283	rgb(220,163,164)	1.98	None
Rel	Ifngr2	-0.99048	0.99	-2.7E-01	rgb(158,181,227)	1.98	None
Rel	Nfkb2	0.99048	0.99	0.214	rgb(219,176,177)	1.98	None
Rel	Tspan3	0.99048	0.99	0.252	rgb(220,169,169)	1.98	None
Rela	2210013O21Rik	0.99048	0.99	0.804	rgb(226, 63, 65)	1.98	None
Rela	Cyp2s1	0.99048	0.99	0.323	rgb(221,155,156)	1.98	None
Relb	H2-Ab1	0.99048	0.99	0.268	rgb(220,166,166)	1.98	None
Relb	Irf7	0.99048	0.99	0.021	rgb(217,213,213)	1.98	None
Relb	Tmem176a	0.99048	0.99	0.137	rgb(219,191,191)	1.98	None
Relb	Tmem176b	0.99048	0.99	0.168	rgb(219,185,185)	1.98	None
Rest	Cercam	0.99048	0.99	0.275	rgb(220,164,165)	1.98	None
Rest	Dcxr	0.99048	0.99	0.581	rgb(223,106,107)	1.98	None
Rest	Nkain1	-0.99048	0.99	-2.9E-02	rgb(211,213,218)	1.98	None
Rest	Nme4	0.99048	0.99	0.351	rgb(221,150,151)	1.98	None
Rest	Sncb	0.99048	0.99	0.062	rgb(218,205,205)	1.98	None
Rfx3	B9d1	0.99048	0.99	0.685	rgb(225, 86, 88)	1.98	None
Rora	Ano7	0.99048	0.99	0.094	rgb(218,199,199)	1.98	None
Rora	Bsn	0.99048	0.99	0.098	rgb(218,198,198)	1.98	None
Rora	Dpy19l3	0.99048	0.99	0.225	rgb(219,174,175)	1.98	None
Rora	Ski	0.99048	0.99	0.405	rgb(221,140,140)	1.98	None
Rorc	Art2a-ps	0.99048	0.99	0.515	rgb(223,119,120)	1.98	None
Rorc	Ccdc63	0.99048	0.99	0.143	rgb(219,190,190)	1.98	None
Rorc	Dpy19l3	0.99048	0.99	0.488	rgb(222,124,125)	1.98	None
Rorc	Il17a	0.99048	0.99	0.254	rgb(220,169,169)	1.98	None
Rorc	Il23r	0.99048	0.99	0.236	rgb(220,172,172)	1.98	None
Rorc	Nebl	0.99048	0.99	0.199	rgb(219,179,179)	1.98	None
Rreb1	Avpr1a	0.99048	0.99	0.077	rgb(218,202,203)	1.98	None
Rreb1	Mvp	0.99048	0.99	0.314	rgb(220,157,158)	1.98	None
