TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Batf	Armcx2	0.99978	1	0.141	rgb(219,190,190)	2	None
Batf	Tal2	-0.99978	1	-1.5E-01	rgb(185,197,223)	2	None
E2f1	Dtl	0.99978	1	0.003	rgb(217,216,216)	2	None
Irf1	Nlrc5	0.99978	1	0.694	rgb(225, 84, 86)	2	None
Irf1	Tgtp2	0.99978	1	0.325	rgb(221,155,156)	2	None
Irf4	Armcx2	-0.99978	1	-1.5E-01	rgb(185,198,223)	2	None
Irf4	Srgap3	-0.99978	1	-3.3E-01	rgb(145,173,230)	2	None
Maf	Aqp3	0.99978	1	0.462	rgb(222,129,130)	2	None
Nfkb2	Nfkbie	0.99978	1	0.417	rgb(222,137,138)	2	None
Nfkb2	Psd	0.99978	1	0.362	rgb(221,148,149)	2	None
Rest	Rbm15	0.99978	1	0.565	rgb(223,109,110)	2	None
Stat1	Nlrc5	-0.99978	1	-1.2E-01	rgb(191,201,222)	2	None
Ahr	Dkkl1	-0.98843	0.99	-9.1E-02	rgb(197,205,220)	1.98	None
Ar	Cmya5	0.98843	0.99	0.054	rgb(218,207,207)	1.98	None
Ar	Zfp831	-0.98843	0.99	-1.6E-02	rgb(214,215,218)	1.98	None
Atf3	Chac1	-0.98843	0.99	-2.6E-03	rgb(216,217,217)	1.98	None
Atf3	Dst	-0.98843	0.99	-6.0E-02	rgb(204,209,219)	1.98	None
Atf3	Gpt2	0.98843	0.99	0.074	rgb(218,203,203)	1.98	None
Atf3	Nfil3	0.98843	0.99	0.386	rgb(221,143,144)	1.98	None
Atf3	Slc3a2	0.98843	0.99	0.05	rgb(218,207,208)	1.98	None
Atf3	Tnfrsf21	-0.98843	0.99	-4.6E-01	rgb(118,157,234)	1.98	None
Atf3	Vldlr	0.98843	0.99	0.397	rgb(221,141,142)	1.98	None
Atf5	Slc3a2	0.98843	0.99	0.304	rgb(220,159,160)	1.98	None
Bach1	Syn1	-0.98843	0.99	-1.8E-01	rgb(178,193,224)	1.98	None
Batf	Abcb9	0.98843	0.99	0.162	rgb(219,186,186)	1.98	None
Batf	Acox1	-0.98843	0.99	-2.0E-01	rgb(173,190,225)	1.98	None
Batf	Acsbg1	0.98843	0.99	0.284	rgb(220,163,163)	1.98	None
Batf	Acsl5	-0.98843	0.99	-7.7E-02	rgb(200,207,220)	1.98	None
Batf	Ahr	0.98843	0.99	0.332	rgb(221,153,154)	1.98	None
Batf	Amica1	0.98843	0.99	0.131	rgb(218,192,192)	1.98	None
Batf	Amigo2	-0.98843	0.99	-2.4E-01	rgb(166,186,226)	1.98	None
Batf	Amz2	-0.98843	0.99	-1.8E-01	rgb(179,194,224)	1.98	None
Batf	Aqp9	-0.98843	0.99	-3.1E-03	rgb(216,217,217)	1.98	None
Batf	Asap1	0.98843	0.99	0.157	rgb(219,187,187)	1.98	None
Batf	Avpr1a	0.98843	0.99	0.329	rgb(221,154,155)	1.98	None
Batf	Bcl2l11	-0.98843	0.99	-3.6E-01	rgb(139,170,231)	1.98	None
Batf	Bmyc	0.98843	0.99	0.267	rgb(220,166,167)	1.98	None
Batf	Cacna1s	-0.98843	0.99	-3.7E-01	rgb(138,169,231)	1.98	None
Batf	Calhm2	0.98843	0.99	0.084	rgb(218,201,201)	1.98	None
Batf	Ccl4	-0.98843	0.99	-1.8E-01	rgb(177,193,224)	1.98	None
Batf	Ccr7	-0.98843	0.99	-5.6E-02	rgb(205,210,219)	1.98	None
Batf	Ccr8	0.98843	0.99	0.229	rgb(220,173,174)	1.98	None
Batf	Ccrl2	-0.98843	0.99	-2.1E-01	rgb(172,190,225)	1.98	None
Batf	Cd84	0.98843	0.99	0.101	rgb(218,198,198)	1.98	None
Batf	Cdc42ep3	0.98843	0.99	0.411	rgb(222,138,139)	1.98	None
Batf	Cecr6	-0.98843	0.99	-2.2E-01	rgb(168,187,226)	1.98	None
Batf	Chit1	-0.98843	0.99	-4.7E-02	rgb(207,211,219)	1.98	None
Batf	Cmya5	-0.98843	0.99	-5.1E-02	rgb(206,210,219)	1.98	None
Batf	Crtam	0.98843	0.99	0.326	rgb(221,155,155)	1.98	None
Batf	Ctss	-0.98843	0.99	-2.6E-01	rgb(160,182,227)	1.98	None
Batf	Cyr61	-0.98843	0.99	-2.9E-01	rgb(155,179,228)	1.98	None
Batf	Dnm1	-0.98843	0.99	-4.9E-02	rgb(206,210,219)	1.98	None
Batf	Dusp22	0.98843	0.99	0.143	rgb(219,190,190)	1.98	None
Batf	Eea1	0.98843	0.99	0.02	rgb(217,213,213)	1.98	None
Batf	Endod1	-0.98843	0.99	-1.5E-01	rgb(185,198,223)	1.98	None
Batf	Enthd1	-0.98843	0.99	-1.8E-01	rgb(177,193,224)	1.98	None
Batf	F3	0.98843	0.99	0.203	rgb(219,178,179)	1.98	None
Batf	Flot2	0.98843	0.99	0.329	rgb(221,154,155)	1.98	None
Batf	Foxf2	0.98843	0.99	0.042	rgb(217,209,209)	1.98	None
Batf	Gbp5	-0.98843	0.99	-3.6E-01	rgb(140,170,231)	1.98	None
Batf	Gbp9	-0.98843	0.99	-1.9E-01	rgb(175,191,224)	1.98	None
Batf	Gimap8	0.98843	0.99	0.208	rgb(219,177,178)	1.98	None
Batf	Gnpda1	-0.98843	0.99	-6.5E-02	rgb(203,208,219)	1.98	None
Batf	Gpr176	-0.98843	0.99	-2.3E-02	rgb(212,214,218)	1.98	None
Batf	Gpr68	0.98843	0.99	0.087	rgb(218,200,201)	1.98	None
Batf	Grp	-0.98843	0.99	-2.9E-01	rgb(154,179,228)	1.98	None
Batf	Gsn	0.98843	0.99	0.171	rgb(219,184,185)	1.98	None
Batf	Gucy2e	0.98843	0.99	0.183	rgb(219,182,182)	1.98	None
Batf	Hlcs	-0.98843	0.99	-9.4E-02	rgb(197,205,221)	1.98	None
Batf	Hrh2	0.98843	0.99	0.223	rgb(219,174,175)	1.98	None
Batf	Hvcn1	0.98843	0.99	0.41	rgb(222,139,139)	1.98	None
Batf	Ifitm2	0.98843	0.99	0.202	rgb(219,178,179)	1.98	None
Batf	Igf2r	-0.98843	0.99	-1.5E-01	rgb(185,198,223)	1.98	None
Batf	Ikzf2	0.98843	0.99	0.077	rgb(218,202,202)	1.98	None
Batf	Il13	0.98843	0.99	0.356	rgb(221,149,150)	1.98	None
Batf	Il1rn	-0.98843	0.99	-1.9E-01	rgb(175,191,224)	1.98	None
Batf	Il3	0.98843	0.99	0.288	rgb(220,162,163)	1.98	None
Batf	Irf4	-0.98843	0.99	-1.3E-01	rgb(189,200,222)	1.98	None
Batf	Itga3	0.98843	0.99	0.173	rgb(219,184,184)	1.98	None
Batf	Itgb3	0.98843	0.99	0.132	rgb(218,192,192)	1.98	None
Batf	Itih5	0.98843	0.99	0.103	rgb(218,197,197)	1.98	None
Batf	Kcnk10	0.98843	0.99	0.252	rgb(220,169,169)	1.98	None
Batf	Lair1	-0.98843	0.99	-1.5E-01	rgb(185,197,223)	1.98	None
Batf	Larp1b	0.98843	0.99	0.286	rgb(220,162,163)	1.98	None
Batf	Lgmn	-0.98843	0.99	-1.4E-01	rgb(188,199,222)	1.98	None
Batf	Lhfp	0.98843	0.99	0.313	rgb(220,157,158)	1.98	None
Batf	Lingo4	-0.98843	0.99	-1.6E-01	rgb(182,196,223)	1.98	None
Batf	Liph	-0.98843	0.99	-2.8E-01	rgb(156,180,228)	1.98	None
Batf	Lrp4	-0.98843	0.99	-3.9E-01	rgb(131,165,232)	1.98	None
Batf	Ly6a	0.98843	0.99	0.156	rgb(219,187,188)	1.98	None
Batf	Mcoln3	-0.98843	0.99	-2.9E-01	rgb(155,179,228)	1.98	None
Batf	Mpp2	0.98843	0.99	0.391	rgb(221,142,143)	1.98	None
Batf	Ncf1	-0.98843	0.99	-3.2E-01	rgb(149,175,229)	1.98	None
Batf	Nckap1	-0.98843	0.99	-2.4E-01	rgb(164,185,226)	1.98	None
Batf	Npas4	-0.98843	0.99	-1.6E-01	rgb(181,195,223)	1.98	None
Batf	Ntng2	-0.98843	0.99	-1.8E-01	rgb(178,193,224)	1.98	None
Batf	Pcbp4	0.98843	0.99	0.031	rgb(217,211,211)	1.98	None
Batf	Plekho1	-0.98843	0.99	-3.5E-03	rgb(216,217,217)	1.98	None
Batf	Pnkd	0.98843	0.99	0.246	rgb(220,170,171)	1.98	None
Batf	Popdc2	-0.98843	0.99	-2.9E-01	rgb(155,179,228)	1.98	None
Batf	Psrc1	0.98843	0.99	0.022	rgb(217,213,213)	1.98	None
Batf	Pten	-0.98843	0.99	-2.1E-01	rgb(171,189,225)	1.98	None
Batf	Ptger4	0.98843	0.99	0.402	rgb(221,140,141)	1.98	None
Batf	Rbfox2	0.98843	0.99	0.318	rgb(221,156,157)	1.98	None
Batf	Rexo4	0.98843	0.99	0.326	rgb(221,155,155)	1.98	None
Batf	Rnf19b	0.98843	0.99	0.077	rgb(218,202,203)	1.98	None
Batf	Rorc	0.98843	0.99	0.209	rgb(219,177,178)	1.98	None
Batf	Serpinf1	0.98843	0.99	0.117	rgb(218,195,195)	1.98	None
Batf	Siglec15	-0.98843	0.99	-9.6E-02	rgb(196,204,221)	1.98	None
Batf	Slamf6	0.98843	0.99	0.397	rgb(221,141,142)	1.98	None
Batf	Slc6a11	0.98843	0.99	0.04	rgb(217,209,209)	1.98	None
Batf	Slc7a8	-0.98843	0.99	-7.1E-02	rgb(202,208,220)	1.98	None
Batf	Sp9	-0.98843	0.99	-2.2E-01	rgb(169,188,225)	1.98	None
Batf	Spn	-0.98843	0.99	-2.2E-01	rgb(169,188,225)	1.98	None
Batf	St3gal1	0.98843	0.99	0.35	rgb(221,150,151)	1.98	None
Batf	Sytl3	0.98843	0.99	0.03	rgb(217,211,211)	1.98	None
Batf	Tmem19	-0.98843	0.99	-3.8E-01	rgb(134,166,232)	1.98	None
Batf	Tspan2	-0.98843	0.99	-2.3E-01	rgb(168,187,226)	1.98	None
Batf	Wisp1	0.98843	0.99	0.035	rgb(217,210,210)	1.98	None
Batf	Wnt10a	-0.98843	0.99	-1.2E-01	rgb(192,202,221)	1.98	None
Batf	Xkrx	0.98843	0.99	0.044	rgb(217,209,209)	1.98	None
Batf	Zfp280b	0.98843	0.99	0.336	rgb(221,153,153)	1.98	None
Bcl6	Ddx11	0.98843	0.99	0.431	rgb(222,135,136)	1.98	None
Bcl6	Tmem176a	0.98843	0.99	0.102	rgb(218,197,198)	1.98	None
Bcl6	Tmem176b	0.98843	0.99	0.265	rgb(220,166,167)	1.98	None
Bcl6	Wdfy2	0.98843	0.99	0.192	rgb(219,180,181)	1.98	None
Bhlhe40	Vdr	0.98843	0.99	0.137	rgb(219,191,191)	1.98	None
Cebpb	Trib3	0.98843	0.99	0.126	rgb(218,193,193)	1.98	None
Cebpg	Adcy4	0.98843	0.99	0.13	rgb(218,192,193)	1.98	None
Cebpg	Cd4	-0.98843	0.99	-4.4E-01	rgb(121,158,234)	1.98	None
Cebpg	Ddit3	0.98843	0.99	0.081	rgb(218,201,202)	1.98	None
Cebpg	Slc3a2	0.98843	0.99	0.081	rgb(218,201,202)	1.98	None
Chd2	Atp1a1	-0.98843	0.99	-1.2E-01	rgb(191,201,222)	1.98	None
Chd2	Vegfa	0.98843	0.99	0.11	rgb(218,196,196)	1.98	None
Creb3l2	Lpin2	-0.98843	0.99	-1.2E-01	rgb(192,202,221)	1.98	None
Creb3l2	Tsr2	-0.98843	0.99	-2.7E-01	rgb(158,181,227)	1.98	None
Crem	Galc	0.98843	0.99	0.237	rgb(220,172,172)	1.98	None
Crem	Pde4d	0.98843	0.99	0.171	rgb(219,184,185)	1.98	None
E2f1	Apitd1	0.98843	0.99	0.212	rgb(219,176,177)	1.98	None
E2f1	Exo1	0.98843	0.99	0.209	rgb(219,177,177)	1.98	None
E2f1	Ifit2	0.98843	0.99	0.227	rgb(219,174,174)	1.98	None
E2f1	Rpa2	0.98843	0.99	0.198	rgb(219,179,180)	1.98	None
E2f1	Tnk2	0.98843	0.99	0.218	rgb(219,175,176)	1.98	None
E2f1	Wee1	0.98843	0.99	0.376	rgb(221,145,146)	1.98	None
Ebf1	Myd88	-0.98843	0.99	-4.4E-01	rgb(122,159,234)	1.98	None
Egr1	Dusp2	0.98843	0.99	0.117	rgb(218,195,195)	1.98	None
Egr1	Egr2	0.98843	0.99	0.269	rgb(220,166,166)	1.98	None
Egr1	Nr4a1	0.98843	0.99	0.298	rgb(220,160,161)	1.98	None
Egr1	Spry4	0.98843	0.99	0.36	rgb(221,148,149)	1.98	None
Egr2	Cd200r1	0.98843	0.99	0.174	rgb(219,184,184)	1.98	None
Egr2	Flot2	0.98843	0.99	0.006	rgb(217,216,216)	1.98	None
Egr2	Lingo4	0.98843	0.99	0.248	rgb(220,170,170)	1.98	None
Egr2	Pten	-0.98843	0.99	-2.0E-01	rgb(173,190,225)	1.98	None
Egr2	Tnf	0.98843	0.99	0.408	rgb(221,139,140)	1.98	None
Egr2	Zdhhc2	-0.98843	0.99	-5.3E-01	rgb(102,147,237)	1.98	None
Egr4	Ssbp4	0.98843	0.99	0.044	rgb(217,209,209)	1.98	None
Elf1	Arhgef6	0.98843	0.99	0.426	rgb(222,136,136)	1.98	None
Elf1	Dhcr24	-0.98843	0.99	-3.8E-01	rgb(135,167,231)	1.98	None
Elf1	Mtx3	-0.98843	0.99	-3.7E-01	rgb(136,168,231)	1.98	None
Elk3	Lgals3	0.98843	0.99	0.241	rgb(220,171,172)	1.98	None
Elk3	Slc4a8	0.98843	0.99	0.098	rgb(218,198,198)	1.98	None
Elk3	Stk38l	0.98843	0.99	0.368	rgb(221,147,147)	1.98	None
Epas1	Cacna1c	0.98843	0.99	0.183	rgb(219,182,182)	1.98	None
Epas1	Mllt3	0.98843	0.99	0.23	rgb(220,173,174)	1.98	None
Ets1	Ifit2	0.98843	0.99	0.498	rgb(222,122,123)	1.98	None
Ets1	Matk	0.98843	0.99	0.502	rgb(223,121,122)	1.98	None
Ets1	Slc16a8	-0.98843	0.99	-2.0E-01	rgb(175,191,224)	1.98	None
Ets1	Ssh2	0.98843	0.99	0.045	rgb(217,208,208)	1.98	None
Ets2	Mmp14	0.98843	0.99	0.29	rgb(220,162,162)	1.98	None
Ets2	Sept9	-0.98843	0.99	-1.6E-01	rgb(183,196,223)	1.98	None
Etv4	Aldh1l2	0.98843	0.99	0.333	rgb(221,153,154)	1.98	None
Etv6	Igfbp4	0.98843	0.99	0.052	rgb(218,207,207)	1.98	None
Etv6	Ncs1	0.98843	0.99	0.174	rgb(219,184,184)	1.98	None
Etv6	Tyms	0.98843	0.99	0.075	rgb(218,203,203)	1.98	None
Fli1	Vav2	-0.98843	0.99	-7.0E-02	rgb(202,208,220)	1.98	None
Fos	Zfp36	0.98843	0.99	0.054	rgb(218,207,207)	1.98	None
Fosl1	Slc23a2	-0.98843	0.99	-9.7E-04	rgb(217,217,217)	1.98	None
Fosl2	A1cf	-0.98843	0.99	-4.7E-01	rgb(116,155,235)	1.98	None
Fosl2	Adora2a	0.98843	0.99	0.235	rgb(220,172,173)	1.98	None
Fosl2	Aplp1	0.98843	0.99	0.241	rgb(220,171,171)	1.98	None
Fosl2	Calhm2	-0.98843	0.99	-5.7E-02	rgb(205,210,219)	1.98	None
Fosl2	Cecr6	-0.98843	0.99	-3.4E-01	rgb(143,172,230)	1.98	None
Fosl2	Chd7	0.98843	0.99	0.183	rgb(219,182,182)	1.98	None
Fosl2	Cnnm4	0.98843	0.99	0.058	rgb(218,206,206)	1.98	None
Fosl2	Fgr	-0.98843	0.99	-1.7E-01	rgb(180,194,224)	1.98	None
Fosl2	Flot2	0.98843	0.99	0.227	rgb(219,174,174)	1.98	None
Fosl2	Frmpd1	-0.98843	0.99	-3.6E-01	rgb(138,169,231)	1.98	None
Fosl2	Gimap8	0.98843	0.99	0.259	rgb(220,168,168)	1.98	None
Fosl2	Gne	-0.98843	0.99	-3.7E-01	rgb(136,168,231)	1.98	None
Fosl2	Gngt2	0.98843	0.99	0.284	rgb(220,163,163)	1.98	None
Fosl2	Grina	0.98843	0.99	0.575	rgb(223,107,108)	1.98	None
Fosl2	Hexb	0.98843	0.99	0.305	rgb(220,159,159)	1.98	None
Fosl2	Igfbp4	0.98843	0.99	0.121	rgb(218,194,194)	1.98	None
Fosl2	Il10ra	-0.98843	0.99	-1.3E-01	rgb(189,200,222)	1.98	None
Fosl2	Irf5	-0.98843	0.99	-4.1E-01	rgb(129,163,232)	1.98	None
Fosl2	Itgb5	-0.98843	0.99	-7.5E-02	rgb(201,207,220)	1.98	None
Fosl2	Lad1	-0.98843	0.99	-4.9E-01	rgb(111,153,236)	1.98	None
Fosl2	Lbp	0.98843	0.99	0.217	rgb(219,176,176)	1.98	None
Fosl2	Lhfp	0.98843	0.99	0.218	rgb(219,175,176)	1.98	None
Fosl2	Map3k8	0.98843	0.99	0.009	rgb(217,215,215)	1.98	None
Fosl2	Mfge8	-0.98843	0.99	-1.8E-02	rgb(213,215,218)	1.98	None
Fosl2	Myo1e	-0.98843	0.99	-1.6E-01	rgb(183,196,223)	1.98	None
Fosl2	Nefh	-0.98843	0.99	-3.8E-01	rgb(135,167,231)	1.98	None
Fosl2	Parp9	-0.98843	0.99	-9.7E-02	rgb(196,204,221)	1.98	None
Fosl2	Ppp1r3b	0.98843	0.99	0.318	rgb(220,156,157)	1.98	None
Fosl2	Ptprf	0.98843	0.99	0.187	rgb(219,181,182)	1.98	None
Fosl2	Sema6b	0.98843	0.99	0.111	rgb(218,196,196)	1.98	None
Fosl2	Serpinb1a	-0.98843	0.99	-9.4E-02	rgb(197,205,221)	1.98	None
Fosl2	Sfmbt2	0.98843	0.99	0.025	rgb(217,212,212)	1.98	None
Fosl2	Skap2	0.98843	0.99	0.639	rgb(224, 95, 96)	1.98	None
Fosl2	Snx10	-0.98843	0.99	-3.9E-01	rgb(132,165,232)	1.98	None
Fosl2	Socs3	0.98843	0.99	0.195	rgb(219,180,180)	1.98	None
Fosl2	St14	-0.98843	0.99	-5.3E-01	rgb(101,147,237)	1.98	None
Fosl2	Syde2	0.98843	0.99	0.382	rgb(221,144,145)	1.98	None
Fosl2	Syn1	0.98843	0.99	0.197	rgb(219,179,180)	1.98	None
Fosl2	Syt11	0.98843	0.99	0.103	rgb(218,197,198)	1.98	None
Fosl2	Timp1	-0.98843	0.99	-4.2E-02	rgb(208,211,219)	1.98	None
Fosl2	Tlr9	-0.98843	0.99	-4.4E-01	rgb(121,159,234)	1.98	None
Fosl2	Wnt1	0.98843	0.99	0.044	rgb(217,209,209)	1.98	None
Fosl2	Zfp280b	-0.98843	0.99	-2.4E-01	rgb(165,185,226)	1.98	None
Foxb1	Cpox	0.98843	0.99	0.057	rgb(218,206,206)	1.98	None
Foxc1	Cdc42ep2	0.98843	0.99	0.043	rgb(217,209,209)	1.98	None
Foxf2	Aacs	0.98843	0.99	0.225	rgb(219,174,174)	1.98	None
Foxj1	H2-Ab1	0.98843	0.99	0.165	rgb(219,185,186)	1.98	None
Foxo1	Mtss1	0.98843	0.99	0.15	rgb(219,188,189)	1.98	None
Foxo1	Sesn3	0.98843	0.99	0.412	rgb(222,138,139)	1.98	None
Foxo3	Bbc3	0.98843	0.99	0.219	rgb(219,175,176)	1.98	None
Foxo3	Map3k1	0.98843	0.99	0.351	rgb(221,150,151)	1.98	None
Foxo3	Psrc1	0.98843	0.99	0.103	rgb(218,197,197)	1.98	None
Foxp3	Col15a1	-0.98843	0.99	-4.5E-02	rgb(207,211,219)	1.98	None
Foxp3	Nt5e	0.98843	0.99	0.138	rgb(219,191,191)	1.98	None
Foxs1	Ppp1r14c	0.98843	0.99	0.445	rgb(222,132,133)	1.98	2,2
Gabpa	Ptpn11	-0.98843	0.99	-1.5E-01	rgb(184,197,223)	1.98	None
Gata1	Elovl7	-0.98843	0.99	-7.0E-02	rgb(202,208,220)	1.98	None
Gata1	Foxp3	0.98843	0.99	0.126	rgb(218,193,193)	1.98	None
Gata2	Ddah1	0.98843	0.99	0.451	rgb(222,131,132)	1.98	None
Gata3	Cxcl3	0.98843	0.99	0.333	rgb(221,153,154)	1.98	None
Gata3	Gnpda1	-0.98843	0.99	-1.8E-01	rgb(177,193,224)	1.98	None
Gata3	Nfil3	0.98843	0.99	0.056	rgb(218,206,206)	1.98	None
Gfi1	D1Ertd622e	-0.98843	0.99	-1.8E-01	rgb(178,193,224)	1.98	None
Gfi1	Pank1	-0.98843	0.99	-2.8E-01	rgb(157,180,228)	1.98	None
Gli3	Dzip1	-0.98843	0.99	-2.1E-01	rgb(170,189,225)	1.98	None
Gli3	H1f0	-0.98843	0.99	-7.2E-02	rgb(201,207,220)	1.98	None
Gli3	Mbtd1	-0.98843	0.99	-2.9E-01	rgb(154,179,228)	1.98	None
Hey1	Nfyb	0.98843	0.99	0.24	rgb(220,171,172)	1.98	None
Hic1	Ggta1	0.98843	0.99	0.416	rgb(222,138,138)	1.98	None
Hic1	Itga4	0.98843	0.99	0.235	rgb(220,172,173)	1.98	None
Hic1	Pgap1	0.98843	0.99	0.006	rgb(217,216,216)	1.98	None
Hif1a	B3gnt3	0.98843	0.99	0.388	rgb(221,143,144)	1.98	None
Hif1a	Ly6a	0.98843	0.99	0.369	rgb(221,147,147)	1.98	None
Hif1a	Ncs1	0.98843	0.99	0.201	rgb(219,179,179)	1.98	None
Hif1a	Ndrg2	0.98843	0.99	0.324	rgb(221,155,156)	1.98	None
Hif1a	Ppp1r3b	0.98843	0.99	0.013	rgb(217,214,214)	1.98	None
Hif1a	Rps6ka4	0.98843	0.99	0.598	rgb(224,103,104)	1.98	None
Hif1a	Thoc3	-0.98843	0.99	-3.1E-01	rgb(149,176,229)	1.98	None
Hif1a	Vps54	0.98843	0.99	0.237	rgb(220,172,172)	1.98	None
Hsf1	Rpl36al	-0.98843	0.99	-2.0E-01	rgb(173,190,225)	1.98	None
Ikzf2	Ddr1	-0.98843	0.99	-2.8E-01	rgb(156,180,228)	1.98	None
Ikzf2	Jup	0.98843	0.99	0.224	rgb(219,174,175)	1.98	None
Ikzf2	Pdcd1	0.98843	0.99	0.321	rgb(221,156,156)	1.98	None
Irf1	Dtx3l	0.98843	0.99	0.022	rgb(217,213,213)	1.98	None
Irf1	Erap1	0.98843	0.99	0.223	rgb(219,174,175)	1.98	None
Irf1	Fam26f	0.98843	0.99	0.459	rgb(222,129,130)	1.98	None
Irf1	Gbp10	0.98843	0.99	0.471	rgb(222,127,128)	1.98	2,2
Irf1	Gbp11	0.98843	0.99	0.358	rgb(221,149,149)	1.98	None
Irf1	Gbp2	0.98843	0.99	0.484	rgb(222,125,126)	1.98	None
Irf1	Gbp4	0.98843	0.99	0.34	rgb(221,152,153)	1.98	None
Irf1	Gbp5	0.98843	0.99	0.283	rgb(220,163,164)	1.98	None
Irf1	Gbp6	0.98843	0.99	0.415	rgb(222,138,139)	1.98	2,2
Irf1	Gbp7	0.98843	0.99	0.403	rgb(221,140,141)	1.98	None
Irf1	Gbp8	0.98843	0.99	0.198	rgb(219,179,180)	1.98	None
Irf1	Gm4841	0.98843	0.99	0.429	rgb(222,135,136)	1.98	2,2
Irf1	Gpr18	0.98843	0.99	0.031	rgb(217,211,211)	1.98	None
Irf1	Lgals3bp	-0.98843	0.99	-6.1E-02	rgb(204,209,219)	1.98	None
Irf1	Nod1	0.98843	0.99	0.294	rgb(220,161,161)	1.98	None
Irf1	Notch1	-0.98843	0.99	-4.4E-02	rgb(207,211,219)	1.98	None
Irf1	Parp9	-0.98843	0.99	-3.3E-04	rgb(217,217,217)	1.98	None
Irf1	Psme1	0.98843	0.99	0.125	rgb(218,193,193)	1.98	None
Irf1	Psme2	0.98843	0.99	0.077	rgb(218,202,202)	1.98	None
Irf1	Stat2	0.98843	0.99	0.279	rgb(220,164,164)	1.98	None
Irf1	Tapbp	0.98843	0.99	0.05	rgb(218,208,208)	1.98	None
Irf1	Tbx21	0.98843	0.99	0.475	rgb(222,126,127)	1.98	2,2
Irf1	Zbp1	0.98843	0.99	0.034	rgb(217,211,211)	1.98	None
Irf2	Rbms2	0.98843	0.99	0.327	rgb(221,155,155)	1.98	None
Irf4	Abcb9	-0.98843	0.99	-5.3E-01	rgb(102,147,237)	1.98	None
Irf4	Abcd3	-0.98843	0.99	-2.1E-01	rgb(171,189,225)	1.98	None
Irf4	Arrb1	-0.98843	0.99	-2.7E-01	rgb(159,181,227)	1.98	None
Irf4	Atp8b4	-0.98843	0.99	-3.6E-01	rgb(140,170,231)	1.98	None
Irf4	Batf	-0.98843	0.99	-3.7E-01	rgb(137,168,231)	1.98	None
Irf4	Bmyc	-0.98843	0.99	-3.7E-01	rgb(137,169,231)	1.98	None
Irf4	Cacna1s	0.98843	0.99	0.408	rgb(221,139,140)	1.98	None
Irf4	Calhm2	0.98843	0.99	0.071	rgb(218,203,204)	1.98	None
Irf4	Cap2	-0.98843	0.99	-6.0E-01	rgb( 86,137,240)	1.98	None
Irf4	Ccl4	-0.98843	0.99	-3.0E-02	rgb(211,213,218)	1.98	None
Irf4	Cd84	-0.98843	0.99	-2.0E-01	rgb(173,190,225)	1.98	None
Irf4	Chst15	0.98843	0.99	0.585	rgb(223,105,106)	1.98	None
Irf4	Cmpk2	-0.98843	0.99	-2.9E-01	rgb(155,179,228)	1.98	None
Irf4	Crtam	-0.98843	0.99	-3.7E-01	rgb(136,168,231)	1.98	None
Irf4	Cwh43	0.98843	0.99	0.114	rgb(218,195,195)	1.98	None
Irf4	Cxcr6	-0.98843	0.99	-1.4E-01	rgb(187,199,222)	1.98	None
Irf4	Ddx60	-0.98843	0.99	-3.4E-01	rgb(143,172,230)	1.98	None
Irf4	Dlk2	-0.98843	0.99	-1.9E-01	rgb(175,192,224)	1.98	None
Irf4	Dusp22	-0.98843	0.99	-5.7E-02	rgb(205,210,219)	1.98	None
Irf4	Enthd1	0.98843	0.99	0.047	rgb(218,208,208)	1.98	None
Irf4	Fam81a	-0.98843	0.99	-3.8E-01	rgb(134,167,231)	1.98	None
Irf4	Gdpd5	-0.98843	0.99	-5.2E-01	rgb(105,149,237)	1.98	None
Irf4	Gm2762	-0.98843	0.99	-2.1E-01	rgb(171,189,225)	1.98	None
Irf4	Gna15	0.98843	0.99	0.209	rgb(219,177,178)	1.98	None
Irf4	Gne	-0.98843	0.99	-1.7E-01	rgb(179,194,224)	1.98	None
Irf4	Gnpda1	0.98843	0.99	0.072	rgb(218,203,203)	1.98	None
Irf4	Gstt3	-0.98843	0.99	-2.0E-01	rgb(174,191,225)	1.98	None
Irf4	Hdac9	-0.98843	0.99	-7.5E-02	rgb(201,207,220)	1.98	None
Irf4	Ifit2	-0.98843	0.99	-2.5E-01	rgb(162,184,227)	1.98	None
Irf4	Ifitm2	-0.98843	0.99	-9.4E-02	rgb(197,205,221)	1.98	None
Irf4	Igfbp4	-0.98843	0.99	-2.5E-01	rgb(163,184,226)	1.98	None
Irf4	Itih5	-0.98843	0.99	-2.2E-01	rgb(170,188,225)	1.98	None
Irf4	Kctd14	0.98843	0.99	0.213	rgb(219,176,177)	1.98	None
Irf4	Ldlrap1	-0.98843	0.99	-3.4E-01	rgb(143,172,230)	1.98	None
Irf4	Lpcat1	-0.98843	0.99	-3.7E-01	rgb(137,169,231)	1.98	None
Irf4	Lsp1	0.98843	0.99	0.168	rgb(219,185,185)	1.98	None
Irf4	Mab21l3	0.98843	0.99	0.265	rgb(220,166,167)	1.98	None
Irf4	Mmp14	-0.98843	0.99	-1.2E-01	rgb(191,201,222)	1.98	None
Irf4	Nckap1	-0.98843	0.99	-3.7E-01	rgb(137,168,231)	1.98	None
Irf4	Nrgn	-0.98843	0.99	-3.7E-01	rgb(136,168,231)	1.98	None
Irf4	Pgrmc1	-0.98843	0.99	-3.5E-01	rgb(141,171,230)	1.98	None
