TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Runx2	Lgals3	0.99457	0.99	0.125	rgb(218,193,193)	1.98	None
Runx2	Padi2	0.99457	0.99	0.056	rgb(218,206,206)	1.98	2,2
Rxra	Il2rb	0.99457	0.99	0.175	rgb(219,184,184)	1.98	None
Rxra	Serpinc1	-0.99457	0.99	-1.3E-02	rgb(214,215,217)	1.98	None
Satb1	Gata3	0.99457	0.99	0.054	rgb(218,207,207)	1.98	None
Smad3	Mxd1	0.99457	0.99	0.202	rgb(219,178,179)	1.98	None
Smad7	Tgfbr1	-0.99457	0.99	-8.2E-02	rgb(199,206,220)	1.98	None
Sp3	Gipr	-0.99457	0.99	-7.2E-02	rgb(201,207,220)	1.98	None
Srebf1	Fads2	0.99457	0.99	0.413	rgb(222,138,139)	1.98	2,2
Stat1	Ccr1	0.99457	0.99	0.579	rgb(223,106,108)	1.98	None
Stat1	Ctsb	0.99457	0.99	0.267	rgb(220,166,167)	1.98	None
Stat1	Dtx3l	0.99457	0.99	0.4	rgb(221,141,141)	1.98	2,2
Stat1	Fas	0.99457	0.99	0.22	rgb(219,175,175)	1.98	None
Stat1	Fgf2	-0.99457	0.99	-3.8E-02	rgb(209,212,218)	1.98	None
Stat1	Gbp2	0.99457	0.99	0.2	rgb(219,179,179)	1.98	2,2
Stat1	Gbp6	0.99457	0.99	0.32	rgb(221,156,157)	1.98	2,2
Stat1	Igtp	0.99457	0.99	0.126	rgb(218,193,193)	1.98	2,2
Stat1	Irf7	-0.99457	0.99	-1.2E-01	rgb(191,201,221)	1.98	None
Stat1	Nlrc5	-0.99457	0.99	-2.0E-02	rgb(213,214,218)	1.98	2,2
Stat1	Parp9	0.99457	0.99	0.162	rgb(219,186,186)	1.98	2,2
Stat1	Tgtp2	0.99457	0.99	0.252	rgb(220,169,169)	1.98	2,2
Stat1	Zbp1	0.99457	0.99	0.149	rgb(219,189,189)	1.98	2,2
Stat2	Dtx3l	-0.99457	0.99	-2.2E-03	rgb(217,217,217)	1.98	2,2
Stat2	Ifit3	-0.99457	0.99	-1.1E-01	rgb(193,202,221)	1.98	None
Stat2	Parp9	-0.99457	0.99	-1.2E-01	rgb(192,202,221)	1.98	2,2
Tbx21	Gata3	-0.99457	0.99	-3.6E-01	rgb(138,169,231)	1.98	None
Tbx21	Gbp2	0.99457	0.99	0.205	rgb(219,178,178)	1.98	2,2
Tbx21	Gbp5	-0.99457	0.99	-1.7E-02	rgb(213,215,218)	1.98	2,2
Tbx21	Gbp6	-0.99457	0.99	-1.9E-01	rgb(176,192,224)	1.98	2,2
Tbx21	Gimap4	0.99457	0.99	0.383	rgb(221,144,145)	1.98	2,2
Tbx21	Igtp	0.99457	0.99	0.231	rgb(220,173,173)	1.98	2,2
Tbx21	Ly6a	0.99457	0.99	0.257	rgb(220,168,168)	1.98	2,2
Tbx21	Nlrc5	0.99457	0.99	0.17	rgb(219,185,185)	1.98	2,2
Tbx21	Spp1	-0.99457	0.99	-6.0E-02	rgb(204,209,219)	1.98	None
Tbx21	Tgtp2	0.99457	0.99	0.175	rgb(219,184,184)	1.98	2,2
Trp53	Pml	0.99457	0.99	0.265	rgb(220,166,167)	1.98	None
Trp53	Tyms	0.99457	0.99	0.112	rgb(218,196,196)	1.98	None
Vdr	Ddit4	-0.99457	0.99	-3.0E-02	rgb(211,213,218)	1.98	None
Zeb1	Lamc2	0.99457	0.99	0.171	rgb(219,184,185)	1.98	None
Aff3	Gbp2	0.99457	0.99	0.128	rgb(218,193,193)	1.98	2,2
Aff3	Slamf6	0.99457	0.99	0.393	rgb(221,142,143)	1.98	2,2
Aff3	Tbc1d4	0.99457	0.99	0.179	rgb(219,183,183)	1.98	2,2
Ahrr	Cyp1b1	0.99457	0.99	0.556	rgb(223,111,112)	1.98	2,2
Ankzf1	3110057O12Rik	0.99457	0.99	0.351	rgb(221,150,151)	1.98	2,2
Ankzf1	Arrb1	0.99457	0.99	0.107	rgb(218,197,197)	1.98	2,2
Arrb1	3110057O12Rik	0.99457	0.99	0.341	rgb(221,152,153)	1.98	2,2
Arrb1	Acp5	0.99457	0.99	0.43	rgb(222,135,136)	1.98	2,2
Arrb1	Aldoc	0.99457	0.99	0.281	rgb(220,163,164)	1.98	2,2
Arrb1	Atp7b	0.99457	0.99	0.108	rgb(218,196,197)	1.98	2,2
Arrb1	Bcar1	0.99457	0.99	0.388	rgb(221,143,144)	1.98	2,2
Arrb1	Bnip3	0.99457	0.99	0.065	rgb(218,205,205)	1.98	2,2
Arrb1	Egln1	0.99457	0.99	0.437	rgb(222,134,134)	1.98	2,2
Arrb1	Ero1l	0.99457	0.99	0.078	rgb(218,202,202)	1.98	2,2
Arrb1	Gys1	0.99457	0.99	0.39	rgb(221,143,143)	1.98	2,2
Arrb1	H2-Ab1	0.99457	0.99	0.325	rgb(221,155,156)	1.98	2,2
Arrb1	Hk1	0.99457	0.99	0.5	rgb(223,121,122)	1.98	2,2
Arrb1	Mboat2	0.99457	0.99	0.522	rgb(223,117,118)	1.98	2,2
Arrb1	P4ha2	0.99457	0.99	0.253	rgb(220,169,169)	1.98	2,2
Arrb1	Pfkp	0.99457	0.99	0.301	rgb(220,159,160)	1.98	2,2
Arrb1	Pgm2	0.99457	0.99	0.308	rgb(220,158,159)	1.98	2,2
Arrb1	Slc2a1	0.99457	0.99	0.36	rgb(221,148,149)	1.98	2,2
Arrb1	Smtnl2	0.99457	0.99	0.343	rgb(221,152,152)	1.98	2,2
Atxn1	Kcna3	0.99457	0.99	0.254	rgb(220,168,169)	1.98	2,2
Batf	Cd74	-0.99457	0.99	-4.4E-01	rgb(121,159,234)	1.98	2,2
C030039L03Rik	Ankzf1	0.99457	0.99	0.401	rgb(221,140,141)	1.98	2,2
Cebpg	Psph	0.99457	0.99	0.194	rgb(219,180,180)	1.98	2,2
Creb3l2	Mapkbp1	0.99457	0.99	0.22	rgb(219,175,175)	1.98	2,2
Dhx58	Cmpk2	0.99457	0.99	0.474	rgb(222,126,127)	1.98	2,2
Dhx58	Irf7	0.99457	0.99	0.575	rgb(223,107,108)	1.98	2,2
Dhx58	Mx1	0.99457	0.99	0.217	rgb(219,175,176)	1.98	2,2
Dhx58	Mx2	0.99457	0.99	0.224	rgb(219,174,175)	1.98	2,2
Dhx58	Parp9	0.99457	0.99	0.06	rgb(218,206,206)	1.98	2,2
Dr1	Smek2	0.99457	0.99	0.285	rgb(220,162,163)	1.98	2,2
Elk3	Capg	0.99457	0.99	0.516	rgb(223,118,120)	1.98	2,2
Elk3	Stk38l	0.99457	0.99	0.215	rgb(219,176,176)	1.98	2,2
Elk3	Ubash3b	0.99457	0.99	0.049	rgb(218,208,208)	1.98	2,2
Eno1	Higd1a	0.99457	0.99	0.473	rgb(222,127,128)	1.98	2,2
Foxs1	Mylk2	0.99457	0.99	0.582	rgb(223,106,107)	1.98	2,2
Foxs1	S100a4	0.99457	0.99	0.339	rgb(221,152,153)	1.98	2,2
Foxs1	Vax2	0.99457	0.99	0.493	rgb(222,123,124)	1.98	2,2
Gm13212	Bcl2a1b	0.99457	0.99	0.094	rgb(218,199,199)	1.98	2,2
Gm13212	Cdkn2d	-0.99457	0.99	-1.7E-01	rgb(180,195,223)	1.98	2,2
Gm13251	Cdkn2d	0.99457	0.99	0.19	rgb(219,181,181)	1.98	2,2
Gm14325	Cdkn2d	0.99457	0.99	0.207	rgb(219,177,178)	1.98	2,2
Gm14420	Bcl2a1b	0.99457	0.99	0.024	rgb(217,212,212)	1.98	2,2
Gm14420	Cdkn2d	0.99457	0.99	0.348	rgb(221,151,151)	1.98	2,2
Gtf2a1	Nucks1	0.99457	0.99	0.576	rgb(223,107,108)	1.98	2,2
Hells	Dtl	0.99457	0.99	0.128	rgb(218,193,193)	1.98	2,2
Ikzf2	Ikzf4	0.99457	0.99	0.392	rgb(221,142,143)	1.98	2,2
Ikzf2	Phtf2	0.99457	0.99	0.35	rgb(221,150,151)	1.98	2,2
Jdp2	Aldh1l2	0.99457	0.99	0.163	rgb(219,186,186)	1.98	2,2
Jdp2	Chac1	0.99457	0.99	0.231	rgb(220,173,173)	1.98	2,2
Jdp2	Eif4ebp1	0.99457	0.99	0.268	rgb(220,166,166)	1.98	2,2
Jdp2	Pck2	0.99457	0.99	0.477	rgb(222,126,127)	1.98	2,2
Jdp2	Slc6a9	0.99457	0.99	0.335	rgb(221,153,154)	1.98	2,2
Jdp2	Slc7a3	0.99457	0.99	0.217	rgb(219,176,176)	1.98	2,2
Jdp2	Trib3	0.99457	0.99	0.186	rgb(219,181,182)	1.98	2,2
Kdm5d	Ppic	-0.99457	0.99	-2.8E-01	rgb(157,181,227)	1.98	2,2
Lig1	Dtl	0.99457	0.99	0.093	rgb(218,199,199)	1.98	2,2
Nfatc4	Fbxo2	0.99457	0.99	0.39	rgb(221,143,143)	1.98	2,2
Nfkbib	Nfkb2	0.99457	0.99	0.627	rgb(224, 97, 98)	1.98	2,2
Nfkbie	Nfkb2	0.99457	0.99	0.184	rgb(219,182,182)	1.98	2,2
Nfkbie	Nr4a1	0.99457	0.99	0.331	rgb(221,154,154)	1.98	2,2
Nfkbie	Prkcd	0.99457	0.99	0.041	rgb(217,209,209)	1.98	2,2
Nr4a3	Nr4a1	0.99457	0.99	0.148	rgb(219,189,189)	1.98	2,2
Nusap1	Cdc25b	0.99457	0.99	0.148	rgb(219,189,189)	1.98	2,2
Oasl1	Ifit1	0.99457	0.99	0.39	rgb(221,142,143)	1.98	2,2
Oasl1	Rtp4	0.99457	0.99	0.329	rgb(221,154,155)	1.98	2,2
Orc1	Dtl	0.99457	0.99	0.341	rgb(221,152,153)	1.98	2,2
Pou2af1	Ppfibp1	0.99457	0.99	0.357	rgb(221,149,150)	1.98	2,2
Rorc	Lingo4	0.99457	0.99	0.592	rgb(224,104,105)	1.98	2,2
Scrt1	Dgat1	0.99457	0.99	0.143	rgb(219,190,190)	1.98	2,2
Sox5	Akr1b8	0.99457	0.99	0.372	rgb(221,146,147)	1.98	2,2
Sp110	Bcl2a1b	0.99457	0.99	0.592	rgb(224,104,105)	1.98	2,2
Sp110	Cdkn2d	0.99457	0.99	0.543	rgb(223,113,114)	1.98	2,2
Tal2	Tmem38b	0.99457	0.99	0.304	rgb(220,159,160)	1.98	2,2
Tigd2	Gprin3	0.99457	0.99	0.243	rgb(220,171,171)	1.98	2,2
Trim21	Gbp9	0.99457	0.99	0.104	rgb(218,197,197)	1.98	2,2
Trim21	Parp9	0.99457	0.99	0.247	rgb(220,170,170)	1.98	2,2
Trim21	Trim12c	0.99457	0.99	0.16	rgb(219,186,187)	1.98	2,2
Trim30a	Irf7	0.99457	0.99	0.125	rgb(218,193,193)	1.98	2,2
Trim30a	Trim12c	0.99457	0.99	0.427	rgb(222,135,136)	1.98	2,2
Trim30a	Xaf1	0.99457	0.99	0.413	rgb(222,138,139)	1.98	2,2
Vax2	Cysltr1	0.99457	0.99	0.231	rgb(220,173,173)	1.98	2,2
Vax2	Il17re	0.99457	0.99	0.522	rgb(223,117,118)	1.98	2,2
Vax2	Ltb4r1	0.99457	0.99	0.321	rgb(221,156,156)	1.98	2,2
Vax2	Ppp1r14c	0.99457	0.99	0.374	rgb(221,146,146)	1.98	2,2
Wdhd1	Dtl	-0.99457	0.99	-8.0E-02	rgb(200,206,220)	1.98	2,2
Zbp1	Gbp2	0.99457	0.99	0.475	rgb(222,126,127)	1.98	2,2
Zbp1	Parp9	0.99457	0.99	0.021	rgb(217,213,213)	1.98	2,2
Zfp365	4632434I11Rik	0.99457	0.99	0.254	rgb(220,168,169)	1.98	2,2
Zfp365	9030617O03Rik	0.99457	0.99	0.369	rgb(221,147,147)	1.98	2,2
Zfp365	Gtse1	0.99457	0.99	0.087	rgb(218,200,201)	1.98	2,2
Zfp365	Phlda3	0.99457	0.99	0.229	rgb(220,173,174)	1.98	2,2
Zfp365	Plxna1	-0.99457	0.99	-2.2E-03	rgb(217,217,217)	1.98	2,2
Zfp365	Psrc1	0.99457	0.99	0.489	rgb(222,124,125)	1.98	2,2
Zfp365	Ptp4a3	0.99457	0.99	0.005	rgb(217,216,216)	1.98	2,2
Zfp365	Slc19a2	0.99457	0.99	0.364	rgb(221,147,148)	1.98	2,2
Zfp365	Sulf2	0.99457	0.99	0.298	rgb(220,160,161)	1.98	2,2
Zfp365	Zmat3	0.99457	0.99	0.483	rgb(222,125,126)	1.98	2,2
Zfp367	Dtl	0.99457	0.99	0.085	rgb(218,201,201)	1.98	2,2
Zfp367	Exo1	0.99457	0.99	0.287	rgb(220,162,163)	1.98	2,2
Zfp367	Wdr76	-0.99457	0.99	-1.7E-01	rgb(179,194,224)	1.98	2,2
Zfp385a	4632434I11Rik	0.99457	0.99	0.173	rgb(219,184,184)	1.98	2,2
Zfp385a	9030617O03Rik	0.99457	0.99	0.433	rgb(222,134,135)	1.98	2,2
Zfp385a	9230114K14Rik	0.99457	0.99	0.188	rgb(219,181,182)	1.98	2,2
Zfp385a	Abhd4	0.99457	0.99	0.317	rgb(220,157,157)	1.98	2,2
Zfp385a	Bbc3	0.99457	0.99	0.267	rgb(220,166,167)	1.98	2,2
Zfp385a	Eng	0.99457	0.99	0.231	rgb(220,173,173)	1.98	2,2
Zfp385a	Ercc5	0.99457	0.99	0.308	rgb(220,158,159)	1.98	2,2
Zfp385a	Gtse1	0.99457	0.99	0.253	rgb(220,169,169)	1.98	2,2
Zfp385a	Phlda3	0.99457	0.99	0.351	rgb(221,150,151)	1.98	2,2
Zfp385a	Plxna1	0.99457	0.99	0.359	rgb(221,148,149)	1.98	2,2
Zfp385a	Psrc1	0.99457	0.99	0.409	rgb(222,139,140)	1.98	2,2
Zfp385a	Ptp4a3	0.99457	0.99	0.451	rgb(222,131,132)	1.98	2,2
Zfp385a	Rnf169	0.99457	0.99	0.39	rgb(221,143,143)	1.98	2,2
Zfp385a	Slc19a2	0.99457	0.99	0.418	rgb(222,137,138)	1.98	2,2
Zfp385a	Sulf2	0.99457	0.99	0.177	rgb(219,183,184)	1.98	2,2
Zfp385a	Zfp365	0.99457	0.99	0.168	rgb(219,185,185)	1.98	2,2
Zfp385a	Zfp750	0.99457	0.99	0.117	rgb(218,195,195)	1.98	2,2
Zfp385a	Zmat3	0.99457	0.99	0.273	rgb(220,165,165)	1.98	2,2
Zfp467	Sspo	0.99457	0.99	0.39	rgb(221,143,143)	1.98	2,2
Zfp467	Wisp1	0.99457	0.99	0.344	rgb(221,151,152)	1.98	2,2
Zfp629	Zkscan17	0.99457	0.99	0.463	rgb(222,129,130)	1.98	2,2
Zfp750	Gtse1	0.99457	0.99	0.067	rgb(218,204,204)	1.98	2,2
Zfp750	Psrc1	0.99457	0.99	0.128	rgb(218,193,193)	1.98	2,2
Zfp750	Sulf2	0.99457	0.99	0.296	rgb(220,161,161)	1.98	2,2
Atf5	Bcl2	0.99166	0.98	0.179	rgb(219,183,183)	1.96	None
Brca1	Dtl	-0.99166	0.98	-1.0E-03	rgb(217,217,217)	1.96	2,2
Brca1	Exo1	-0.99166	0.98	-1.4E-02	rgb(214,215,218)	1.96	2,2
Crem	Pde4d	0.99166	0.98	0.246	rgb(220,170,170)	1.96	2,2
Ddit3	Psph	0.99166	0.98	0.317	rgb(220,156,157)	1.96	2,2
Ddit3	Slc6a9	0.99166	0.98	0.099	rgb(218,198,198)	1.96	2,2
Ddit3	Soat2	0.99166	0.98	0.442	rgb(222,133,134)	1.96	2,2
E2f1	Exo1	0.99166	0.98	0.006	rgb(217,216,216)	1.96	2,2
Egr1	Fgf2	0.99166	0.98	0.27	rgb(220,165,166)	1.96	None
Egr1	Nr4a1	0.99166	0.98	0.472	rgb(222,127,128)	1.96	2,2
Epas1	Gata3	0.99166	0.98	0.246	rgb(220,170,171)	1.96	2,2
Epas1	Gnpda1	-0.99166	0.98	-7.6E-02	rgb(200,207,220)	1.96	2,2
Epas1	Gsn	0.99166	0.98	0.105	rgb(218,197,197)	1.96	2,2
Epas1	Mllt3	0.99166	0.98	0.525	rgb(223,117,118)	1.96	2,2
Epas1	Pparg	0.99166	0.98	0.28	rgb(220,164,164)	1.96	2,2
Erg	Fbxo30	0.99166	0.98	0.209	rgb(219,177,177)	1.96	2,2
Ets2	Icam1	-0.99166	0.98	-2.4E-01	rgb(164,185,226)	1.96	None
Fos	Ptgs2	0.99166	0.98	0.194	rgb(219,180,180)	1.96	None
Foxo3	Slc19a2	0.99166	0.98	0.333	rgb(221,153,154)	1.96	2,2
Hif1a	Cxcr4	0.99166	0.98	0.324	rgb(221,155,156)	1.96	None
Hif1a	Vegfb	0.99166	0.98	0.553	rgb(223,111,112)	1.96	None
Irf1	Icam1	0.99166	0.98	0.155	rgb(219,187,188)	1.96	2,2
Irf1	Psme1	0.99166	0.98	0.319	rgb(221,156,157)	1.96	2,2
Irf9	Stat2	-0.99166	0.98	-4.0E-02	rgb(208,212,219)	1.96	2,2
Nfil3	Tnfsf10	0.99166	0.98	0.042	rgb(217,209,209)	1.96	None
Nfkb1	Bcl2	0.99166	0.98	0.04	rgb(217,209,209)	1.96	None
Nfkb1	Csf2	-0.99166	0.98	-2.5E-02	rgb(212,214,218)	1.96	None
Nfkb1	Fgf7	-0.99166	0.98	-2.5E-01	rgb(164,185,226)	1.96	None
Nfkbia	Fas	-0.99166	0.98	-7.4E-02	rgb(201,207,220)	1.96	None
