TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Creb3l1	Nfkbie	-0.99763	0.99	-3.2E-01	rgb(148,175,229)	2	2,2
Egr2	Gpt2	0.99763	0.99	0.441	rgb(222,133,134)	2	None
Egr2	Pck2	0.99763	0.99	0.298	rgb(220,160,161)	2	None
Gata3	Gata3	0.99763	0.99	0.341	rgb(221,152,153)	2	2,2
Gata3	Itgb3	0.99763	0.99	0.364	rgb(221,148,148)	2	None
Hif1a	Egln1	0.99763	0.99	0.34	rgb(221,152,153)	2	None
Hif1a	Ero1l	0.99763	0.99	0.294	rgb(220,161,161)	2	None
Hif1a	Hk1	0.99763	0.99	0.398	rgb(221,141,142)	2	None
Hif1a	Mboat2	0.99763	0.99	0.178	rgb(219,183,183)	2	None
Hif1a	Slc2a1	0.99763	0.99	0.448	rgb(222,131,132)	2	None
Hlf	Pde7a	0.99763	0.99	0.116	rgb(218,195,195)	2	None
Hoxb1	Malt1	0.99763	0.99	0.051	rgb(218,207,207)	2	2,2
Lin54	Hist1h1b	0.99763	0.99	0.396	rgb(221,141,142)	2	None
Mga	Cdyl2	0.99763	0.99	0.356	rgb(221,149,150)	2	2,2
Mga	Tgm2	0.99763	0.99	0.391	rgb(221,142,143)	2	None
Rorc	Furin	0.99763	0.99	0.223	rgb(219,174,175)	2	None
Rorc	Myo3b	-0.99763	0.99	-2.9E-02	rgb(211,213,218)	2	2,2
Rorc	Vax2	0.99763	0.99	0.244	rgb(220,170,171)	2	None
Sall4	Foxp3	0.99763	0.99	0.403	rgb(221,140,141)	2	None
Satb1	Dnmt3a	0.99763	0.99	0.018	rgb(217,214,214)	2	None
Smad3	Acsbg1	0.99763	0.99	0.12	rgb(218,194,194)	2	None
Smad3	Tgfbr1	0.99763	0.99	0.103	rgb(218,197,197)	2	2,2
Stat4	Ptpn1	0.99763	0.99	0.193	rgb(219,180,181)	2	None
Trp73	4632434I11Rik	0.99763	0.99	0.064	rgb(218,205,205)	2	2,2
Trp73	Psrc1	0.99763	0.99	0.331	rgb(221,154,154)	2	2,2
Aff3	Ctla4	0.99763	0.99	0.155	rgb(219,187,188)	2	2,2
Aff3	Mgat5	-0.99763	0.99	-2.5E-01	rgb(163,184,226)	2	2,2
Aff3	Serpine1	-0.99763	0.99	-2.3E-01	rgb(166,186,226)	2	2,2
Aff3	Slamf6	0.99763	0.99	0.266	rgb(220,166,167)	2	2,2
Arrb1	3110057O12Rik	0.99763	0.99	0.243	rgb(220,171,171)	2	2,2
Arrb1	Bcar1	0.99763	0.99	0.25	rgb(220,169,170)	2	2,2
Arrb1	Bnip3	0.99763	0.99	0.169	rgb(219,185,185)	2	2,2
Arrb1	Egln1	0.99763	0.99	0.091	rgb(218,200,200)	2	2,2
Arrb1	Gys1	0.99763	0.99	0.223	rgb(219,174,175)	2	2,2
Arrb1	Mboat2	0.99763	0.99	0.363	rgb(221,148,148)	2	2,2
Arrb1	Pfkp	0.99763	0.99	0.197	rgb(219,179,180)	2	2,2
Arrb1	Pgm2	-0.99763	0.99	-8.7E-02	rgb(198,205,220)	2	2,2
Arrb1	Slc2a1	0.99763	0.99	0.032	rgb(217,211,211)	2	2,2
Arrb1	Smtnl2	0.99763	0.99	0.093	rgb(218,199,199)	2	2,2
Atxn1	Ccdc50	0.99763	0.99	0.404	rgb(221,140,141)	2	2,2
Atxn1	Kcna3	0.99763	0.99	0.256	rgb(220,168,169)	2	2,2
C030039L03Rik	Ankzf1	0.99763	0.99	0.412	rgb(222,138,139)	2	2,2
Dhx58	Cmpk2	0.99763	0.99	0.354	rgb(221,149,150)	2	2,2
Dhx58	Irf7	0.99763	0.99	0.595	rgb(224,103,105)	2	2,2
Dr1	Smek2	0.99763	0.99	0.053	rgb(218,207,207)	2	2,2
Eno1	Higd1a	0.99763	0.99	0.495	rgb(222,122,123)	2	2,2
Gm13212	Bcl2a1b	0.99763	0.99	0.246	rgb(220,170,171)	2	2,2
Gm13212	Cdkn2d	0.99763	0.99	0.159	rgb(219,187,187)	2	2,2
Gm14420	Bcl2a1b	0.99763	0.99	0.287	rgb(220,162,163)	2	2,2
Gm14420	Cdkn2d	0.99763	0.99	0.448	rgb(222,131,132)	2	2,2
Gtf2a1	Crebbp	0.99763	0.99	0.34	rgb(221,152,153)	2	2,2
Gtf2a1	Nucks1	0.99763	0.99	0.497	rgb(222,122,123)	2	2,2
Hells	Dtl	0.99763	0.99	0.132	rgb(218,192,192)	2	2,2
Hells	Exo1	0.99763	0.99	0.338	rgb(221,152,153)	2	2,2
Nfkbib	Nfkb2	0.99763	0.99	0.472	rgb(222,127,128)	2	2,2
Nfkbie	Dusp1	0.99763	0.99	0.287	rgb(220,162,163)	2	2,2
Nfkbie	Fam129a	0.99763	0.99	0.168	rgb(219,185,185)	2	2,2
Nfkbie	Nfkb2	0.99763	0.99	0.321	rgb(221,156,156)	2	2,2
Nfkbie	Nr4a1	0.99763	0.99	0.139	rgb(219,190,191)	2	2,2
Nfkbie	Prkcd	0.99763	0.99	0.479	rgb(222,125,126)	2	2,2
Nfkbie	Stat4	0.99763	0.99	0.039	rgb(217,210,210)	2	2,2
Nrip1	Mmd	0.99763	0.99	0.186	rgb(219,181,182)	2	2,2
Nupr1	Aldh1l2	0.99763	0.99	0.562	rgb(223,110,111)	2	2,2
Nupr1	Chac1	0.99763	0.99	0.293	rgb(220,161,162)	2	2,2
Nupr1	Eif4ebp1	0.99763	0.99	0.339	rgb(221,152,153)	2	2,2
Nupr1	Pck2	0.99763	0.99	0.123	rgb(218,194,194)	2	2,2
Nupr1	Psph	0.99763	0.99	0.205	rgb(219,178,178)	2	2,2
Nupr1	Slc6a9	0.99763	0.99	0.304	rgb(220,159,160)	2	2,2
Nupr1	Slc7a3	0.99763	0.99	0.24	rgb(220,171,172)	2	2,2
Nupr1	Trib3	0.99763	0.99	0.508	rgb(223,120,121)	2	2,2
Nupr1	Tsc22d3	0.99763	0.99	0.345	rgb(221,151,152)	2	2,2
Oasl1	Ifit1	0.99763	0.99	0.522	rgb(223,117,118)	2	2,2
Orc1	Dtl	0.99763	0.99	0.236	rgb(220,172,172)	2	2,2
Phf6	Stat4	0.99763	0.99	0.04	rgb(217,209,209)	2	2,2
Sycp1	BC018473	0.99763	0.99	0.556	rgb(223,111,112)	2	2,2
Tal2	Tmem38b	0.99763	0.99	0.138	rgb(219,191,191)	2	2,2
Tigd2	Gprin3	0.99763	0.99	0.339	rgb(221,152,153)	2	2,2
Trim30a	Irf7	0.99763	0.99	0.164	rgb(219,186,186)	2	2,2
Trim30a	Trim12c	0.99763	0.99	0.363	rgb(221,148,148)	2	2,2
Trim30a	Xaf1	0.99763	0.99	0.303	rgb(220,159,160)	2	2,2
Tsc22d3	Nupr1	0.99763	0.99	0.332	rgb(221,154,154)	2	2,2
Tsc22d3	Pck2	0.99763	0.99	0.253	rgb(220,169,169)	2	2,2
Tsc22d3	Trib3	0.99763	0.99	0.197	rgb(219,179,180)	2	2,2
Wdhd1	Exo1	0.99763	0.99	0.107	rgb(218,197,197)	2	2,2
