TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Bcl6	Rims2	0.9879	0.99	0.125	rgb(218,193,193)	1.98	None
Bdp1	Sema6b	-0.9879	0.99	-3.4E-01	rgb(143,172,230)	1.98	None
Bhlhe40	Aldoc	-0.9879	0.99	-5.9E-01	rgb( 89,139,239)	1.98	None
Cebpb	Fam198b	0.9879	0.99	0.461	rgb(222,129,130)	1.98	None
Cebpb	Nfil3	-0.9879	0.99	-1.1E-01	rgb(193,202,221)	1.98	None
Cenpb	Gm11992	0.9879	0.99	0.122	rgb(218,194,194)	1.98	None
Cenpb	Robo3	0.9879	0.99	0.382	rgb(221,144,145)	1.98	None
Cic	Emp1	0.9879	0.99	0.216	rgb(219,176,176)	1.98	None
Cic	Il17f	0.9879	0.99	0.073	rgb(218,203,203)	1.98	None
Cic	Socs3	0.9879	0.99	0.027	rgb(217,212,212)	1.98	None
Cic	Tgm2	0.9879	0.99	0.223	rgb(219,174,175)	1.98	None
Creb1	Spib	-0.9879	0.99	-2.3E-01	rgb(167,187,226)	1.98	None
Dlx3	Kif3a	0.9879	0.99	0.142	rgb(219,190,190)	1.98	None
E2f1	Ctnna1	0.9879	0.99	0.442	rgb(222,133,134)	1.98	None
E2f1	Dtl	0.9879	0.99	0.085	rgb(218,201,201)	1.98	None
E2f1	Exo1	0.9879	0.99	0.065	rgb(218,205,205)	1.98	None
E2f4	Cdc25b	0.9879	0.99	0.32	rgb(221,156,156)	1.98	None
E2f4	Dtl	-0.9879	0.99	-4.5E-02	rgb(207,211,219)	1.98	None
E2f4	Rfwd3	0.9879	0.99	0.357	rgb(221,149,150)	1.98	None
E2f4	Rpa2	0.9879	0.99	0.091	rgb(218,200,200)	1.98	None
Ebf1	Syde2	0.9879	0.99	0.232	rgb(220,173,173)	1.98	None
Egr1	Clip3	0.9879	0.99	0.141	rgb(219,190,190)	1.98	None
Egr1	Dusp18	0.9879	0.99	0.638	rgb(224, 95, 96)	1.98	None
Egr1	Fam19a3	0.9879	0.99	0.243	rgb(220,171,171)	1.98	None
Egr2	Arrb1	0.9879	0.99	0.307	rgb(220,158,159)	1.98	None
Egr2	Bdh2	0.9879	0.99	0.481	rgb(222,125,126)	1.98	None
Egr2	Dntt	0.9879	0.99	0.173	rgb(219,184,184)	1.98	None
Egr2	F3	0.9879	0.99	0.335	rgb(221,153,154)	1.98	None
Egr2	Lhx6	0.9879	0.99	0.383	rgb(221,144,145)	1.98	None
Egr2	Nt5e	0.9879	0.99	0.083	rgb(218,201,201)	1.98	None
Egr2	Stard8	0.9879	0.99	0.359	rgb(221,148,149)	1.98	None
Ets1	Wdr76	0.9879	0.99	0.278	rgb(220,164,164)	1.98	None
Ets2	Acpp	0.9879	0.99	0.215	rgb(219,176,176)	1.98	None
Etv6	Dpm3	0.9879	0.99	0.651	rgb(224, 93, 94)	1.98	None
Etv6	Rexo4	0.9879	0.99	0.049	rgb(218,208,208)	1.98	None
Etv6	Ulk2	-0.9879	0.99	-7.2E-01	rgb( 60,122,244)	1.98	None
Fosb	Xaf1	0.9879	0.99	0.093	rgb(218,199,199)	1.98	None
Fosl1	Olfm2	0.9879	0.99	0.531	rgb(223,116,117)	1.98	None
Fosl1	Pml	0.9879	0.99	0.342	rgb(221,152,152)	1.98	None
Fosl1	Stoml1	0.9879	0.99	0.141	rgb(219,190,190)	1.98	None
Fosl2	Abcc3	0.9879	0.99	0.232	rgb(220,173,173)	1.98	None
Fosl2	Acsbg1	-0.9879	0.99	-4.9E-01	rgb(111,153,236)	1.98	None
Fosl2	Ahdc1	-0.9879	0.99	-3.9E-01	rgb(132,166,232)	1.98	None
Fosl2	Boc	0.9879	0.99	0.032	rgb(217,211,211)	1.98	None
Fosl2	Ccr1l1	-0.9879	0.99	-1.8E-01	rgb(178,194,224)	1.98	None
Fosl2	Chit1	0.9879	0.99	0.47	rgb(222,127,128)	1.98	None
Fosl2	Dhcr24	0.9879	0.99	0.2	rgb(219,179,179)	1.98	None
Fosl2	Dlk1	-0.9879	0.99	-4.5E-02	rgb(207,211,219)	1.98	None
Fosl2	Enah	0.9879	0.99	0.024	rgb(217,212,212)	1.98	None
Fosl2	Entpd2	0.9879	0.99	0.579	rgb(223,106,108)	1.98	None
Fosl2	Foxf2	0.9879	0.99	0.379	rgb(221,145,145)	1.98	None
Fosl2	Frmpd1	0.9879	0.99	0.048	rgb(218,208,208)	1.98	None
Fosl2	Gja3	-0.9879	0.99	-2.4E-02	rgb(212,214,218)	1.98	None
Fosl2	Itih5	0.9879	0.99	0.21	rgb(219,177,177)	1.98	None
Fosl2	Jup	0.9879	0.99	0.614	rgb(224,100,101)	1.98	None
Fosl2	Ldlrap1	0.9879	0.99	0.414	rgb(222,138,139)	1.98	None
Fosl2	Myo1e	0.9879	0.99	0.584	rgb(223,105,107)	1.98	None
Fosl2	Obscn	0.9879	0.99	0.38	rgb(221,144,145)	1.98	None
Fosl2	Rai14	0.9879	0.99	0.321	rgb(221,156,156)	1.98	None
Fosl2	S1pr3	-0.9879	0.99	-1.4E-02	rgb(214,215,218)	1.98	None
Fosl2	Sdc3	0.9879	0.99	0.423	rgb(222,136,137)	1.98	None
Fosl2	Sh2d7	-0.9879	0.99	-1.1E-01	rgb(192,202,221)	1.98	None
Fosl2	Sh3pxd2b	0.9879	0.99	0.378	rgb(221,145,145)	1.98	None
Fosl2	Socs2	0.9879	0.99	0.167	rgb(219,185,185)	1.98	None
Fosl2	Spats2	0.9879	0.99	0.606	rgb(224,101,103)	1.98	None
Fosl2	Spint1	0.9879	0.99	0.164	rgb(219,186,186)	1.98	None
Fosl2	Svop	0.9879	0.99	0.476	rgb(222,126,127)	1.98	None
Fosl2	Tln2	0.9879	0.99	0.126	rgb(218,193,193)	1.98	None
Fosl2	Tmem176b	0.9879	0.99	0.062	rgb(218,205,205)	1.98	None
Fosl2	Tnfsf11	-0.9879	0.99	-2.0E-01	rgb(174,191,225)	1.98	None
Foxa1	Myb	0.9879	0.99	0.354	rgb(221,149,150)	1.98	None
Foxb1	Cntnap2	0.9879	0.99	0.344	rgb(221,151,152)	1.98	None
Foxn2	Casr	0.9879	0.99	0.054	rgb(218,207,207)	1.98	None
Foxn3	Mmp11	0.9879	0.99	0.297	rgb(220,160,161)	1.98	None
Foxo1	Sepp1	0.9879	0.99	0.416	rgb(222,138,138)	1.98	None
Foxo3	S100a6	0.9879	0.99	0.109	rgb(218,196,196)	1.98	None
Foxo3	Sepp1	0.9879	0.99	0.2	rgb(219,179,179)	1.98	None
Foxo3	Ypel3	0.9879	0.99	0.006	rgb(217,216,216)	1.98	None
Gabpa	Zfp445	-0.9879	0.99	-1.0E-02	rgb(215,216,217)	1.98	None
Gata1	Ccdc8	-0.9879	0.99	-2.0E-01	rgb(173,190,225)	1.98	None
Gata3	Cxcl3	0.9879	0.99	0.247	rgb(220,170,170)	1.98	None
Gfi1	Cyp1b1	0.9879	0.99	0.318	rgb(220,156,157)	1.98	None
Gfi1	Pank1	0.9879	0.99	0.406	rgb(221,139,140)	1.98	None
Gfi1	Pdpn	0.9879	0.99	0.285	rgb(220,162,163)	1.98	None
Glis1	Adam19	0.9879	0.99	0.358	rgb(221,149,149)	1.98	None
Glis1	Slc26a9	0.9879	0.99	0.404	rgb(221,140,141)	1.98	None
Glis1	Trim9	0.9879	0.99	0.479	rgb(222,126,127)	1.98	None
Glis3	Gsta3	0.9879	0.99	0.011	rgb(217,215,215)	1.98	None
Gtf2ird1	a	0.9879	0.99	0.165	rgb(219,186,186)	1.98	None
Gtf2ird1	Cd4	0.9879	0.99	0.003	rgb(217,216,216)	1.98	None
Hbp1	Bank1	0.9879	0.99	0.428	rgb(222,135,136)	1.98	None
Hbp1	Lrmp	0.9879	0.99	0.241	rgb(220,171,171)	1.98	None
Hbp1	Per2	0.9879	0.99	0.234	rgb(220,172,173)	1.98	None
Hbp1	Pml	-0.9879	0.99	-1.9E-01	rgb(175,192,224)	1.98	None
Hbp1	Rasgrp1	0.9879	0.99	0.208	rgb(219,177,178)	1.98	None
Hdx	Slc13a3	0.9879	0.99	0.333	rgb(221,153,154)	1.98	None
Hes1	Psrc1	-0.9879	0.99	-1.0E-01	rgb(195,203,221)	1.98	None
Hes5	Slc30a3	0.9879	0.99	0.362	rgb(221,148,149)	1.98	None
Hey1	Chka	0.9879	0.99	0.334	rgb(221,153,154)	1.98	None
Heyl	Tns4	0.9879	0.99	0.431	rgb(222,135,136)	1.98	None
Hhex	Epha3	0.9879	0.99	0.29	rgb(220,162,162)	1.98	None
Hhex	Gata3	-0.9879	0.99	-3.5E-02	rgb(209,212,218)	1.98	None
Hif1a	Acp5	0.9879	0.99	0.399	rgb(221,141,142)	1.98	None
Hif1a	Acvrl1	-0.9879	0.99	-5.4E-02	rgb(205,210,219)	1.98	None
Hif1a	Aldoa	0.9879	0.99	0.43	rgb(222,135,136)	1.98	None
Hif1a	Aldoc	0.9879	0.99	0.332	rgb(221,154,154)	1.98	None
Hif1a	Amh	-0.9879	0.99	-3.2E-01	rgb(148,175,229)	1.98	None
Hif1a	Arrb1	0.9879	0.99	0.264	rgb(220,167,167)	1.98	None
Hif1a	Atp7b	0.9879	0.99	0.214	rgb(219,176,176)	1.98	None
Hif1a	B3gnt3	0.9879	0.99	0.491	rgb(222,123,124)	1.98	None
Hif1a	Bend5	0.9879	0.99	0.484	rgb(222,124,125)	1.98	None
Hif1a	Bmyc	0.9879	0.99	0.55	rgb(223,112,113)	1.98	None
Hif1a	Bnip3	0.9879	0.99	0.122	rgb(218,194,194)	1.98	None
Hif1a	Ccng2	0.9879	0.99	0.186	rgb(219,181,182)	1.98	None
Hif1a	Cisd3	0.9879	0.99	0.589	rgb(223,105,106)	1.98	None
Hif1a	Clybl	0.9879	0.99	0.235	rgb(220,172,173)	1.98	None
Hif1a	Cyp2s1	-0.9879	0.99	-1.3E-01	rgb(188,200,222)	1.98	None
Hif1a	Ddit4	0.9879	0.99	0.139	rgb(219,190,191)	1.98	None
Hif1a	Fam114a2	0.9879	0.99	0.375	rgb(221,145,146)	1.98	None
Hif1a	Fam57a	-0.9879	0.99	-6.1E-02	rgb(204,209,219)	1.98	None
Hif1a	Fzd7	0.9879	0.99	0.295	rgb(220,161,161)	1.98	None
Hif1a	Galk1	0.9879	0.99	0.385	rgb(221,143,144)	1.98	None
Hif1a	Gatm	0.9879	0.99	0.181	rgb(219,182,183)	1.98	None
Hif1a	Gys1	0.9879	0.99	0.186	rgb(219,181,182)	1.98	None
Hif1a	Higd1a	0.9879	0.99	0.088	rgb(218,200,200)	1.98	None
Hif1a	Ier3	0.9879	0.99	0.303	rgb(220,159,160)	1.98	None
Hif1a	Insl3	-0.9879	0.99	-2.1E-02	rgb(212,214,218)	1.98	None
Hif1a	Jmjd6	0.9879	0.99	0.469	rgb(222,127,128)	1.98	None
