TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Nupr1	Trib3	0.99743	0.99	0.447	rgb(222,132,132)	1.98	2,2
Oasl1	Ifit1	0.99743	0.99	0.208	rgb(219,177,178)	1.98	2,2
Orc1	Dtl	0.99743	0.99	0.286	rgb(220,162,163)	1.98	2,2
Pou2af1	Ppfibp1	0.99743	0.99	0.452	rgb(222,131,132)	1.98	2,2
Ppp1r10	4632434I11Rik	0.99743	0.99	0.289	rgb(220,162,162)	1.98	2,2
Rorc	Lingo4	0.99743	0.99	0.645	rgb(224, 94, 95)	1.98	2,2
Sp110	Bcl2a1b	0.99743	0.99	0.493	rgb(222,123,124)	1.98	2,2
Sp110	Cdkn2d	0.99743	0.99	0.655	rgb(224, 92, 93)	1.98	2,2
Tal2	Tmem38b	0.99743	0.99	0.261	rgb(220,167,168)	1.98	2,2
Tbx21	Erap1	0.99743	0.99	0.156	rgb(219,187,188)	1.98	2,2
Tbx21	Gbp2	0.99743	0.99	0.409	rgb(222,139,140)	1.98	2,2
Tbx21	Gbp5	0.99743	0.99	0.255	rgb(220,168,169)	1.98	2,2
Tbx21	Gbp6	0.99743	0.99	0.3	rgb(220,160,160)	1.98	2,2
Tbx21	Igtp	0.99743	0.99	0.509	rgb(223,120,121)	1.98	2,2
Tbx21	Il12rb2	0.99743	0.99	0.408	rgb(221,139,140)	1.98	2,2
Tbx21	Ly6a	0.99743	0.99	0.471	rgb(222,127,128)	1.98	2,2
Tbx21	Nlrc5	0.99743	0.99	0.496	rgb(222,122,123)	1.98	2,2
Tbx21	Tgtp2	0.99743	0.99	0.46	rgb(222,129,130)	1.98	2,2
Trim30a	Trim12c	0.99743	0.99	0.244	rgb(220,170,171)	1.98	2,2
Trim30a	Xaf1	0.99743	0.99	0.294	rgb(220,161,161)	1.98	2,2
Zfp365	4632434I11Rik	0.99743	0.99	0.009	rgb(217,215,215)	1.98	2,2
Zfp365	9030617O03Rik	0.99743	0.99	0.198	rgb(219,179,180)	1.98	2,2
Zfp365	Ccng1	0.99743	0.99	0.173	rgb(219,184,184)	1.98	2,2
Zfp365	Phlda3	0.99743	0.99	0.115	rgb(218,195,195)	1.98	2,2
Zfp365	Psrc1	0.99743	0.99	0.403	rgb(221,140,141)	1.98	2,2
Zfp365	Ptp4a3	0.99743	0.99	0.026	rgb(217,212,212)	1.98	2,2
Zfp365	Slc19a2	0.99743	0.99	0.315	rgb(220,157,157)	1.98	2,2
Zfp365	Zmat3	0.99743	0.99	0.276	rgb(220,164,165)	1.98	2,2
Zfp367	Dtl	0.99743	0.99	0.12	rgb(218,194,194)	1.98	2,2
Zfp367	Exo1	0.99743	0.99	0.139	rgb(219,190,191)	1.98	2,2
Zfp385a	4632434I11Rik	0.99743	0.99	0.21	rgb(219,177,177)	1.98	2,2
Zfp385a	9030617O03Rik	0.99743	0.99	0.249	rgb(220,169,170)	1.98	2,2
Zfp385a	9230114K14Rik	0.99743	0.99	0.351	rgb(221,150,151)	1.98	2,2
Zfp385a	Ccng1	0.99743	0.99	0.279	rgb(220,164,164)	1.98	2,2
Zfp385a	Ercc5	0.99743	0.99	0.299	rgb(220,160,160)	1.98	2,2
Zfp385a	Phlda3	0.99743	0.99	0.331	rgb(221,154,154)	1.98	2,2
Zfp385a	Psrc1	0.99743	0.99	0.205	rgb(219,178,178)	1.98	2,2
Zfp385a	Ptp4a3	0.99743	0.99	0.312	rgb(220,157,158)	1.98	2,2
Zfp385a	Zfp365	0.99743	0.99	0.477	rgb(222,126,127)	1.98	2,2
Zfp385a	Zmat3	0.99743	0.99	0.182	rgb(219,182,183)	1.98	2,2
Zfp467	Sspo	0.99743	0.99	0.544	rgb(223,113,114)	1.98	2,2
Arid5a	Igfbp7	0.99506	0.98	0.428	rgb(222,135,136)	1.96	None
Atf3	Bcar1	0.99506	0.98	0.176	rgb(219,183,184)	1.96	None
Bhlhe40	Gla	0.99506	0.98	0.268	rgb(220,166,166)	1.96	None
Bhlhe40	Mical1	-0.99506	0.98	-4.0E-01	rgb(130,164,232)	1.96	None
Creb1	Scin	0.99506	0.98	0.123	rgb(218,193,194)	1.96	None
Cux1	Dapl1	0.99506	0.98	0.135	rgb(218,191,191)	1.96	None
E2f1	Dtl	-0.99506	0.98	-9.4E-02	rgb(197,205,221)	1.96	None
Egr2	Wisp1	-0.99506	0.98	-6.6E-04	rgb(217,217,217)	1.96	None
Elf1	Cd9	0.99506	0.98	0.105	rgb(218,197,197)	1.96	None
Elf1	Tor3a	0.99506	0.98	0.475	rgb(222,126,127)	1.96	None
Epas1	3110057O12Rik	0.99506	0.98	0.182	rgb(219,182,183)	1.96	2,2
Epas1	H2-Ab1	0.99506	0.98	0.044	rgb(217,209,209)	1.96	2,2
Epas1	Pgm2	0.99506	0.98	0.179	rgb(219,183,183)	1.96	2,2
Epas1	Plod2	0.99506	0.98	0.2	rgb(219,179,179)	1.96	2,2
Ets2	Ripk3	0.99506	0.98	0.117	rgb(218,195,195)	1.96	None
Foxj1	Acoxl	0.99506	0.98	0.233	rgb(220,173,173)	1.96	None
Foxp3	Ascl4	0.99506	0.98	0.479	rgb(222,126,126)	1.96	None
Gata1	Socs1	0.99506	0.98	0.183	rgb(219,182,182)	1.96	None
Hif1a	1190002N15Rik	0.99506	0.98	0.394	rgb(221,142,142)	1.96	None
Hif1a	Gys1	0.99506	0.98	0.24	rgb(220,171,172)	1.96	2,2
Hif1a	Pla2g12a	0.99506	0.98	0.19	rgb(219,181,181)	1.96	None
Hif1a	Plod2	-0.99506	0.98	-2.1E-02	rgb(213,214,218)	1.96	None
Hif1a	Vldlr	0.99506	0.98	0.19	rgb(219,181,181)	1.96	None
Hif1a	Zfp395	0.99506	0.98	0.029	rgb(217,212,212)	1.96	None
Hsf1	Zfp704	0.99506	0.98	0.524	rgb(223,117,118)	1.96	None
Hsf2	Nrn1	0.99506	0.98	0.294	rgb(220,161,162)	1.96	None
Irf2	Isg20	0.99506	0.98	0.237	rgb(220,172,172)	1.96	None
Irf2	Rtp4	0.99506	0.98	0.271	rgb(220,165,166)	1.96	None
Irf4	Parp9	0.99506	0.98	0.219	rgb(219,175,176)	1.96	None
Irf7	Gbp9	0.99506	0.98	0.186	rgb(219,182,182)	1.96	None
Irf7	Mx2	0.99506	0.98	0.269	rgb(220,166,166)	1.96	None
Irf9	BC094916	0.99506	0.98	0.245	rgb(220,170,171)	1.96	None
Irf9	Cd86	0.99506	0.98	0.508	rgb(223,120,121)	1.96	None
Irf9	Cmpk2	0.99506	0.98	0.008	rgb(217,215,215)	1.96	None
Irf9	Ddx60	0.99506	0.98	0.382	rgb(221,144,145)	1.96	None
Irf9	Erap1	0.99506	0.98	0.201	rgb(219,179,179)	1.96	None
Irf9	Gbp7	0.99506	0.98	0.047	rgb(218,208,208)	1.96	None
Irf9	Herc6	0.99506	0.98	0.25	rgb(220,169,170)	1.96	None
Irf9	Ifit1	0.99506	0.98	0.41	rgb(222,139,139)	1.96	None
Irf9	Mx2	0.99506	0.98	0.01	rgb(217,215,215)	1.96	None
Irf9	Pml	0.99506	0.98	0.228	rgb(220,173,174)	1.96	None
Irf9	Samd9l	0.99506	0.98	0.101	rgb(218,198,198)	1.96	None
Irf9	Tgtp2	0.99506	0.98	0.21	rgb(219,177,177)	1.96	None
Irf9	Xaf1	0.99506	0.98	0.089	rgb(218,200,200)	1.96	None
Irf9	Zbp1	0.99506	0.98	0.151	rgb(219,188,188)	1.96	None
Klf11	Wisp1	0.99506	0.98	0.01	rgb(217,215,215)	1.96	None
Lef1	Gm4980	0.99506	0.98	0.15	rgb(219,188,189)	1.96	None
Lef1	Srpk2	0.99506	0.98	0.055	rgb(218,207,207)	1.96	None
Msx2	Adm	0.99506	0.98	0.136	rgb(218,191,191)	1.96	None
Nfatc4	Raph1	0.99506	0.98	0.157	rgb(219,187,187)	1.96	None
Nfatc4	Spry1	0.99506	0.98	0.081	rgb(218,202,202)	1.96	None
Nfia	Fes	0.99506	0.98	0.054	rgb(218,207,207)	1.96	None
Nfkb1	Twist1	0.99506	0.98	0.131	rgb(218,192,192)	1.96	None
Osr2	Ptp4a3	0.99506	0.98	0.415	rgb(222,138,139)	1.96	None
Patz1	Ccng1	-0.99506	0.98	-5.0E-02	rgb(206,210,219)	1.96	None
Rel	Nfkbie	0.99506	0.98	0.036	rgb(217,210,210)	1.96	None
Rel	Tmem176a	0.99506	0.98	0.267	rgb(220,166,166)	1.96	None
Rel	Tmem176b	0.99506	0.98	0.304	rgb(220,159,160)	1.96	None
Rora	Ccdc63	0.99506	0.98	0.086	rgb(218,201,201)	1.96	None
Rxrb	Txk	0.99506	0.98	0.083	rgb(218,201,201)	1.96	None
Sox13	Emp3	0.99506	0.98	0.225	rgb(219,174,174)	1.96	None
Sox4	Akap2	0.99506	0.98	0.503	rgb(223,121,122)	1.96	None
Spib	AA467197	0.99506	0.98	0.239	rgb(220,171,172)	1.96	None
Spib	Kctd17	-0.99506	0.98	-5.9E-02	rgb(204,209,219)	1.96	None
Spib	Klrd1	0.99506	0.98	0.583	rgb(223,106,107)	1.96	None
Spib	Ppfibp1	0.99506	0.98	0.193	rgb(219,180,180)	1.96	None
Stat1	Ifit3	0.99506	0.98	0.057	rgb(218,206,206)	1.96	None
Stat1	Pml	0.99506	0.98	0.113	rgb(218,195,196)	1.96	None
Stat3	1110032F04Rik	-0.99506	0.98	-3.2E-01	rgb(148,175,229)	1.96	None
Stat4	Bcl3	0.99506	0.98	0.532	rgb(223,115,117)	1.96	None
Stat5b	Ggta1	0.99506	0.98	0.255	rgb(220,168,169)	1.96	None
Trp53	Slc19a2	0.99506	0.98	0.05	rgb(218,208,208)	1.96	None
Vax2	Atp7b	0.99506	0.98	0.119	rgb(218,194,195)	1.96	None
Vdr	Abi3	-0.99506	0.98	-5.8E-02	rgb(204,209,219)	1.96	None
Zbtb3	Srpk2	0.99506	0.98	0.126	rgb(218,193,193)	1.96	None
Zfhx3	Wwtr1	0.99506	0.98	0.393	rgb(221,142,143)	1.96	None
Aff3	Gbp5	0.99506	0.98	0.488	rgb(222,124,125)	1.96	2,2
Aff3	Mgat5	-0.99506	0.98	-2.9E-01	rgb(154,179,228)	1.96	2,2
Aff3	Slamf6	0.99506	0.98	0.343	rgb(221,152,152)	1.96	2,2
Aff3	Tgfbr3	0.99506	0.98	0.399	rgb(221,141,142)	1.96	2,2
Ahrr	Gpr15	0.99506	0.98	0.278	rgb(220,164,164)	1.96	2,2
Arrb1	3110057O12Rik	0.99506	0.98	0.188	rgb(219,181,181)	1.96	2,2
Arrb1	Atp7b	-0.99506	0.98	-3.3E-02	rgb(210,213,218)	1.96	2,2
Arrb1	Gys1	0.99506	0.98	0.166	rgb(219,185,186)	1.96	2,2
Arrb1	Hk1	0.99506	0.98	0.29	rgb(220,162,162)	1.96	2,2
Arrb1	P4ha2	0.99506	0.98	0.17	rgb(219,185,185)	1.96	2,2
Arrb1	Slc2a1	0.99506	0.98	0.21	rgb(219,177,177)	1.96	2,2
Arrb1	Smtnl2	0.99506	0.98	0.046	rgb(218,208,208)	1.96	2,2
Batf	Cd74	-0.99506	0.98	-2.0E-01	rgb(173,190,225)	1.96	2,2
Batf	Gucy2e	0.99506	0.98	0.394	rgb(221,142,143)	1.96	2,2
C030039L03Rik	Ankzf1	0.99506	0.98	0.459	rgb(222,129,130)	1.96	2,2
Dhx58	Irf7	0.99506	0.98	0.51	rgb(223,120,121)	1.96	2,2
Dr1	Smek2	0.99506	0.98	0.123	rgb(218,193,194)	1.96	2,2
Foxs1	Ppp1r14c	0.99506	0.98	0.425	rgb(222,136,137)	1.96	2,2
Klf2	Sell	0.99506	0.98	0.429	rgb(222,135,136)	1.96	2,2
Lig1	Dtl	0.99506	0.98	0.119	rgb(218,194,195)	1.96	2,2
Luc7l3	Neat1	0.99506	0.98	0.139	rgb(219,190,191)	1.96	2,2
Neil3	Anln	0.99506	0.98	0.494	rgb(222,123,124)	1.96	2,2
Nfkbie	Nfkb2	0.99506	0.98	0.407	rgb(221,139,140)	1.96	2,2
Nr4a2	Nr4a1	0.99506	0.98	0.315	rgb(220,157,157)	1.96	2,2
Nupr1	Chac1	0.99506	0.98	0.175	rgb(219,184,184)	1.96	2,2
Nupr1	Pck2	0.99506	0.98	0.269	rgb(220,166,166)	1.96	2,2
Nupr1	Slc1a4	0.99506	0.98	0.404	rgb(221,140,141)	1.96	2,2
Oasl1	Rtp4	0.99506	0.98	0.355	rgb(221,149,150)	1.96	2,2
Pou2af1	Il10ra	-0.99506	0.98	-5.2E-01	rgb(105,149,237)	1.96	2,2
Rorc	Ccdc63	0.99506	0.98	0.349	rgb(221,150,151)	1.96	2,2
Tbx21	Gbp10	0.99506	0.98	0.317	rgb(220,156,157)	1.96	2,2
Tbx21	Gimap4	0.99506	0.98	0.361	rgb(221,148,149)	1.96	2,2
Tbx21	Icam1	0.99506	0.98	0.448	rgb(222,131,132)	1.96	2,2
Tigd2	Gprin3	0.99506	0.98	0.426	rgb(222,136,136)	1.96	2,2
Trim21	Parp9	0.99506	0.98	0.09	rgb(218,200,200)	1.96	2,2
Trim30a	Irf7	0.99506	0.98	0.271	rgb(220,165,166)	1.96	2,2
Trim30a	Mx1	0.99506	0.98	0.322	rgb(221,155,156)	1.96	2,2
Trim30a	Mx2	0.99506	0.98	0.104	rgb(218,197,197)	1.96	2,2
Xrn1	Ocrl	0.99506	0.98	0.299	rgb(220,160,161)	1.96	2,2
Zbp1	Gbp2	0.99506	0.98	0.506	rgb(223,120,121)	1.96	2,2
Zfp365	Eng	0.99506	0.98	0.3	rgb(220,160,160)	1.96	2,2
Zfp365	Plxna1	0.99506	0.98	0.328	rgb(221,154,155)	1.96	2,2
Zfp367	Fam111a	0.99506	0.98	0.146	rgb(219,189,189)	1.96	2,2
Zfp367	Rpa2	0.99506	0.98	0.365	rgb(221,147,148)	1.96	2,2
Zfp385a	Abhd4	0.99506	0.98	0.163	rgb(219,186,186)	1.96	2,2
Zfp385a	Plxna1	0.99506	0.98	0.197	rgb(219,179,180)	1.96	2,2
Zfp385a	Rnf169	0.99506	0.98	0.156	rgb(219,187,187)	1.96	2,2
Zfp385a	Slc19a2	0.99506	0.98	0.26	rgb(220,167,168)	1.96	2,2
Zfp629	Zkscan17	0.99506	0.98	0.45	rgb(222,131,132)	1.96	2,2
Zfp750	Psrc1	0.99506	0.98	0.227	rgb(219,174,174)	1.96	2,2
Zfp750	Sulf2	0.99506	0.98	0.322	rgb(221,155,156)	1.96	2,2
Atf5	Pten	0.99207	0.97	0.14	rgb(219,190,190)	1.94	None
Bach1	Endod1	0.99207	0.97	0.199	rgb(219,179,179)	1.94	None
Bcl6b	Crem	0.99207	0.97	0.156	rgb(219,187,187)	1.94	None
Bhlhe40	Akna	-0.99207	0.97	-1.8E-01	rgb(179,194,224)	1.94	None
Bhlhe40	Samd9l	-0.99207	0.97	-4.0E-01	rgb(131,165,232)	1.94	None
Cdc5l	Gbp7	0.99207	0.97	0.301	rgb(220,160,160)	1.94	None
Cebpg	Hist1h1c	0.99207	0.97	0.316	rgb(220,157,157)	1.94	None
Dmrt1	Padi2	0.99207	0.97	0.399	rgb(221,141,142)	1.94	None
Egr3	Vdr	0.99207	0.97	0.142	rgb(219,190,190)	1.94	None
Egr4	Pde8a	0.99207	0.97	0.082	rgb(218,201,202)	1.94	None
Elk4	Antxr2	-0.99207	0.97	-1.0E-01	rgb(195,203,221)	1.94	None
Eomes	Gzmb	0.99207	0.97	0.322	rgb(221,155,156)	1.94	None
Epas1	2310022B05Rik	0.99207	0.97	0.004	rgb(217,216,216)	1.94	2,2
Epas1	P4ha2	-0.99207	0.97	-9.5E-02	rgb(196,205,221)	1.94	2,2
Epas1	Pfkp	0.99207	0.97	0.227	rgb(219,174,174)	1.94	2,2
Epas1	Ppme1	0.99207	0.97	0.381	rgb(221,144,145)	1.94	2,2
Epas1	Rgs11	0.99207	0.97	0.169	rgb(219,185,185)	1.94	2,2
Erg	Unc119b	0.99207	0.97	0.153	rgb(219,188,188)	1.94	None
Ets2	Sms	0.99207	0.97	0.063	rgb(218,205,205)	1.94	None
Etv5	Lbh	0.99207	0.97	0.046	rgb(218,208,208)	1.94	None
Gabpa	Bcl2a1b	0.99207	0.97	0.134	rgb(218,191,192)	1.94	None
Gata3	Fbxo11	0.99207	0.97	0.102	rgb(218,197,198)	1.94	None
Gata3	Hipk4	-0.99207	0.97	-2.0E-02	rgb(213,214,218)	1.94	None
Gata3	Pck2	0.99207	0.97	0.341	rgb(221,152,153)	1.94	None
Gata3	Slc39a8	-0.99207	0.97	-9.2E-02	rgb(197,205,220)	1.94	None
Gata3	Soat2	0.99207	0.97	0.134	rgb(218,191,192)	1.94	None
Glis2	Nfil3	0.99207	0.97	0.129	rgb(218,192,193)	1.94	None
Glis2	Rras	0.99207	0.97	0.114	rgb(218,195,195)	1.94	None
Hdx	Jup	0.99207	0.97	0.496	rgb(222,122,123)	1.94	None
Hif1a	Bend5	-0.99207	0.97	-2.2E-01	rgb(169,188,225)	1.94	None
Hif1a	Jmjd6	0.99207	0.97	0.169	rgb(219,185,185)	1.94	None
Hif1a	Pgm2	0.99207	0.97	0.042	rgb(217,209,209)	1.94	2,2
Hif1a	Ppp1r13l	0.99207	0.97	0.305	rgb(220,159,159)	1.94	None
Hif1a	Vegfa	0.99207	0.97	0.043	rgb(217,209,209)	1.94	None
Hlf	Ninl	0.99207	0.97	0.379	rgb(221,145,145)	1.94	None
Hsf1	Akr1c12	0.99207	0.97	0.431	rgb(222,135,136)	1.94	None
Irf4	Lamc3	-0.99207	0.97	-1.9E-01	rgb(177,193,224)	1.94	None
Irf5	Parp9	0.99207	0.97	0.187	rgb(219,181,182)	1.94	None
Irf7	Dtx3l	0.99207	0.97	0.158	rgb(219,187,187)	1.94	None
Irf7	Gbp7	0.99207	0.97	0.237	rgb(220,172,172)	1.94	None
Irf7	Mta3	-0.99207	0.97	-2.1E-01	rgb(171,189,225)	1.94	None
Irf9	Oas1b	0.99207	0.97	0.131	rgb(218,192,192)	1.94	None
Irf9	Oasl2	0.99207	0.97	0.348	rgb(221,151,151)	1.94	None
Irf9	Rsad2	-0.99207	0.97	-7.3E-02	rgb(201,207,220)	1.94	None
Klf11	Samd1	-0.99207	0.97	-3.6E-01	rgb(139,169,231)	1.94	None
Lhx6	Hist2h4	0.99207	0.97	0.377	rgb(221,145,146)	1.94	None
Meis1	Dmxl2	-0.99207	0.97	-2.4E-01	rgb(166,186,226)	1.94	None
Nfia	Furin	0.99207	0.97	0.066	rgb(218,204,205)	1.94	None
Nfia	St3gal1	0.99207	0.97	0.162	rgb(219,186,186)	1.94	None
Nfkb2	Igfbp4	0.99207	0.97	0.247	rgb(220,170,170)	1.94	None
Nfkb2	Ntrk3	-0.99207	0.97	-6.4E-02	rgb(203,209,219)	1.94	None
Nhlh1	Gpr68	0.99207	0.97	0.038	rgb(217,210,210)	1.94	None
Nr4a1	Fam49b	0.99207	0.97	0.162	rgb(219,186,186)	1.94	None
Plagl1	Ptk7	0.99207	0.97	0.168	rgb(219,185,185)	1.94	None
Pou3f1	Hist4h4	0.99207	0.97	0.347	rgb(221,151,151)	1.94	None
Ppara	Wisp1	-0.99207	0.97	-1.6E-02	rgb(214,215,218)	1.94	None
Rel	Fas	0.99207	0.97	0.084	rgb(218,201,201)	1.94	None
Rela	Ahnak	0.99207	0.97	0.047	rgb(218,208,208)	1.94	None
Rela	Gen1	0.99207	0.97	0.515	rgb(223,119,120)	1.94	None
