TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Gli3	Dzip1	-0.99413	0.99	-2.1E-01	rgb(172,190,225)	1.98	None
Gli3	Mbtd1	-0.99413	0.99	-1.5E-01	rgb(185,198,223)	1.98	None
Hic1	Itga4	0.99413	0.99	0.339	rgb(221,152,153)	1.98	None
Ikzf2	Ddr1	-0.99413	0.99	-3.4E-01	rgb(144,172,230)	1.98	None
Ikzf2	Pdcd1	0.99413	0.99	0.202	rgb(219,178,179)	1.98	None
Irf1	Dtx3l	0.99413	0.99	0.025	rgb(217,212,212)	1.98	None
Irf1	Erap1	-0.99413	0.99	-9.6E-03	rgb(215,216,217)	1.98	None
Irf1	Fam26f	0.99413	0.99	0.421	rgb(222,137,137)	1.98	None
Irf1	Gbp10	0.99413	0.99	0.438	rgb(222,133,134)	1.98	2,2
Irf1	Gbp2	0.99413	0.99	0.306	rgb(220,159,159)	1.98	None
Irf1	Gbp4	0.99413	0.99	0.389	rgb(221,143,143)	1.98	None
Irf1	Gbp5	0.99413	0.99	0.294	rgb(220,161,161)	1.98	None
Irf1	Gbp6	0.99413	0.99	0.482	rgb(222,125,126)	1.98	2,2
Irf1	Gbp7	0.99413	0.99	0.487	rgb(222,124,125)	1.98	None
Irf1	Gbp8	0.99413	0.99	0.357	rgb(221,149,150)	1.98	None
Irf1	Gimap4	-0.99413	0.99	-1.3E-01	rgb(190,200,222)	1.98	2,2
Irf1	Gm4841	0.99413	0.99	0.437	rgb(222,134,134)	1.98	2,2
Irf1	Gpr18	0.99413	0.99	0.156	rgb(219,187,188)	1.98	None
Irf1	Igtp	0.99413	0.99	0.373	rgb(221,146,147)	1.98	2,2
Irf1	Lgals3bp	-0.99413	0.99	-3.0E-01	rgb(151,177,228)	1.98	None
Irf1	Nlrc5	0.99413	0.99	0.538	rgb(223,114,115)	1.98	None
Irf1	Parp9	0.99413	0.99	0.074	rgb(218,203,203)	1.98	None
Irf1	Psme1	0.99413	0.99	0.204	rgb(219,178,178)	1.98	None
Irf1	Tapbp	0.99413	0.99	0.093	rgb(218,199,199)	1.98	None
Irf1	Tbkbp1	0.99413	0.99	0.352	rgb(221,150,150)	1.98	2,2
Irf1	Zbp1	0.99413	0.99	0.102	rgb(218,198,198)	1.98	None
Irf4	Abcd3	-0.99413	0.99	-4.5E-02	rgb(207,211,219)	1.98	None
Irf4	Batf	-0.99413	0.99	-2.7E-01	rgb(158,181,227)	1.98	None
Irf4	Chst15	0.99413	0.99	0.165	rgb(219,185,186)	1.98	None
Irf4	Crtam	-0.99413	0.99	-3.5E-01	rgb(141,170,230)	1.98	None
Irf4	Dusp22	-0.99413	0.99	-6.7E-02	rgb(202,208,220)	1.98	None
Irf4	Gnpda1	0.99413	0.99	0.099	rgb(218,198,198)	1.98	None
Irf4	Hdac9	-0.99413	0.99	-1.7E-01	rgb(181,195,223)	1.98	None
Irf4	Nckap1	-0.99413	0.99	-2.3E-01	rgb(167,187,226)	1.98	None
Irf4	Pgrmc1	-0.99413	0.99	-5.6E-02	rgb(205,210,219)	1.98	None
Irf4	Ptk2	-0.99413	0.99	-3.3E-01	rgb(146,174,230)	1.98	None
Irf4	Ptprf	0.99413	0.99	0.28	rgb(220,163,164)	1.98	None
Irf4	Serpine2	-0.99413	0.99	-2.7E-01	rgb(159,182,227)	1.98	None
Irf4	Srgap3	-0.99413	0.99	-2.0E-01	rgb(173,190,225)	1.98	None
Irf4	Stra6	0.99413	0.99	0.176	rgb(219,183,184)	1.98	None
Irf4	Zfp280b	0.99413	0.99	0.057	rgb(218,206,206)	1.98	None
Irf7	Ddx60	0.99413	0.99	0.282	rgb(220,163,164)	1.98	None
Irf7	Dtx3l	-0.99413	0.99	-1.4E-01	rgb(186,198,222)	1.98	None
Irf7	Ifi203	0.99413	0.99	0.138	rgb(219,191,191)	1.98	None
Irf7	Ifit1	0.99413	0.99	0.303	rgb(220,159,160)	1.98	None
Irf7	Isg20	0.99413	0.99	0.269	rgb(220,166,166)	1.98	None
Irf7	Lgals3bp	0.99413	0.99	0.039	rgb(217,210,210)	1.98	None
Irf7	Mx2	0.99413	0.99	0.125	rgb(218,193,193)	1.98	None
Irf7	Oas1b	0.99413	0.99	0.268	rgb(220,166,166)	1.98	None
Irf7	Rsad2	0.99413	0.99	0.49	rgb(222,123,124)	1.98	None
Irf7	Rtp4	0.99413	0.99	0.452	rgb(222,131,132)	1.98	2,2
Irf7	Samd9l	0.99413	0.99	0.016	rgb(217,214,214)	1.98	None
Irf7	Stat2	-0.99413	0.99	-9.0E-02	rgb(197,205,220)	1.98	None
Irf7	Tapbp	0.99413	0.99	0.123	rgb(218,194,194)	1.98	None
Irf7	Trim12c	0.99413	0.99	0.206	rgb(219,178,178)	1.98	None
Irf7	Xaf1	0.99413	0.99	0.243	rgb(220,171,171)	1.98	None
Irf7	Zbp1	0.99413	0.99	0.161	rgb(219,186,187)	1.98	None
Irf8	Erap1	0.99413	0.99	0.238	rgb(220,171,172)	1.98	None
Irf8	Il2rb	0.99413	0.99	0.312	rgb(220,157,158)	1.98	None
Irf8	Plcg1	0.99413	0.99	0.028	rgb(217,212,212)	1.98	None
Irf8	Tbx21	0.99413	0.99	0.133	rgb(218,192,192)	1.98	2,2
Irf9	Dtx3l	-0.99413	0.99	-2.9E-02	rgb(211,213,218)	1.98	None
Irf9	Irf7	0.99413	0.99	0.231	rgb(220,173,173)	1.98	2,2
Irf9	Mx2	-0.99413	0.99	-7.5E-02	rgb(201,207,220)	1.98	None
Irf9	Parp9	-0.99413	0.99	-1.1E-01	rgb(193,202,221)	1.98	None
Irf9	Rsad2	0.99413	0.99	0.021	rgb(217,213,213)	1.98	None
Irf9	Stat2	0.99413	0.99	0.089	rgb(218,200,200)	1.98	None
Irf9	Xaf1	-0.99413	0.99	-1.7E-01	rgb(180,195,223)	1.98	None
Irf9	Zbp1	0.99413	0.99	0.058	rgb(218,206,206)	1.98	None
Jdp2	Chac1	0.99413	0.99	0.21	rgb(219,177,177)	1.98	2,2
Jdp2	Gpt2	0.99413	0.99	0.29	rgb(220,162,162)	1.98	2,2
Jdp2	Pck2	0.99413	0.99	0.467	rgb(222,128,129)	1.98	2,2
Jdp2	Slc6a9	0.99413	0.99	0.314	rgb(220,157,158)	1.98	2,2
Jdp2	Slc7a3	0.99413	0.99	0.269	rgb(220,166,166)	1.98	2,2
Jun	Stat5b	0.99413	0.99	0.555	rgb(223,111,112)	1.98	None
Junb	Hook2	0.99413	0.99	0.316	rgb(220,157,157)	1.98	None
Klf2	Gpr146	0.99413	0.99	0.374	rgb(221,145,146)	1.98	None
Klf4	Ccno	0.99413	0.99	0.262	rgb(220,167,167)	1.98	None
Klf4	Ccr7	0.99413	0.99	0.41	rgb(222,139,139)	1.98	None
Maf	Ahr	0.99413	0.99	0.097	rgb(218,198,199)	1.98	None
Maf	Bcl3	0.99413	0.99	0.084	rgb(218,201,201)	1.98	None
Maf	Ccl20	0.99413	0.99	0.137	rgb(219,191,191)	1.98	None
Maf	Ctla2a	0.99413	0.99	0.456	rgb(222,130,131)	1.98	None
Maf	Egln3	0.99413	0.99	0.295	rgb(220,161,161)	1.98	None
Maf	Emp1	0.99413	0.99	0.221	rgb(219,175,175)	1.98	None
Maf	Fam20a	0.99413	0.99	0.425	rgb(222,136,137)	1.98	None
Maf	Il17f	0.99413	0.99	0.052	rgb(218,207,207)	1.98	None
Maf	Il21	0.99413	0.99	0.364	rgb(221,147,148)	1.98	None
Maf	Pdpn	0.99413	0.99	0.235	rgb(220,172,173)	1.98	None
Maf	Stab1	0.99413	0.99	0.231	rgb(220,173,173)	1.98	None
Maf	Timp1	0.99413	0.99	0.33	rgb(221,154,155)	1.98	None
Maff	Egln3	0.99413	0.99	0.223	rgb(219,174,175)	1.98	None
Nfatc4	Fbxo2	0.99413	0.99	0.448	rgb(222,132,132)	1.98	None
Nfkb1	Prkcd	0.99413	0.99	0.136	rgb(218,191,191)	1.98	None
Nfkb1	Tes	0.99413	0.99	0.199	rgb(219,179,179)	1.98	None
Nfkb2	Nfkbie	0.99413	0.99	0.237	rgb(220,172,172)	1.98	None
Nhlh1	Col2a1	0.99413	0.99	0.209	rgb(219,177,178)	1.98	None
Nkx3-1	Slc39a14	0.99413	0.99	0.187	rgb(219,181,182)	1.98	2,2
Npas2	Atp11a	0.99413	0.99	0.393	rgb(221,142,143)	1.98	2,2
Nr4a1	Nr4a3	0.99413	0.99	0.27	rgb(220,165,166)	1.98	2,2
Nr4a3	Nr4a1	0.99413	0.99	0.089	rgb(218,200,200)	1.98	2,2
Pou2f2	Apbb1ip	0.99413	0.99	0.182	rgb(219,182,183)	1.98	None
Pou2f2	Gstt3	-0.99413	0.99	-3.9E-02	rgb(209,212,218)	1.98	None
Pou2f2	Klri2	-0.99413	0.99	-3.3E-01	rgb(145,173,230)	1.98	None
Pou6f1	Dusp6	0.99413	0.99	0.259	rgb(220,168,168)	1.98	None
Pou6f1	Plcg1	0.99413	0.99	0.14	rgb(219,190,190)	1.98	None
Prdm1	P4hb	0.99413	0.99	0.407	rgb(221,139,140)	1.98	None
Rest	Crebbp	0.99413	0.99	0.049	rgb(218,208,208)	1.98	None
Rest	Nucks1	0.99413	0.99	0.269	rgb(220,166,166)	1.98	None
Rorc	Batf	0.99413	0.99	0.135	rgb(218,191,191)	1.98	None
Rorc	C2cd4d	0.99413	0.99	0.274	rgb(220,165,165)	1.98	None
Rorc	Ccdc63	0.99413	0.99	0.164	rgb(219,186,186)	1.98	None
Rorc	Il1r1	0.99413	0.99	0.274	rgb(220,165,165)	1.98	None
Rorc	Lingo4	0.99413	0.99	0.54	rgb(223,114,115)	1.98	2,2
Rorc	Tnfrsf25	0.99413	0.99	0.045	rgb(217,208,208)	1.98	None
Rreb1	Tacc2	0.99413	0.99	0.383	rgb(221,144,145)	1.98	None
Runx1	Bcl2l11	-0.99413	0.99	-1.5E-01	rgb(185,197,223)	1.98	None
Runx1	Grap	-0.99413	0.99	-3.4E-01	rgb(143,172,230)	1.98	None
Runx2	Atxn1	0.99413	0.99	0.241	rgb(220,171,171)	1.98	None
Runx2	Galnt3	0.99413	0.99	0.308	rgb(220,158,159)	1.98	None
Runx2	Gzmb	0.99413	0.99	0.312	rgb(220,157,158)	1.98	None
Rxra	Fgf2	0.99413	0.99	0.767	rgb(225, 71, 72)	1.98	None
Rxra	Gata3	0.99413	0.99	0.328	rgb(221,154,155)	1.98	None
Rxra	Slamf6	0.99413	0.99	0.469	rgb(222,127,128)	1.98	None
Rxra	Tmc6	0.99413	0.99	0.062	rgb(218,205,205)	1.98	None
Sp110	Bcl2a1b	0.99413	0.99	0.511	rgb(223,119,120)	1.98	2,2
Sp110	Cdkn2d	0.99413	0.99	0.528	rgb(223,116,117)	1.98	2,2
Spib	Itsn1	0.99413	0.99	0.173	rgb(219,184,184)	1.98	None
Srebf1	Fads2	0.99413	0.99	0.231	rgb(220,173,173)	1.98	2,2
Stat1	Dtx3l	0.99413	0.99	0.307	rgb(220,158,159)	1.98	None
Stat1	Erap1	0.99413	0.99	0.055	rgb(218,207,207)	1.98	None
Stat1	Gbp2	0.99413	0.99	0.136	rgb(218,191,191)	1.98	None
Stat1	Gbp4	0.99413	0.99	0.151	rgb(219,188,189)	1.98	None
Stat1	Gbp6	0.99413	0.99	0.28	rgb(220,164,164)	1.98	2,2
Stat1	Gimap4	0.99413	0.99	0.221	rgb(219,175,175)	1.98	None
Stat1	Icam1	0.99413	0.99	0.125	rgb(218,193,193)	1.98	None
Stat1	Igtp	0.99413	0.99	0.102	rgb(218,198,198)	1.98	2,2
Stat1	Nlrc5	-0.99413	0.99	-3.2E-02	rgb(210,213,218)	1.98	None
Stat1	Stat2	-0.99413	0.99	-1.7E-01	rgb(180,194,224)	1.98	None
Stat1	Tbkbp1	-0.99413	0.99	-2.1E-01	rgb(170,189,225)	1.98	None
Stat1	Tbx21	0.99413	0.99	0.216	rgb(219,176,176)	1.98	2,2
Stat1	Tgtp2	0.99413	0.99	0.142	rgb(219,190,190)	1.98	None
Stat1	Zbp1	0.99413	0.99	0.146	rgb(219,189,189)	1.98	None
Stat2	Dtx3l	0.99413	0.99	0.099	rgb(218,198,198)	1.98	None
Stat2	Mx2	0.99413	0.99	0.064	rgb(218,205,205)	1.98	None
Stat2	Zbp1	-0.99413	0.99	-4.8E-02	rgb(207,211,219)	1.98	None
Stat3	Jak3	0.99413	0.99	0.363	rgb(221,148,148)	1.98	None
Stat3	Socs3	0.99413	0.99	0.125	rgb(218,193,193)	1.98	None
Tbx21	Igtp	0.99413	0.99	0.25	rgb(220,169,170)	1.98	2,2
Tbx21	Ly6a	0.99413	0.99	0.137	rgb(219,191,191)	1.98	2,2
Tbx21	Nlrc5	0.99413	0.99	0.077	rgb(218,202,202)	1.98	2,2
Tbx21	Socs3	-0.99413	0.99	-1.4E-01	rgb(187,199,222)	1.98	None
Tbx21	Tbkbp1	0.99413	0.99	0.708	rgb(225, 82, 83)	1.98	2,2
Tbx21	Tgtp2	0.99413	0.99	0.103	rgb(218,197,198)	1.98	2,2
Tead1	Kcna3	-0.99413	0.99	-1.9E-02	rgb(213,215,218)	1.98	None
Tead1	Socs2	0.99413	0.99	0.301	rgb(220,159,160)	1.98	2,2
Vax2	Avpi1	0.99413	0.99	0.221	rgb(219,175,175)	1.98	None
Vax2	Il17re	0.99413	0.99	0.51	rgb(223,120,121)	1.98	2,2
Vax2	Ltb4r1	0.99413	0.99	0.336	rgb(221,153,153)	1.98	2,2
Vax2	Ppp1r14c	0.99413	0.99	0.422	rgb(222,136,137)	1.98	2,2
Zbtb7b	Fam129a	0.99413	0.99	0.273	rgb(220,165,165)	1.98	None
Zbtb7b	Myo18a	0.99413	0.99	0.019	rgb(217,213,213)	1.98	None
Zbtb7b	Otud7b	-0.99413	0.99	-1.0E-03	rgb(217,217,217)	1.98	None
Zfp467	Sspo	0.99413	0.99	0.363	rgb(221,148,148)	1.98	2,2
Zfp467	Wnt10a	0.99413	0.99	0.664	rgb(224, 90, 92)	1.98	None
Ankzf1	3110057O12Rik	0.99413	0.99	0.38	rgb(221,144,145)	1.98	2,2
Arrb1	3110057O12Rik	0.99413	0.99	0.214	rgb(219,176,177)	1.98	2,2
Arrb1	5330426P16Rik	0.99413	0.99	0.406	rgb(221,139,140)	1.98	2,2
Arrb1	Bcar1	0.99413	0.99	0.333	rgb(221,153,154)	1.98	2,2
Arrb1	Bnip3	-0.99413	0.99	-1.6E-02	rgb(213,215,218)	1.98	2,2
Arrb1	Egln1	0.99413	0.99	0.387	rgb(221,143,144)	1.98	2,2
Arrb1	Rgs11	0.99413	0.99	0.098	rgb(218,198,198)	1.98	2,2
Arrb1	Slc2a1	0.99413	0.99	0.249	rgb(220,169,170)	1.98	2,2
Arrb1	Smtnl2	0.99413	0.99	0.169	rgb(219,185,185)	1.98	2,2
Dhx58	Irf7	0.99413	0.99	0.594	rgb(224,104,105)	1.98	2,2
Eno1	Higd1a	0.99413	0.99	0.411	rgb(222,139,139)	1.98	2,2
Gm13212	Bcl2a1b	0.99413	0.99	0.045	rgb(217,208,209)	1.98	2,2
Gm13212	Cdkn2d	-0.99413	0.99	-1.2E-03	rgb(217,217,217)	1.98	2,2
Gm14420	Bcl2a1b	0.99413	0.99	0.081	rgb(218,202,202)	1.98	2,2
Gm14420	Cdkn2d	0.99413	0.99	0.281	rgb(220,163,164)	1.98	2,2
Kdm5d	Ppic	-0.99413	0.99	-2.3E-01	rgb(168,187,226)	1.98	2,2
Nfkbib	Nfkb2	0.99413	0.99	0.494	rgb(222,123,124)	1.98	2,2
Nfkbie	Nfkb2	0.99413	0.99	0.113	rgb(218,195,196)	1.98	2,2
Nupr1	Psph	-0.99413	0.99	-5.5E-02	rgb(205,210,219)	1.98	2,2
Nupr1	Slc6a9	0.99413	0.99	0.335	rgb(221,153,154)	1.98	2,2
Nupr1	Trib3	0.99413	0.99	0.142	rgb(219,190,190)	1.98	2,2
Oasl1	Ifit1	0.99413	0.99	0.42	rgb(222,137,138)	1.98	2,2
Oasl1	Rsad2	0.99413	0.99	0.236	rgb(220,172,172)	1.98	2,2
Oasl1	Rtp4	0.99413	0.99	0.214	rgb(219,176,177)	1.98	2,2
Rcor2	Slc2a3	0.99413	0.99	0.222	rgb(219,175,175)	1.98	2,2
Trim30a	Gbp6	0.99413	0.99	0.275	rgb(220,165,165)	1.98	2,2
Trim30a	Irf7	0.99413	0.99	0.167	rgb(219,185,185)	1.98	2,2
Trim30a	Trim12c	0.99413	0.99	0.441	rgb(222,133,134)	1.98	2,2
Trim30a	Xaf1	0.99413	0.99	0.387	rgb(221,143,144)	1.98	2,2
Zeb2	Srgap3	0.99413	0.99	0.274	rgb(220,165,165)	1.98	2,2
Zfp365	4632434I11Rik	0.99413	0.99	0.437	rgb(222,134,134)	1.98	2,2
Zfp365	9030617O03Rik	0.99413	0.99	0.527	rgb(223,116,117)	1.98	2,2
Zfp365	Ccng1	0.99413	0.99	0.298	rgb(220,160,161)	1.98	2,2
Zfp365	Eng	-0.99413	0.99	-9.8E-03	rgb(215,216,217)	1.98	2,2
Zfp365	Phlda3	0.99413	0.99	0.116	rgb(218,195,195)	1.98	2,2
Zfp365	Plxna1	0.99413	0.99	0.073	rgb(218,203,203)	1.98	2,2
Zfp365	Psrc1	0.99413	0.99	0.465	rgb(222,128,129)	1.98	2,2
Zfp365	Ptp4a3	0.99413	0.99	0.081	rgb(218,202,202)	1.98	2,2
Zfp365	Rnf169	0.99413	0.99	0.195	rgb(219,180,180)	1.98	2,2
Zfp365	Slc19a2	0.99413	0.99	0.276	rgb(220,164,165)	1.98	2,2
Zfp365	Sulf2	0.99413	0.99	0.39	rgb(221,142,143)	1.98	2,2
Zfp365	Zmat3	0.99413	0.99	0.337	rgb(221,153,153)	1.98	2,2
Zfp367	Dtl	0.99413	0.99	0.346	rgb(221,151,152)	1.98	2,2
Zfp367	Exo1	0.99413	0.99	0.135	rgb(218,191,191)	1.98	2,2
Zfp367	Wdr76	-0.99413	0.99	-1.7E-01	rgb(180,195,223)	1.98	2,2
Zfp385a	4632434I11Rik	0.99413	0.99	0.008	rgb(217,216,216)	1.98	2,2
Zfp385a	9030617O03Rik	0.99413	0.99	0.29	rgb(220,162,162)	1.98	2,2
Zfp385a	9230114K14Rik	0.99413	0.99	0.255	rgb(220,168,169)	1.98	2,2
Zfp385a	Abhd4	0.99413	0.99	0.296	rgb(220,160,161)	1.98	2,2
Zfp385a	Bbc3	0.99413	0.99	0.393	rgb(221,142,143)	1.98	2,2
Zfp385a	Ccng1	0.99413	0.99	0.371	rgb(221,146,147)	1.98	2,2
Zfp385a	Eng	0.99413	0.99	0.55	rgb(223,112,113)	1.98	2,2
Zfp385a	Ercc5	0.99413	0.99	0.216	rgb(219,176,176)	1.98	2,2
Zfp385a	Phlda3	0.99413	0.99	0.462	rgb(222,129,130)	1.98	2,2
Zfp385a	Plxna1	0.99413	0.99	0.369	rgb(221,147,147)	1.98	2,2
Zfp385a	Psrc1	0.99413	0.99	0.432	rgb(222,134,135)	1.98	2,2
Zfp385a	Ptp4a3	0.99413	0.99	0.349	rgb(221,150,151)	1.98	2,2
Zfp385a	Rnf169	0.99413	0.99	0.422	rgb(222,136,137)	1.98	2,2
Zfp385a	Slc19a2	0.99413	0.99	0.215	rgb(219,176,176)	1.98	2,2
Zfp385a	Sulf2	0.99413	0.99	0.305	rgb(220,159,159)	1.98	2,2
Zfp385a	Zfp365	0.99413	0.99	0.216	rgb(219,176,176)	1.98	2,2
Zfp385a	Zmat3	0.99413	0.99	0.249	rgb(220,169,170)	1.98	2,2
Zfp629	Zkscan17	0.99413	0.99	0.207	rgb(219,177,178)	1.98	2,2
Zfp750	Ercc5	0.99413	0.99	0.268	rgb(220,166,166)	1.98	2,2
Zfp750	Psrc1	0.99413	0.99	0.154	rgb(219,188,188)	1.98	2,2
Zfp750	Sulf2	0.99413	0.99	0.249	rgb(220,170,170)	1.98	2,2
Ahrr	Cpox	0.98889	0.98	0.454	rgb(222,130,131)	1.96	2,2
Atf3	Nfil3	0.98889	0.98	0.139	rgb(219,190,191)	1.96	None
Batf	Armcx2	0.98889	0.98	0.398	rgb(221,141,142)	1.96	None
Batf	Ccdc50	-0.98889	0.98	-5.0E-01	rgb(109,151,236)	1.96	None
Batf	Cd47	-0.98889	0.98	-2.8E-01	rgb(155,180,228)	1.96	None
Batf	Cdc42ep3	0.98889	0.98	0.311	rgb(220,158,158)	1.96	None
Batf	Cdyl2	-0.98889	0.98	-9.7E-02	rgb(196,204,221)	1.96	None
