TF	Target	SignedQuantile	Stability	pCorr	stroke	stroke-width	stroke-dasharray
Trp73	Abhd4	0.99719	0.99	0.417	rgb(222,137,138)	1.98	None
Trp73	Psrc1	0.99719	0.99	0.142	rgb(219,190,190)	1.98	None
Usf2	Galnt12	0.99719	0.99	0.215	rgb(219,176,176)	1.98	None
Vax2	Atp7b	0.99719	0.99	0.157	rgb(219,187,187)	1.98	None
Vax2	Zfp750	0.99719	0.99	0.216	rgb(219,176,176)	1.98	None
Vdr	Abi3	0.99719	0.99	0.257	rgb(220,168,168)	1.98	None
Vdr	Acsbg1	-0.99719	0.99	-1.8E-01	rgb(178,193,224)	1.98	None
Zbed6	1110032F04Rik	0.99719	0.99	0.261	rgb(220,167,168)	1.98	None
Zbtb3	Celf2	0.99719	0.99	0.462	rgb(222,129,130)	1.98	None
Zbtb3	Itm2a	-0.99719	0.99	-9.8E-02	rgb(196,204,221)	1.98	None
Zfhx3	Ptgfrn	0.99719	0.99	0.442	rgb(222,133,134)	1.98	None
Zfp148	Ecm1	0.99719	0.99	0.396	rgb(221,141,142)	1.98	None
Zfp281	Slamf7	0.99719	0.99	0.291	rgb(220,161,162)	1.98	None
Zfp628	Il18r1	0.99719	0.99	0.212	rgb(219,177,177)	1.98	None
Zfx	Dab2ip	0.99719	0.99	0.184	rgb(219,182,182)	1.98	None
Zfx	Tdrkh	0.99719	0.99	0.41	rgb(222,139,140)	1.98	None
Gm13212	Bcl2a1b	0.99719	0.99	0.102	rgb(218,197,198)	1.98	2,2
Gm14420	Bcl2a1b	0.99719	0.99	0.053	rgb(218,207,207)	1.98	2,2
Sp110	Bcl2a1b	0.99719	0.99	0.571	rgb(223,108,109)	1.98	2,2
Zfp365	4632434I11Rik	0.99719	0.99	0.295	rgb(220,161,161)	1.98	2,2
Zfp385a	4632434I11Rik	-0.99719	0.99	-7.2E-02	rgb(201,208,220)	1.98	2,2
Zfp385a	9230114K14Rik	0.99719	0.99	0.114	rgb(218,195,195)	1.98	2,2
Ahr	Ahrr	0.98962	0.98	0.411	rgb(222,139,139)	1.96	None
Ahr	Cyp1b1	0.98962	0.98	0.092	rgb(218,200,200)	1.96	None
Ahr	Drosha	-0.98962	0.98	-3.1E-02	rgb(210,213,218)	1.96	None
Ar	Ccng1	-0.98962	0.98	-1.4E-01	rgb(188,199,222)	1.96	None
Ar	Tmem176a	0.98962	0.98	0.033	rgb(217,211,211)	1.96	None
Ar	Tmem176b	0.98962	0.98	0.027	rgb(217,212,212)	1.96	None
Arid5a	Atp6v0d2	-0.98962	0.98	-5.7E-01	rgb( 93,141,239)	1.96	None
Ascl2	Itga2	0.98962	0.98	0.026	rgb(217,212,212)	1.96	None
Atf3	Muc2	0.98962	0.98	0.311	rgb(220,158,158)	1.96	None
Atf5	4632428N05Rik	0.98962	0.98	0.317	rgb(220,156,157)	1.96	None
Atf5	Spp1	0.98962	0.98	0.091	rgb(218,200,200)	1.96	None
Bach1	Tnr	-0.98962	0.98	-6.1E-02	rgb(204,209,219)	1.96	None
Bbx	Cecr6	0.98962	0.98	0.38	rgb(221,144,145)	1.96	None
Bcl6	Adam19	0.98962	0.98	0.105	rgb(218,197,197)	1.96	None
Bcl6b	Il10ra	0.98962	0.98	0.229	rgb(220,173,174)	1.96	None
Bcl6b	Padi1	0.98962	0.98	0.361	rgb(221,148,149)	1.96	None
Bcl6b	Stra6	0.98962	0.98	0.158	rgb(219,187,187)	1.96	None
Bhlhe40	Cxcl1	-0.98962	0.98	-6.7E-02	rgb(202,208,220)	1.96	None
Cdc5l	Slamf7	0.98962	0.98	0.278	rgb(220,164,164)	1.96	None
Creb1	Gnb5	0.98962	0.98	0.106	rgb(218,197,197)	1.96	None
Creb1	Slc2a2	0.98962	0.98	0.062	rgb(218,205,205)	1.96	None
Cux1	Dapl1	0.98962	0.98	0.202	rgb(219,178,179)	1.96	None
Deaf1	Yy2	0.98962	0.98	0.587	rgb(223,105,106)	1.96	None
Dmrt1	Armc3	0.98962	0.98	0.194	rgb(219,180,180)	1.96	None
Dmrt1	Cenpm	-0.98962	0.98	-8.3E-02	rgb(199,206,220)	1.96	None
Dmrt1	Gprin3	0.98962	0.98	0.069	rgb(218,204,204)	1.96	None
Dmrt1	Ikzf3	0.98962	0.98	0.143	rgb(219,190,190)	1.96	None
E2f1	Dtl	-0.98962	0.98	-1.4E-02	rgb(214,215,218)	1.96	None
E2f1	Exo1	0.98962	0.98	0.18	rgb(219,183,183)	1.96	None
E2f1	Rpa2	0.98962	0.98	0.218	rgb(219,175,176)	1.96	None
E2f1	Tyms	0.98962	0.98	0.618	rgb(224, 99,100)	1.96	None
Egr1	Gucy1a3	0.98962	0.98	0.225	rgb(219,174,174)	1.96	None
Egr1	Kcnj14	0.98962	0.98	0.126	rgb(218,193,193)	1.96	None
Egr2	Cpne6	0.98962	0.98	0.156	rgb(219,187,187)	1.96	None
Egr2	Dusp22	-0.98962	0.98	-5.9E-02	rgb(204,209,219)	1.96	None
Egr2	Gucy1a3	-0.98962	0.98	-1.2E-01	rgb(192,202,221)	1.96	None
Egr2	Rgs8	0.98962	0.98	0.171	rgb(219,184,185)	1.96	None
Egr2	Wisp1	0.98962	0.98	0.019	rgb(217,213,213)	1.96	None
Egr3	Cpne6	-0.98962	0.98	-8.7E-02	rgb(198,206,220)	1.96	None
Egr3	Cxcr6	-0.98962	0.98	-2.3E-01	rgb(166,186,226)	1.96	None
Egr3	Vdr	0.98962	0.98	0.32	rgb(221,156,157)	1.96	None
Egr4	Adam9	0.98962	0.98	0.319	rgb(221,156,157)	1.96	None
Egr4	Cpne6	0.98962	0.98	0.217	rgb(219,176,176)	1.96	None
Egr4	Dab2ip	-0.98962	0.98	-1.7E-01	rgb(181,195,223)	1.96	None
Egr4	Glis2	0.98962	0.98	0.234	rgb(220,172,173)	1.96	None
Egr4	Iyd	-0.98962	0.98	-2.0E-02	rgb(213,214,218)	1.96	None
Elf1	Adarb1	-0.98962	0.98	-1.1E-01	rgb(193,202,221)	1.96	None
Elf1	Atp8b4	0.98962	0.98	0.325	rgb(221,155,156)	1.96	None
Elf1	Cd9	0.98962	0.98	0.127	rgb(218,193,193)	1.96	None
Elf1	Polr3b	-0.98962	0.98	-8.9E-02	rgb(198,205,220)	1.96	None
Elf1	Slfn3	0.98962	0.98	0.303	rgb(220,159,160)	1.96	None
Elf1	Tgtp2	0.98962	0.98	0.154	rgb(219,188,188)	1.96	None
Elf1	Tor3a	0.98962	0.98	0.359	rgb(221,148,149)	1.96	None
Eomes	Fam184a	-0.98962	0.98	-8.6E-02	rgb(198,206,220)	1.96	None
Eomes	Gzmb	0.98962	0.98	0.564	rgb(223,109,110)	1.96	None
Eomes	Rasa4	0.98962	0.98	0.097	rgb(218,199,199)	1.96	None
Epas1	Galk1	0.98962	0.98	0.343	rgb(221,151,152)	1.96	None
Epas1	Hk1	0.98962	0.98	0.498	rgb(222,122,123)	1.96	2,2
Erf	B430306N03Rik	0.98962	0.98	0.134	rgb(218,191,192)	1.96	None
Erf	Prf1	0.98962	0.98	0.465	rgb(222,128,129)	1.96	None
Erg	Jak3	0.98962	0.98	0.366	rgb(221,147,148)	1.96	None
Erg	Unc119b	0.98962	0.98	0.451	rgb(222,131,132)	1.96	None
Esr1	Csf2rb2	-0.98962	0.98	-6.1E-02	rgb(204,209,219)	1.96	None
Esr1	Sept9	0.98962	0.98	0.137	rgb(219,191,191)	1.96	None
Esrra	Asb16	0.98962	0.98	0.215	rgb(219,176,176)	1.96	None
Ets1	Atp8b4	0.98962	0.98	0.48	rgb(222,125,126)	1.96	None
Ets1	Frem2	0.98962	0.98	0.165	rgb(219,186,186)	1.96	None
Ets1	Gpr174	0.98962	0.98	0.05	rgb(218,208,208)	1.96	None
Ets1	Vcam1	-0.98962	0.98	-2.0E-01	rgb(174,191,224)	1.96	None
Ets2	Muc13	-0.98962	0.98	-1.3E-03	rgb(217,217,217)	1.96	None
Ets2	Otud7b	-0.98962	0.98	-5.0E-01	rgb(109,151,236)	1.96	None
Ets2	Ripk3	0.98962	0.98	0.332	rgb(221,154,154)	1.96	None
Ets2	Sms	-0.98962	0.98	-6.1E-02	rgb(204,209,219)	1.96	None
Etv1	Megf8	0.98962	0.98	0.004	rgb(217,216,216)	1.96	None
Etv4	Heatr1	0.98962	0.98	0.213	rgb(219,176,177)	1.96	None
Etv5	Exo1	0.98962	0.98	0.095	rgb(218,199,199)	1.96	None
Etv5	Lbh	-0.98962	0.98	-2.8E-01	rgb(157,180,228)	1.96	None
Etv5	Lin7a	0.98962	0.98	0.049	rgb(218,208,208)	1.96	None
Etv6	Fat1	0.98962	0.98	0.114	rgb(218,195,195)	1.96	None
Fli1	Dab2ip	0.98962	0.98	0.199	rgb(219,179,179)	1.96	None
Foxa1	Guca1b	-0.98962	0.98	-1.0E-01	rgb(195,204,221)	1.96	None
Foxa1	Sepp1	0.98962	0.98	0.341	rgb(221,152,153)	1.96	None
Foxj1	Actbl2	0.98962	0.98	0.146	rgb(219,189,189)	1.96	None
Foxj1	Cxcr6	0.98962	0.98	0.257	rgb(220,168,168)	1.96	None
Foxj1	Mndal	0.98962	0.98	0.331	rgb(221,154,155)	1.96	None
Foxj1	Ms4a4c	-0.98962	0.98	-8.3E-02	rgb(199,206,220)	1.96	None
Foxj1	Nt5e	0.98962	0.98	0.049	rgb(218,208,208)	1.96	None
Foxp1	Gpr15	-0.98962	0.98	-1.7E-01	rgb(180,195,223)	1.96	None
Foxp3	Ascl4	0.98962	0.98	0.435	rgb(222,134,135)	1.96	None
Foxp3	Lrrn3	0.98962	0.98	0.298	rgb(220,160,161)	1.96	None
Gata1	Gprin3	0.98962	0.98	0.304	rgb(220,159,160)	1.96	None
Gata1	Rnf113a1	0.98962	0.98	0.263	rgb(220,167,167)	1.96	None
Gata1	Sipa1l2	-0.98962	0.98	-4.2E-02	rgb(208,211,219)	1.96	None
Gata3	Hipk4	0.98962	0.98	0.028	rgb(217,212,212)	1.96	None
Gata3	Slc6a9	0.98962	0.98	0.348	rgb(221,150,151)	1.96	None
Gata3	Sytl2	0.98962	0.98	0.304	rgb(220,159,159)	1.96	None
Gata3	Trib3	0.98962	0.98	0.414	rgb(222,138,139)	1.96	None
Gfi1	Mnda	0.98962	0.98	0.126	rgb(218,193,193)	1.96	None
Gfi1	Tmem176b	-0.98962	0.98	-1.6E-02	rgb(214,215,218)	1.96	None
Gli1	Ctss	-0.98962	0.98	-7.0E-02	rgb(202,208,220)	1.96	None
Gli1	Lrrc28	0.98962	0.98	0.19	rgb(219,181,181)	1.96	None
Glis2	Decr1	0.98962	0.98	0.23	rgb(220,173,174)	1.96	None
Glis2	Egln3	0.98962	0.98	0.253	rgb(220,169,169)	1.96	None
Glis2	S100a6	0.98962	0.98	0.221	rgb(219,175,175)	1.96	None
Glis2	Tmem176a	0.98962	0.98	0.257	rgb(220,168,168)	1.96	None
Glis3	Ccng1	-0.98962	0.98	-6.1E-01	rgb( 85,137,240)	1.96	None
Gzf1	Myo1f	0.98962	0.98	0.255	rgb(220,168,169)	1.96	None
Gzf1	Sncb	0.98962	0.98	0.45	rgb(222,131,132)	1.96	None
Hbp1	Aacs	0.98962	0.98	0.638	rgb(224, 95, 96)	1.96	None
Hdx	Jup	0.98962	0.98	0.389	rgb(221,143,143)	1.96	None
Hdx	Olfr525	-0.98962	0.98	-2.3E-01	rgb(167,187,226)	1.96	None
Hdx	Prss46	0.98962	0.98	0.238	rgb(220,171,172)	1.96	None
Hic1	Anapc1	0.98962	0.98	0.42	rgb(222,137,138)	1.96	None
Hic1	Dab2ip	-0.98962	0.98	-3.7E-02	rgb(209,212,218)	1.96	None
Hif1a	Ccng1	0.98962	0.98	0.218	rgb(219,175,176)	1.96	None
Hif1a	Eid1	0.98962	0.98	0.386	rgb(221,143,144)	1.96	None
Hif1a	Jmjd6	0.98962	0.98	0.095	rgb(218,199,199)	1.96	None
Hif1a	Ppp1r13l	0.98962	0.98	0.298	rgb(220,160,161)	1.96	None
Hif1a	Sncb	0.98962	0.98	0.666	rgb(224, 90, 91)	1.96	None
Hif1a	Vldlr	0.98962	0.98	0.161	rgb(219,186,187)	1.96	None
Hlf	Il17f	0.98962	0.98	0.122	rgb(218,194,194)	1.96	None
Hlf	Sipa1l2	0.98962	0.98	0.117	rgb(218,195,195)	1.96	None
Hlx	Acnat1	0.98962	0.98	0.193	rgb(219,180,181)	1.96	None
Hlx	Ly6a	0.98962	0.98	0.317	rgb(220,156,157)	1.96	None
Hmga2	Itga2	0.98962	0.98	0.422	rgb(222,136,137)	1.96	None
Hmx2	Bmp7	0.98962	0.98	0.212	rgb(219,176,177)	1.96	None
Hmx3	Clec2h	0.98962	0.98	0.074	rgb(218,203,203)	1.96	None
Hsf1	Guca1b	0.98962	0.98	0.306	rgb(220,159,159)	1.96	None
Hsf1	Kbtbd11	0.98962	0.98	0.285	rgb(220,163,163)	1.96	None
Hsf1	Timd2	0.98962	0.98	0.051	rgb(218,207,207)	1.96	None
Hsf1	Tmem176a	0.98962	0.98	0.08	rgb(218,202,202)	1.96	None
Hsf1	Tmem176b	-0.98962	0.98	-1.2E-02	rgb(214,215,217)	1.96	None
Hsf1	Zfp704	0.98962	0.98	0.331	rgb(221,154,155)	1.96	None
Hsf2	Gzmb	0.98962	0.98	0.597	rgb(224,103,104)	1.96	None
Hsf2	Nrn1	0.98962	0.98	0.476	rgb(222,126,127)	1.96	None
Hsf2	Tlk1	0.98962	0.98	0.286	rgb(220,162,163)	1.96	None
Ikzf2	Ticam2	0.98962	0.98	0.392	rgb(221,142,143)	1.96	None
Insm1	Selp	-0.98962	0.98	-1.1E-01	rgb(194,203,221)	1.96	None
Irf1	Gbp10	-0.98962	0.98	-2.9E-01	rgb(155,179,228)	1.96	None
Irf1	Vwa5a	0.98962	0.98	0.546	rgb(223,113,114)	1.96	None
Irf2	5730508B09Rik	0.98962	0.98	0.225	rgb(219,174,174)	1.96	None
Irf2	Ddx60	0.98962	0.98	0.016	rgb(217,214,214)	1.96	None
Irf2	Fam26f	0.98962	0.98	0.175	rgb(219,184,184)	1.96	None
Irf2	Isg20	0.98962	0.98	0.181	rgb(219,183,183)	1.96	None
Irf2	Mnda	0.98962	0.98	0.378	rgb(221,145,146)	1.96	None
Irf2	Trim12a	0.98962	0.98	0.549	rgb(223,112,113)	1.96	None
Irf4	Arhgef6	0.98962	0.98	0.052	rgb(218,207,207)	1.96	None
Irf4	Igtp	0.98962	0.98	0.298	rgb(220,160,161)	1.96	None
Irf4	Lamc3	-0.98962	0.98	-2.8E-01	rgb(157,180,228)	1.96	None
Irf4	Parp9	0.98962	0.98	0.145	rgb(219,189,190)	1.96	None
Irf4	Xaf1	0.98962	0.98	0.176	rgb(219,183,184)	1.96	None
Irf5	Ddx60	0.98962	0.98	0.125	rgb(218,193,193)	1.96	None
Irf5	Dtx3l	0.98962	0.98	0.007	rgb(217,216,216)	1.96	None
Irf5	Gbp10	0.98962	0.98	0.169	rgb(219,185,185)	1.96	None
Irf5	Ifit1	0.98962	0.98	0.221	rgb(219,175,175)	1.96	None
Irf5	Parp9	0.98962	0.98	0.092	rgb(218,199,200)	1.96	None
Irf7	Aen	0.98962	0.98	0.11	rgb(218,196,196)	1.96	None
Irf7	Amica1	0.98962	0.98	0.081	rgb(218,202,202)	1.96	None
Irf7	Gbp10	0.98962	0.98	0.123	rgb(218,193,194)	1.96	None
Irf7	Gbp7	0.98962	0.98	0.022	rgb(217,213,213)	1.96	None
Irf7	Ifih1	0.98962	0.98	0.253	rgb(220,169,169)	1.96	None
Irf7	Ifit1	0.98962	0.98	0.144	rgb(219,189,190)	1.96	None
Irf7	Mnda	0.98962	0.98	0.307	rgb(220,158,159)	1.96	None
Irf7	Ms4a4c	0.98962	0.98	0.289	rgb(220,162,162)	1.96	None
Irf7	Parp9	0.98962	0.98	0.121	rgb(218,194,194)	1.96	None
Irf7	Rasa4	0.98962	0.98	0.175	rgb(219,184,184)	1.96	None
Irf7	Slc14a1	-0.98962	0.98	-3.4E-02	rgb(210,212,218)	1.96	None
Irf7	Tapbp	-0.98962	0.98	-4.8E-02	rgb(207,211,219)	1.96	None
Irf7	Xaf1	0.98962	0.98	0.272	rgb(220,165,166)	1.96	None
Irf8	Cysltr1	0.98962	0.98	0.459	rgb(222,129,130)	1.96	None
Irf8	Serpinb9	0.98962	0.98	0.28	rgb(220,164,164)	1.96	None
Irf8	Trim12a	0.98962	0.98	0.278	rgb(220,164,164)	1.96	None
Irf9	2010002M12Rik	0.98962	0.98	0.334	rgb(221,153,154)	1.96	None
Irf9	Cd86	0.98962	0.98	0.506	rgb(223,120,121)	1.96	None
Irf9	Cmpk2	0.98962	0.98	0.076	rgb(218,202,203)	1.96	None
Irf9	Erap1	0.98962	0.98	0.298	rgb(220,160,161)	1.96	None
Irf9	Gbp4	0.98962	0.98	0.221	rgb(219,175,175)	1.96	None
